,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
760,u88406,"Thanks to the Greek budget crisis, the set eight-course dinner at Paris's famous Taillevent restaurant-sample dish: spelt risotto with frog's legs-will now set you back $517 for two people instead of $570.",2.0,2.0
761,u26759,"Adults need to do exercise: walk, dance and have safe sex ,'said Jose Gomes Temporao. """,1.0,1.0
762,u100377,"and I'm here to tell you, once you have a child at home,",4.0,4.0
763,u213655,"After some pleasant talk, we got down to business.",2.0,2.0
764,u195957,"Ravi Dhariwal from Pepsi, decided he's going to take it",4.0,4.0
765,u24461,"I went to the gimp's office, he was sitting about like a clay figurine.",2.0,2.0
766,u181710,"that was initiated at the beginning of the 20th century,",5.0,5.0
767,u87460,If I had space I could quote numerous passages to this effect from highly competent authorities.,3.0,3.0
768,u15686,Even the plot which had been considered too salty ever to grow anything on brought in a thousand jin of grain last year.,2.0,2.0
769,u13701,You have completely misconstrued me / my words / what I said.,1.0,1.0
770,u211359,The courtroom buzzed as the defendant was led in.,2.0,2.0
771,u97918,"ask for a pointer -- but if you reverse it, you'll",5.0,5.0
772,u194078,"or a very funny hat, or tattoo their face --",3.0,3.0
773,u146200,"to come forward and have a go at it,",4.0,4.0
774,u107881,"And, I think, we're only there if we can have something like ballet dancing.",4.0,4.0
775,u38917,"Balsam pear abluent, sliver, go seed, cut chunk, put chop inside again evaporate 20 minutes.",5.0,5.0
776,u117089,"And I'm doing her because I think we think of risk,",5.0,5.0
777,u174136,"The system creates the situation that corrupts the individuals,",4.0,4.0
778,u63356,The president said the government will soon announce new initiatives for avoiding civilian deaths.,1.0,1.0
779,u3485,The first two carriages of the train telescoped in the crash.,2.0,2.0
780,u65562,"Instead of fostering agricultural research, breathtakingly broad patents are shutting down competition and stifling research.",2.0,2.0
781,u31997,Wipe records of small files stored directly in the NTFS Master File Table.,2.0,2.0
782,u147747,when I went to visit a college in Kansas City --,5.0,5.0
783,u19821,Did it ever occur to you to be betrayed by your best friend?,2.0,2.0
784,u182532,And you can see a little bit of double helix forming there.,2.0,2.0
785,u31931,On the same page advance with some machines manageable size live piece.,5.0,5.0
786,u28034,not a corporate lawyer - you're a concert pianist turned milliner.,1.0,1.0
787,u122908,which I was not sure was going to work at all.,5.0,5.0
788,u115062,"and I thought, ""Aw, damn. I should have caught one.",4.0,4.0
789,u18654,Ive got a lot of things to do before I can leave.,1.0,1.0
790,u110276,The Internet was supposed to homogenize everyone by connecting us all.,2.0,2.0
791,u206379,"So I thought, ""Well, if you can't go to the government, go to the military.""",3.0,3.0
792,u191195,Therefore we're to rethink the whole way we look at health.,3.0,3.0
793,u31350,Virgil: Fight! Right now! Do it! Fight goddammit! Fight! Fight! Fiiiiight!,1.0,1.0
794,u62236,I never realized that someday I would be living in New York.,2.0,2.0
795,u20357,"For example in the early 2000s researchers at the University of Oxford incorporated an origami pattern called the ""water bomb base"" into a heart stent design.",1.0,1.0
796,u6175,In America law and custom alike is based upon the dream of spinster.,4.0,4.0
797,u192297,"And for a swimmer, you need to feel your hands",4.0,4.0
798,u171540,is regulated by estrogen and by this enzyme aromatase.,4.0,4.0
799,u27229,"Badger fetches water. Gopher cooks the broth while Mole soothes Bear with a cool, wet cloth.",1.0,1.0
800,u98388,"mimics the visual inflection, sudden inflection of that jagged shape.",4.0,4.0
801,u140559,"And finally, number one: biggest danger to life as we know it, I think,",5.0,5.0
802,u9652,The Lord God took the man and put him in the garden of Eden to till it and care for it.,1.0,1.0
803,u99259,"You know, a good example, of course, is the DARPA net.",3.0,3.0
804,u48762,"As a typical photoelectric semiconductor, the fabrication of CdS one - dimensional nanostructure has attracted extensive attention recently.",1.0,1.0
805,u45433,"Well, restate that: the ghost of his presidency haunts the 2008 campaign.",4.0,4.0
806,u4596,"For convenience of intensive study, he has an intense intention of making friend with me.",1.0,1.0
807,u186548,"The thing that's going to decide what gets talked about,",5.0,5.0
808,u191646,"That is the slurry being poured onto paper, basically. That's the line running.",2.0,2.0
809,u126827,"that has all those factors in it, or else you can.",5.0,5.0
810,u139056,"how you would build this thing. The whole gang of people who came to work on this,",5.0,5.0
811,u21243,A common carrier may any normal and reasonable carriage requirement by a passenger or consignor.,2.0,2.0
812,u73374,Some types of solid - state memory can retain data with little or no power.,1.0,1.0
813,u80984,"Though the bridge is a bit rickety, there is no immediate danger in walking over it.",2.0,2.0
814,u94701,and it's pretty hard not to take it seriously.,4.0,4.0
815,u216454,Every one bowed as the Queen walked into the room.,2.0,2.0
816,u151030,I'm going to show you what happens when you put a quarter on the machine.,3.0,3.0
817,u44285,"For joint account, both account holders must sign. For corporate account, please affix with company chop.",2.0,2.0
818,u121645,"We started off with an experiment in Hyderabad, India,",2.0,2.0
819,u190376,"put them in here, and then you'd run the clothes through this electric ringer.",3.0,3.0
820,u159226,I suppose ultimately the funding bureaucrats have really got to get their act together.,2.0,2.0
821,u209865,We have a bushel of things to do today.,2.0,2.0
822,u44059,A nuclear - armed Pakistan would deter India from a wider conflict.,2.0,2.0
823,u187950,The question we had is how could they do anything at all?,4.0,4.0
824,u188162,Look at all the arguments we have these days,2.0,2.0
825,u124308,is that a group of individuals can form a community,1.0,1.0
826,u46518,The process comprises first oligomerizing isobutylene to diisobutylene using a sulfonic acid type ion exchange resin.,1.0,1.0
827,u108319,"So what we need to do is, we need better policy.",3.0,3.0
828,u85404,"The knowledge that my thoughts are with you at his time will,I hope,be of some comfort to you.",2.0,2.0
829,u36991,"There was a fire, and five years of research work went west.",3.0,3.0
830,u12102,"The soldiers sang a song of victory, describing their prowess in battle.",1.0,1.0
831,u32937,The young pitchers should be part of the basic game plan.,2.0,2.0
832,u162990,"how do people learn how to react to a situation? What I'm saying is,",4.0,4.0
833,u150752,they uphold principles that are incommensurable with each other --,2.0,2.0
834,u109907,to listen to the chest or listen to the abdomen,1.0,1.0
835,u56109,Shortly after discharge was completed in India the ROB tank inspection took place.,4.0,4.0
836,u150684,which was telling us that glamour is back --,5.0,5.0
837,u198997,in their ability to make a difference in the world.,5.0,5.0
838,u40930,It's Sod's Law that it rains on the only day I can play tennis.,3.0,3.0
839,u210191,Our city is the industry center of the country.,1.0,1.0
840,u159804,staged a massive relief operation and thousands of lives were saved.,3.0,3.0
841,u158194,"If the Sun could one day -- and indeed the Earth, in fact --",5.0,5.0
842,u9500,Can you close the door? There's an awful draught in here.,1.0,1.0
843,u141576,whether or not the countries concerned want people to hear those stories.,4.0,4.0
844,u117825,I walked through the emergency department on my way home.,1.0,1.0
845,u94854,"When we would get to these rural villages, though, what we found out",5.0,5.0
846,u77416,Now I'm opening out like the largest telescope that ever was!,4.0,4.0
847,u21708,A bank must communicate an image that is both secure and prudent.,1.0,1.0
848,u163492,I think there is enough intellectual power in this room,2.0,2.0
849,u154271,"Now if this is what you want to do,",4.0,4.0
850,u29430,I am surprised (to learn that) you give countenance to such conduct.,2.0,2.0
851,u4011,The friar preached against stealing and had a goose in his sleeve.,2.0,2.0
852,u174290,"Path two, you become guilty of the evil of passive inaction.",3.0,3.0
853,u194285,"factors -- some, rather subtle ones -- that were working against",5.0,5.0
854,u181289,You don't want to share a needle anymore than you want,4.0,4.0
855,u44788,"It's the answerby young and old, rich and poor, Democrat and Republican, black, white, Latino, Asian.",2.0,2.0
856,u190284,"""Thousands of pack horses lie dead along the way,",2.0,2.0
857,u161043,stick him in charge of Argentina. He still crashes the country,3.0,3.0
858,u28673,Most importantly is to concretize and amend the code of conduct for enforcement.,2.0,2.0
859,u52918,To develop relationship with NDRC for governmental support or supportive policies.,3.0,3.0
860,u127526,"Every time I listen to that, I get goose bumps.",2.0,2.0
861,u47228,"In Britain we drive on the left side of the road, not the right side.",1.0,1.0
862,u152369,"Usually, when we feel annoyed, hatred or upset with someone,",1.0,1.0
863,u166330,We find microbial life in every part of the planet:,2.0,2.0
864,u138948,[Video] Woman: Then get me one of those fancy water purifiers.,3.0,3.0
865,u8842,I cut myself on a piece of plastic that was as sharp as a razor.,1.0,1.0
866,u53361,"Sold his clothes, the Qian Ke that changes is redemptive a plantation is adscititious two watch.",5.0,5.0
867,u122482,"because I've got eyes in the back of my head.""",4.0,4.0
868,u31391,"Regulating valve and pipe thread connections have connections, flange connections and welded connections distinction.",1.0,1.0
869,u131091,"Enough of a clue? So, you get the pattern, right? OK.",5.0,5.0
870,u204173,And then they make a little tent for the baby.,3.0,3.0
871,u78692,"The weather is getting cold, all silver - eagles have flown to the south to pass the winter.",2.0,2.0
872,u182883,"and, in particular, the model that KIPP was providing:",5.0,5.0
873,u49601,"After a discussion, Bing Bing and the children decide to make a boat trip to Chau.",1.0,1.0
874,u74395,We refer to our Contract No.10 four months ago for 500 doz. shirts.,2.0,2.0
875,u208584,The newspaper account of the event approximated to the truth.,2.0,2.0
876,u15785,He called me a copycat just because my schoolbag looks like his.,1.0,1.0
877,u78537,The president of our university is revered for his high moral standards.,1.0,1.0
878,u137371,"They're not supposed to, but they figure out a way.",3.0,3.0
879,u188897,This is the control condition. This is what they memorized.,2.0,2.0
880,u135251,"that peculiar color of blue that matches her polyester pants suit,",3.0,3.0
881,u89648,"What you're saying is, in order for this center to succeed,",4.0,4.0
882,u24810,"The boys were having a great time preparing their own dinner, Clam Chowders and French bread.",1.0,1.0
883,u43553,We develop several formulations of the maximum failure cost problem and present relaxations for them.,1.0,1.0
884,u219636,The board decide to relocate the company in scotland.,1.0,1.0
885,u149030,but also move to create a better economic situation,4.0,4.0
886,u53580,"So, we can validate that this signal detection project can be used to the radar system.",1.0,1.0
887,u46009,"In order to progress their project smoothly, they revised the plan several times.",1.0,1.0
888,u182380,"I mean, most of the moments of our life --",5.0,5.0
889,u115846,"of getting breast cancer if you drink red wine,",4.0,4.0
890,u99883,"asking people, ""What's the algorithm? What's the rule for making this?""",1.0,1.0
891,u207467,one of the partners in a four-way joint venture.,1.0,1.0
892,u80075,Non - small cell lung cancer: about 80% of lung cancer patients with non - small cell lung cancer.,1.0,1.0
893,u135759,"I wanted to dive to the real wreck of ""Titanic.""",1.0,1.0
894,u179484,And then it could help track that for you.,4.0,4.0
895,u112226,"It needs to help them reach an equitable compromise,",3.0,3.0
896,u116258,"H is for habitat destruction, including climate change forced by greenhouse gases.",1.0,1.0
897,u214160,Strawberries are hardy and easy to grow in all soils.,1.0,1.0
898,u139813,and she couldn't get out because she was addicted to the relationship,3.0,3.0
899,u25897,"It'said the project will'push envelope on size, indexing speed, accuracy, comprehensiveness and other dimensions.",2.0,2.0
900,u192170,We knew that they were going to be slow cognitively;,3.0,3.0
901,u29122,"An ordinary man suddenly fell under suspicion, and just as abruptly cleared again.",1.0,1.0
902,u143867,through the very simple tools like these stone tools here --,4.0,4.0
903,u24741,He gave me to understand that this work was done by him.,1.0,1.0
904,u197544,are doing exactly the same dumb things as humans do?,4.0,4.0
905,u200320,"500 years ago, sailing ships started getting reliable enough;",1.0,1.0
906,u127945,"This was flying around in the party last night, and --",5.0,5.0
907,u165812,"""What do I take from this journey?"" You know? Seriously.",4.0,4.0
908,u14605,The police are responsible for the preservation of law and order.,1.0,1.0
909,u202574,But I believe that the rules that I'm talking about,5.0,5.0
910,u197181,"They're not getting enough, so they're not going to move.",5.0,5.0
911,u211819,The officer detached thirty men to guard the railroad station.,1.0,1.0
912,u189003,"and once you see blood vessels, we think we can see the malaria.",2.0,2.0
913,u68974,"Late at night, nothing can be seen in the dark room.",1.0,1.0
914,u61767,"At high power, gastric mucosa demonstrates infiltration by neutrophils. This is acute gastritis.",1.0,1.0
915,u19683,All his riches are of no good to him if he is so ill.,1.0,1.0
916,u30195,Automotive executives are being asked to downsize their salaries as are financial workers.,1.0,1.0
917,u203475,but we believe it can be achieved with political will.,5.0,5.0
918,u116137,that a higher price of oil is not necessarily a bad thing.,1.0,1.0
919,u70356,Reiew the dimensional check reports and take the key dimensional check.,2.0,2.0
920,u149201,"Well, before we wrap it up, she would like to give a shout out",4.0,4.0
921,u138405,"And whether it's the opening line from ""One Hundred Years of Solitude""",5.0,5.0
922,u64325,HJ - Realty is one of the outstanding high - end real property agencies in Beijing.,1.0,1.0
923,u30018,"It is an eternal good friend, sister and confidant to young girls.",3.0,3.0
924,u43761,"As the dress fits badly, I shall pick it to pieces and remake it.",1.0,1.0
925,u162073,"And I'll yield the floor here for a second to Einstein,",2.0,2.0
926,u154291,"And as you translate them, and as you see how other people translate them,",4.0,4.0
927,u102281,"so that we can record them from on top of the skin,",5.0,5.0
928,u209525,"He encounter boar, wild dog, and wolves in the woods.",1.0,1.0
929,u159768,10 IRA prisoners were in the process of starving themselves to death,1.0,1.0
930,u1418,unlike Gary Cooper and John Wayne he appeared in nothing but Westerns.,3.0,3.0
931,u53607,It's seventy - five cents for adults and thirty cents for children under twelve.,1.0,1.0
932,u136185,"? Yeah, that would piss off the R-I-A-A ?",4.0,4.0
933,u73238,"They have two dogs to find a home for, without mentioning the cat and the bird.",2.0,2.0
934,u65331,But this is unlikely to take the off a year that suggested cinema is recession proof.,5.0,5.0
935,u115561,"-- or jobs, or the planet, or your grand-kids,",4.0,4.0
936,u198738,"inspiring those people, you know, drawing out the best in people.",4.0,4.0
937,u130094,"so it's quite likely that these tags, at least some of them,",5.0,5.0
938,u153434,"And on that axis I have life expectancy, the health of people.",4.0,4.0
939,u137850,she became a soloist; she had a wonderful career,1.0,1.0
940,u123030,So we're starting to pay for things with money that we have.,1.0,1.0
941,u187687,But the concept was that I wanted to take the stigma out of food.,2.0,2.0
942,u207723,"But the top story of this past year was the economy,",2.0,2.0
943,u15823,His job as a diplomat was just a screen for his life as a spy.,1.0,1.0
944,u54401,"Luckily, it was a near miss, so we didn't encounter any problems.",2.0,2.0
945,u91297,"If we go and put it in a couple more places, I think we'll be in good shape.",4.0,4.0
946,u176000,"and you're like, man, I didn't really sleep very well.",2.0,2.0
947,u167307,"you can kind of explore here. Now, as we move into the future,",4.0,4.0
948,u112516,How can it be so good? It's as though there is a human being,4.0,4.0
949,u155556,more powerful than those we see in the Sun.,5.0,5.0
950,u202463,where you're allowed to spend large periods of time,4.0,4.0
951,u31465,Conner's picture with a bald head fascinated a lot of young people across the world.,1.0,1.0
952,u81550,His method is an improvement of the Hilbert expansion and Enskog expansion.,3.0,3.0
953,u15124,"Even if you have not install window95 yet, you can still open a readme file.",2.0,2.0
954,u52973,But it would make that chat with a Neanderthal much more interesting.,4.0,4.0
955,u200292,"But if I had one thing to say about this, before we get to first,",4.0,4.0
956,u164184,"If you put a five year-old child's dexterity against the best robots of today,",3.0,3.0
957,u39762,Kobe let Raja Bell get under his too - thin skin.,2.0,2.0
958,u185631,"until 10 days later, the tournament is over, time stops for Len.",4.0,4.0
959,u53101,Bitmap - button images include the border around the image as well as image itself.,1.0,1.0
960,u130105,we have no sense of what space sounds like.,2.0,2.0
961,u95250,something that is used by 99 percent of the population?,5.0,5.0
962,u100496,"and understand how actually we put your level in context,",5.0,5.0
963,u18683,I'm confident that the dentist will deny the confidential accidental incident.,4.0,4.0
964,u188249,"getting frail and miserable and dependent is no fun,",1.0,1.0
965,u40027,"Against her protests abouta poor writer, he made her promise to complete the assignment.",2.0,2.0
966,u46107,Both the well - preserved greenstone belt and TTG - reworked granite - greenstone belt are favorable for gold deposit formation.,2.0,2.0
967,u90930,about what I think is one of the greatest adventures,4.0,4.0
968,u195298,"AM: I said to the receptionist -- I mean, I am just harried, and Sheryl's at my side --",4.0,4.0
969,u115547,"down steeply by adding the supply-side substitutions at 18 bucks,",4.0,4.0
970,u37577,"Want have a healthy food and drink, much absorb little oil, few fat healthy food.",1.0,1.0
971,u190298,"Announcer: What may be a little thing to some ... Bride #3: You are mine, little man.",4.0,4.0
972,u7977,A person with whom one is allied in a struggle or cause; a comrade.,1.0,1.0
973,u173134,This is Lydia. Lydia is the first ever woman,4.0,4.0
974,u123556,then all we need to do is look around us,3.0,3.0
975,u214333,The children were finally all winkled out of their hiding places.,2.0,2.0
976,u12466,"It was sickening to watch young Stevenson trying to ingratiate himself with the professor, knowing as we did how much the old man detested and despised him.",2.0,2.0
977,u91251,"So audio is possible to put up, but the rights issues are really pretty thorny.",2.0,2.0
978,u199488,really believed that the mission of the Ford Motor Company,5.0,5.0
979,u199127,"is we don't see shadow, and we don't see light too;",4.0,4.0
980,u78368,The paper reported nursing of 36 patients with coronary transmyocardial laser revascularization.,1.0,1.0
981,u10756,"She knew she was in love with Henry, from the very first.",1.0,1.0
982,u163086,or 80 percent of age greater than 65 have,5.0,5.0
983,u200883,"and there's a Theodore, because there's always a Theodore.",4.0,4.0
984,u147287,"And they were interested in developing a new, alternative art space,",2.0,2.0
985,u79802,"Ladder anadiplosis is a non - basic format, while anadiplosis is the special form of the basic format.",2.0,2.0
986,u16402,A sociologist who specializes in the problems of cities and urban life.,1.0,1.0
987,u23810,Aim To explore the clinical characters of senile cholelithiasis and cholecystitis.,1.0,1.0
988,u43494,The cost of this project bears no relation to the result.,1.0,1.0
989,u53436,"In the hands of an operator as ambitious as Tony Blair, that is a near certainty.",5.0,5.0
990,u116739,that is embedding mimics of the microbes' molecules on filters,3.0,3.0
991,u152214,"That is to say, it's a big change, but it isn't avoidable.",2.0,2.0
992,u202002,"If you've had any design courses, they would teach you you can't read this.",3.0,3.0
993,u15436,"A sharp reversal of direction, as of a ball carrier in football.",1.0,1.0
994,u178705,"Now, they're all the exact same except this one",4.0,4.0
995,u38630,Another distinctive feature of the Department is its emphasis on specialized coursework.,1.0,1.0
996,u142197,"And to certain extent it is, but I want to stress a couple of points.",4.0,4.0
997,u87652,"and you can discount it at any time, if you like.",4.0,4.0
998,u62276,"More intense competition in the international market, the re - emergence of trade protectionism and increasing threat.",2.0,2.0
999,u11544,"Will not you have a look first, just to get more idea of our product?",1.0,1.0
