,avg_labeled_utterance,self_mentions,code_glosses,transitions,frame_markers,situation_dependent_references,place_time_svo,explicit_references,adverbs_of_degree,chronological_markers,engagement_markers,deontic_modal_words,boosters,causal_markers,idioms,attitude_markers,hedges,evidentials,figurative_language,negative_connotations,endophoric_markers,pleonasms,emotional_self_disclosures,positive_connotations,transitions_chronological_markers,slang_and_colloquialisms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
verbosity,-0.02100419976365468,-0.0321384971436743,0.07290740043720537,-0.019366622898595726,9.387348458053705e-05,-0.020343642733600863,-0.01917858097554014,-0.01944572116147451,-0.019535397376668696,0.0053859847687749846,-0.02217488052464539,-0.02164620270396225,0.008835250749230854,0.08921083140097937,-0.011983004039478135,-0.022477169727502494,0.0008087992523967998,-0.028561699539522496,-0.020757997477020902,0.04282787541234295,-0.017056069295987963,0.051037874006523556,-0.02168572646654182,0.0025048339530523603,-0.015406192028358892,0.051577251573201616,0.06504788983421114,0.047608377699472064,0.07643186069049823,-0.17076765010959136,0.15245054489442358,-0.035776089156624565,0.012046384276214614,0.11596432263442784,0.09568104947473352,0.03982272520520563,0.08400408210651955,0.006890690235053017,0.0578998881568367,0.02547582395599039,0.10421223198264486,0.10862113908323326,0.049220224406179486,0.05444239129111564,0.06579598264393474,0.09680763746055276,0.06674152305307757,0.04714870649812847,0.09365901136072174,0.053302817467168306,0.07102923697372922,0.1110845627911459,-0.013688840661534758,-0.033954932548718356,0.2722269184445319,0.03823447803506935,-0.026760186641437485,0.04120206768166475,0.05440798458049965,0.09038943651379888,0.05873537493182967,0.017631769279869886,0.03413747583123249,0.021786936168922688,-0.0538272531798884,0.027292872120074415,-0.037737992095506226,-0.034919987360382605,0.09718027351120725,-0.49912542782423636,1.0,0.040703275267113974,-0.0006796735920795927,-0.02914522669922393,-0.13386063450592292,-0.014899844395414563,-0.009370945525142999,0.12653179898526556,0.013188253068276725,0.012138035466403673,0.12678358837468354,0.011850331215978522,0.08996203265402054,-0.0028343214272769485,0.08145403994648337,-0.12806616515385094,0.07376539121227624,0.01594099413239462,0.12034386709392643,0.0963060058710624,0.05141309399152367,0.08935391557830032,0.0889230470850533
emotionality,0.03835976635268687,0.2444017125877382,-0.020977959721870578,0.029525715922948906,-0.04154404926243652,0.0017601390765530508,-0.0742105216803392,-0.06035652002354941,0.13937726374900428,-0.09800672684562822,0.148961399928293,0.0005906106219058819,0.13519502177564954,-0.013327862708936091,0.04837072561290352,0.16306806979830712,0.06205857964151483,-0.043988764215591426,0.1254261642807075,0.12902794763585373,-0.033695636488534124,-0.03163614139258346,0.11127418988710894,0.08100418691329095,-0.00276486363954482,0.020275666689995427,-0.349486604474733,0.04308098134038693,0.5986783612654817,0.14166483373309735,-0.1459012570469637,0.026086600113971938,-0.0603602713378254,0.2062138602872574,-0.11509064990216994,0.239350086508824,0.2825624577870285,-0.017721606905128324,0.3137670353747906,0.4223129155866567,0.15240625101567146,0.04851881222158126,0.2381468956430831,0.16044303972354257,0.05696411795679088,0.14812457604912338,0.1586968686728863,0.19461487382414744,0.21219411956958198,0.15027331877458508,0.09066738176788766,-0.10632588125742982,0.29874555341777953,0.37968760143910435,0.037489543781250606,-0.023059558844272167,-0.12373618821169251,0.12924907503117888,0.2514498457430189,0.17415147079514956,0.35869141613517536,0.494831621527313,0.720932418275686,-0.07589957037904901,-0.5158671011799979,0.10807156434371115,0.39050070584513,-0.1460719887764812,-0.3837503893764862,0.007335799642487399,0.040703275267113974,1.0,-0.5935085833564644,-0.19120289677975322,-0.06026003551327872,0.1676214365278449,-0.01058587950052805,-0.39207782828858245,0.19768523495772455,0.19261756635512597,-0.4397169590711649,0.16361457785239916,0.1003346172816625,0.16371693655015468,0.22636004348279,0.07734535476276601,0.6497246120290197,0.2870915247133875,-0.0971084385781748,-0.10716935671563464,-0.02161537304467732,-0.026652571935573438,0.056794250673618506
impersonality,-0.20914442532257874,-0.5862537602785581,-0.05532613021522347,-0.1193710038328551,-0.06747969948592424,-0.0457323540958278,0.049257730338912,0.06292477339097362,-0.11944135882468865,0.03760130420256352,-0.3115828413295122,-0.0600449235560199,-0.19103679367921764,-0.010525811131630843,-0.010995494008437409,-0.08525533627170366,-0.1544157436373731,0.0836997032676451,-0.07085244884247045,-0.06458655495352628,0.044039597285054764,0.02694992397004604,-0.06566425831858579,-0.031227129725438296,0.007762885478064663,-0.04664986319995881,0.4617450422290145,-0.029320336868431537,-0.6312748465715025,-0.030310561117636872,0.2747186422077595,0.16816796088895344,-0.1431666075651411,-0.020148877578221504,0.2001355988210782,-0.38518047612882983,-0.05878132883079422,0.08303229292318538,-0.20304374062169817,-0.2679039397292927,-0.017620241607837234,0.005432549858819718,-0.3839791790838441,-0.0998577388876626,-0.03858834596098269,-0.18347957751759308,-0.011492938941789767,-0.13934039606945672,-0.21261991314631015,0.03842166264634438,-0.015875638208121524,0.03518543928309386,-0.2809779202179579,-0.15999921374284953,-0.016087663304820643,-0.010593465693089138,0.024139211435382134,-0.1073870599913177,-0.09531644265480187,-0.1209291630068927,-0.4962021493826091,-0.19879893457583442,-0.3992616001959701,-0.10194725841791023,0.48912988118005674,0.022638052163106635,-0.1726796538789783,0.10866954103479826,0.5976164354498548,0.11239794798479354,-0.0006796735920795927,-0.5935085833564644,1.0,0.12033033839748827,0.18866082580634516,0.07201451429477086,0.04160489234472165,0.5353840386174012,-0.1705868263753197,-0.16885231605207823,0.5532963686817127,-0.1394080416744043,-0.1901867184817409,-0.23296989743703053,-0.13843111394682692,0.045990186216868637,-0.440996882186188,-0.19599983235368384,-0.05681239503866913,-0.008110387255759556,-0.05684177463491412,-0.07938837945468645,0.00788803310658135
politeness,-0.15048156533288123,0.013638151319429508,0.003041732069160032,-0.03737814143870199,0.04067804707812713,-0.028040478810726015,0.012458291632343705,-0.0030453750345358424,0.037404639796479885,0.040409295495287066,0.02544069203105077,0.054124481046980144,-0.02291645393050444,-0.005325907777571929,0.042327883027322544,-0.03907476053333349,-0.01731825125648089,0.02087010849548646,-0.0374448970703417,-0.12210755952862425,0.020103898238617475,0.016416196391901536,-0.00921383418566456,-0.049654265514609185,-0.006545784804618473,-0.10095614256353865,0.17596023358820276,0.16943787989942657,-0.11894923043407914,0.20095549852016203,0.062418053046778346,0.034095098557897066,-0.15583185876518513,0.08783429150095771,0.12253071286808206,-0.024805119812202087,-0.24031568648728585,0.1261512633021144,0.40065280268276493,0.3389084200935755,-0.10946082776250715,0.14534865613566333,0.06491032069602086,0.27690483687918216,0.1834449841808739,0.03522181646942725,0.21130067241565068,0.12911087474471986,-0.016530498906058382,-0.0014673397659692871,0.1699023046975859,0.025544526984456487,-0.10867499052616611,-0.07063188810491552,-0.060157679521739844,0.24830036381831172,0.7665532449657402,0.14642174385906132,-0.17204504169443338,0.3538749299722471,0.10996620515369879,-0.2172606264589309,-0.17299986290841118,-0.012799035724084707,0.10493353807762396,0.04322974730670841,-0.06763101111290999,-0.05962943557125772,0.27073579839718254,0.07505643027577426,-0.02914522669922393,-0.19120289677975322,0.12033033839748827,1.0,-0.058659766448398494,-0.46156250647657887,0.03869605833971919,0.14425761705069204,-0.09969606929956709,-0.10416439454984217,0.139622387796338,-0.0918661494723743,0.0797740621425251,-0.1256657502467503,0.4036968035608889,0.16823717603627594,-0.06924592633828539,-0.13233144169909752,0.037183376228934,0.01083767598547867,-0.05015960706658695,0.017559412153939913,0.02042914881489473
directness,-0.5681261775496481,-0.13907937272714066,-0.07556464140707156,-0.08636740558412634,-0.08224944496538003,0.039927401079381336,0.026480176593687996,0.14008461596639052,0.0004103514409972059,0.008775452983955424,-0.029923696820280208,0.014590022551412396,-0.08894092946447646,-0.059701566426041436,0.036187247099849135,-0.04656933933549369,-0.21273182710871216,-0.036586114705166,-0.027126060656666787,0.04343446693307145,0.042988258380486914,-0.0623843305372888,0.011407716661325638,0.0059794492154577805,-0.006116606323879577,-0.006116606323879498,0.4330913749561622,0.01160586139577095,-0.11049117035287798,0.5558730841505848,0.2839983960759738,0.7234987197041276,-0.45055232581308247,0.055484352986117716,0.05519028459137942,-0.05829438606909799,0.13466910123036457,0.014678437726633221,-0.1295877687077881,-0.14570460271958854,0.127929494527929,0.0969822686332896,-0.020621179399685573,-0.06670016630836646,-0.06737107976967366,0.006250276153123702,-0.011419987901941877,-0.06565789822035831,0.06944229021431246,0.040938707925834504,-0.046476942517686394,0.1093109718280765,-0.5637620849347824,-0.2346315667422768,0.0250293320322354,-0.2247940161768967,-0.10005296191641663,-0.3969534151366758,0.04094759930704137,-0.20941096251806698,-0.163956899023413,-0.0007770928820575516,-0.07844055177013169,-0.5789030984431556,0.6378888107790229,-0.5013509490261971,-0.22945366515923551,0.5688961464822115,0.1800064160879238,0.38922926976351074,-0.13386063450592292,-0.06026003551327872,0.18866082580634516,-0.058659766448398494,1.0,0.6101228880660736,0.02431857289616569,0.29990837909418655,0.008151684456013391,0.01344847571754727,0.3023006520948378,0.03071132248384395,-0.8126676231681972,-0.22349120077903353,-0.0700864251495541,0.6362733374915007,-0.06668772193668267,-0.08293735202760373,-0.3669515218514233,-0.1020343975851443,-0.006182682988184612,-0.13361688361422086,0.00807671956145757
bluntness,-0.32517891929851245,-0.12752810142354376,-0.024766514667706845,-0.053578409404750296,-0.12289372628263683,0.02900295854262299,-0.016008312728943867,0.04959692312259883,0.01054309862715839,-0.028676188543933518,-0.018927644259414792,0.0357127316186316,-0.04842230191830963,-0.055396395147245474,0.057728469390039616,0.029896476367354465,-0.09169474440322548,-0.021292898719898305,0.05607977881384608,0.11293129148522038,-0.011089480435556607,-0.040384033957777864,0.02721996905828519,0.02619238237070871,-0.016536986982342967,0.048569260979637256,0.24265929088053742,0.021864233469073863,0.08514878699535933,0.2672478134946056,0.1517423113017591,0.5390666568864787,-0.23477475893465521,0.1621897284170651,0.06940337196676566,-0.030360490326746738,0.38597714611497297,-0.023476384570274903,-0.2451412241758731,-0.2181120919873009,0.22078743299970877,0.04164458314233914,-0.03067724231063821,-0.14579997462852282,-0.09518172959113087,0.00014792679879626985,-0.06152046452137555,-0.10169312697127819,0.15495641557262674,0.1837015454708501,-0.06502138048521343,0.04237559304196961,-0.26599104498563697,-0.08633980716514307,0.09321177909492387,-0.332757146069941,-0.46673209925408327,-0.16787929495314952,0.2743959816268371,-0.223013167446265,-0.19336236832161602,0.10496703588254103,0.08146337398884,-0.3910883711119012,0.30903302478900035,-0.27964322605643405,-0.06386230195323732,0.33509977150988984,-0.0004932678674038503,0.20924901538921645,-0.014899844395414563,0.1676214365278449,0.07201451429477086,-0.46156250647657887,0.6101228880660736,1.0,0.010447746814784815,0.09839426387549338,-0.031811930481094416,-0.028377234003663675,0.10956991035868412,-0.02483608734273734,-0.5284483817774125,-0.10922339370058991,-0.1834039213957386,0.3340522646299039,0.04637551113016166,-0.040090308993895034,-0.2992297869337646,-0.12239583427439832,-0.031741797256829636,-0.12104824439943407,0.05733547006830717
cultural-relatedness,0.04229139097801559,-0.08568148291684449,-0.04533381043020758,-0.030962944165536365,-0.005963269025210165,0.044897361324191185,0.17292089811211045,0.29577268068648305,-0.006608045100321746,0.012109204034883579,-0.07013566733426801,-0.045362666734965966,-0.06110317757931524,0.007954407689057277,0.11656985329826244,-0.01113599398964834,-0.05230936726393018,0.07612183254345528,-0.005014888520751716,0.002849996473198816,-0.018206209074443546,0.0011984640502898565,-0.021564056398354906,0.010607407913694996,-0.015319753954103902,-0.015319753954103916,0.003886308371050666,-0.028966370171286764,0.07931003611212253,0.03407515235101781,0.024482774688633007,0.04653087766860117,-0.07277711666601862,0.05637462416298612,-0.009196055948628034,-0.00759570454367763,0.13329329223931574,0.4616555988299144,-0.04688926491896117,-0.08758091671754889,0.20931558349366214,0.11790271506434682,-0.02006210719233761,0.0449250896109329,0.012418054886638896,-0.05532176676397226,0.003112398335738421,-0.01795651524818255,-0.02726117472697376,0.07119035699255867,0.04155504558318685,-0.11924606998200558,0.03765150231829767,0.071183924177231,-0.08565831707848935,-0.054392617771674104,-0.02364249544187555,0.030431916347308526,0.11360525360102894,-0.022445839055764066,-0.011127846452995183,0.05162685070045738,0.036657738159369034,-0.08009444546072525,0.012986939562018277,0.014474833717119034,0.05984361462560033,0.02085852190413501,0.08224439829826094,0.03724627180609846,-0.009370945525142999,-0.01058587950052805,0.04160489234472165,0.03869605833971919,0.02431857289616569,0.010447746814784815,1.0,0.02836290079584719,0.024177845064101196,0.024930623008980718,0.00754559868415004,0.027470700027318034,-0.021347204666893445,-0.062495871204898815,-0.0016531062086002327,0.0377295719511607,0.09223922669076366,-0.022137539424860738,0.09767375044947531,0.16769497711935596,0.03918031966190436,-0.0019408003526476048,-0.055260917019454896
exposition,-0.36733688326135217,-0.31049126976858443,-0.04060774668193841,-0.1346650917118952,-0.04339585773109719,-0.09244489436441745,0.030993682036198445,-0.020323302201402254,-0.1221520485238192,-0.003148184708960146,-0.21046162425462409,-0.03657609873560374,-0.14662301143950804,0.0025407358828660937,-0.001579636489657194,-0.07145763547601923,-0.14592791380759904,0.05029160405618728,-0.06610475543361144,-0.05554042168538511,-0.0043834162473941115,-0.003317695069262371,-0.04100713564926209,-0.03807619244592712,-0.0030981157600428965,-0.029132701978890348,0.7077966769872343,0.005753368737403315,-0.35154589633461925,0.10767748515769132,0.5030565110816522,0.33193977100254596,-0.33419390255928666,0.036134248972913216,0.3744145930482914,-0.16421188032958373,-0.06872078244761257,0.06719389225697317,-0.1244983769538142,-0.12753633376525444,-0.05822915759521033,0.024997854143048535,-0.22821261252150205,-0.06534087406638649,0.023548855473430604,-0.07300473114151355,0.04546544399550311,-0.0803698812974919,-0.10929714635399071,0.0421546184995892,-0.012862023444080304,0.13097763411560803,-0.39174496444853185,-0.19352860716696768,-0.05591007411937052,-0.05765141098088318,0.065509120740223,-0.1687017082170086,-0.10446322351514103,-0.11405354336723789,-0.20082344296745316,-0.13845473184084042,-0.2587530484536581,-0.3283727830337832,0.5324297360697486,-0.13299809219458908,-0.19385234310341806,0.25221369640798647,0.6027747039579092,0.01867793521103804,0.12653179898526556,-0.39207782828858245,0.5353840386174012,0.14425761705069204,0.29990837909418655,0.09839426387549338,0.02836290079584719,1.0,-0.1119540784001694,-0.11206872117530813,0.9385858567664368,-0.09224764743900754,-0.33646731319421636,-0.1553154591228094,-0.055368486283209256,0.21580182169208253,-0.2735875815614766,-0.1499658767715969,-0.06229706495997938,0.024518525709013365,-0.015582688962865188,-9.964853955141726e-05,0.14553253825186926
narrative,-0.03803930227735913,0.04287937588247549,-0.039575391600867364,0.0443913798041813,-0.002976526760164584,0.10377029825385693,0.002516430402067045,0.09504371852559844,0.00019862021437921403,0.11630615819867873,-0.13459762242542864,-0.10657634514376663,-0.01712501453438181,0.004031439187857444,0.029362158974513688,-0.038500244291832166,0.026327006274299746,8.328045032547223e-05,0.01964554426934908,-0.013860298237639838,-0.04178262210003435,-0.030564651762396478,-0.020708588714153903,-0.03257661372210329,0.06856349030693434,0.0408049922069608,-0.14446091401601543,-0.0919216243051539,-0.019816514884764037,0.1085743240557774,0.17659909471060886,-0.008685705989142178,-0.01662485551135589,-0.263868547169043,-0.10365426811562353,0.37982606149865356,-0.0515441738540102,0.018157503104433877,-0.11000938351270431,-0.04114652518433373,0.07467318590511474,0.013655093734175118,0.06727908787113453,-0.01702995955785099,-0.02242158680286398,0.04414560577196557,-0.06406241889714231,0.029587352207324252,0.02958743377288153,0.015450146038051503,-0.025862060771513918,-0.02253039586608239,0.12286978041850054,0.2242901946137816,-0.07384316861984186,-0.007040393471166517,-0.06389393005044712,-0.07609390591815014,-0.11257535074040695,-0.08148200246211518,0.259954007407885,0.41482903728565773,0.3340701353248654,-0.13046482458239375,-0.03656890734427505,-0.21963696830496238,0.12074202404753782,0.21319510373781356,-0.10715539917013797,-0.020966926534607345,0.013188253068276725,0.19768523495772455,-0.1705868263753197,-0.09969606929956709,0.008151684456013391,-0.031811930481094416,0.024177845064101196,-0.1119540784001694,1.0,0.9946415663307345,-0.20871486548461496,0.9319098554739196,-0.014176605301957464,0.3965616526868952,-0.09445143000390537,0.10886257231362986,0.3536128879134464,0.5625055517662244,0.12469007640585471,0.19081195177403854,0.5020896358932462,0.3451449869068245,0.14445637255078506
narrative_mode,-0.04079503884451595,0.04026495166468144,-0.046087241532905034,0.05091689038570894,-0.006479402765395304,0.10116274027220906,0.002847625111819348,0.09621983319271493,-0.0020140546655524343,0.11119556495437521,-0.13491164551582382,-0.10562464673101615,-0.020591176447751863,0.002986013118268644,0.029400869486353506,-0.042409362424167776,0.02839538109351646,0.00028824564043115956,0.019781318989563645,-0.013684666578908437,-0.04146382693995095,-0.030331448038892577,-0.020550585278217737,-0.03232805902963699,0.06835339186380315,0.04070234337520957,-0.14136669905724628,-0.09113925416521226,-0.02106399734886336,0.1119370825984012,0.17776034975159008,-0.0009691285020553096,-0.01870970183688791,-0.2632187396863027,-0.1011117769870485,0.37900127367002473,-0.05074969500979633,0.017321481497360867,-0.11026556825310731,-0.0421636773631892,0.07526298916722435,0.014401110242956903,0.07241242639871168,-0.019103885243085036,-0.02638754935085402,0.04748113181347659,-0.06515258397888847,0.0300289143408937,0.034768330947008395,0.016483138133640152,-0.025795849332839668,-0.018631350187477795,0.11695976993948198,0.22262449168199458,-0.07443471398499395,-0.00785835324658141,-0.06595684522286559,-0.07855430750217023,-0.11440851923514637,-0.08160455048200059,0.2530297762078441,0.41264205666083237,0.33070976959546045,-0.1361644312550224,-0.029641977724716405,-0.22563068062663433,0.11875344461522676,0.21793745674995013,-0.10304574684824169,-0.018826432759677977,0.012138035466403673,0.19261756635512597,-0.16885231605207823,-0.10416439454984217,0.01344847571754727,-0.028377234003663675,0.024930623008980718,-0.11206872117530813,0.9946415663307345,1.0,-0.2091543868018517,0.9327108974563231,-0.020566164711446087,0.39241392648061835,-0.09721385042932178,0.11235190740429735,0.3474020700346943,0.5637520758762633,0.12066249943237133,0.18332783893660534,0.4973841531792726,0.3448516514716097,0.14620091965465268
expository_mode,-0.36769919964480685,-0.30797864287773913,-0.031877315092962176,-0.1395642456478612,-0.0406232807085424,-0.10209413185797765,0.02904661107383072,-0.04714737472052188,-0.10845073531911203,-0.002120800847641991,-0.18572172969701903,-0.026510368810236495,-0.1421841247546671,-0.004075907853112825,0.0006275707618428134,-0.07307231813183085,-0.12374394927684096,0.036293086130288324,-0.08391020969926932,-0.060420362712524656,-0.0007816821485466367,-0.0041618746729189205,-0.04310554791898453,-0.026813322663474363,-0.009342395041532354,-0.03062347714069514,0.732774304812919,0.01607180321424297,-0.3633978691603929,0.08761306232266258,0.46884050713246633,0.3197412754734815,-0.30500127833233986,0.05289036061168879,0.35879510188986774,-0.19543720756431415,-0.061661612004269346,0.03929599699966245,-0.13186598886699366,-0.13772303327026442,-0.06943314194022135,0.014931846512515064,-0.23351381881989372,-0.09488790479851253,-0.008856521385721303,-0.08357374585214813,0.019926990756301645,-0.09479855231566273,-0.11712024419340966,0.03331141393474604,-0.02068809327394245,0.1162104939213241,-0.4079394848439223,-0.24423924733820937,-0.04660474234506939,-0.07448584699516504,0.06396286021745944,-0.16215936529140704,-0.11776520281947324,-0.1202165297466584,-0.23405464026062892,-0.2083440358351464,-0.32821872719206735,-0.30139794924390806,0.5518200468707486,-0.12947520185439,-0.23224538378764648,0.247783767789878,0.5931045966192615,0.012803779470100331,0.12678358837468354,-0.4397169590711649,0.5532963686817127,0.139622387796338,0.3023006520948378,0.10956991035868412,0.00754559868415004,0.9385858567664368,-0.20871486548461496,-0.2091543868018517,1.0,-0.18506731037943613,-0.34109044484104317,-0.1860752335301609,-0.07369578855042878,0.194736662693153,-0.33384870112175696,-0.2223203607764842,-0.06043338787041173,0.011587058608826802,-0.049396758648443714,-0.02952567192602595,0.11448960107616493
storytelling,-0.06173345769527388,0.009444720017856458,-0.050238778220069655,0.06298965746087454,-0.004600970857873046,0.08793002527057123,-0.0006318180894005926,0.09059046465831415,-0.01926532190391374,0.09010867217929404,-0.1114357002095055,-0.08553178269254023,-0.02869173911555674,-0.003646082745418341,0.016363275860072624,-0.019766059412658517,0.033081346455891905,0.0006032379887372851,-0.0035800334511234457,-0.013738342933298448,-0.032429338802413825,-0.023722576457922653,-0.016072850524395083,-0.025284149015353065,0.05695643095046496,0.022768897366752507,-0.12049913423953452,-0.08807362673336183,-0.0441402188431359,0.1098510146692734,0.16165085963141668,0.011272984626205037,-0.033803672125506466,-0.22815332975534813,-0.0918135211333193,0.3471590507511567,-0.04583299839190019,0.02306924301252417,-0.09657761362455035,-0.0401118814037705,0.0508185892723882,0.003133133886068293,0.056978122985694,-0.01894910559128983,-0.025345257643003525,0.035086123546127786,-0.05234818831161534,0.018563753883242905,0.008851902069260481,-0.00018576000667522614,-0.024433737071290946,-0.018295518363537263,0.0948990769649015,0.22442588169285535,-0.0616563856417851,-0.015102132122252749,-0.05683556312692894,-0.09461805805375607,-0.11255952187099424,-0.07452747810751763,0.2418594602420613,0.39597071882696255,0.31516946833920084,-0.14078298915251405,-0.030198972840641655,-0.21120916499980028,0.11206176032631907,0.20678022763098836,-0.0931708483339378,-0.008460503120572383,0.011850331215978522,0.16361457785239916,-0.1394080416744043,-0.0918661494723743,0.03071132248384395,-0.02483608734273734,0.027470700027318034,-0.09224764743900754,0.9319098554739196,0.9327108974563231,-0.18506731037943613,1.0,-0.04138593016825557,0.40674498459285685,-0.08523144586687054,0.11974016977797755,0.3639156948838159,0.5399406090425158,0.10531803347620726,0.18424611749199069,0.4701690304091482,0.324605922784688,0.13572244084248608
indirect,0.595010532060074,0.1415460330861649,0.06425370874138069,0.09673637056270176,0.10747277324307491,-0.017998647361925135,-0.06742091040047697,-0.15466212179170882,0.012632587323475386,-0.03123970221382943,0.10642406789003397,-0.005460646283392541,0.08469790375141674,0.07606474488762054,0.005627018918757173,0.031659712614808086,0.21083444139522398,0.05444752785982791,0.03874671843582149,-0.057025267280319314,-0.030920089274062142,0.02420431599412618,-0.00972367557962889,-0.027113397722176462,-0.01449085804292471,0.0073656397593750535,-0.43811679219013916,0.057943692225075644,0.15368693619226503,-0.4579944218450119,-0.3134227097625844,-0.6812889793936683,0.4733586408244809,0.03239817193733736,-0.014527606907555219,0.056108129830444685,-0.07355615641366907,0.027509364160348132,0.13499924555411366,0.15401900623005393,-0.06668435937847893,-0.054180747639700585,0.06877567205648161,0.06513758766763077,0.07259897255744972,0.04035938576482777,0.028684705206960464,0.0951640117083782,-0.011392037901307822,0.034910456907665054,0.09495719077270613,-0.10339159028955935,0.6570504627355058,0.23762433024122723,-0.02663998522020674,0.2587374751487268,0.11774752463144082,0.5266610025815345,0.05152518412856896,0.25288443304502356,0.12491717292361257,-0.016622176939686695,0.09464486927525219,0.603798728047221,-0.6116335446079185,0.5364878766339148,0.2552500110165922,-0.5979780901775912,-0.1997166051952567,-0.3017682287409225,0.08996203265402054,0.1003346172816625,-0.1901867184817409,0.0797740621425251,-0.8126676231681972,-0.5284483817774125,-0.021347204666893445,-0.33646731319421636,-0.014176605301957464,-0.020566164711446087,-0.34109044484104317,-0.04138593016825557,1.0,0.21921964545799477,0.08673457342403657,-0.5967894570338118,0.11789646733263616,0.06856930166954575,0.33598338027575236,0.03740249601700986,-0.023477507041626804,0.12957806225286506,0.040984436987730695
suspensefulness,0.22804272436195921,0.11143086173815116,0.007944450444935483,0.08517657468097399,0.08322056256659648,0.030536937608857957,-0.006396748081873695,-0.04713166975514467,-0.03028219365672901,0.05514116843534713,0.04252469355833085,-0.06095971345714194,0.03375747861481435,0.014069422079214045,-0.03029893499211818,0.016209101585622405,0.08197782187707364,-0.04082226597959901,0.004613292038724019,-0.024256260781935834,0.0006839885746144736,-0.022846711445210954,-0.015479422257704526,-0.024350628934260026,-0.010997046935835442,-0.010997046935835409,-0.21390463420429923,-0.058671444333047794,0.062314960089391684,-0.1069870622923485,-0.06617312493579217,-0.2463742553489453,0.23579416435240635,-0.14028610359251334,-0.10641222264021209,0.1765398664837437,-0.08510681034968537,-0.06278384738803934,-0.08456452689901295,-0.02842322882626928,-0.029328642243091264,-0.04723522029805464,-0.018980970225178844,-0.07501795122075665,-0.06923860051292899,-0.008204457591040383,-0.07904762348171113,-0.010550126793417972,-0.0747405311342187,-0.08376461925589705,-0.08555581772794817,-0.10071263760663662,0.289906295375299,0.17132280537447353,-0.05940678930032471,0.032104695530586924,-0.09578237507011628,-0.008576947566616205,-0.057110118765594235,-0.049455677456656785,0.17344973502917932,0.22090191826438865,0.20356649184297504,0.17074325270445512,-0.24438989909426176,0.06838953088458946,0.12486300299554741,-0.08137016991090129,-0.16002031639276718,-0.09912199449012726,-0.0028343214272769485,0.16371693655015468,-0.23296989743703053,-0.1256657502467503,-0.22349120077903353,-0.10922339370058991,-0.062495871204898815,-0.1553154591228094,0.3965616526868952,0.39241392648061835,-0.1860752335301609,0.40674498459285685,0.21921964545799477,1.0,-0.11948126581802301,-0.16548750945999727,0.40956972788236373,0.2839122936930858,0.19192830062400226,0.20409909974666643,0.2365591918541924,0.24326802910131143,0.0393348498631413
prosociality,-0.08099541262919696,0.11087920213453856,-0.00498935625689022,0.004199163865724875,-0.01417090970613724,-0.043792230677072726,-0.08427356855585422,-0.03506626691890909,-0.01371427476395833,-0.07896017124418665,0.19106913285764118,0.1967685982854754,0.0012788159337045807,-0.01388328419952032,0.09434766063794034,0.025665237213314533,-0.004527802914404953,-0.013954900662736813,-0.0004870580130847483,0.021098536587465667,-0.03423234179464868,0.021414297974222316,0.020751153496912998,-0.030909783583791824,0.03128623015797138,-0.01937972961202272,0.023170029822223496,0.35147201717499515,0.13644036203856416,0.16417704047365012,-0.05843152188787122,0.07709952590945136,-0.13863367270049526,0.4259489376620746,0.10623940198228227,-0.09071622018669233,0.12012932380042694,0.12044425817980758,0.7301498827268791,0.6752635581393511,0.10263086545794127,0.27702060065222456,0.2292262487475996,0.6863414297812261,0.5851020372578335,0.16161865703790448,0.7504203075879488,0.24225406156112467,0.2544847242432523,0.2188166154167827,0.454809183541166,0.24398357263309953,-0.04527197486426688,-0.031190879085395563,0.013623037011971838,0.17597855886958183,0.42793855534062747,0.1810535389185905,0.08072187594134465,0.5593636874310918,0.19479796102265692,-0.06826605426438172,0.08085941205880554,0.015397778207520994,-0.13044837559505282,0.16891024076231886,-0.02848441918137891,-0.17332979254912106,0.04571531597307506,-0.04552458865533297,0.08145403994648337,0.22636004348279,-0.13843111394682692,0.4036968035608889,-0.0700864251495541,-0.1834039213957386,-0.0016531062086002327,-0.055368486283209256,-0.09445143000390537,-0.09721385042932178,-0.07369578855042878,-0.08523144586687054,0.08673457342403657,-0.11948126581802301,1.0,0.09782547532201355,0.1736313442985704,-0.03656269689999039,-0.062155317476603474,-0.10032735566296294,-0.10778082718662955,-0.04433368863978403,0.052449659949017055
