,avg_labeled_utterance,transitions,self_mentions,hedges,code_glosses,chronological_markers,adverbs_of_degree,attitude_markers,place_time_svo,engagement_markers,causal_markers,explicit_references,boosters,deontic_modal_words,always,therefore,situation_dependent_references,then,frame_markers,negative_connotations,self-mentions,evidentials,emotional_self_disclosures,positive_connotations,idioms,endophoric_markers,additionally,slang_and_colloquialisms,and,purpose,figurative_language,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
verbosity,-0.03810412538445208,0.0962704360491702,-0.05226062508534314,0.016126377382847914,-0.01839066962670994,-0.051661600428508946,0.013235670955787064,-0.006772649646864208,-0.061112444074148904,-0.07233517366060435,0.0219701235626399,-0.06128692235554638,-0.02238223296770222,-0.06964465067342789,0.06917464819398839,0.06917464819398839,0.026577929106896412,0.06917464819398839,-0.01511012931790809,-0.004061174258904829,0.0691746481939882,0.025191299206648792,0.04384765285750178,-0.010402185690844631,-0.04472481777419449,-0.026079251227898972,-0.01447063378181362,0.01162537918448898,0.0691746481939881,0.06917464819398814,-0.0018088495855447912,-0.02372066561609095,0.11537426681785166,0.0735014807548754,0.046323387209542474,-0.0557943843332883,0.19031233686001858,-0.005812672331878573,-0.034149038063666266,0.10276466967557396,0.19851610541119585,0.0745632983899581,0.020998095921247854,0.008106533344986478,0.11193663584246104,0.1464185345127636,-0.009233843432167299,-0.02412695816645752,0.05787731016552186,0.03918599839955922,0.055854330734086334,0.09209160858797777,0.030425030229416047,0.03132878495267337,0.0392573158837141,0.059535355533431644,0.06305682694231433,0.09458251222602292,0.016066470199206952,0.006767062310529003,0.07864103948790464,-0.018839039264855105,0.046906475855793654,0.10301904780055995,0.03537279358785276,0.07759847250529765,0.05018504116786468,0.08254886039843051,0.09319395361832011,-0.026963704729363613,-0.016253682091919224,0.009740208478098252,0.009009808633066165,0.01867998859942926,0.08394700666197498,-0.36360059555956653,1.0,0.08904980851197546,0.004739704719408734,0.04538967686052517,-0.09372076206355809,-0.011563008848732292,-0.0010652874518915785,0.16238948381979318,0.09626085624274505,0.09899062836062744,0.13255585581756796,0.08139870952953356,0.07259626108783909,0.03381616740411412,0.08861617363860218,-0.04442430101500437,0.10192874508762295,0.10757551499905778,0.03404722017125185,-2.058320177518765e-05,0.020141828248781073,0.11145008289497157,0.11344765004158587
emotionality,0.027687180580218622,-0.00878788361196542,0.2217886065256927,0.03578385896417738,-0.06937501708536861,-0.02262241464672447,0.1384747076217674,0.13487378348990484,-0.0712710470415888,0.1260000945383066,-0.014521586108805655,-0.07097995197446272,0.2190913988950638,0.021187686813459245,0.021166217607181514,0.021166217607181514,0.0016193755056965334,0.021166217607181514,-0.012981982246906977,0.1492925584694548,-0.02560995390040185,-0.014711175087408188,0.20639444635565007,0.03481144620449846,0.11453104725148198,-0.0012923904904524482,0.02116621760718142,0.0736290066653633,-0.02560995390040188,0.02116621760718141,0.13240862588968974,0.04079621377703833,-0.3848544693431122,0.045620374185015286,0.5601919601497853,0.0559441537865225,-0.15904138392437048,-0.029242301686689665,-0.021675535721566098,0.24057691229562334,-0.06639563874478131,0.2256048180342687,0.30516929617794913,0.04734706859151767,0.28497925390954243,0.3856906822212802,0.12523847327635618,0.020212998398297127,0.24878831062607715,0.15683936570191215,0.054500654885609956,0.18014568915544066,0.15401188700260146,0.21578781327932803,0.22879505947574505,0.09256187657313326,0.03715591908786331,-0.10226612954423411,0.31207013035604775,0.3422281836932058,0.07794593152091805,-0.013406571907954514,-0.09208874288336683,0.15997922367551387,0.2859940714531594,0.12245199435569878,0.28554626298029595,0.5112600238587366,0.7360005660175162,-0.019787114522378798,-0.553646243520557,0.1550552632140993,0.3587125637000653,-0.16760376076365405,-0.43683946441094934,-0.07582956225679209,0.08904980851197546,1.0,-0.5549570006408042,-0.20136698281885734,-0.12963498395386638,0.15351180498532643,0.031800602574494206,-0.4180589615152299,0.17189347445762357,0.17153975230028207,-0.45611836412898005,0.15059934358998156,0.17317572353752977,0.14233615533944127,0.22222125953385002,0.0062826755855951676,0.6319838214288027,0.3067175775716871,-0.07479268315842486,-0.09073192695736208,-0.029693042892071378,-0.02370522309190255,0.03517084326070479
impersonality,-0.16113929819724454,-0.008764398660740446,-0.5874974728163573,-0.10213934768601536,0.014123800325585224,-0.009784694189205296,-0.09259381430857348,-0.08655378218217974,0.02751290596226738,-0.2512318986202639,-0.07262280715087858,0.07189273136575727,-0.1679379852476509,-0.04686934829989645,-0.010635198998618998,-0.010635198998618998,0.037706878737548945,-0.010635198998618998,-0.16913055550648395,-0.0737316470203236,0.024815464330110962,0.05245017466452288,-0.1346855047512565,0.019488404923843315,0.007572270285473143,0.05732441721285865,-0.0283605306629839,-0.07405067457531202,0.042540795994475945,0.024815464330110965,-0.048398223335244996,-0.0014204093027814823,0.4778152735792882,-0.018437669356773115,-0.6435396511844708,0.010710518890767014,0.2758203921236253,0.1563471895874252,-0.12893791820656467,0.00553430175250412,0.12028040268064284,-0.3342035995952392,-0.08842597846319855,0.07089586285602113,-0.17133699874757077,-0.233207199320068,0.00961065674304953,-0.028252856557059777,-0.43182021179637214,-0.08270969004316324,-0.0025659002432364,-0.25655609059744255,-0.009112918679870633,-0.16476947282955773,-0.24536412620414433,0.09678857137530265,0.003916579742381163,0.01727021844931493,-0.2867790345464044,-0.1288035651352792,-0.03870654480276994,0.0038569680848792435,0.009845354813992476,-0.1043992628984676,-0.10739905301040577,-0.10429128674525186,-0.4405489555176559,-0.16713955683039664,-0.3499293265197389,-0.10706356573993503,0.4490712811326986,0.002489084615658766,-0.13345859529001006,0.10411510882297378,0.5906002817834253,0.1097187298292232,0.004739704719408734,-0.5549570006408042,1.0,0.15202136979152553,0.1775009244124131,0.06576435305650881,0.03555789201236948,0.5224803377812514,-0.16406706828518616,-0.15975007743622957,0.5466658867558728,-0.1287108544095113,-0.20436959309823427,-0.17176948675656267,-0.11751397612496835,0.05280801994585682,-0.39239941012865487,-0.15646597362280953,-0.01625076614579551,0.02675237973152669,-0.003816763490775373,-0.0057923186092597,0.006808488486243096
politeness,-0.17883203779189888,-0.004449838252415923,-0.01897407907289211,0.05496566251394537,0.02373307299730906,-0.024213632579137192,-0.03494506879069413,0.020646176653053423,0.032645852029759316,0.016040928468242545,-0.009756610237409872,-0.00048259204509544783,-0.07467171069365679,0.0033062991077618185,-0.008719731543548163,-0.008719731543548163,-0.03432333214889637,-0.008719731543548163,0.050648766633623714,-0.14547573120619323,-0.008719731543548102,0.03880494835882344,-0.02233711460972033,0.012914160828470776,-0.07637812598248035,0.02494301929613896,0.023338105013613976,-0.1573603934755788,-0.008719731543548069,0.055395941570776014,-0.0007225245804500145,0.034580791838358195,0.16632641549749416,0.14856453158003669,-0.11350197923243402,0.18534635074155828,0.037849087625751024,0.05108063087389001,-0.16172142715029186,0.08056878590679917,0.06421495290821379,-0.06797268752405834,-0.24459575380062246,0.03530385532584099,0.38430289271932816,0.33448268489067673,-0.09547614031118498,0.15510684214567766,0.035235762731163266,0.2815286133999914,0.1641202017428519,0.02805550699575333,0.22221547172197753,0.11289650349587739,-0.035699247686199545,-0.005540736068157634,0.12023541158346686,-0.015988557213248072,-0.0959940263634509,-0.01726955919587582,-0.0921198440549664,0.2758969669003025,0.732363761236243,0.12638650619062874,-0.1865440510458185,0.33185924442751885,0.03686999233927644,-0.19201706525496012,-0.14186519376234374,-0.006588354686166277,0.13284183274601946,0.08148950865838295,-0.029240460091976152,-0.07714328909042308,0.39126697800301885,0.055818145399271615,0.04538967686052517,-0.20136698281885734,0.15202136979152553,1.0,-0.03558290250913361,-0.441984632961026,0.05594935696944092,0.14622371596366499,-0.10560020791565768,-0.10571177463511623,0.1701722621671962,-0.08603982602046042,0.06156565357091995,-0.10529167614404078,0.38216203805587173,0.16296542119562926,-0.020558522535434387,-0.06894886241312237,0.03021924437381398,0.018690970698770737,-0.015512824198530917,0.02422857648982749,-0.012510776208301717
directness,-0.5643054928126243,-0.09672318519217835,-0.1386005023053917,-0.16649836221935854,-0.051006355306208104,-0.042989790686015245,-0.01923820960321861,-0.0861007872308905,0.06808422537045129,-0.015340118715399705,-0.09201056858842459,0.10329384599706978,0.01973862233652077,0.04660764069329003,0.009568965414428412,0.009568965414428412,0.029006980667044973,0.009568965414428412,-0.058532546595988166,0.018596549122256858,0.00956896541442854,0.02434403995912831,-0.0053421927679169956,0.0047853161467766095,0.029057003819214382,-0.014004744352855487,-0.09080479767398256,0.01878815808726166,0.009568965414428686,0.04302688644389901,-0.1644934698284673,-0.012263815147475973,0.38783962235390385,-0.03533225034471297,-0.12490803672849293,0.5758988517506232,0.22766886044756496,0.6816623658900138,-0.41628487716337864,-0.04337516788435526,-0.032072776531051145,-0.0075858816087091534,0.06057670057533823,0.004572506887247967,-0.14916353231359802,-0.1906748177798579,0.06284341776548338,0.08154022453137645,-0.05956379651229922,-0.09798281832379357,-0.03859444672590762,-0.028572318905026504,-0.04453982717873463,-0.09262079263292672,0.02805555632512702,0.0195722848926314,-0.0031509500901330295,0.15925094289047187,-0.6062784760523757,-0.3878247367204012,0.03589460148996056,-0.1327457191837119,-0.05867087372983671,-0.38273150362929903,-0.05273439711297262,-0.23457262520257144,-0.10546062241454567,-0.13680627198348083,-0.19060776522645353,-0.5175090146102582,0.6341423500726193,-0.478295063449661,-0.39165837794917047,0.5204058586938515,0.1441225573717323,0.30950133298165355,-0.09372076206355809,-0.12963498395386638,0.1775009244124131,-0.03558290250913361,1.0,0.48859464762551985,-0.025553505290100583,0.25137517372111307,-0.012704437844516905,-0.008974066143369541,0.2739649181651092,0.008010105984791351,-0.7970446354869224,-0.2341824020249253,-0.06511346169264547,0.6420217122137517,-0.15333156113368243,-0.21683523215091843,-0.30072925905135117,-0.1314682728806327,-0.012003568466543933,-0.11991659070905548,-0.0660826364351402
bluntness,-0.2573520305366659,-0.031247670049345994,-0.14026659129518615,-0.11460628468436453,-0.057166059682738704,-0.04640001745568021,0.05366014358229272,-0.02273680987699965,-0.05945767179481995,0.005993771073113974,-0.02284748429143518,-0.00821485781757657,0.07630988893342286,0.047070299475286466,-0.000553678374445843,-0.000553678374445843,0.03323610130469396,-0.000553678374445843,-0.09556881751276343,0.12704901122936907,0.020741643719626286,-0.03764211169130621,0.006427986162372318,-0.0244988983519251,0.07929300965817591,-0.02044514554240912,-0.04314432256259002,0.1022642645545624,-0.0005536783744458403,-0.021849000468518,-0.030468391934193876,-0.011023110385133301,0.19701815548221857,0.058714213691321154,0.06036541238459183,0.23391377098682015,0.1250651222058069,0.43004297934873253,-0.13090149381212993,0.1923187508807813,0.0842522598977951,-0.015869458701894212,0.39329145537154986,0.04901879346867927,-0.22426612465563484,-0.21626023934043762,0.2064093905051649,0.04838964381644932,-0.01895868513491631,-0.15084483583397798,-0.029661333019155293,-0.0010338425549085558,-0.0663541946039432,-0.0696813964231916,0.1775955149503251,0.20109774172263292,0.009546880976868599,0.10956335019964994,-0.20705298445852094,-0.15143727993258907,0.1021721526619736,-0.27341676868678416,-0.42244377826577195,-0.0807628226172289,0.2556866410124043,-0.18813037004420635,-0.1554425591333256,0.03946421993792531,0.02583236208325898,-0.27638657350245466,0.2343324122429361,-0.17007863290397485,-0.1264314010436996,0.21625528543521058,-0.04790765913460693,0.10289148115141371,-0.011563008848732292,0.15351180498532643,0.06576435305650881,-0.441984632961026,0.48859464762551985,1.0,-0.06642034342075535,0.06253824742949088,-0.051396807764264356,-0.048840182092439274,0.07122731534517385,-0.03478663186134707,-0.3899358070462165,-0.1272368673533912,-0.14634645701788931,0.2529821563452227,-0.012983697641296607,-0.11046208921604798,-0.23531911288363722,-0.1763987936363922,-0.06865614495800144,-0.11035717535305603,0.05907422523424101
cultural-relatedness,0.03121256147952886,-0.03806185583784271,-0.056519411438195125,-0.028321835187140165,0.041674041404471694,-0.007935392892890254,-0.061152866613441506,-0.005037942258697844,0.0679571229757525,-0.013966146766685663,-0.04252683194406014,0.16030162437515,-0.04952891926976845,-0.0664269562315588,-0.015919140187654557,-0.015919140187654557,-0.011460716319303142,-0.015919140187654557,-0.028342008495472516,-0.021146829223584344,-0.015919140187654612,0.03482345788156811,-0.010354614380966496,-0.008701179865105145,0.15310648182603326,-0.01010075518425397,-0.015919140187654536,0.019889889451803602,-0.0159191401876546,-0.01591914018765455,0.021026488143804943,0.053553204924171205,-0.004304117707395966,0.04488588726909952,0.07373301975941281,-0.016827855745923034,0.007050142436485938,0.05931189735765559,-0.10214119567055026,0.09485381576978158,-0.01724842959131175,0.013382640121994048,0.12537240713177555,0.46710224789884597,0.04405564780209218,0.0059151594579011195,0.24342632228485303,0.13738883605445193,0.04474455925737325,0.12962103658426677,0.057503943797003,-0.006106578346843945,0.04613720186890785,0.046318416519441984,0.031963224637002983,0.05278597524501219,0.027413658795050668,-0.023319857669070174,-0.00124597750121167,0.07378045690698394,0.02200921426857959,-0.010644845452688165,0.03983461892672736,0.0861227185717729,0.1162191043324135,0.11053374481938212,0.0009477528504759337,0.06799736928069675,0.08159864225606835,-0.09430658127491015,-0.025436443297791086,0.0025873650537556725,0.0945659433788645,0.015926993780131463,0.060104348130839785,-0.002835735577279951,-0.0010652874518915785,0.031800602574494206,0.03555789201236948,0.05594935696944092,-0.025553505290100583,-0.06642034342075535,1.0,-0.03707254900778707,-0.007052437557273488,-0.0077022715886833895,-0.06416750217953389,0.0019527415241997344,0.04011253738491192,-0.03753498713131839,0.05195260902127229,0.01709320111154433,0.10151029151873968,0.014554285347433459,0.09716353374715926,0.1294888938876429,0.027310545561024226,0.010700709861198863,-0.024687194697995105
exposition,-0.31069173542676604,-0.0137452001964257,-0.30556931029359535,-0.0757908256994284,0.017761017787186258,-0.0499582455900628,-0.11095769996185802,-0.11436783216598749,-0.030844550508176687,-0.20917227030509175,0.0213231892568184,-0.035198175968074785,-0.13346850364732665,-0.091246220174143,-0.004996981052742133,-0.004996981052742133,-0.05293228142926491,-0.004996981052742133,-0.09425137540118915,-0.03534700969114023,0.042593314687659305,0.022728600190027686,-0.06394992819410719,-0.017248422719614253,-0.08102777708622717,0.022121239002326955,-0.028792128922942816,-0.05653182412566763,0.042593314687659194,0.06638846255785989,-0.07388856597526797,0.05701813259926477,0.7570110622611727,0.005300745859897152,-0.37997011289123006,0.11968612800032359,0.5755094879986168,0.32251141146831774,-0.304671272552781,-0.0038458347875963655,0.32518611951054266,-0.11618094253307977,-0.10034925175069374,0.005679694349631044,-0.13462670792450107,-0.12210253706588306,-0.08045530919213495,-0.027399098922137356,-0.2530765912665536,-0.08661345818743763,0.028688267416031366,-0.11739451126311247,0.02204513856510036,-0.09718197337426696,-0.1302356076875119,0.07547389087080617,0.03992347385744085,0.12834743454572917,-0.4067427997947596,-0.20146020230371695,-0.007670449977241431,-0.014703528687096056,0.052905584898021926,-0.13700526177830982,-0.1357069802781789,-0.10084484145194848,-0.1884064542835024,-0.15729089984897798,-0.27195923098665653,-0.3579136982854455,0.4970850179679195,-0.17557243346017862,-0.1990136392675462,0.2774403690738564,0.5885597609199866,-0.11325928649399968,0.16238948381979318,-0.4180589615152299,0.5224803377812514,0.14622371596366499,0.25137517372111307,0.06253824742949088,-0.03707254900778707,1.0,-0.08520030168532533,-0.08252950754907806,0.9480267940489746,-0.06830727225693044,-0.31984805004237143,-0.15168483995492058,-0.06676344380347772,0.20141637264177997,-0.2937153288363738,-0.14639500697715266,-0.0292775751222932,-0.006460507409450074,0.0509872941209349,0.08851693292757433,0.15053529721252246
narrative,-0.00928133886462332,-0.05465682736451707,0.0395765676085234,-0.03241318783291164,-0.0634023359589911,0.1597875695113894,-0.03367652600702937,0.0441783234957902,0.06950649790014538,-0.11759922908932395,0.021518072363748638,0.08192992349292039,-0.04604032424996027,-0.1134840052787743,0.1136995517210471,0.1136995517210471,0.07581339510874531,0.1136995517210471,0.00010723271223961633,-0.004207030195180249,-0.01270350744632045,-0.024653340460700085,-0.02821564154494149,0.009479456904621536,-0.006206575779921132,-0.04119487080125595,-0.012703507446320384,-0.007295616442762482,-0.012703507446320424,-0.012703507446320426,-0.012006020213297537,-0.020823942947433217,-0.1182355241794657,-0.10441835781445082,-0.006196603178481534,0.030735945982629194,0.16411032886090404,-0.02417327185530768,-0.040773172980762475,-0.24157224636968988,-0.09874922594882217,0.45601690550236607,-0.06831704242380734,-0.015490238189284224,-0.09854492631034083,-0.03139691689688836,0.03257468051833984,-0.006709424841183521,0.007702419810514251,-0.0029170453246893406,-0.01799736344650015,0.028145121633883722,-0.06141409319216135,-0.0004335147789520297,-0.010419039218848276,-0.020616559664955382,-0.026724057361209946,-0.006040372173839759,0.04267146582173059,0.07385963578376993,-0.03921613279547939,-0.026041789550224577,-0.08550196508465066,-0.09615037436764136,-0.09811555493710584,-0.0792506861603824,0.32974765474597595,0.33678771695135024,0.23750573442566736,-0.13662560838304333,-0.0013234608168110255,-0.21542135075976848,0.0052150439640802106,0.20551903052141882,-0.16566621408149085,-0.1359309657163442,0.09626085624274505,0.17189347445762357,-0.16406706828518616,-0.10560020791565768,-0.012704437844516905,-0.051396807764264356,-0.007052437557273488,-0.08520030168532533,1.0,0.9975174028936274,-0.17009485616055767,0.9320353585517902,-0.046481807578013935,0.36574105428874754,-0.07428718978022014,0.06171462865750494,0.2842384999982852,0.5219306548869,0.20977635132180772,0.2493007369607662,0.5330997730239487,0.39601171939903174,0.0879290482319423
narrative_mode,-0.014555781788641255,-0.05498113782727531,0.035628931667490746,-0.03332247013751218,-0.06281567763353706,0.15772585005485326,-0.032152621010295195,0.04532405363892091,0.06775721342531568,-0.11624084854793437,0.023220901170005616,0.08410477023914537,-0.05069961026122929,-0.11484404233425913,0.1143724455658857,0.1143724455658857,0.07744425324530321,0.1143724455658857,0.0016651675250432454,-0.0038373113457703585,-0.012602237271622718,-0.02411453190857828,-0.02799071130732495,0.009905290772889963,-0.005690432524627546,-0.040844741448004804,-0.012602237271622707,-0.007016973793719188,-0.012602237271622704,-0.012602237271622704,-0.011580129157270323,-0.020657938058697346,-0.1144997954331158,-0.10345874817629376,-0.010103970696329222,0.0325064360160713,0.167715809514373,-0.020548142146107652,-0.04184803743921613,-0.2399051065424607,-0.09933212549774953,0.45575440332252964,-0.06673133590342624,-0.017615985773072995,-0.09733783260582214,-0.030618461080269662,0.033272569985692974,-0.0041536118845917295,0.007091059524133848,-0.0009713788903771929,-0.01609844782737738,0.027268234192087334,-0.05963528074122794,-0.006718112699327273,-0.012397298512932113,-0.017921356086676374,-0.024660123414290847,-0.0035986276403703254,0.03704023181865479,0.07478313540385015,-0.03875688158357163,-0.029209590690332597,-0.08813966182955689,-0.0984208285068936,-0.0987906475664509,-0.08076484071804203,0.3211707992550895,0.3394369272939735,0.23831576493028328,-0.13902261910114164,0.0016525844891797621,-0.21808740263569396,0.0057995607127816476,0.20727221700606382,-0.1632907526023601,-0.1368625983811492,0.09899062836062744,0.17153975230028207,-0.15975007743622957,-0.10571177463511623,-0.008974066143369541,-0.048840182092439274,-0.0077022715886833895,-0.08252950754907806,0.9975174028936274,1.0,-0.1678598870097001,0.9314299139267168,-0.0520714247833621,0.36488877365892014,-0.07206268793430916,0.06247027792692842,0.28536427307727447,0.5249497569259561,0.20743439353897233,0.24861849220353488,0.5342794406605433,0.39810867152818075,0.08546130939515553
expository_mode,-0.31525827319905764,0.00551432133887969,-0.3099307443951962,-0.06199803850302156,0.03211501850086656,-0.05605994867568455,-0.11743400493214298,-0.10478975835176566,-0.0397831121085528,-0.19616885494813044,0.008377085896937753,-0.03230009276934444,-0.13144420135234314,-0.06935395429451083,-0.011043992505844915,-0.011043992505844915,-0.06580893766745857,-0.011043992505844915,-0.08732640615005935,-0.03738915278999096,0.048226092498689414,0.01623739522228835,-0.06841111887544457,-0.02154923201225028,-0.08668110507312392,0.011757746172825776,-0.030800687507356296,-0.060475522799150645,0.04822609249868934,0.06798278750020081,-0.08220871474349956,0.03603854024164389,0.775963328085129,0.0031244290258357166,-0.391698393076491,0.12798051344319314,0.5382490733294872,0.33143849801418407,-0.2876649275970383,0.025211207598480976,0.31104733056138806,-0.15471046711321598,-0.09452236510528822,-0.0036284810650124713,-0.13204124618928523,-0.1348989029986572,-0.08876093438202604,-0.024833265578246385,-0.26975652114865006,-0.09688801344992168,0.012694128970959681,-0.12680362476322804,0.03396717931092442,-0.12226649893250778,-0.1384204376964796,0.06441888623821694,0.027314015386367317,0.12772551293582177,-0.41637798545798516,-0.23231009253824206,-0.016414657104035675,2.4343652280558292e-05,0.07587483293993524,-0.14418509890144277,-0.14449238576674736,-0.09693655846283948,-0.21829414162833133,-0.21977726525471702,-0.3307384626286994,-0.33524209639919844,0.5272349448867419,-0.174674508868938,-0.22652084796387162,0.2695972575230951,0.614787734267092,-0.08347466139365063,0.13255585581756796,-0.45611836412898005,0.5466658867558728,0.1701722621671962,0.2739649181651092,0.07122731534517385,-0.06416750217953389,0.9480267940489746,-0.17009485616055767,-0.1678598870097001,1.0,-0.15050841441066784,-0.33206519068125956,-0.18236483790232705,-0.06263327406114888,0.20746285588178826,-0.3371736401406311,-0.2152894765784593,-0.06158262081518721,-0.04043129627474406,-0.0061864381073473045,0.04357994601043795,0.13146003330736789
storytelling,-0.026493246007990145,-0.03914945379128453,0.013020891008788277,-0.02487365092415753,-0.05516867232681406,0.13443384794431423,-0.023449721753463604,0.035221376099288944,0.04947765775187065,-0.09407130231777924,-0.0006037270803263518,0.10362437439466372,-0.04750022906036764,-0.0991908193992136,0.15168004791473944,0.15168004791473944,0.0640208801374341,0.15168004791473944,0.005946903596579401,-0.007344717586730432,-0.010025760096709893,-0.015382813442808722,-0.02226812195763157,0.010035501058933444,-0.019102221830662864,-0.033884162629092926,-0.010025760096709904,0.0028905929523559163,-0.01002576009670991,-0.010025760096709857,-0.0049759994149132895,-0.016434504969649957,-0.09179973962468571,-0.09044334015356069,-0.021670475931645415,0.03452441836544802,0.1545489761274455,-0.004247149295649455,-0.040020932070919064,-0.20475637841190944,-0.08028360567464769,0.4227106473547862,-0.06493921031615878,0.005071473700774505,-0.08271250274693098,-0.020170571664463493,0.03922826333720099,0.004902546728394622,0.011075072850407462,0.004756941473584413,-0.027554985590434768,0.01410370834928165,-0.061093671725929,-0.0006008057050479817,-0.01065992891002884,-0.026412890473394873,-0.020916785856202276,-0.004307994749667939,0.015780073945610925,0.07034677790510153,-0.03420647390954534,-0.027148792910929274,-0.0749412176856056,-0.08950263929835438,-0.0949197466605582,-0.07112214599867316,0.28527297386358347,0.3031258831638566,0.2182066508272787,-0.13514249766760722,-0.0021785654433281727,-0.19434938566033164,0.0010932875298078333,0.1797187028314397,-0.13236295452288072,-0.11670340723961141,0.08139870952953356,0.15059934358998156,-0.1287108544095113,-0.08603982602046042,0.008010105984791351,-0.03478663186134707,0.0019527415241997344,-0.06830727225693044,0.9320353585517902,0.9314299139267168,-0.15050841441066784,1.0,-0.05443683000162127,0.35803833583808403,-0.05125430246392957,0.06606057503960489,0.29100094589881026,0.46238968629680494,0.1829246591724733,0.2177690202810796,0.4833386431632324,0.3707034175032982,0.062206090756503345
indirect,0.5968417781500708,0.11662458933193981,0.1745334064740219,0.1869222008036436,0.04526370707445367,-0.0007025553006561949,0.011132032268017893,0.10453751040468652,-0.0756755470562265,0.10705154105163942,0.11509277797928595,-0.12165831785789642,0.024104337062871888,-0.00967222810919535,-0.002497676095901446,-0.002497676095901446,-0.027921328350692835,-0.002497676095901446,0.037133998386123614,-0.03653031999007484,-0.028515135428207966,0.005010273798297436,0.004793086216996354,0.0081216808748378,-0.007270366397794916,-0.0026142459151531168,0.10157216123332471,-0.029005305628993148,-0.0024976760959014212,-0.028515135428208004,0.13402725499574342,0.009083844713954388,-0.4359872645514927,0.09601869849384666,0.19865908779187116,-0.5153751525228735,-0.31013608079895355,-0.6449589954722394,0.4254723968177818,0.09498864206612827,0.04974660603523501,-0.03897071295495026,-0.0075650623444833975,0.031833103872736496,0.1606255634657535,0.2102626461839571,-0.01579336932053413,-0.04131237781101058,0.14340883547149197,0.10729148018544234,0.04864572979031579,0.07324591424720439,0.0544007725918664,0.13753327285707004,0.058153080914782954,-0.0037308148474397423,0.035536929917635525,-0.15286568685319174,0.6747407729188523,0.3779172436046012,-0.06799121482503176,0.1443073487153602,0.10459252757367175,0.5270547382603523,0.15961771931137891,0.30631162536460926,0.08033798386115797,0.09141837033628827,0.19933165745532705,0.5545962911905911,-0.6214173777107499,0.5113229692562735,0.3939911129850349,-0.540874955437272,-0.18008860656397657,-0.21807514102909384,0.07259626108783909,0.17317572353752977,-0.20436959309823427,0.06156565357091995,-0.7970446354869224,-0.3899358070462165,0.04011253738491192,-0.31984805004237143,-0.046481807578013935,-0.0520714247833621,-0.33206519068125956,-0.05443683000162127,1.0,0.2402394506672078,0.09282882957182678,-0.6019623325081139,0.1826286588953399,0.19680187075368513,0.28803671048332313,0.05120563616394023,-0.05447465302051414,0.07978533900774393,0.07906922830094287
suspensefulness,0.3441470337268909,0.10225985199801128,0.1206197341422529,0.03941796605289043,0.013331903804392541,0.10493109270566955,-0.03461327731135094,0.011234733911345593,0.08415660156333987,0.026482925080127444,-0.013749107637448615,-0.012543095750452399,-0.017293091294005986,-0.08901911503289307,-0.010176677304398434,-0.010176677304398434,-0.01677778756196188,-0.010176677304398434,0.1364605605835142,-0.024925424302937486,-0.01017667730439839,-0.033434514113626745,-0.02260332275576523,-0.024554924532749545,0.015959731979219394,0.01089231054622177,0.07643334230750272,-0.0054714856957944445,-0.01017667730439844,-0.010176677304398382,-0.03078842529974806,-0.016681892656552344,-0.23515567704213322,-0.07386637210118334,0.0016033433209661791,-0.26702392216870974,-0.10443464553803211,-0.33517511298804914,0.26654375257767204,-0.14114791809507832,-0.09727096992737948,0.08489448198032713,-0.07673091928757991,-0.04870632308841752,-0.07864045139302456,-0.011254832550131792,-0.052975018920766774,-0.08081757221458342,-0.04000946178847053,-0.05531278821898173,-0.029955848198610042,-0.029270973985598414,-0.08823575165464999,-0.04273039479228903,-0.06512784572154161,-0.10579262407246615,-0.06637928819769659,-0.09308474086318888,0.27351111294868313,0.10206180404045748,-0.002219371151486033,-0.017307691784963188,-0.11488382413758816,-0.050042306175553594,-0.03597828171435038,-0.053292628466421084,0.1652279053212844,0.19229058123253867,0.15054584972721713,0.22412907255996642,-0.2601681991109391,0.045824909761835717,0.08780184360916851,-0.10294033534305327,-0.1666483293445042,-0.10938389253222261,0.03381616740411412,0.14233615533944127,-0.17176948675656267,-0.10529167614404078,-0.2341824020249253,-0.1272368673533912,-0.03753498713131839,-0.15168483995492058,0.36574105428874754,0.36488877365892014,-0.18236483790232705,0.35803833583808403,0.2402394506672078,1.0,-0.08856452348003521,-0.24768678138182376,0.28980157955397806,0.26727120408413857,0.22903366893756458,0.18529665529724174,0.26013512642404574,0.24484061876017124,-0.023370650607388244
