,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,transitions,self_mentions,hedges,code_glosses,chronological_markers,adverbs_of_degree,attitude_markers,place_time_svo,engagement_markers,causal_markers,explicit_references,boosters,deontic_modal_words,always,therefore,situation_dependent_references,then,frame_markers,negative_connotations,self-mentions,evidentials,emotional_self_disclosures,positive_connotations,idioms,endophoric_markers,additionally,slang_and_colloquialisms,and,purpose,figurative_language,pleonasms
734,u59365,这里面的主要原因是投资并没有恢复。,1.0,这里面<situation_dependent_references>的主要原因<causal_markers>是投资并没有<boosters>恢复。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,u65168,以前的攀爬者在攀登线路上留下的攀登装备 (岩塞、机械塞等),1.0,以前<chronological_markers>的攀爬者在攀登线路上<place_time_svo>留下的攀登装备 (岩塞、机械塞等<code_glosses>),0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,u169666,结果和我预期的一样 -- 如果你计算,4.0,结果<causal_markers>和我<self_mentions>预期的一样 -- 如果你计算,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,u98328,"来自肌肉的信号说它没有手臂,对吧?",3.0,"来自肌肉的信号说它没有手臂,对吧?<engagement_markers>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,u53438,任何仪器周围有小孩或由小孩使用时，有必要密切地监督。,1.0,任何仪器周围有小孩或由小孩使用时，有必要<deontic_modal_words><engagement_markers>密切地监督。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,u8583,法律的精神比它的具体条文更重要。,1.0,法律的精神比它的具体条文更<adverbs_of_degree>重要。,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,u142197,某个程度上是的，但我要强调几点。,4.0,某个程度上<hedges>是的，但<transitions>我<self_mentions>要<frame_markers>强调几点。,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,u67098,现在想，每reductio，一无限是在一些另外的世界W''存在。,4.0,现在<frame_markers>想<hedges>，每reductio，一无限是在一些另外的世界W''存在。,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,u196513,那就是让人们更生动、更真实地设想未来,2.0,那就是<code_glosses>让人们更<adverbs_of_degree>生动、更<adverbs_of_degree>真实地设想<engagement_markers>未来,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,u73072,在国际配售获得二、三倍超额认购的情况下，根本不算什么。,2.0,在国际配售获得二、三倍超额认购的情况下<situation_dependent_references>，根本<adverbs_of_degree>不算什么。,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,u120453,他们根据售出的彩票数目,5.0,他们根据<evidentials>售出的彩票数目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,u191823,我真是为了这些地衣跑很远的路去了趟格陵兰岛,2.0,我<self_mentions>真是<boosters>为了这些地衣跑很<adverbs_of_degree>远的路去了趟格陵兰岛,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,u65788,如果已准备好重新进行连接，请单击“下一步”按钮。,1.0,如果已准备好重新进行连接，请单击“下一步<frame_markers>”按钮。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,u165812,"""我在旅途中学到什么？""你知道？真的。",3.0,"""我<self_mentions>在旅途中学到什么？""你<engagement_markers>知道？真的<boosters>。",0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,u146834,-- 这还不是整部电影 --,2.0,-- 这还不是整部电影 --,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,u51708,从这天开始，老树干就被三棵纤细的小白桦围绕着。,1.0,从这天开始<place_time_svo>，老树干就被三棵纤细的小白桦围绕着。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,u55987,何况这类影响在语言以外的许多方面是显而易见的。,3.0,何况<transitions>这类影响在语言以外的许多方面是显而易见的<boosters>。,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,u98847,举例来说，如果你们知道激光是如何工作的，,3.0,举例来说<code_glosses>，如果你们<engagement_markers>知道激光是如何工作的，,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,u51927,第一种是直接的观察，如一个观察者躲在隐蔽处看鸟时所作的观察。,1.0,第一种<frame_markers>是直接的观察，如<code_glosses>一个观察者躲在隐蔽处看鸟时所作的观察。,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,u152720,这时候的宇宙是微小的，比一个原子还小。,1.0,这时候<place_time_svo>的宇宙是微小的，比一个原子还<adverbs_of_degree>小。,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,u21243,第二百九十条承运人应当在约定期间或者合理期间内将旅客、货物安全运输到约定地点。,1.0,第二百九十条<explicit_references>承运人应当<deontic_modal_words>在约定期间或者合理期间内<place_time_svo>将旅客、货物安全运输到约定地点。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,u158903,图像集有多大以及图像本身有多大，Seadragon都拥有这样的处理能力。,1.0,图像集有多大以及图像本身有多大，Seadragon都拥有这样的处理能力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,u58215,在文学方面，这种美国式的说教把应当如此与实际如此勉强扯在一起。,3.0,在文学方面<frame_markers>，这种美国式的说教把应当如此与实际如此勉强扯在一起。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,u156209,"这是蓝笔, 红笔, 绿笔, 黑笔.",1.0,"这是<explicit_references>蓝笔, 红笔, 绿笔, 黑笔.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,u168741,"每个护士, 在跟一个病人相处的短短的几分钟里,",4.0,"每个护士, 在跟一个病人相处的短短的几分钟里<place_time_svo>,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,u92475,这位是已经被单独监禁了18个月的Lopez先生,1.0,这位<situation_dependent_references>是已经被单独监禁了18个月的Lopez先生<explicit_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,u32937,年轻投手们应该是球季计画的一部分。,1.0,年轻投手们应该<deontic_modal_words>是球季计画的一部分。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,u137432,于是在这些计划中，我们选择了657个,4.0,于是<causal_markers>在这些计划中<place_time_svo>，我们<self_mentions>选择了657个,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,u15580,导游把游客集合在一起，领他们回到车上.,1.0,导游把游客集合在一起，领他们回到车上.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,u146034,他接着说，征服巴比伦之后,5.0,他<explicit_references> 接着<chronological_markers> 说，征服巴比伦之后<chronological_markers>,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,u105460,因为我的本意是想去创造生活的乐趣。,1.0,因为<causal_markers>我的<self_mentions>本意是想去创造生活的乐趣。,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,u112806,现今我们能这样做了,4.0,现今<frame_markers>我们<self_mentions>能<deontic_modal_words>这样做了,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,u58415,迅速发展的经济，产生了新的就业机会，其中不少是科学部门的。,1.0,迅速发展的经济，产生了新的就业机会，其中<endophoric_markers>不少<boosters>是科学部门的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
767,u112639,当年我的病人问我这个问题时，,5.0,当年<place_time_svo>我的<self_mentions>病人问我<self_mentions>这个<explicit_references>问题时，,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,u30018,她将成为青春女孩一直寻觅的好友、姐姐和知己。,1.0,她将成为青春女孩一直<boosters>寻觅的好友、姐姐和知己。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,u65793,磁场线的突然重新排列被证明是事情的关键，这是一种称为[重连]的现象。,1.0,磁场线的突然重新排列被证明是事情的关键，这是一种称为[重连]的现象。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,u140559,最后，第一点——我想也是我们生命中最大的威胁，,5.0,最后<frame_markers>，第一点<frame_markers>——我想<self_mentions><hedges>也是<transitions>我们<self_mentions>生命中最大的威胁，,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,u147747,是当我在访问堪萨斯市的一所大学时决定的--,4.0,是当我<self_mentions>在访问堪萨斯市<explicit_references><place_time_svo>的一所大学时<chronological_markers>决定的--,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,u52050,热应力双折射对光束产生较大的退偏作用，从而影响激光器的输出性能。,1.0,热应力双折射对光束产生较大<adverbs_of_degree>的退偏作用，从而<causal_markers>影响激光器的输出性能。,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,u545,“卡伦”号当年在为其他船只护航驶往俄国的途中突然遭到敌方潜水艇鱼雷的袭击。,1.0,“卡伦”号<explicit_references>当年<chronological_markers>在为其他船只护航驶往俄国<explicit_references>的途中突然<attitude_markers>遭到敌方潜水艇鱼雷的袭击。,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,u44059,巴基斯坦拥有核子武器之后，印度就不敢大规模镇压他们的人民了。,3.0,巴基斯坦拥有核子武器之后<chronological_markers>，印度就<causal_markers>不敢大规模镇压他们的人民了。,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,u119501,——我打算讲一讲我和弗朗西斯是怎么发现DNA的结构的，,1.0,——我<self_mentions>打算<frame_markers>讲一讲我<self_mentions>和弗朗西斯<explicit_references>是怎么发现DNA<explicit_references>的，,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,u171436,而这正是我们这个世界的象征，,5.0,而<transitions>这正是<boosters>我们<self_mentions>这个世界的象征，,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,u170930,在这个总结中我要重点强调的是,4.0,在这个总结中<frame_markers>我<self_mentions>要<frame_markers>重点强调的是,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,u136185,?是啊，这可惹火了RIAA?,4.0,"?<engagement_markers>是啊<attitude_markers>,这可<adverbs_of_degree>惹火了RIAA<explicit_references>?<engagement_markers>",0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,u95832,"如果区内的冲突减少至3,4起",3.0,"如果区内的冲突减少至3,4起",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,u46107,无论是保存相对完好的绿岩带还是被 TTG 改造后的花岗 — 绿岩带，均有利于金矿形成。,1.0,无论<transitions>是保存相对<hedges>完好的绿岩带还是被 TTG 改造后的花岗 — 绿岩带，均<boosters>有利于金矿形成。,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,u73374,一些内存也可以在没有电源的情况下保留数据。,1.0,一些<hedges>内存也<transitions>可以<deontic_modal_words>在没有电源的情况下保留数据。,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,u125300,特别是我们现在设计的城市规模越来越大。,1.0,特别是我们<self_mentions>现在设计的城市规模越来越大。,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,u98137,通过计算研究所来提出，另一种做事情的方式，,5.0,通过计算研究所来提出，另一种做事情的方式，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,u214333,最後总算把孩子从躲藏的地方都找了出来.,1.0,最後<frame_markers><chronological_markers>总算<frame_markers><chronological_markers>把孩子从躲藏的地方都找了出来.,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,u23810,目的探讨老年型胆囊炎合并胆石症的临床特点及手术治疗效果。,1.0,目的<frame_markers>探讨老年型胆囊炎合并胆石症的临床特点及手术治疗效果。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,u27008,主要负责电脑销售、售后维修、网络安装等公司相关业务。,1.0,主要负责电脑销售、售后维修、网络安装等公司相关业务。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,u84290,本文算法已成功地应用到烧结机尾断面图象的处理中。,1.0,本文<frame_markers>算法已成功地应用到烧结机尾断面图象的处理中。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,u195014,让学生们走到社区中，去采访你的邻居,1.0,让学生们走到社区中，去采访你的<engagement_markers>邻居,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,u102281,这样我们就能在表皮检测到信号,1.0,这样<causal_markers>我们<self_mentions>就能<deontic_modal_words>在表皮检测到信号,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,u141057,它由很多原因引起，但对今天的讨论不重要。,2.0,它由很多<boosters>原因引起，但<transitions>对今天的讨论不重要<attitude_markers>。,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,u67892,同时欢迎各地区市有资力的日用陶瓷批发商合作代理销售。,1.0,同时<transitions>欢迎各地区市有资力的日用陶瓷批发商合作代理销售。,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,u15964,房间中央放了一张圆桌。,1.0,房间中央<place_time_svo>放了一张圆桌。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,u153272,权威地位下降，而公民地位上升。,1.0,权威地位下降，而<transitions>公民地位上升。,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,u12466,看到小斯蒂文森低三下四地讨好教授实在是恶心，更何况我们都知道那老头是多么地厌恶和鄙视他。,2.0,看到小斯蒂文森低三下四地<idioms>讨好教授实在是<boosters>恶心，更何况<transitions>我们<self_mentions><engagement_markers>都知道那老头<explicit_references>是多么地厌恶和鄙视他。,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,u154349,我们非洲人没有能力自治,1.0,我们<self_mentions><engagement_markers>非洲人<explicit_references>没有能力自治,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,u186562,他们唯一的共同之处就是他们十分不同。,1.0,他们唯一的共同之处就是他们十分<adverbs_of_degree>不同。,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,u96465,在做各种选择前尽量选那些可以减少二氧化碳排放量的，,1.0,在做各种选择前<chronological_markers>尽量<hedges>选那些可以<deontic_modal_words>减少二氧化碳排放量的，,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,u15124,就算你还没安装Windows95，你仍然可以打开一个自述文件。,1.0,就算<transitions>你还没安装Windows95，你仍然<transitions>可以打开一个自述文件。,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,u53101,位图按钮图像包括图像本身以及图像的边框。,1.0,位图按钮图像包括图像本身以及<transitions>图像的边框。,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
