,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,self_mentions,code_glosses,transitions,frame_markers,situation_dependent_references,place_time_svo,explicit_references,adverbs_of_degree,chronological_markers,engagement_markers,deontic_modal_words,boosters,causal_markers,idioms,attitude_markers,hedges,evidentials,figurative_language,negative_connotations,endophoric_markers,pleonasms,emotional_self_disclosures,positive_connotations,transitions_chronological_markers,slang_and_colloquialisms
488,u139828,"who I met in Juarez, Mexico. And Esther Chavez",5.0,"who I<self_mentions> met in Juarez, Mexico<place_time_svo><explicit_references>. And Esther Chavez<explicit_references>",0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,u197181,"They're not getting enough, so they're not going to move.",5.0,"They're not getting enough<adverbs_of_degree>, so<causal_markers> they're not going to move.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,u111650,"I've been told by the Revolution of Military Affairs crowd for years,",4.0,"I've<self_mentions> been told by the Revolution of Military Affairs crowd for years,",0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,u17400,The cylinder within the mechanism of a timepiece that contains the mainspring.,1.0,The cylinder within the mechanism of a timepiece that contains the mainspring.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,u183056,"It was, for me, one of the most difficult things I'd ever done,",1.0,"It was, for me<self_mentions>, one of the most<adverbs_of_degree> difficult things I'd<self_mentions> ever done,",0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,u197134,"and working, and getting paid per brick to take their cities apart.",4.0,"and working, and getting paid per brick to take their cities apart.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,u214919,The task proved inconceivably more difficult than we had imagined.,1.0,The task proved inconceivably<adverbs_of_degree> more<adverbs_of_degree> difficult than we<self_mentions> had imagined.,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,u99883,"asking people, ""What's the algorithm? What's the rule for making this?""",1.0,"asking people, ""What's the algorithm?<engagement_markers> What's the rule for making this?<engagement_markers>""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,u34489,Jamaica Agreement The system has been fine tuned a number of times since 1973.,4.0,Jamaica Agreement The system has been fine tuned a number of times since<causal_markers> 1973.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,u28895,"We recounted in detail how dense, cool molecular clouds condense into protostars.",1.0,"We<self_mentions> recounted in detail how dense, cool molecular clouds condense into protostars.",0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,u113268,at a sort of time of global financial crisis.,4.0,at<place_time_svo> a sort of time of global financial crisis.,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,u176246,"For me, this kind of personifies this connected world,",4.0,"For me<self_mentions>, this kind of personifies this connected world,",0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,u5028,Don't equivocate with me I want a straight answer to a straight question!,1.0,Don't equivocate with me<self_mentions> I<self_mentions> want a straight answer to a straight question!<boosters>,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,u57274,"Eighteen is dreamlike age as beautiful as flowers, which awaits you anddiscreetly.",4.0,"Eighteen is dreamlike age as<figurative_language> beautiful as<figurative_language> flowers, which awaits you<engagement_markers> and<transitions>discreetly.",0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,u6175,In America law and custom alike is based upon the dream of spinster.,4.0,In America<place_time_svo> law and custom alike is based upon the dream of spinster.,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,u13366,"No matter what substance it may be, it is made up of atom.",1.0,"No matter what substance it may<hedges><deontic_modal_words> be, it is made up of atom.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,u72141,No entry ticket is requested for kind whose height is below 1.2 m.,1.0,No entry ticket is requested for kind whose height is below<endophoric_markers> 1.2 m.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0
505,u140191,"I have questions with the values of Newtonian science,",1.0,"I<self_mentions> have questions with the values of Newtonian science,",0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,u198150,"and my poor parents were trying to protect us from the embarrassment,",4.0,"and<transitions> my<self_mentions> poor parents were trying to protect us<self_mentions> from the embarrassment,",0.028985507246376812,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,u42093,"This problem, the Government's public security departments may be better qualified to answer.",3.0,"This problem, the Government's public security departments may<hedges><deontic_modal_words> be better qualified to answer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,u28756,They say concussions also may take longer to heal among young people.,2.0,They say<evidentials> concussions also<transitions> may<hedges> take longer to heal among young people.,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,u190487,"to explore it and investigate, one, if it's the right mountain,",5.0,"to explore it and investigate, one, if it's the right mountain,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,u52781,Usually these plants produce RVT as a reaction against a stressful situation.,5.0,Usually<hedges> these plants produce RVT as<causal_markers> a reaction against a stressful situation.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,u6973,"The bristling of the body hair, as from fear or cold; goose bumps.",1.0,"The bristling of the body hair, as<causal_markers> from fear or cold; goose bumps.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,u48670,Five bildings. Two bildings are green. Three bildings are not reen. There are silver.,2.0,Five bildings. Two bildings are green. Three bildings are not reen. There are silver.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,u138540,And there weren't a lot of books about the history of design,1.0,And<transitions> there weren't a lot of books about the history of design,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,u219520,He gave her the job on her uncle's recommendation.,1.0,He<situation_dependent_references> gave her<situation_dependent_references> the job on her<situation_dependent_references> uncle's recommendation.,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,u117440,pain or pleasure on their faces in the same way that we do.,5.0,pain or pleasure on their faces in the same way<transitions> that we<self_mentions> do.,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,u59888,"And he gave her the upper springs, and the nether springs.",5.0,"And<transitions> he gave her the upper springs, and<transitions> the nether springs.",0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,u25229,The spread of culture is either a globalism or culture imperialism.,3.0,The spread of culture is either<transitions> a globalism or<transitions> culture imperialism.,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,u159284,"The first day, they were even shouting at each other.",3.0,"The first<frame_markers><chronological_markers> day, they were even<attitude_markers> shouting at each other.",0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,u49258,The analogy with physics is deeper than just that between RNA and the neutron.,5.0,The analogy with physics is deeper than just<boosters> that between RNA and the neutron.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,u49724,No sooner were the pieces of charcoal rubbed against the glass rod than electricity appeared on the rod.,1.0,No sooner<chronological_markers> were the pieces of charcoal rubbed against the glass rod than<chronological_markers> electricity appeared on the rod.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,u21468,A firm handshake is a common way to shake hands with others.,2.0,A firm handshake is a common way to shake hands with others.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,u70617,"I just personally prefer my stone skinned, gun wielding midget over the Night elf bowyers.",3.0,"I<self_mentions> just<boosters> personally prefer<attitude_markers> my<self_mentions> stone skinned, gun wielding midget over the Night elf bowyers.",0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,u21708,A bank must communicate an image that is both secure and prudent.,1.0,A bank must<deontic_modal_words> communicate an image that is both secure and prudent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,u139813,and she couldn't get out because she was addicted to the relationship,3.0,and she couldn't<hedges> get out because<causal_markers> she was addicted to the relationship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,u34285,The Model S comes packed with 3 G wireless internet and HD and satellite radio.,1.0,The Model S comes packed with 3 G wireless internet and<transitions> HD and<transitions> satellite radio.,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,u123767,"He developed an interesting outsourcing model for sexual services,",3.0,"He<situation_dependent_references> developed an interesting<attitude_markers> outsourcing model for sexual services,",0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,u205293,"This seems weird to us, because each of us",5.0,"This seems weird to us<self_mentions>, because<causal_markers> each of us<self_mentions>",0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,u15474,"A soft, ribbed cloth of wool or a wool blend, usually used for dresses.",1.0,"A soft, ribbed cloth of wool or a wool blend, usually<hedges> used for dresses.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,u114559,It's one of the most lethal things we've seen,4.0,It's one of the most lethal things we've<self_mentions> seen,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,u80655,"""Can you imagine a college graduate being that naive and innocent?",2.0,Can<deontic_modal_words> you<engagement_markers> imagine<engagement_markers> a college graduate being that<adverbs_of_degree> naive and innocent?<engagement_markers>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.045454545454545456,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,u33159,His final act would be a single transcendent gesture on their behalf.,4.0,His final act would<hedges> be a single transcendent gesture on their behalf.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,u185329,"would hate the country I live in."" That's not a pleasant thing,",4.0,"""would<hedges> hate the country I<self_mentions> live in."" ""That's<code_glosses> not a pleasant thing,""",0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,u159342,"but some of you, horribly enough, are going to die in an accident.",2.0,"but<transitions> some of you<engagement_markers>, horribly enough<attitude_markers>, are going to die in an accident.",0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,u50319,Our paper is embarking on a nation wide campaign for increased circulation.,1.0,Our<self_mentions> paper is embarking on a nation wide campaign for increased circulation.,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,u195957,"Ravi Dhariwal from Pepsi, decided he's going to take it",4.0,"Ravi Dhariwal<explicit_references> from Pepsi<explicit_references>, decided he's<situation_dependent_references> going to take it",0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,u182532,And you can see a little bit of double helix forming there.,2.0,And<transitions> you<engagement_markers> can<deontic_modal_words> see<engagement_markers> a little<hedges> bit of double helix forming there.,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,u123030,So we're starting to pay for things with money that we have.,1.0,So<transitions><causal_markers> we're<self_mentions> starting to pay for things with money that we<self_mentions> have.,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,u116976,"And then they leave, and the machine spits up more coins and peanuts,",2.0,"And then<chronological_markers> they leave, and the machine spits up more coins and peanuts,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,u200232,"we can help people to relax, or to be alert,",1.0,"we<self_mentions> can<deontic_modal_words> help people to relax, or to be alert,",0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,u203644,"Knowing your country to be economical conducive for investment,",3.0,"Knowing your<engagement_markers> country<situation_dependent_references> to be economical conducive for investment,",0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,u111243,You could be a random fluctuation out of the nothingness.,4.0,You<engagement_markers> could<hedges> be a random fluctuation out of the nothingness.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,u31997,Wipe records of small files stored directly in the NTFS Master File Table.,2.0,Wipe records of small files stored directly in the NTFS Master File Table<explicit_references>.,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,u11536,Don't you think I'm supposed to drink a lot of fluids when I have a cold?,2.0,Don't<engagement_markers> you<engagement_markers> think<engagement_markers> I'm<self_mentions> supposed to drink a lot of fluids when<situation_dependent_references> I<self_mentions> have a cold?,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,u3295,"This is sanctified ground, and we may not tread upon it.",2.0,"This is sanctified ground, and we<engagement_markers><self_mentions> may<hedges><deontic_modal_words> not tread upon it.",0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,u122234,that the species could go extinct in the wild,3.0,that the species could<hedges> go extinct in the wild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,u12483,Many scholars were annoyed by his injection of politics into academic discussions.,2.0,Many<boosters> scholars were annoyed by his<situation_dependent_references> injection of politics into academic discussions.,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,u138856,"we deployed the tag off of Tokyo, and the Mola in one month",4.0,"we<self_mentions> deployed the tag off of Tokyo<explicit_references>, and the Mola<explicit_references> in one month<place_time_svo>",0.01694915254237288,0.0,0.0,0.0,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,u134901,"and said, ""We want to take them to India.""",4.0,"and said, ""We<self_mentions> want to<frame_markers> take them to India<explicit_references>.""",0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,u154271,"Now if this is what you want to do,",4.0,"Now<frame_markers> if this is what you<engagement_markers> want to do,",0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,u204173,And then they make a little tent for the baby.,3.0,And<transitions> then<transitions_chronological_markers> they make a little tent for the baby.,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0
551,u189490,"But if instead I start to meet a higher number of nest maintenance workers,",5.0,"But<transitions> if<transitions> instead<transitions> I<self_mentions> start to meet a higher number of nest maintenance workers,",0.013333333333333334,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,u5118,The quick action of the firemen saved the building from being burned down.,1.0,The quick action of the firemen saved the building from being burned down.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,u4135,We must repeat a thousand and one times that perseverance is the only road to success.,1.0,We<self_mentions> must<deontic_modal_words><boosters> repeat a thousand and one times that perseverance is the only road to success.,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,u122908,which I was not sure was going to work at all.,5.0,which I<self_mentions> was not sure<hedges> was going to work at all.,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,u139359,But all of the people who I've spoken to,5.0,But<transitions> all of the people who I've<self_mentions> spoken to,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,u110241,"I don't know if you've ever been to a Jewish wedding,",4.0,"I<self_mentions> don't know<hedges> if you've<engagement_markers> ever been to a Jewish wedding,",0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,u54401,"Luckily, it was a near miss, so we didn't encounter any problems.",2.0,"Luckily<attitude_markers>, it was a near miss, so<transitions> we<self_mentions> didn't encounter any problems.",0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,u173134,This is Lydia. Lydia is the first ever woman,4.0,This is Lydia<explicit_references>. Lydia<explicit_references> is the first<chronological_markers> ever woman,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,u52286,"In this country ruled by law, few criminals can get away with their crimes.",1.0,"In this country<place_time_svo> ruled by law, few criminals can<deontic_modal_words> get away with their crimes.",0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,u137956,but we tried to cover as much as we could.,4.0,but<transitions> we<self_mentions> tried to cover as<causal_markers> much as we<self_mentions> could<hedges>.,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,u40027,"Against her protests abouta poor writer, he made her promise to complete the assignment.",2.0,"Against her protests abouta<hedges> poor writer, he made her promise to complete the assignment.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,u160595,just one by one like causing a contagious disease.,5.0,just<boosters> one by one like<figurative_language> causing a contagious disease.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,u215950,He won by a majority of two: the vote was seven to five.,1.0,He<explicit_references> won by a majority of two: the vote was seven to five.,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,u61508,The manifestation of hysteria was the personality characteristic of higher score of neuroticism.,1.0,The manifestation of hysteria was the personality characteristic of higher score of neuroticism.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,u185758,something that digital photography has made a big difference for.,4.0,something that digital photography has made a big difference for.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
