,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
status_appropriateness,-0.07760948353916937,0.08235754494629036,-0.0358023027994093,0.010449950778216614,0.0056547606924557,-0.034295559543445334,0.1169292067112753,-0.038456016346339626,0.04607084723939628,-0.012162301623480925,-0.00365492834584196,-0.02120005887694921,-0.00830025772641322,0.027360290982332485,-0.012747230093424948,0.016879120957127416,-0.020541772707701314,-0.03679099413129663,-4.303984752027027e-05,-0.023008506535066323,-0.006503745662938362,0.0010943865374539897,-0.0186909514338627,0.0007353857868357519,0.014399543711589942,0.12101698765358043,0.093974574883488,0.07091106965095556,0.12038691599605289,0.056860683359042916,0.16232757379740687,-0.045832276082586595,0.1146703422434447,0.005750941891937259,-0.014802890179009483,0.12917008985517994,0.21666217248706543,0.27028387588008457,0.21507337636155924,0.6477315193515001,1.0,0.11682677631403783,0.3014560983369953,0.23333075106541343,0.07340922906173877,0.2297525467165669,0.04489685684267701,0.16745718532271897,0.249199993875487,0.3323713321594696,0.24433523299562757,-0.09542732722405994,-0.07930098416083754,-0.002358277734161895,0.11100114445823915,0.22477102423991874,0.08876068136451051,0.0279054806212389,0.26259260435971116,0.07835426436476173,-0.10137001055134637,-0.04389063845983885,-0.08979427745752379,0.09608619943040497,-0.07549997630761913,-0.07049763791034261,0.09114314607431312,0.2292108275336198,-0.03102848992252321,0.12553877204764619,0.01274800021320231,-0.0190885752924702,0.20368730400529414,0.07292529915433454,-0.02699460982275009,0.09546458271789714,0.06640028726993587,-0.023867743595847198,-0.02210218517544939,0.06422234969890415,-0.03265063943902642,-0.010685407251348122,-0.05335724005374867,0.3306353233795203,0.12134141220861462,0.03189543686532104,-0.05896508788497067,0.03792578953585247,0.027341875226843757,-0.009108216223261488,0.01301983459464195,-0.019784310598492203
personal_choice,-0.0004201378070834739,0.1968525567229813,0.08274572242749174,0.022797319081860327,0.058756121268041764,0.05512153431022116,-0.05463307177690357,0.03668863087800593,0.2338750576297284,0.008377363483313756,0.0007393207229151761,-0.05680160694186291,-0.024289957466544602,0.10960439428014365,-0.016147398442133403,-0.03708090805278442,-0.016068324036404916,0.01402281735921385,0.010096176026449149,0.014056992732395508,0.012975337733610244,-0.02274282053656758,-0.015717157551619107,-0.012214146075435547,0.005635858994239279,-0.11078454158847044,0.23981544337816452,0.3074533884856489,0.12723074664904366,-0.10078167705968329,0.059466768170548016,-0.03220220335591939,0.19988689905161222,0.051512652852861114,0.10376157250741291,0.1082508932851707,-0.009657319668244138,0.350530100821599,0.3260341311818877,0.02098388135552982,0.11682677631403783,1.0,0.2696435807152867,0.17168412664017965,0.5404998946064002,0.1316834796625363,0.3632562693005095,0.5878301239445929,-0.01679296439353526,0.11300914844689516,0.2569051506077175,0.056332791672957114,0.0019697006019723908,-0.006913966923863909,0.05866313264138104,0.16640913025373297,0.19613093579647584,0.09089061385229424,0.2872689777956724,0.21849178951926237,-0.0220226926906668,0.12345999215293463,0.002958446518793794,-0.1570692352317228,-0.012889874700591832,0.014437507999283977,-0.03065163040570144,-0.20568900347721392,-0.018957264153967524,0.040294387529384815,0.22115061669088035,-0.35915803579451233,0.12886730954573533,-0.03435296009526125,-0.052327939100385475,-0.0641167404382567,-0.16756004484460177,0.012169418572992105,0.012413951805661702,-0.17046803411919614,0.005124513097173237,0.1038727200014305,-0.03406569234006708,0.31955474150690444,0.07284230393006565,0.20393750976407646,0.007279963616218161,-0.039838097018929146,-0.06705164807844,0.004977343841858615,0.04394167784858454,0.09226108432189624
group_harmony,0.005556373261918668,0.05257428564109272,0.03268518465615068,0.04227515927593136,0.01811547968586145,0.015796943555753753,-0.007140712272635964,-0.0005102384488031527,0.136952652796535,-0.00042073186647289726,-0.03900135695869476,-0.04145968847553944,-0.001631269932752614,0.07459056488152162,-0.032034438037802516,-0.039618456968571365,-0.0011971679996112031,-0.01381505362444151,0.0008583064801802418,0.008861939971060632,0.016637372709213966,-8.924120074037703e-06,-0.012572325046705383,0.04665838036018247,0.022399649379252335,-0.028595057442442447,0.2578842034390419,0.16053700045050553,0.08949582401398062,-0.05952133466102715,0.02635415042972619,-0.010258771576131873,0.2492130343351969,0.06321075140967099,0.005712539684460696,0.12998242385021588,0.1081267447398913,0.5731820146856493,0.5279629626040561,0.1153450489443185,0.3014560983369953,0.2696435807152867,1.0,0.6312281417435502,0.10599636394251861,0.6498907758311816,0.12747168015513105,0.22211278918989527,0.14455864232526847,0.35386078808305216,0.2315990370491021,0.013663979021291559,-0.020624805709599795,0.0616117965487361,0.12474942916149846,0.31296691379905106,0.24217592858927103,0.040485058610997125,0.5550099875441853,0.24521559225406564,-0.05489768344453889,0.08188477162360529,-0.00013145075378868959,-0.10658596799624256,0.05872185638752839,-0.019396652526143376,-0.07052646930778587,0.013830629336019544,-0.08496009710544114,0.11700931693738441,0.15134557847348276,-0.15863370145018738,0.28836362236671553,-0.10940607911834908,-0.17636079625735918,0.032797949880114814,-0.048023677726677115,-0.029801611021716298,-0.028840872509536163,-0.053534188858636894,-0.03260753049048452,0.141290182065381,-0.08358181556381683,0.6617333213779572,0.04787998342512573,0.1449250024416902,-0.005330476892051415,0.027678402421292495,-0.029013364725864094,-0.03288351497967592,0.06339363902520212,0.03923162977631847
shared_responsibility,0.016815973838482236,0.005877761592616859,-0.004953051377076786,0.008450628869212964,0.006047186496210684,-0.007243342103584552,-0.02421209023459593,0.0025187688177109057,0.1440220460566083,0.0075974430750518525,-0.01698582325596178,-0.033626994773772484,-0.008852157307603154,0.07586049964072816,-0.026713553955581282,-0.028818960929946208,-0.01458138747008943,-0.03602783369529338,-0.016031836670303622,-0.012472808085085054,0.028006598559692595,-0.01274264843944636,-0.013360557137081643,0.02252577433525896,-0.0007739924537171203,0.026416406630089567,0.17007852644054697,0.07208514225932645,0.026289071326599404,-0.005854868196725352,-0.00419534442859054,0.03680036681416192,0.19401364920957867,0.08054088895163379,-0.02318319498695999,0.10390605452429319,0.0606448646636164,0.34130656048600405,0.28186091233138977,0.09540263905011682,0.23333075106541343,0.17168412664017965,0.6312281417435502,1.0,0.11451031453811787,0.5934984167386774,0.09140824839121445,0.2512670639459,0.2638141263640887,0.4333324544799664,0.36686686879049946,-0.015528889378329703,-0.053204666135469536,0.036648677251186416,0.09521870023306785,0.19698701902659876,0.16274027533953575,0.05054253887239302,0.3326534345773432,0.12935703687298178,-0.07375735796809611,-0.004616200952092238,0.06310910565929019,-0.04028013944081016,0.10125724892260081,-0.04078763027131847,-0.07838037277029065,0.06113966211827956,-0.09456936518027124,0.1077371903194768,0.04553576807116171,-0.04719012122640218,0.16911829252800734,-0.07059558898617442,-0.09344372428063925,0.024147867414487906,0.02267830163915304,-0.0243063523947576,-0.025543894699451574,0.018082555054087613,-0.03224382948746148,0.0886335134705387,-0.05867175977545332,0.5140175008952037,-0.015741500662080146,0.07315496422216028,-0.04148683053904677,0.033867478714238994,-0.017268652922687408,0.007252328604733018,0.05828395209407759,0.08603019031074864
self-reliance,-0.018089638456332914,0.10770831971032094,0.01512212805003951,0.00035278968270575223,0.03260031539816902,0.02149695116687696,-0.06075561250648776,0.03364434809366071,0.14009696487969642,0.021775075496087978,0.016321313280872,-0.037519938136868616,-0.0007249221039587793,0.11335342228975906,-0.02271353581773896,-0.013609230834842933,-0.012188576718585767,-0.011385510869493173,0.021471707011821196,0.016996932743264193,-0.0009524277651893305,-0.0032227315909216874,-0.015191162281629589,-0.015443873632720734,-0.012210970044435351,-0.030138813874818957,0.15466243284440714,0.1758263191619437,0.05938446918592707,-0.045365397405634326,0.0028613929312834804,-0.04010291419041394,0.1520406620888598,0.0622325139864449,0.09885803478136726,0.059418221654945695,-0.0019493473716250373,0.24330539093356146,0.19120440519291787,0.03015554344433787,0.07340922906173877,0.5404998946064002,0.10599636394251861,0.11451031453811787,1.0,0.07982995083659473,0.534583880015378,0.6494013563227332,-0.04707783597045206,0.021867684202017314,0.3678490119541988,0.03242459428453309,0.021366468477843945,0.012060036725916311,0.07253727286257182,0.10566265083630658,0.08369633703246283,0.050994643029155726,0.1275370443959288,0.12535881642081628,0.004853307487192832,0.0790674217117573,0.021351823668372176,-0.08478157070598888,0.07304591755875353,0.03979496871675953,-0.0704077290488376,-0.10780887822507051,-0.029028147532220477,0.045914742542724964,0.11653968735071908,-0.18920472685971626,0.06368456051412112,0.006317396648121057,-0.02067012977505358,-0.07289987538923319,-0.05912417877912431,0.03114953655092349,0.03024868896741039,-0.060645610688376046,0.010746844416533417,0.025470532992841875,-0.026858465154561213,0.19117717963360553,0.024696284802958525,0.10910703713853159,0.01858601855970863,-0.03472102654210117,-0.04242681735662671,0.044647144716463985,0.04928099278201644,0.09229244906576357
group_wellbeing,-0.03170591117418193,-0.01692412597752709,-0.010883097325838979,0.007695143603042805,-0.017529168047117048,-0.01911484735470415,-0.014567754923569107,-0.01848453314348605,0.02572831564477434,-0.012399019902403073,-0.04205106922897561,-0.03815834175154076,-0.01200817423883548,0.06586124098610795,-0.03326600748446539,-0.001699257910549682,-0.003179074079594992,-0.020312101831780116,-0.005711391242555403,0.007141996129000489,0.007897336796424478,0.010407978203031054,-0.0038741956656184475,0.030782267549011325,-0.0009525467912936486,0.06341180301479866,0.14773731369486984,0.04233614447505213,0.061399246716728056,-0.0032198672470397528,0.038391972659256667,-0.046471885502998314,0.2677950545111997,0.06486809722288533,-0.045714484762992016,0.14039269993669704,0.07512759524143169,0.3902804200800703,0.3764332179377951,0.11840857372731801,0.2297525467165669,0.1316834796625363,0.6498907758311816,0.5934984167386774,0.07982995083659473,1.0,0.1109682518313915,0.1816087744094395,0.2592575240177056,0.34785600387613635,0.2571811411692728,-0.025189742233137406,-0.027076162347815097,0.023939921218589722,0.08714501015972025,0.20712154196043606,0.1389311531330069,0.04170075906083088,0.3415633812430679,0.08833918247910975,-0.0097694056693971,0.056336030564617945,0.028307029042157438,-0.05423176691793072,0.12781129908540265,-0.021171843978800012,-0.09194244586432884,0.1130069462358,-0.0831853196657128,0.1088832592748369,0.11674720671491748,0.005201820450576994,0.18826644786938496,-0.04921456628818235,-0.09171876482474972,0.03740327157677431,0.05203051306420561,-0.049832905473032964,-0.05049068300701184,0.05152753714486136,-0.059295949333388456,0.07031547278125733,-0.05732136159853841,0.6448397647653225,0.0341041057905455,0.09315935859411519,-0.04415358012434868,-0.008036519300879865,-0.020633542690198462,-0.04502174811803364,0.003966850523250537,0.07855834522488216
self_growth,-0.03249484599652616,0.08987180302466523,0.005402916353731796,-0.004874937790591809,0.02033791841017882,0.03627640457748129,-0.05790373112371523,0.010597010281575975,0.049107488635029554,0.021390303201456615,0.004019392046626058,-0.02867618205749727,-0.020480842759266687,0.0887348949789225,-0.03237342382062605,-0.0076394079845699455,-0.011621406448793153,0.010249949106775357,0.009546028264799592,0.0015261905757803153,-0.0021998374633552917,0.015167211816280946,-0.016747784487123527,0.009298955392191723,0.016568047422980035,-0.08234869059272676,0.1157171534592717,0.0948412376373051,0.040467999393695345,-0.08341769344229226,-0.06861014985305976,-0.10440556407630705,0.14607523560968572,-0.006290118084403243,0.05651785203491392,0.0028577532187590094,0.0044107552760539025,0.283751383350702,0.28906878983214535,0.013223448379007807,0.04489685684267701,0.3632562693005095,0.12747168015513105,0.09140824839121445,0.534583880015378,0.1109682518313915,1.0,0.450375730709741,-0.062010341111335444,0.009754268435390234,0.1336691268911023,0.08564245674773306,0.12191692433008526,0.01084810441919179,0.11902158533332459,0.15155406866645063,0.0643121053504074,-2.383895461477101e-05,0.14708869037912722,0.1459045936332353,0.07256529276285838,0.13728777933669684,0.06727280125260428,-0.16375111980371157,0.21313603700183972,0.13543558388256077,-0.19014293323073897,-0.07728533018189916,-0.01782142313397289,0.00905136266049288,0.15487953217549166,-0.11514502361088683,0.11558489469201226,-0.06854431684698697,-0.11298675168372657,-0.03585447646577302,-0.07524368800594876,0.032276894638416743,0.03044571972771161,-0.07973749749295804,0.030493442212920406,0.07171557547563549,-0.025897204192512985,0.2168030432887506,0.0072168721841604985,0.16999297169341418,0.05098987135285005,-0.05200501888174599,-0.05577629451770735,-0.00306215077674881,-0.002510660064279215,0.03906908432320824
self_responsibility,-0.028527417081050506,0.1809218790613754,0.00305177853664336,0.0029320700089118883,0.020008924951443414,0.04144877965497413,-0.061148954769325414,0.018867062130138296,0.15772340111527663,0.01991987779780184,0.006810363851509475,-0.05745030725218261,-0.013758105420034958,0.1346103583837861,0.003609194765780306,-0.028195398468605023,-0.016331488159283074,-0.003277252860623204,0.01159317163906703,0.021348498825102435,0.02247705355855618,-0.011434479849519483,-0.002106677686310595,-0.011346188492466654,0.03403367597947473,-0.017863379841030976,0.27100525137021025,0.2797561200859013,0.10852886058928635,-0.048912221681696635,0.10663224797709969,-0.026649243870597257,0.2583865914647437,0.10084988081893459,0.07412968336307528,0.3044213647131218,0.07222247001331387,0.25966282010526454,0.23216189871778867,0.12974390277766248,0.16745718532271897,0.5878301239445929,0.22211278918989527,0.2512670639459,0.6494013563227332,0.1816087744094395,0.450375730709741,1.0,0.031497740672649314,0.1011933506083059,0.3918406067628132,0.012697862608864562,-0.017289641877853493,0.007864742591347007,-0.019865139093919817,0.020698268744189032,0.14691925391401944,0.15561827947120827,0.19901211240009153,0.12342942651124221,-0.03612968247244538,0.09613788302497747,-0.02695609997427769,-0.07417692631941492,0.017900789749227146,0.009262444961993846,-0.010568876943677292,-0.10601499109787595,-0.038883678138525536,0.07315897469517658,0.20863082281006057,-0.257145472551503,-0.028023300698020295,0.052905934249058297,0.13766958843182073,-0.050590881433541776,-0.0842492587722038,-0.009781796859021962,-0.011020613283355523,-0.08094055949028704,-0.021581734546636228,0.012324526327813855,-0.054680089895467174,0.2918191084990733,0.0746109381616241,0.12420545732149027,-0.02973654173843877,-0.04525096883591425,-0.07492563972593154,0.028976631473422745,0.05126581116418452,0.1365864579102446
ext_responsibility,-0.029401945649447144,-0.06429544940588301,-0.02845788865972734,0.016566002172322496,-0.07487917823070657,-0.03985850921014737,0.01142236402198847,-0.01624955919932221,-0.02677243643341439,0.033483138593209116,-0.040048085111947886,-0.0311362295264067,-0.015929796568626527,0.018957043667606456,-0.02267407458754424,0.04202164668149194,-0.010594987924979168,-0.02225604309401812,-0.030799197023072402,-0.003254490941141449,0.004266427002737867,-0.018108918464671952,-0.005434712631754485,-0.018506465013764583,0.02411463357123868,0.19143375489830283,0.1270264477386674,0.15487435990808887,0.047708890331101185,0.16873840649648264,0.16528583961324667,0.007795568914908695,0.2666699258703119,0.2616001922097606,0.06376599426274028,0.2695679394205827,0.17662422062394417,0.07958857582741037,0.06262593957799213,0.29779836109315055,0.249199993875487,-0.01679296439353526,0.14455864232526847,0.2638141263640887,-0.04707783597045206,0.2592575240177056,-0.062010341111335444,0.031497740672649314,1.0,0.5418932101308261,0.16562122229003437,-0.037484601848233864,-0.054830045363491633,0.01826568262887211,-0.10578475974393797,-0.0215847692972221,0.18043528790834687,0.21494709012952898,0.13131037869811377,0.01689148304270276,-0.01422624504531658,0.048061630266433085,-0.03505956971093926,0.052427429982896165,0.038429469345884405,-0.029875417434962036,0.008687694170180723,0.15315161081389272,-0.13413059277444378,0.20190067851540297,0.1245424329823367,0.030381615207441273,0.016994917197276558,0.003873112894151123,0.15791879335548298,0.14834033199116842,0.179739368134853,0.014662419832073085,0.011342084481996867,0.1666389446191667,-0.015750565211350806,0.04274820209675449,-0.05111222223392172,0.22269594756759906,0.05077845042004106,0.07253963792979351,-0.024049345885496894,0.1119961005930014,0.06017138748629768,0.04806814260925093,0.1302673989769263,0.3582296723235594
other_reliance,-0.01854414139334178,0.052764119508698845,0.0017286943325167132,0.004824604513479457,-0.014128959831627649,-0.011962572792367468,0.019915759622393482,-0.025620398529854323,0.08005990695540455,-0.00620133326884059,-0.025964584643769564,-0.04721304611004836,-0.013666621866856856,0.06968397700898717,-0.00565023455481128,0.010745671807310836,-0.00880434995500502,-0.050042311960039575,-0.010839595222156986,-0.010722493029604893,0.01764207063034291,-0.010609370869400864,-0.018433950927757695,-0.006408733839360413,-0.0019402677364621407,0.08511959559931058,0.14524218598023578,0.10030743532820527,0.058788446363734315,0.07075294443710733,0.09308193700363823,0.01884578169379687,0.17411080604068102,0.1178589671939727,-0.008259461124195299,0.045874922104549305,0.12602126579017464,0.2842313985875995,0.211772348214317,0.24723072989065883,0.3323713321594696,0.11300914844689516,0.35386078808305216,0.4333324544799664,0.021867684202017314,0.34785600387613635,0.009754268435390234,0.1011933506083059,0.5418932101308261,1.0,0.3416968954041152,-0.07416299123292978,-0.07894132859510326,0.019906449648426493,0.07197794432985063,0.19409330125001859,0.1267638669215865,0.044464227685693795,0.265664024891957,0.09410381175528047,-0.09277378494538148,-0.02730382603773218,0.00488189421525623,0.018547300080536958,-0.01414774936186203,-0.0688959197101087,0.024090243825119553,0.06874090975125938,-0.09073066621455911,0.12255133968166877,0.03452880762690116,-0.04322991639213546,0.17349769263308512,-0.01108528235587544,-0.052753093046087086,0.05352913620199643,0.05740170485456945,-0.012341535002780065,-0.013155855855491087,0.04348955414055352,-0.021696500976405145,0.055269874207413965,-0.04385526877667119,0.42486306935789625,0.03899016354188684,0.08465249444057656,-0.03635247247492575,0.04109884367877275,-0.00920443695434486,0.0061181394147483146,0.06337883799527542,0.11383663835249151
accomplish_tasks,-0.08057072698394517,0.03531168289532978,-0.033207615806684986,-0.01320046742288265,0.013532966083096749,-0.032083352337332026,-0.03383723928679657,-0.021457154794933,0.04504675991236259,-0.009969592181578132,0.011805639078968349,-0.03271805061113149,-0.003822663264199506,0.1065441059551595,-0.029208527723061862,-0.021074687369771257,-0.01838759275877102,-0.04595184692474257,0.0002241160976329494,-0.014056546783528308,0.007960047529396637,-0.03195438423006007,-0.01625090691515049,-0.015555727849202432,-0.02805636608745758,0.1819323185503593,0.287378901200006,0.07362860482230729,0.046287491268088336,0.11004479695078417,0.13605446036065508,0.009578538452753456,0.18272645810719892,0.14564731013504123,-0.028899214825584694,0.056353407666019456,0.01735806504273838,0.25738887548454925,0.09768533398652965,0.12212171816292108,0.24433523299562757,0.2569051506077175,0.2315990370491021,0.36686686879049946,0.3678490119541988,0.2571811411692728,0.1336691268911023,0.3918406067628132,0.16562122229003437,0.3416968954041152,1.0,-0.19849403234191265,-0.12274285723231249,0.002637109104134643,0.05773169377270864,0.13280308692419718,0.058513842469206545,0.025166642232224458,0.16801470829500176,0.018097981815324574,-0.13199649653562498,-0.10895047953036996,-0.0623679109150972,0.12369400148350954,-0.055816409027631325,-0.11140317743306122,0.09167196393627973,0.10494304599690796,-0.11050989152028552,0.15342921891786804,-0.09729812425201133,-0.009077177998665892,0.0891073142483842,0.08882205787509298,0.015386775602483626,-0.0692120331393632,0.1271162447241951,-0.03880127826414737,-0.039155105040004606,0.13366802408324407,-0.052743320240298514,-0.06569828977681132,-0.07879706210700411,0.34649229569407514,0.05405284023506502,-0.033863037628649395,-0.06857395222122095,-0.009993872949994225,-0.02556373679877152,0.05549380978156406,0.0823402511984271,0.11342235860037862
implied_meaning,0.4510763350826063,0.12729238979959953,0.0993447230298392,0.040105439184857185,0.07277459684975339,0.07752794025546587,-0.06656603720618444,0.08690971622158383,0.14327549947228863,0.03767358303366771,-0.014646155122740276,-0.06770039881006049,-0.025471922772277354,0.02922495561432581,0.04684720038133617,-0.024561958883711155,0.025288884277364736,0.055609159394386105,0.010862997524454547,0.0067381912405557395,0.04764216029130175,0.07334726756111579,-0.008094744700606943,0.0011307842587001363,0.03828685289027264,-0.5033475912247928,-0.14254367580466906,0.13458611691080993,-0.26749279263421455,-0.3587302547139067,-0.577112896488107,0.4136787074464416,0.016755687129831633,-0.13958391484320887,0.041977303793867306,-0.003720581579198604,-0.0232713016506181,-0.007864896317816828,0.08833619281177787,0.007747779526220381,-0.09542732722405994,0.056332791672957114,0.013663979021291559,-0.015528889378329703,0.03242459428453309,-0.025189742233137406,0.08564245674773306,0.012697862608864562,-0.037484601848233864,-0.07416299123292978,-0.19849403234191265,1.0,0.4341583185249592,0.002708986211406564,0.10389800242595384,-0.10476660959825443,0.21465293704199925,0.06850866635030609,0.06101056677717388,0.07680943974195747,0.29806470596001083,0.38783241949460856,0.5222986898175924,-0.6115766766348024,0.4616692286310121,0.42267599641719167,-0.5167642318464271,-0.32206509172699543,-0.03466656725270916,-0.08335920982984288,0.35725244604723894,-0.2654199063513398,-0.14619637958925147,-0.4728011839050453,-0.13408691256235086,-0.03454395449430596,-0.4384424357419406,0.10840902386133593,0.10766382135213579,-0.4534780588246908,0.10826682668952647,0.5633809621319698,0.2665493266059435,-0.0662192559568906,-0.4213945179512157,0.301105293383836,0.27080549824814587,0.05466508191436498,-0.06112243443902141,-0.045144540331492455,-0.05812605234269869,-0.010271212843422755
creative_text,0.13727751243710057,-0.025755367325417878,-0.02950811717638409,-0.01662592177594953,0.0014176464429397782,-0.0016377836955065875,-0.0472931932836338,0.022955264244662894,-0.01546833170953865,0.006934764769548591,0.005643489415403298,-0.014123264787672824,-0.02789639192711155,-0.010468459168367899,0.02406088834050985,-0.030137499054330004,-0.01900376698753881,-0.004792192133301356,-0.009491761908360555,-0.002623685146308605,-0.0039960425481377106,0.17541390179317634,0.013086229420773017,0.002429449179285179,0.09517933505572403,-0.2607423272014565,-0.10008672985478084,0.043531707999727505,-0.15125553966567204,-0.08889067987269703,-0.30002644398641576,0.0068984302095625154,-0.05341810625421806,-0.14993759925722025,0.011641083993399652,-0.029974587488371236,0.032365492700044636,-0.02820132443658299,0.07222744573943773,0.0035090066825102352,-0.07930098416083754,0.0019697006019723908,-0.020624805709599795,-0.053204666135469536,0.021366468477843945,-0.027076162347815097,0.12191692433008526,-0.017289641877853493,-0.054830045363491633,-0.07894132859510326,-0.12274285723231249,0.4341583185249592,1.0,-0.011384408930091685,0.04106574537693054,-0.07346634703678379,0.03538863635998189,-0.0182979200773141,-0.043296896539516586,0.051178797823301744,0.6909481354961478,0.6351629148653974,0.0543534400339695,-0.4814083606424948,0.269119256748061,0.9278721029771737,-0.22023110774164,-0.12534456345842362,-0.06889324801304238,0.021235708873269546,0.3477859891822307,-0.11866200140692104,-0.11341887782092035,-0.3411259314198301,-0.11866958818315843,0.05785067262532138,-0.22612378056777444,0.2478487770036451,0.24684963309088537,-0.2624658706080538,0.2568807322413757,0.3014696383902383,0.24468630062279714,-0.07409517350924519,-0.14892675290615814,0.42291408281528065,0.5216377840948961,-0.004581444035086245,0.03808803157072125,0.03345921749894457,-0.014639511427064494,-0.021223724123633103
repetitive,-0.006546206195148385,0.001591032789761379,-0.033396010272950416,0.024213379388522686,-0.004401248114155246,0.04469626675620716,0.013442209708517987,0.006556085488463351,0.003741076626672279,0.04163854172281964,-0.003993218745176761,-0.030138561424979154,0.0015203396660826256,-0.015483974465322682,-0.00034683996841659116,-0.017273516869971504,-0.007190143087815579,0.05249859263351651,-0.004170087383277948,0.016304561609838578,0.007671432183546474,-0.018554162452553532,0.06619229962877539,0.09295141380528016,-0.017126493089319128,-0.01975706040517912,0.03735190992000204,0.08285170156712883,-0.03871428213663755,0.0011748085583123849,0.02016355697538612,-0.010732727066810653,0.08566760495407391,0.05274694044549847,0.03412468586887166,0.07594974584616652,0.002770594024257338,0.03448856887626743,0.016395464861399044,0.021616874230542028,-0.002358277734161895,-0.006913966923863909,0.0616117965487361,0.036648677251186416,0.012060036725916311,0.023939921218589722,0.01084810441919179,0.007864742591347007,0.01826568262887211,0.019906449648426493,0.002637109104134643,0.002708986211406564,-0.011384408930091685,1.0,0.032612817766829276,-0.019758735626872383,0.01476924915836224,0.08730521467890807,0.053897761141134835,0.030011597362840085,0.0061941064251604585,0.06760201601259005,-0.001617680450775806,-0.02791321015618983,0.013098163898594604,-0.025659024776230454,0.0016018252756301995,-0.06501835134752473,-0.149664594790588,0.1428222574632697,0.08082711330402219,-0.03581203340335958,-0.029588878818171273,-0.020936166361906594,0.05485960939333438,-0.0031366173951296746,0.00892794640090209,0.007723000267954089,0.00641266746889495,-0.001391526060713999,0.009136645685420861,0.0012604369623705552,-0.010597412852229404,0.020886089244313424,-0.020329524665427808,0.04779653772700374,0.010876113519240881,-0.011359593091070888,-0.03864203060015739,-2.314025092358871e-05,0.05473258380554449,0.007983438735472826
point_faults,0.04032247610470152,0.03390915689169371,0.003989065382397873,-0.005080697081770092,0.04230932177912351,-0.01146997750753367,0.01860735465991329,0.006797184782948156,0.061596131225145186,-0.005358376107481559,0.02077614908745118,-0.0009680413064975197,-0.024617432204807835,0.04063511525573067,-0.020484252760766482,-0.005290598880441668,-0.018272218441916684,-0.011381697929993561,0.019199046805037732,-0.0057906343522101935,-0.008543215102421056,0.00976643734898664,-0.06800532402432302,0.013762836328831246,-0.013367353434020793,-0.1104660988652968,-0.17771179611324084,-0.19776113937267634,-0.04957062747494508,-0.13867759854942568,-0.20468964958071947,0.05152659878374809,-0.13197668494201664,-0.22824985553810187,-0.07708366402849418,-0.3114879903912836,-0.01956319905065686,0.170870460967487,0.15488448623176757,0.0004007178006077735,0.11100114445823915,0.05866313264138104,0.12474942916149846,0.09521870023306785,0.07253727286257182,0.08714501015972025,0.11902158533332459,-0.019865139093919817,-0.10578475974393797,0.07197794432985063,0.05773169377270864,0.10389800242595384,0.04106574537693054,0.032612817766829276,1.0,0.45755422173850135,0.0316644073948049,-0.34423828410770396,0.1707166077333241,0.0362871950682645,-0.0583788526377149,-0.08164740407081116,0.2340939442605612,-0.05918435153783622,0.16303259803193718,0.0343436928127495,-0.18320508153482645,0.057618898183755575,0.029217882053540742,-0.07173442788867927,-0.10832431783447273,0.0625928404004289,0.26635444088110594,-0.1529833738630836,-0.37800703113154654,-0.06494801362748497,-0.08218944287912129,-0.02135046513776327,-0.021355906659551643,-0.08244522358905167,-0.015144108252410991,0.1904413852080766,0.05551400153685814,0.14453740289511358,-0.10071749799129227,-0.0907786207347632,-0.051888044319035216,-0.0382923304537108,-0.02950535710510483,-0.016792817598328354,-0.08172023028258191,-0.15174918700249798
