,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
status_appropriateness,-0.053077760213103564,0.0183888985236957,-0.0064070839049063695,-0.018885373567441188,0.07559176435710592,-0.013755521346580956,-0.043089830526750056,-0.034140880048194315,-0.04074938975170682,-0.0353400617712281,-0.037768030507541996,0.03947015770526831,-0.010118435754505753,0.07101849245484308,0.013964548197339966,0.037575565830895157,0.0008758931934425817,0.05986526736233045,-0.025500235962444523,-0.028826173169571544,-0.018803039873009658,0.0016741989056157191,-0.01681814002595796,0.002695696377442828,0.006975220440232794,0.09517404024193933,0.10747285092258942,0.10650819632404575,0.06356636039373176,0.05425373208578045,0.15255520150541485,-0.013917221458939217,0.1367466565427406,0.028078584059305266,-0.002403113518573569,0.1452498298539673,0.24352376922700042,0.2905953685087295,0.2537932649486568,0.6654176269601602,1.0,0.13147100035382006,0.3340150328147394,0.24424325006754993,0.07643644732653061,0.2196572714154087,0.07494739887806384,0.19348194272087016,0.22492971775656334,0.31833330373949514,0.23982766181130044,-0.06825923557265302,-0.07284749756675832,0.013438131797625388,0.1241454890650065,0.24168547284664924,0.125511575276953,0.05351074989448803,0.27418919807978165,0.10013851463862453,-0.10085170079251174,-0.017909865897290187,-0.09421241329884789,0.0701522268657895,-0.06013107113988367,-0.07021206339395047,0.07444571326042863,0.22612362631535274,-0.049244800555028834,0.10385342582185392,0.0332217909505195,-0.027441860357267932,0.21177012165951986,-0.009544632987774358,-0.04210418810391684,0.13207986698257398,0.04614372948772403,-0.013488600305129708,-0.012321560155261563,0.04459364581345654,-0.009944861217932135,0.06836190194776036,-0.0668779829038374,0.3666556378925323,0.09024307498056364,0.03581601863752139,-0.041119109212124465,0.03690783983181885,-0.016053634355023737,-0.008004731451738063,0.006261646053953859,-0.004967858731132186
personal_choice,0.004352603579907861,0.07003429672134935,-0.012762523604918502,-0.019874645573362767,-0.04844220511173779,-0.0340979123663171,0.01396281650798658,0.07301447707761853,0.03636732152064028,0.033527859231185564,-0.04467161725354696,0.2465206847756191,0.031647240804844615,0.16574106875923839,0.018270151449657587,0.12976313741386428,-0.005855964359961672,-0.02958710052365958,-0.009441624422682185,0.041741386052622696,-0.023020029674730488,0.001989377340204473,-0.0027332836243463064,0.02296040069655784,-0.004493916591042046,-0.13306748111252928,0.22345083611836708,0.3545487568442366,0.0781285064688784,-0.08866300614133892,0.03893630102366373,-0.022413318109811068,0.21271673857581783,0.07800890957217746,0.08538683973563384,0.1265680924452023,-0.00020821881725099355,0.3298192188358886,0.30530305542195085,0.038640552542715915,0.13147100035382006,1.0,0.2709637574357585,0.16792019774561015,0.5244228258888521,0.13781796911494787,0.33092222718284736,0.5673296730222266,-0.01731222036486883,0.1058164904509071,0.2088554420538824,0.07993059688676417,0.018563780066108922,0.02893328384705124,0.05755043187998627,0.15053416590454963,0.211640490068258,0.11386442076580484,0.2678502021672424,0.18987036633195264,-0.0017325731809279513,0.16239228877862188,0.014229589480905979,-0.17517944360182627,0.021192344625645888,0.030958639357504217,-0.03938792824374089,-0.18945258766303266,-0.057459185353845615,0.08082166995767222,0.23730131224647097,-0.3750387497924246,0.10384089822762953,-0.08215901541875069,-0.053740374142952456,-0.02094336967770263,-0.15282796583122482,-0.008255260012987663,-0.006531539992066479,-0.16685991461539068,-0.00677994056963162,0.14950713294637555,-0.01966330232865073,0.3028528632023061,0.03956803596831423,0.20329959018276517,0.02688698623658899,-0.01588774528208911,-0.07421063185209292,-0.02425235440681159,0.04884006169896696,0.11583689147694828
group_harmony,-0.008917972102011904,0.026127187022181093,-0.01571386933526008,-0.033559929043239796,-0.029031191481024118,-0.010765060141395395,3.51171433937055e-05,-0.009889697512575697,-0.00349042773253047,0.008477971393326664,-0.04284539956755897,0.11435751044130031,0.005198245077121327,0.05954998143786929,0.03874988826630442,0.06691485335543743,-0.013212275644927605,-0.014669760542310924,-0.017894870647246038,-0.003529850729914059,-0.021494156266739062,0.020528729903435086,-0.002303611223469881,-0.005322589213273372,0.03010959826042309,-0.013038643495136408,0.2554940050753685,0.2142443873619746,0.04361310681211441,-0.01098705630621302,0.03345750671676671,-0.003871295895526543,0.28138925423342454,0.10574698397481114,0.006166685905813847,0.17884878708575036,0.14344900459833038,0.5757447998975246,0.5487124020325662,0.1740031782636789,0.3340150328147394,0.2709637574357585,1.0,0.6160442297487657,0.10260178087469544,0.6669863855204391,0.13958518971109837,0.2521561892419041,0.13931064196447793,0.3325845049391994,0.21419886970426988,0.012788915658122534,-0.024582451226300307,0.06089610950056239,0.12080407417077038,0.3177824112124589,0.3096641278113623,0.08796430187751743,0.582362021429321,0.21018387276197487,-0.05379205631054103,0.11067498064126338,0.010818006403592217,-0.11075040136450615,0.07647123085914247,-0.013282548064275115,-0.08215369449284318,0.06955558564489485,-0.11345241154666272,0.1642802189674597,0.17202071267937882,-0.15206318538754865,0.2881188206809909,-0.181629081835,-0.19163468420662155,0.10431421256322941,-0.013983830008875663,-0.02197717938650867,-0.020072304440983173,-0.024914632708846515,-0.01688859625891542,0.22052554486485262,-0.06921606724894483,0.68484162193704,0.03345612772157491,0.16601302937973522,0.029973549373699195,0.08501820697494951,-0.006585558992253727,-0.003055210649952714,0.09086624065198555,0.0874538382241975
shared_responsibility,-0.019157207962768767,0.009065838807382683,-0.009431683709951502,-0.024678635060762174,-0.015866510009460502,-0.0013809269614182035,0.0042737291569827736,0.004851619187370161,-0.03168230431787503,-0.005645404920584159,-0.02885171371282455,0.08438652292036593,-0.023176309009488267,0.003247363155850233,0.0013782315796336912,0.0847620906831676,-0.008325012944272504,-0.014265273651835601,-0.03173906132087196,-0.012217814369230777,-0.022244793447745225,-0.009722927204148687,-0.01819211436319083,-0.011847577927533093,0.03946898726538535,0.07575608723465634,0.22736440009185832,0.1193050985035599,0.004539640227693147,0.048656242451647486,0.02232098426518603,0.02934559890978442,0.24331123529656,0.14528489377032544,-0.016814391643876367,0.15830201895587825,0.09334442765998859,0.3673952824011592,0.31859420801992044,0.13788509790962783,0.24424325006754993,0.16792019774561015,0.6160442297487657,1.0,0.13634332695439597,0.593389503411416,0.09889318596984266,0.28028339981213934,0.2702604445738096,0.42939397675022617,0.3459720126846594,-0.023265780172074254,-0.05830378288581569,0.01374094395346353,0.09137392205014792,0.2180183996812696,0.23704686432277924,0.08890712976910034,0.3736531780008402,0.09255122322401481,-0.07987559868875951,0.007920783781815603,0.04130448356444882,-0.02395438549938424,0.10859832201194827,-0.04717438085653912,-0.08174570612642366,0.1369015029170253,-0.13882247337191506,0.1506614427754076,0.04270926284580973,-0.023331996225022942,0.20005863857908252,-0.12437180227788713,-0.11498232366864602,0.03473852487183387,0.08330268192829317,-0.017965797013729603,-0.017216647546438462,0.07422782120715338,-0.020156389757631853,0.13832356221004738,-0.04918311135521502,0.5328400529095717,-0.0061284152936761085,0.08947286032459571,-0.012376240438795833,0.07906208980038479,0.00043925638748255316,0.023023122604588924,0.09177328061705063,0.13454247743189876
self-reliance,-0.032208784601643475,0.017131619137879528,-0.02061277051125378,-0.006014649912007693,-0.044877465195987565,-0.010664935338560319,0.017722079424944474,0.04707008125386935,0.0006204981082722023,-0.009976422766809703,-0.006211278965698685,0.11420593976288741,0.022251570404586328,0.04516606215273088,-0.0200832782617131,0.12578201572734604,0.0024876608956723944,-0.020904034432147136,0.015194349000986965,0.06316799084251307,-0.010268099859131654,-0.019603183206314496,-0.0008281779122976707,0.005232225403967333,0.0066785663476955,-0.0376021619068613,0.14686690739743444,0.19851406818481337,0.03509575005196369,-0.031193623214705035,-0.020942791647050357,-0.07132612428564652,0.162183789457345,0.054330452612147716,0.0833634908189089,0.03965032685098967,0.0005085309451519374,0.23915332641855847,0.19220322477400045,0.03337957598533531,0.07643644732653061,0.5244228258888521,0.10260178087469544,0.13634332695439597,1.0,0.09506899366831045,0.5434310202779115,0.6357749831246129,-0.038736030459099166,0.04122026711630878,0.33522171520801064,0.0394200148833442,0.05931429535477147,0.021652072746441306,0.07248062912784,0.0982763265688803,0.09029559986509395,0.04975599570111888,0.11670872356813687,0.10844377155896487,0.03521750768332455,0.10776487091467908,0.03944458896235288,-0.10463906752530715,0.102433174950962,0.07672778832832516,-0.0897637439627118,-0.11489994526910503,-0.05382170531759742,0.05771802610726905,0.1371268719941819,-0.2066913705179257,0.05870101462323693,-0.04928892581531973,-0.03995647217561306,-0.05751269674576527,-0.054578729636062154,0.021259856765286807,0.022250260990044537,-0.06497751721498105,0.013338467109745261,0.06644431569643948,-0.028798168547500284,0.1701182505893228,0.008515830903380995,0.12101192902597656,0.03492751957461487,-0.014603361100985177,-0.05206275406876896,0.03234934419555193,0.0553457217137411,0.09927722280968294
group_wellbeing,-0.04077934986929018,0.016739938841416165,-0.018305188795121375,-0.03522545466096461,-0.03507647891036994,-0.010891167702241623,-0.005763632910730626,0.0012385587118217676,-0.006347421777962895,-0.020659700321765097,-0.0498325901716619,0.0216122235140445,-0.013638156755304316,0.0026568988581132827,0.0006828726213706881,0.07333454731155935,-0.015772959546113286,0.015526593518198182,-0.01966167905380961,-0.008416637433204107,-0.015216859573246139,-0.008554364473984942,-0.002858927222005146,-0.012679258171726602,0.03843308030687061,0.06649371078416574,0.16129600470172845,0.10680168804185723,0.024971924231403295,0.019485247495481448,0.04337742465355263,-0.03737680347677044,0.3131629551723244,0.11460910818666334,-0.03415105924371228,0.18553719066611815,0.09651285889160173,0.409548462788071,0.3935705088074574,0.13605602203743736,0.2196572714154087,0.13781796911494787,0.6669863855204391,0.593389503411416,0.09506899366831045,1.0,0.10666842390434012,0.20962220652843255,0.27469091313964705,0.34481366587604967,0.241411154417854,-0.015534740789228127,-0.03700974222405868,0.028514590447196585,0.09405256741008672,0.20915195858795088,0.20584818488789203,0.09010379413421035,0.3821072579127723,0.08705487739707851,-0.02908317814974643,0.06854270957134237,0.0398699434348344,-0.06988345874558931,0.15880115503959477,-0.021814390223769898,-0.12680347062174302,0.13368032675899805,-0.13369000707457568,0.15749951272434043,0.1332222102150364,0.0007901015968344668,0.18675765644784448,-0.10611788005311348,-0.09689874026870467,0.053429378029196596,0.06848098960094437,-0.04996693732440856,-0.04926932277003935,0.06800818961187097,-0.050563601056427175,0.12491639823327019,-0.07347523964627653,0.6651928891680903,0.017771153291896456,0.11836404273699934,-0.025847457629668096,0.05087224791874193,0.005464770221883334,-0.025983480084132423,0.06684405219114418,0.13553883429568292
self_growth,-0.03461965023349123,0.013803510982899263,-0.026942779626202704,0.003975026729800577,-0.05219517000558483,-0.0018490530436066639,-0.003307687473567156,0.019949733687453657,0.010445337638874732,0.011143555346913518,-0.036811425738693525,0.06376440497625079,0.017962236054142752,0.04701047047613992,-0.010642336381911673,0.08042145244495127,0.0015692359819001556,-0.021445539717618756,0.008741827573634797,0.06624674885158988,-0.014879068280203203,-0.008371916734950533,0.00924617372431462,-0.006268742861932151,0.028562278621290405,-0.07118236966312805,0.12356354019619648,0.12863642153487506,0.0230657171334781,-0.0585704852268404,-0.08346137300063121,-0.10688412096195599,0.1553757199883722,0.007697706161970171,0.06461775632314176,0.015242302248444724,0.01867404386705227,0.30047514802982467,0.2838494188980388,0.036578750506220926,0.07494739887806384,0.33092222718284736,0.13958518971109837,0.09889318596984266,0.5434310202779115,0.10666842390434012,1.0,0.45527388690577153,-0.053514837458097785,0.046590859826928274,0.15423952360884413,0.07873615452118952,0.1255470281023413,0.009304290087220096,0.0962364877595527,0.15730385447530648,0.10413576785211998,0.012142302548118263,0.15941350702922039,0.1182270058417504,0.08297915982632714,0.15621108204051112,0.06636078012160848,-0.1731185528235367,0.21786424308746472,0.134208847098615,-0.1951714198780276,-0.05445594708167161,-0.04267080882974995,0.041449097559824864,0.16166431097436043,-0.12606112255766763,0.1247077146017048,-0.13094395061208297,-0.1254235956888192,-0.030677977136677734,-0.052362882420419254,0.019944534412475273,0.01905138562206442,-0.0661667905980506,0.02985306782425397,0.1279704302996368,-0.02050839053977889,0.20537466727642853,-0.008612610117874179,0.18335672465224198,0.06476509644674415,-0.02232928226120824,-0.047029725878246435,0.014777916150281633,0.05269027428955097,0.07517451288264537
self_responsibility,-0.03273975476329215,0.02374609177126237,-0.013731699517650145,0.0015975809148796487,-0.0638204920268732,-0.025063168047953877,0.01600373531571243,0.05803455837333853,-0.007021277334830412,-0.01990453345856997,-0.04820146062087972,0.11827996473674673,0.030483667887578406,0.1197134389453095,-0.013728776244674317,0.15710600848633133,0.011933667718102423,-0.02686584646691384,-0.01195819509344948,0.04913524289254955,-0.012672341431072582,-0.0302892211917899,-0.007738203347395795,0.0054255590088641455,0.0040635528592865115,-0.0003034784061707061,0.2986376536687219,0.3107871414304399,0.06662560881376656,-0.0022749993231444207,0.1063805760589677,-0.015476412829835423,0.296230511170406,0.14529200760913422,0.06747700006705634,0.337528842553181,0.0837530648139182,0.27350096238221533,0.24085507680408688,0.14714068698264857,0.19348194272087016,0.5673296730222266,0.2521561892419041,0.28028339981213934,0.6357749831246129,0.20962220652843255,0.45527388690577153,1.0,0.03622838184193781,0.09829760604436673,0.37802339972394705,0.004127309522726027,-0.00022706576715443517,0.02168759104692025,-0.030584048030083882,0.021758711662692387,0.20332564381593227,0.17784788914803817,0.22438218570464882,0.11403884750241745,-0.008577853894866838,0.135367614677789,-0.03990133151943332,-0.0887580969603787,0.0370825715930588,0.02018014013120974,-0.0184322067651787,-0.08918618281314901,-0.08023470883370082,0.12156587563275534,0.22019659199831673,-0.2548904804914228,-0.01798677243806242,-0.018608514889247477,0.12421345214917535,-0.0182565528724363,-0.049831501478935926,-0.027063376603815255,-0.025039839274768348,-0.055693207101809125,-0.025205747242613236,0.08021314271478876,-0.06266363930383449,0.3017876597672974,0.05176638896125591,0.13219193576807764,-0.00957302231350889,-0.00014039217362624842,-0.07755069516040795,0.014156529694809895,0.06978326044396675,0.17406832254593857
ext_responsibility,-0.01623897643677899,-0.03550472074810537,-0.029721336173734906,-0.02800965842880546,-0.009171960325886092,-0.0028080738921662323,0.004735870213559727,0.0809561461041702,-0.036059061124216175,-0.019400946721938976,-0.05234577652381342,-0.0576415125550671,-0.02315602437776599,-0.07014874842634358,-0.004914135828555812,0.02643783369995931,-0.024365445828680037,0.06806664809335178,-0.02764065312279968,-0.007961737095223211,-0.0024396895995445,-0.030474776607758124,-0.013997626868642855,-0.0029245827624246605,-0.008618716881965353,0.20868123645735848,0.14042869965036248,0.1458780724018327,-0.0033401553158991584,0.18340574738279822,0.1646996992931257,0.037927999346506376,0.2849738749277217,0.30839420980628096,0.0625422526231318,0.2794298655316499,0.21743221424044076,0.07824285346506912,0.06124512251898346,0.2793927031478046,0.22492971775656334,-0.01731222036486883,0.13931064196447793,0.2702604445738096,-0.038736030459099166,0.27469091313964705,-0.053514837458097785,0.03622838184193781,1.0,0.5282377445048723,0.12900173604117676,-0.027824841241948672,-0.06172528067094847,0.007415932594212007,-0.10383473407455247,-0.003111098289043627,0.1932857747477639,0.260692349133195,0.16399748544194925,0.01225579535475571,-0.03291367977488701,0.04379373679380094,-0.04516629280914001,0.04929183921267419,0.04814018997224324,-0.04939913107606836,0.01722564863525196,0.18180748979154368,-0.19830076959515014,0.25307230928197094,0.09511432177046246,0.06255266375064833,0.034493266767223744,-0.029888463292932082,0.14348155349554786,0.19320167589110748,0.21563105221813178,0.01076695740106149,0.008988880046313522,0.20454902807591344,-0.012465057173802821,0.06851104576715197,-0.07239858449431008,0.22221117621061243,0.01778287287674509,0.07163925343341361,-0.029952678264086114,0.17808022809964022,0.06275244186145729,0.05110045514414467,0.1581438005734416,0.3835193125376061
other_reliance,-0.03341347924255393,-0.0068952232885863,-0.00840822654380114,-0.031222118851512746,8.668435307167466e-06,-0.003827129120834749,-0.014474641773991746,0.026296286087707583,-0.0462764526947752,-0.018774253833206737,-0.04220367336003977,0.04911151299485884,-0.036627276718031766,0.03873427649011553,-0.005781103082633706,0.07159277650046793,-0.023934865448623978,0.05763452779269371,-0.026851512210732606,-0.02622766043512632,-0.017326922152733668,-0.022311057591503484,-0.016770242673928508,-0.00400899869928209,0.026023784010231737,0.11070908169892821,0.15641975405066663,0.12086420710291607,0.03266048507430468,0.09969751218362922,0.100467112988271,0.010606711889738132,0.20024307099048125,0.15139717998968824,0.0064406818314092125,0.05772092057942807,0.1695756852218229,0.2857383220106796,0.23082904289671496,0.24860575203610646,0.31833330373949514,0.1058164904509071,0.3325845049391994,0.42939397675022617,0.04122026711630878,0.34481366587604967,0.046590859826928274,0.09829760604436673,0.5282377445048723,1.0,0.30824135499992117,-0.061087477317314454,-0.07532535223904713,0.02601114899919268,0.07350170750649607,0.19544500259100658,0.16328142219066932,0.060800155135095554,0.2559717893661337,0.09032268002917337,-0.11241140037892673,-0.03282820002519528,-0.003479571410319362,0.026157089600779018,0.013642610600583072,-0.07029914260002511,0.009374596189071289,0.11897441767024476,-0.10494523449894909,0.14850561785311994,0.016239221478076955,-0.022779052707005826,0.1880944444043724,-0.05572819415100072,-0.08534431162070931,0.05895129407867123,0.0955052280723211,-0.031096694864708715,-0.03048187523752722,0.08861494289856114,-0.02995659591297533,0.09644898786410462,-0.049203953560758275,0.4116496322017956,0.03781559212430923,0.0769891322354257,-0.025112341253726418,0.08536310524613779,-0.0105028012535084,0.018599270896934098,0.08199462443600766,0.14162497278201208
accomplish_tasks,-0.11191498625457359,0.07785842528882604,-0.01382611413444518,-0.005216796208410527,-0.04703082704967484,-0.013651856045873559,-0.014451884790153921,0.006378918652972027,-0.0625994616959918,-0.07491803198153961,-0.029668999472376636,-0.010084790978684035,-0.04969973083071779,-0.010035060499814508,-0.03969925838918454,0.11186118154865285,0.019823577283802723,-0.010444296858276502,-0.034603170849381755,0.00512187420127485,-0.02557407866471979,-0.024746995611080954,-0.027824010151301277,-0.002145242507621147,0.008891629215488707,0.20331096859670753,0.2507943568637539,0.06383811947665485,0.03165168205245072,0.14759751253424125,0.13134220434638655,0.0070987477617702344,0.16795738676055172,0.14396146586568925,-0.040821264079463654,0.030843747986838987,0.03608660940872464,0.23765862597514442,0.11126337047916424,0.10767389838306986,0.23982766181130044,0.2088554420538824,0.21419886970426988,0.3459720126846594,0.33522171520801064,0.241411154417854,0.15423952360884413,0.37802339972394705,0.12900173604117676,0.30824135499992117,1.0,-0.19337369817405603,-0.09647017759951845,0.007751856928126681,0.08418788497159835,0.151356461142991,0.0686888170215734,0.01304206095136526,0.14198572426754802,0.006806328188936938,-0.12064044444136039,-0.0994589700294308,-0.05825903497233363,0.1368006028958401,-0.03560137053238776,-0.0860165320966533,0.07935428877707491,0.16000767457972692,-0.10417926771712803,0.14352617906491574,-0.11156115545789026,0.01942430484998921,0.10227454258408501,0.0425009791083452,-0.012204685329319558,-0.052947615382890105,0.14580999841860443,-0.03974600080442207,-0.03806799522610902,0.14631058140952838,-0.04134103017342377,-0.03501180008365586,-0.08220334061699952,0.3326218508643548,0.047103034678028365,-0.025563928932910148,-0.049573576612272616,0.020346242577122933,-0.04174188133451628,0.06840506044500556,0.09237020600655232,0.11633234495547005
implied_meaning,0.4099692027733615,0.016880881703231543,0.00036731114918752393,0.004504514248088165,-0.06508316886167531,0.0010958845180562334,0.062161637448251185,0.0405043079882168,0.06347072622378716,0.10852263988577858,-0.048564441079451175,0.12669593168341398,0.07349002823620965,0.0886560121649193,0.06336463434519501,0.003255730013198863,-0.009428968210303828,-0.006674082757104525,0.10387488213062149,0.05779683816261512,0.0007934376518061647,-0.004329392967318845,-0.002051816993586956,0.013848360798100093,-0.007815245419584938,-0.4362053053561247,-0.07461605305542918,0.15989761781438586,-0.28606991863190095,-0.28241329998486686,-0.5596096324001427,0.3836075923847193,0.038243362688253575,-0.07385137143854147,0.05117398215408988,0.03114536176089024,-0.032068706334322565,0.0075838249691445835,0.09430945888801481,0.025809794694809048,-0.06825923557265302,0.07993059688676417,0.012788915658122534,-0.023265780172074254,0.0394200148833442,-0.015534740789228127,0.07873615452118952,0.004127309522726027,-0.027824841241948672,-0.061087477317314454,-0.19337369817405603,1.0,0.4016997618184817,0.003758802505155213,0.07638220417094752,-0.0741748528789826,0.23868713123672758,0.1207756477999667,0.07845840647177818,0.10145258514170777,0.2685405415338031,0.34380903982054334,0.4725198146545426,-0.5663640611179429,0.42539268887780246,0.3981158696933159,-0.4635564379590751,-0.27824927764190477,-0.07136285947948354,-0.010934076766133827,0.3334860872749154,-0.25891520618804026,-0.09949938513684799,-0.45208154607192186,-0.11734950259654363,0.003112312404847068,-0.353969203596868,0.09634303179285585,0.09376149816164345,-0.3723385410824783,0.1018654704376676,0.549343139935592,0.22774568016380822,-0.047901104940287834,-0.41641074376188414,0.3123733622456182,0.2912540925263628,0.09255240295397675,-0.008124038126541704,-0.027886897855005727,0.0008643719593976933,-0.0017958585692110156
creative_text,0.137515301422605,-0.03136498367399691,-0.019994296971126035,-0.0027575719648310903,-0.04487152083760894,0.006205831895066174,-0.00794772837465086,-0.017350626922659033,-0.0184252950603983,0.01678521457169483,-0.00037425501797832097,0.011902194084051083,-0.003697189252306111,-0.018715748605427435,-0.009392881740011948,-0.020944112495744217,-0.02540193534835071,-0.013637947069020658,0.2612516021849128,0.07754303550215401,-0.0010817975758918485,0.04918140747396079,-0.0010603664842743776,0.02020521049413274,0.0189286383398409,-0.23246240643863,-0.07824678532807211,0.06407700006565989,-0.15457118447719906,-0.06581772910544713,-0.30523369107684345,-0.008785719085522286,-0.0447514626687672,-0.115483209447049,0.021873603143808262,-0.03843133145190374,0.010152587328551881,-0.00811119323715496,0.07030538456057428,-0.007947466664530046,-0.07284749756675832,0.018563780066108922,-0.024582451226300307,-0.05830378288581569,0.05931429535477147,-0.03700974222405868,0.1255470281023413,-0.00022706576715443517,-0.06172528067094847,-0.07532535223904713,-0.09647017759951845,0.4016997618184817,1.0,-0.003377341184563232,0.05538250145872555,-0.012477612651342274,0.034298793666350746,-0.008012981936004034,-0.021502224655482616,0.06152272867802437,0.6364038941597177,0.5440459830693954,0.059723753675296705,-0.455494587957572,0.25259900838850385,0.9265927215405343,-0.2091370667856071,-0.15959780713873362,-0.1110954182822999,0.02533889988462633,0.31677122922944767,-0.1308958692612184,-0.056933256062539066,-0.3603626257877141,-0.13539673700769106,0.04975638955247598,-0.19443774011050155,0.18815129567241712,0.19024220473312217,-0.22753723515110633,0.20656819586883268,0.3275372746746554,0.19328971310090923,-0.04947885230784732,-0.16606906867659507,0.37854581164427287,0.48201126984762827,0.008653697566328422,0.035356430910759906,0.02077419413529199,0.017714554440720075,-0.03618672855337654
repetitive,-0.0028382161880952336,0.01847046830681565,0.007083025566262433,-0.0301342578888228,-0.017044917465319866,-0.002506037091367027,0.0021236931194987796,-0.011976978121114219,0.015922775010142515,-0.01106536883266123,-0.029293269248627,-0.004878718376348481,0.08210175499402131,-0.0004982182674016105,-0.000997130668434968,-0.02538427673406386,-0.0021848780386408907,0.007973198531265168,0.010623143964786195,-0.011643495979351107,0.014900026131080844,0.025297520400438075,-0.007992390584224733,0.010071103604760372,0.06603472724649054,-0.025659579153489858,0.04063604800173625,0.08671937763156279,-0.001526300800701996,-0.009485075828776305,0.02767256253150242,0.0028939787917410613,0.06433393908027718,0.026700086990317038,0.042994705129138354,0.09289284696969241,0.014685652161334868,0.0377947918154207,0.03536899978618384,-0.0032102459104742594,0.013438131797625388,0.02893328384705124,0.06089610950056239,0.01374094395346353,0.021652072746441306,0.028514590447196585,0.009304290087220096,0.02168759104692025,0.007415932594212007,0.02601114899919268,0.007751856928126681,0.003758802505155213,-0.003377341184563232,1.0,0.01049608745577744,-0.030127865666595494,0.011868430920478883,0.06910621928759467,0.045164892281097845,0.048848193948956446,0.027904432281101423,0.09787916366025197,-0.01818401945339799,-0.06580755791334124,0.00017677678821521696,-0.0072800238490024274,0.0033983432145750446,-0.06140875988274813,-0.10651343815779707,0.12401023877381254,0.11389379855294483,-0.07092012637797523,-0.03317154361432062,-0.009946691574580231,0.03859043078101924,0.025842437021874224,-0.013300280067428394,0.007287595296157531,0.006452237058593219,-0.022106553411932687,0.016049944863802554,0.009317897584487818,0.007444244640852069,0.038644150731011837,-0.011235729796836343,0.06143096522227823,0.012496653704385486,-0.019879615748231143,-0.044639294592520334,-0.012208636891053165,0.030124687776441263,-0.01620777214653624
point_faults,-0.005912806990057244,0.025680638542235772,0.02350110189977882,0.029038837583687565,0.046017306411428795,-0.002853465623171575,-0.010493674126558205,-0.009766334114666632,0.004277073703487466,-0.01734773305960525,0.002906248438960513,0.060957943328253814,-0.0042420748251269695,0.008239338221479986,0.03653929600742285,0.03554954493776259,0.003454953599321796,0.022102485892466585,0.014897624101440288,-0.015595946543928681,-0.05740659562173113,0.03041240760218656,0.001357709596836973,-0.03544504185075816,0.011801473092552077,-0.08922104834921493,-0.17386944720141229,-0.14978174761900087,0.04018977885663429,-0.11311634456897517,-0.17326878931588077,-0.013439030422323904,-0.13240475080338573,-0.21084390186656934,-0.04383494297576374,-0.3312933820738531,-0.07089209364944603,0.19337711681293537,0.16908208965777072,0.017980085643485594,0.1241454890650065,0.05755043187998627,0.12080407417077038,0.09137392205014792,0.07248062912784,0.09405256741008672,0.0962364877595527,-0.030584048030083882,-0.10383473407455247,0.07350170750649607,0.08418788497159835,0.07638220417094752,0.05538250145872555,0.01049608745577744,1.0,0.47197451122288486,0.029071067943416858,-0.32911998227150596,0.1939320753227922,0.0645903346585604,-0.032291922386272244,-0.04825840335447682,0.2007998939330688,-0.04997577955241869,0.1253262596386996,0.04784844002339231,-0.15729619430276578,0.044797410160622546,0.06017747701859715,-0.11144178459039752,-0.07594915151767102,0.03364832516550844,0.272899260122535,-0.13516991951541046,-0.36540567560758597,-0.1236021179311661,-0.06951636360016544,0.03246826413945135,0.032278990856466884,-0.07103827070029584,0.03937696261958502,0.1543080871682226,0.027381636240285324,0.16474993207924168,-0.012126646385425896,-0.044116327066177324,0.0029689607268548377,0.0026926090243143824,0.0273592540783553,0.030844937416089995,-0.004565586895634405,-0.10865716841910636
