,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,hedges_deontic_modal_words,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
verbosity,0.017726000324245098,-0.045100568794067854,0.036795537665622095,0.014798990041215146,0.04414094656173721,0.019593318438237188,-0.059759478825559736,0.002973879773389793,0.005927301561340957,0.04339872677287106,-0.009286065192433643,-0.02584754827875756,-0.048424526007404455,-0.06689837441780724,-0.056815851578880944,0.012903240001982959,0.043274512654541235,-0.0055936058594123,0.14510478387262,-0.03333076660302413,-0.03543846384480869,0.005157998272816156,-0.03485954741024953,-0.05495930138624862,0.0029845254273506124,0.0029845254273506124,0.14824416159712067,0.022625871459752176,0.07765593590257008,-0.17432869281592694,0.2291494989301842,-0.028177555193436076,0.01461066338118253,0.0922544260568091,0.13534946862050623,0.10646965604155674,-0.030242811424452558,0.03423187775746483,0.08509968742285615,0.1225832227473716,0.06073172599120094,0.040170049446834964,0.07777682946538299,0.07257618611966808,0.0700087895325597,0.04302097860338742,0.06308618694278628,0.015522912094709206,0.055689588316804976,0.0699043569578455,0.05494403367765162,0.03899181367658703,0.09015395350838683,0.02477783158138391,0.09748354892730199,0.04523009852807053,0.06687917396129427,0.12183029834292855,-0.020596611499428378,0.06835107869540548,0.08884244851996759,0.13101494818156698,0.10236144966197615,0.07526291820524583,-0.07770951566338455,0.036529491234523,0.034761414625772646,-0.034376644667727864,0.057585437488601586,-0.6063073721975439,1.0,0.04361665664571383,-0.013536780991593276,0.07928920808549661,-0.19099457301903583,-0.11702075466509154,0.05547785312529459,0.19102398843792295,0.0987510372733704,0.0963424102387851,0.14908120195511806,0.062285035133693635,0.16765743745229916,0.10844486615214717,0.11022651164405786,-0.1434113041070264,0.057532948040987505,0.15839796381473792,0.15989681475586245,0.10539628257656626,0.10496977365947033,0.23124925071787877,0.17791198716226528
emotionality,0.24427307006418197,0.23407024688853065,0.008111708218399932,0.1506238403146717,0.02631656702168024,0.20070163435624844,0.006915712467969272,0.009388086682855007,0.13384446727901264,0.04996112089969923,-0.02314771018901197,-0.061886000106917104,-0.07251261263547408,0.05480947867302032,-0.01386302573268846,-0.054894042207368404,-0.05525236484777493,0.1228465197818856,0.04651921365167522,0.015415099149037829,0.15852066252666294,0.11256792932904273,0.09200783537048057,-0.029941300629462448,-0.006433789935889001,-0.006433789935889001,-0.4828537802876675,-0.028732651468917784,0.43351749795601224,-0.08578475043055947,-0.34344465829544646,-0.07422471663893314,0.2585460086990017,0.2709035064272642,-0.14091555289019106,0.1938737563717451,0.48254272949289334,0.06003747274419463,-0.024048996795388775,0.12852758844725248,0.2629273611333197,0.026120372158473727,0.08117037560332727,0.08819225912206081,0.04303944150609289,0.009032390373517678,0.11773307603262699,0.08379846153677144,0.1554766991646687,0.3144531898443414,0.02913868658218835,-0.03234128703633588,0.28920120447828357,0.1980710227552557,0.11611158798909525,-0.28560354406637567,-0.5061679311745029,-0.11366123764953041,0.4266883631872921,-0.10764307503974883,0.1257453031359558,0.3548019423466018,0.6960269709496202,0.1487355021728951,-0.5607715393745639,0.013669263003748136,0.2129274230240166,-0.17530462637288327,-0.5177791321152674,-0.09434828075070541,0.04361665664571383,1.0,-0.5094481136440118,-0.5543904496261025,0.02145090130939467,0.4681526039644341,0.030350718068287524,-0.46724809217462404,0.06484534067512089,0.06633772381533352,-0.4806563618303772,0.09048117470326789,-0.050843171460112274,0.01435228304556179,-0.01622185578057463,-0.13072896755398664,0.4564847448274104,0.04252115622954498,-0.09361503297097244,-0.11792462441337058,-0.054840574656782756,-0.11443863480522784,0.01702593113844934
impersonality,-0.1680511497569596,-0.19236106521305352,-0.15732433794133266,-0.12271688481752345,-0.11773402527243336,-0.15720822512482635,0.06871141904882226,-0.08862653912424022,-0.5553764876156291,-0.06607152456883304,0.004976585147449866,0.09805014866783457,0.05456889925362658,-0.07889678881373968,0.05992228582014547,0.06635178628498434,0.09395056115341628,-0.1029889739533953,-0.03955289806542301,-0.07030509939727418,-0.05580890342986419,-0.0562262941882309,-0.025153182479924725,0.022866894170755915,0.018928469207257693,0.018928469207257693,0.4372010827565869,0.014086328198641015,-0.5502029626587768,0.03258880426384351,0.2846816440742009,0.21999586521874456,-0.25830799876975497,0.0012177997182181975,0.1743356547127769,-0.41178374452798583,-0.11623587028863842,0.08034199012903714,-0.1569693686148093,-0.22848953949643455,-0.017624631084733826,-0.0192883595256546,-0.32322744881307935,-0.1792581636776256,-0.07061109174396918,-0.22196480715654626,-0.11163179375215194,-0.12771943314473944,-0.2630800199441882,-0.07180580580818294,-0.03694288065788387,-0.11303275500774446,-0.18477903012989644,-0.07930039321700287,0.014497552708128152,0.030613520114219608,0.05395312214611254,-0.11980789557570334,-0.09570837484612345,-0.13168532941891964,-0.4856056849300396,-0.07237118869198778,-0.34316441905113465,-0.20175109759299845,0.4637468989805745,0.09552245248897856,-0.08697707256494316,0.10757367150588149,0.5579417569232134,0.08888163947202672,-0.013536780991593276,-0.5094481136440118,1.0,0.12002978241156603,0.1634507261059882,0.001400143668027228,0.05958268697231118,0.4783931954799189,-0.1720162879051342,-0.17327303203993838,0.4925017265302385,-0.10524739191538836,-0.14919673425530788,0.06535461004930385,-0.1652201596855557,0.12933058701910352,-0.27053515181519533,-0.0687522276023781,0.02114973573430557,0.036495407231152695,-0.07489233047663559,0.0007563587722350014,-0.009088402306293587
politeness,-0.18024424986126117,-0.14515986200962702,0.1372136681753959,-0.04521192239020508,0.07082208233521094,-0.05961613619514272,-0.0374456910622499,0.04866241782317782,0.1967471118825005,-0.0409035925476579,0.023374707904368106,0.010896098841940956,-0.021271119076444075,-0.0031562193154120333,-0.06675278703282694,-0.009851078508236884,0.008627500051260575,0.01410295093684471,0.008731648680602888,0.03862383489832576,-0.1013600155382629,-0.055278612875528745,-0.05036398004712921,0.0024733050966793324,-0.0155904924909932,-0.0155904924909932,0.24410538984259875,0.16891134377049016,-0.1668531966582554,0.2192710161280557,0.14857718367932418,-0.0621268341138269,-0.11091171898918986,-0.19387804424816857,0.01755235106174591,0.007141386143065774,-0.5240466944010445,-0.12316328178020959,0.5026202497136255,0.41523398286077334,-0.24357013625862847,0.13633691893473102,0.22058770225668303,0.3509973638006593,0.23672895654060885,0.07105812793632252,0.2044487471437687,0.10104515721397983,-0.021926657915528554,-0.153758296321894,0.18626343081259908,0.19878849726281386,-0.09015460738613607,-0.14098290155327572,-0.11343721982101553,0.4235786163209616,0.8831534387747869,0.5393506003060549,-0.46053914646869315,0.5652204243559514,0.25293096833968387,-0.2537668205756684,-0.3854170588526999,0.02060549488034982,0.21867058032272899,-0.03145895912572695,-0.14109915535340517,0.05209985169948595,0.3690889342737637,0.04019695673459562,0.07928920808549661,-0.5543904496261025,0.12002978241156603,1.0,-0.33512147415519006,-0.7952257579909565,-0.09814481588878957,0.18185520049590306,0.03241869248564002,0.033197422368751325,0.19581418850132118,0.0008031165376024659,0.39805226929126525,0.013352410143376086,0.5260608361810645,0.1604369057887163,-0.1325431051931327,0.036099167290128215,0.21862220690641998,0.15172537710707565,0.07931741692948613,0.1961496430300865,0.013504658979661311
directness,-0.1246217002181525,0.002131459426995969,-0.301475143332638,-0.06775836119540679,-0.10195228105116873,0.005748166459177445,0.08233694552549876,-0.11279501416041492,-0.19128035759308049,-0.006632884706316937,0.036596211995667684,0.05501625197210502,0.037142901972451244,-0.02686609315769457,0.05893630696129765,0.0542389921974101,-0.003830199127001067,-0.04035366793969358,-0.02814782440356487,-0.012710417866658053,-0.028646299559842617,0.004978848080961214,-0.008591997440001702,0.017122090880013315,0.019080068891006503,0.019080068891006503,0.15819186996644372,-0.08289490594988429,-0.04462590437062879,0.21197184310672676,0.10092836975313611,0.45411202720756116,-0.19699569274167328,0.023882614561455427,0.034514153069016854,-0.059635050330674955,0.1941996763852793,0.04646406230057093,-0.36836872824803585,-0.367559650541588,0.10468446537341995,0.042431608667988896,-0.15037730326194743,-0.22421698773814575,-0.10533043025496215,-0.003536899806954934,-0.10664731859499346,-0.05204472863573022,0.04166946502085585,-0.0018186336384806725,-0.07874688706368273,0.033012114845986554,-0.2533600689561635,-0.06997155637152819,0.02115683397106455,-0.2537195080585596,-0.3480010990999035,-0.5467835733002777,0.16367583940723884,-0.47795668163864674,-0.17036667238860495,0.06197906306534487,0.010576676950412969,-0.3736646795815083,0.3753060051147775,-0.13816671459583071,-0.03510082816591317,0.2973769880797104,0.12011512563041041,0.2669321433545834,-0.19099457301903583,0.02145090130939467,0.1634507261059882,-0.33512147415519006,1.0,0.5304936386953101,-0.022951786913867973,0.13407107010089675,-0.014592821588292117,-0.01582137476131509,0.13251982485422548,0.0033217064763462452,-0.7166239765816029,-0.0058703204455228045,-0.2990053403350241,0.31132204216845766,-0.037257027147327496,-0.04173844343378867,-0.11726391060125048,-0.029900525097837666,0.04269847481584471,-0.15061452569754408,-0.06658592698409671
bluntness,0.09006780341054368,0.11556779068221895,-0.19756908087805108,0.030086508983619305,-0.09070076810022804,0.03523939689097329,0.06111420707241773,-0.07166673444480555,-0.26000459309940416,0.042980565826984195,-0.005404665910117567,0.016908424116484366,0.03699928437613615,-0.006443977034242352,0.057252471063875,0.020552937609321836,-0.006505095844276873,-0.011037430404052298,-0.02906651954084702,-0.06797461755481762,0.0731296902096715,0.05817790107443426,0.02511221587117282,0.03547035099218304,0.012516484094127181,0.012516484094127181,-0.0952677364167918,-0.0006568884409957985,0.18100367879614862,-0.05590952454804504,-0.05125719389615345,0.27636688321326025,0.07137046820859076,0.33744669520226356,0.14440333838573705,-0.07314827653932017,0.5893421119503983,0.13336831760226156,-0.4361988248977958,-0.3817309667588004,0.2415454216014424,-0.051350397724559876,-0.19230838928804866,-0.2997956063726916,-0.201640698450234,-0.09103387726879678,-0.1714380632247705,-0.10013642971216416,0.047118958469294744,0.19417168388163222,-0.13620221336433777,-0.12829492573966353,-0.0007362868893519087,0.07851651627887653,0.08614483271237784,-0.5683655506206112,-0.8260247610739209,-0.5126074823395163,0.5853380843328416,-0.5073627795249717,-0.2992800207762018,0.20015815620982133,0.3227414365407433,-0.155444603595057,-0.03097366423226927,-0.004628881532585992,0.08757990647481186,0.05559723866931922,-0.192721732877495,0.07928808881534716,-0.11702075466509154,0.4681526039644341,0.001400143668027228,-0.7952257579909565,0.5304936386953101,1.0,0.05973665998735179,-0.05506611941557232,-0.08881167401345247,-0.08903369103953382,-0.05346349293635303,-0.04804894157858631,-0.49280611239580707,-0.034314248491997414,-0.43331868320794487,0.015111753289350787,0.11610854127285472,-0.029617664572311082,-0.17517670164940072,-0.13289654985574018,-0.08640265444221937,-0.15495168882156693,0.041540173489717766
cultural-relatedness,0.14491387334263672,-0.016652638790436075,-0.08512268978498252,-0.017995938227272187,-0.03824570308949419,0.002037277070889297,0.1430509687630453,-0.017143276518489358,-0.1604641202695505,0.02891191847294533,-0.021697696258533062,0.08299193573584042,-0.052974599421243364,-0.12155792195614791,0.01564039276580119,0.05408568850865982,0.05842724475044407,-0.06520776873544952,-0.030404121474682355,-0.03151400391047151,-0.020431165340239837,0.04423065964310313,-0.009391374352810462,0.056927263006565504,0.03716059291350057,0.03716059291350057,0.024129022865203062,-0.14516566667983027,-0.04839291854909097,-0.01706146056885284,0.06056346128611567,0.03610517604773398,-0.10496194046023063,0.03309067423239905,-0.038880090841894456,0.03274834811584118,0.016989728499514266,0.30983561531987847,-0.1664220066006251,-0.13875406049164277,0.14658315320171342,-0.031495617355388576,-0.1469265021290413,-0.13974101909368686,-0.09115649727420706,-0.15616363233003844,-0.08587222045675896,-0.055526247296247055,-0.16194097969283044,0.0007563244654714233,-0.07140106162662718,-0.21983380436452232,0.07152123443279329,0.08744961506671223,-0.025049154606910495,0.0021132443357023255,-0.10228277425799577,-0.07978812003572858,0.05283311255972643,-0.08886430610132583,-0.011534117776776057,0.1589181040262678,0.09895058016145761,-0.013925055757857125,-0.047308127410938476,-0.029425972524401368,0.08786943531454992,0.03497360167067012,-0.04984010920367632,-0.04852298540355293,0.05547785312529459,0.030350718068287524,0.05958268697231118,-0.09814481588878957,-0.022951786913867973,0.05973665998735179,1.0,0.07880018376250321,0.016010220070298585,0.013891849257766023,0.031303898788119885,0.049615823810880616,-0.021735735098829163,0.0412131011440829,-0.1357968710020476,-0.025777410233129988,0.11828923959300687,0.009723899722691217,0.040674318687899474,0.06455493264267581,-0.006447439219989509,0.009635963503171283,-0.07423911491149071
exposition,-0.26358612402556375,-0.2482803898605704,-0.14609799978865873,-0.13668700387230817,-0.05067577573952792,-0.1867844263812673,-0.03444282730579387,-0.034314358487576864,-0.311340860552097,0.08207709621424912,0.0121345611906603,0.09607081609709017,0.016150369840437467,-0.12961577132209037,-0.06886315959992477,0.03093238270541651,0.05695152569327857,-0.09048010981121683,-0.0438706207270732,-0.052431225907608243,-0.05078748764054396,-0.06073614043363012,-0.06737496058498019,-0.00846514774472869,0.004605203280742415,0.004605203280742415,0.7741193749924263,0.06556506021031841,-0.22275540413896747,0.05114953510210737,0.6586533254024087,0.34093455332246225,-0.3839820248901978,0.07299275891291346,0.4402354651087578,-0.09832689833060919,-0.10459413191388266,0.08517178093603678,-0.09475478826370651,-0.13037674795919976,-0.03244000124648048,-0.035183174526260755,-0.1312575133738772,-0.15025471303770166,-0.09981665948055576,-0.01955734580394301,-0.10929294113683968,-0.06700006906723562,-0.08893549243558245,-0.06603953128466193,-0.09453733111575181,-0.0289768531445794,-0.23607119643416177,-0.1198032442296913,0.0010969970530629333,0.016892500036876996,0.12025500422731424,-0.03432847129777538,-0.08718450134320707,-0.07727200923563615,-0.18436345297149187,0.0031362183856161593,-0.2582935873173181,-0.38256626783798575,0.5793289011387556,0.001753396552693012,-0.10677884332605503,0.2892817985396133,0.5131298402108777,-0.07620981886127424,0.19102398843792295,-0.46724809217462404,0.4783931954799189,0.18185520049590306,0.13407107010089675,-0.05506611941557232,0.07880018376250321,1.0,0.09344924892315525,0.0888302892961269,0.933305244501239,0.04194946285131771,-0.14603408820733157,0.05941748811046637,-0.07189429459607245,0.1948122509242135,-0.25108558388642194,0.07772928745107019,0.12937665791161215,0.09759656503528498,0.15073696155992827,0.300000228661421,0.25538827255158697
narrative,-0.0178998253993475,-0.12050462991532783,-0.11383694532468129,-0.025059643614347787,0.06094488601099058,0.0037059298255108543,0.020327713996178907,0.006684145233528787,0.2019333103848132,0.04262933573213993,0.14771125692480247,0.08020247590585325,-0.06849196068679086,-0.10202682429838071,-0.03997902448874758,0.007651565537906444,-0.06431559977602179,0.01126758455306906,-0.015906249783137517,-0.030932088881308197,-0.025217276172513212,0.04018280646835248,-0.031223950156669362,-0.014640601271478818,-0.01590624978313754,-0.01590624978313754,0.005892513410383901,-0.2904332786144243,0.04675191950712571,-0.02554541795513486,0.21076590001771783,-0.07368686745085634,-0.04300493762798336,-0.26599227846951273,-0.1443877351217891,0.5450627524050513,-0.13232461223311773,-0.06148647809382207,-0.1283990235901121,-0.04938592615224402,0.039598634628412545,-0.03918594806153399,0.08634215421432062,-0.08670560430147853,-0.03948834154550044,0.15531457141262114,-0.06120789645001101,0.1294968349862462,0.05875555276547406,0.069637688851059,0.0025763054145455464,0.005605986096593552,0.05007181404160953,0.10648223111592782,0.017464572237807743,0.10627123351487434,0.04393719546282157,-0.07380701339701833,-0.21337193840072488,-0.08615369787627335,0.4000468242950212,0.37790572141804196,0.22597778033448299,-0.033277296848402686,0.009324556619616701,-0.10071918983942629,0.07001262734977295,0.09488585086694702,-0.0902771821481913,-0.13389358381235425,0.0987510372733704,0.06484534067512089,-0.1720162879051342,0.03241869248564002,-0.014592821588292117,-0.08881167401345247,0.016010220070298585,0.09344924892315525,1.0,0.995668229091691,-0.0069420952569490355,0.8653782532843779,-0.01452801675910758,0.33398564229830635,-0.09825517304854278,-0.013391578304444814,0.11770741252472545,0.33206403466293616,0.188458512438369,0.26746224260959284,0.6046379784936584,0.30422312150405434,0.11844589948393111
narrative_mode,-0.017245264756227962,-0.11759645324817218,-0.11273678561723245,-0.023633200505665534,0.06339427354087225,0.0023257944986381307,0.02113028140543119,0.00933244670401859,0.20253249949055155,0.04545381656296621,0.14568390905587547,0.07886975976365893,-0.06763875221047093,-0.10059682594670168,-0.03890600464280542,0.00395443685921491,-0.063277060641188,0.010003324528033968,-0.015877069593621892,-0.030875343625325173,-0.025029026844339695,0.040761734096804524,-0.031166669477978807,-0.014511707781954266,-0.015877069593621854,-0.015877069593621854,0.004010152323843452,-0.2872045751145995,0.047121620908472606,-0.021389976863491044,0.2050629577976236,-0.0735596926393974,-0.04552545604503183,-0.2624591149791079,-0.14226216839224898,0.5474709553945041,-0.13169866569518035,-0.06588893311441714,-0.12224928593733221,-0.04570206514003424,0.040257187270653985,-0.03887434788747296,0.0884818073354459,-0.08467552984725576,-0.03755066062145073,0.15873875160894724,-0.05972612633634919,0.12268277035864339,0.06194294298822317,0.06698755903925571,0.00022029134412169596,0.008773926951254474,0.05029598955955919,0.1083299826373978,0.015577185124736182,0.10407843266290724,0.04366719442980336,-0.07141361079881234,-0.21247926030242825,-0.08491381647983832,0.4014063937735869,0.3793929249106137,0.23050838591173248,-0.03643865682880439,0.005403185861475172,-0.10839058414330743,0.07157927515398058,0.09888914534207519,-0.09413421253934807,-0.1281914165017129,0.0963424102387851,0.06633772381533352,-0.17327303203993838,0.033197422368751325,-0.01582137476131509,-0.08903369103953382,0.013891849257766023,0.0888302892961269,0.995668229091691,1.0,-0.011827095889344389,0.8677768873179127,-0.015179834960755091,0.3265305458781059,-0.09380098087816928,-0.009743459742765569,0.11703435617360246,0.3355937138428143,0.18705723032854715,0.26804445909054503,0.6042992121658463,0.3072463278449557,0.11956222998720571
expository_mode,-0.2658684128449773,-0.23586115675023606,-0.13399026950666318,-0.13927753108366714,-0.04959474801933463,-0.18961243181324935,-0.047869432324345436,-0.03847454832185422,-0.3175642353653962,0.04233444653505877,-0.006928103455440724,0.10001454472756795,0.01611691566705681,-0.10232314285792704,-0.05150260521218628,0.041009829773151665,0.05808254272466825,-0.08713334950400418,-0.05000139419819788,-0.05885824240191562,-0.05174621899945917,-0.07288623714657996,-0.07326896409259244,0.009987104136339115,-0.006521920982373592,-0.006521920982373592,0.7633363388827072,0.11169141248556232,-0.22709585925439094,0.06104273715719013,0.6146537404575354,0.3333443053915964,-0.35159679283851325,0.10789020044532521,0.4402946651601105,-0.1379973098850891,-0.08074989454950726,0.08251746451510106,-0.0659472607913252,-0.12293388128756938,-0.03960196724193274,-0.017878198548688048,-0.12067647336152675,-0.12301473417869674,-0.07500358060291787,-0.026294377114398942,-0.09381925401569491,-0.0610873237226698,-0.0586396218590014,-0.07787399594410915,-0.09536530423592893,-0.000413784117919389,-0.22412840245910395,-0.1458474496159175,-0.015491675675196858,0.008581577596621322,0.1325339109889886,-0.014227934608969213,-0.06391876493094396,-0.0601018627094079,-0.21136923339490002,-0.06569068129790805,-0.290878789353261,-0.36489516351151585,0.5983439028256806,0.011072921906117266,-0.1285598213245953,0.2823823803737211,0.5462984977330043,-0.038056291969989,0.14908120195511806,-0.4806563618303772,0.4925017265302385,0.19581418850132118,0.13251982485422548,-0.05346349293635303,0.031303898788119885,0.933305244501239,-0.0069420952569490355,-0.011827095889344389,1.0,-0.07245128953629605,-0.14196357196198503,-0.004503666914722956,-0.041756180004819725,0.18752685112004328,-0.2780103845488197,0.04272400845474442,0.12796605529803437,0.08093360740682039,0.10313422119847256,0.2674485898365585,0.22559711201752203
storytelling,-0.023596760831357987,-0.0772521518632878,-0.1226276669639685,-0.014119406185045282,0.04031250180704106,0.005757154431488719,0.027511632831279567,0.0009574270112160558,0.13641490437597606,0.029536371645661193,0.12020891778566989,0.08376052717899786,-0.05571901950643466,-0.0890154273378641,-0.02878450432911342,-0.014395631579999445,-0.029145934571845725,0.025478321759203088,-0.009926142089937993,-0.019302872365298273,-0.0174199918038845,0.07383670963509505,-0.01948500558521394,-0.015738702715672594,-0.009926142089938002,-0.009926142089938002,-0.03967330470518654,-0.23286970453589056,-0.0071825423437616625,-0.013244924731247125,0.15051381012821746,-0.05104560498625412,-0.05783393931137009,-0.24404980989045968,-0.18039780111069278,0.4527707510564503,-0.11037270472456766,-0.05010661656585246,-0.12089656416108832,-0.04990079451459056,0.03888737891800082,-0.020788833812426674,0.03637963262186332,-0.07484574408342702,-0.03167118698514335,0.06037629740991073,-0.06391551087036458,0.0924658645702371,0.0028352386312034384,0.04859231853559122,0.009311998719239163,-0.0349747012591017,0.04094453394408406,0.15419301179486086,0.005311411103887672,0.08508658696613383,0.012144436486073652,-0.08589319923114618,-0.20346252736833012,-0.09319189882065902,0.3157518844102384,0.40645921668043783,0.25218506695612575,-0.0261586132346327,-0.021070409941751297,-0.09460425730880803,0.09872105709549531,0.09420292579988218,-0.11396209862260795,-0.08352753098609014,0.062285035133693635,0.09048117470326789,-0.10524739191538836,0.0008031165376024659,0.0033217064763462452,-0.04804894157858631,0.049615823810880616,0.04194946285131771,0.8653782532843779,0.8677768873179127,-0.07245128953629605,1.0,-0.024484971265375046,0.40384593768133314,-0.11643780191144472,-0.01159184934156383,0.15189407152665085,0.34314586777462575,0.14278444240941646,0.23654795305569504,0.5060267477982986,0.23550439233493323,0.07233579258693588
indirect,0.14351592202534177,0.010553903899625464,0.3665720062770873,0.10628484619310219,0.07543215049705752,-0.02530885594920772,-0.10603693266976767,0.1028907987037665,0.1813003289920881,0.001420960675728364,-0.03092096772173337,-0.0710782087238147,-0.029264278601755827,0.06563038832894255,-0.06027322026475811,-0.040036986936047854,-0.011128618817953984,0.08121558162955456,0.050562026830522515,0.04250133395391469,0.0314199933314657,-0.02103279902094544,0.006282338102808285,-0.019296547255688575,-0.012170016383525314,-0.012170016383525314,-0.13556598372742715,0.1929321233340404,0.06342194724483569,-0.09895883877262338,-0.11837811170473142,-0.36634150845695507,0.23476971551436598,0.04725278131560989,0.023060512911032196,0.02611838242080182,-0.16844234650194212,-0.02683460351481284,0.41855352817640784,0.4041376533484712,-0.07135850147158482,0.03832648689319249,0.1978659185491597,0.300986884954678,0.1438149936900339,0.019976921611656803,0.15848521520959782,0.03081624345614207,0.041027321651484414,0.024465595054061547,0.11767221679871488,0.06259014950064183,0.33357708769507083,0.021060505864591635,-0.0508764814652239,0.29156540675806336,0.4089011289129726,0.6604957398238311,-0.12322400494351025,0.572337493475322,0.15976692100331083,-0.11339791988579052,-0.019406432068431533,0.3863537992787003,-0.323450155789436,0.0981804755595697,-0.0018877833951959967,-0.2501724319954123,-0.04451534917336492,-0.1816030195621562,0.16765743745229916,-0.050843171460112274,-0.14919673425530788,0.39805226929126525,-0.7166239765816029,-0.49280611239580707,-0.021735735098829163,-0.14603408820733157,-0.01452801675910758,-0.015179834960755091,-0.14196357196198503,-0.024484971265375046,1.0,0.03595491412301744,0.3773362421610431,-0.2114336871836417,0.0481855904801454,0.02144396549857598,0.15156363305150303,0.03498824093909749,-0.047479721392614985,0.1462681073321918,0.11634036075180079
suspensefulness,0.04396892199023312,-0.05949815790959214,-0.04023827059546466,-0.0059731375954239965,0.013753382054612436,0.005063663693478557,0.05896748421777828,-0.013678457579254686,-0.039865185852791155,0.02152878113790877,0.08909074277732039,0.003338258442091554,-0.019433131300987515,-0.04337200259119508,-0.009377195692735603,-0.02729753108582787,-0.005248764729046318,-0.046884899585457857,-0.003456171197103577,-0.006721043370710723,-0.008678325449526417,-0.005973118842227882,-0.006784460112381696,-0.005480039527221922,-0.003456171197103499,-0.003456171197103499,0.00888684351132187,-0.0881570766148816,-0.1148327214678533,-0.03199102602470493,0.05932803022477222,-0.041461152819656504,0.007552429866504483,-0.09535157680612978,-0.06723734796968425,0.05066568922752603,-0.05603766942729451,0.01603164826593288,-0.07135120523188482,0.0012064172753717749,0.024921265520371206,0.004589075362293316,-0.004868536947405875,-0.0455034776733472,-0.04129785099160157,-0.0498196013870855,-0.007738371980622547,-0.02434595610525543,-0.02854169471208154,0.008511500544588232,-0.002460394868506978,-0.03311086133358934,0.071639567843713,0.10375581794624938,-0.010983015208643957,0.08543614227707039,0.03430733280476697,-0.061492508636242026,-0.0987349243635914,-0.03758651648950858,0.035400625316102136,0.2533290643978288,0.13709139373400273,0.0401203383241857,0.010489629815039349,0.030104826049077455,0.025396789470776077,0.008989174156564446,0.032458995869321786,-0.08997685840840149,0.10844486615214717,0.01435228304556179,0.06535461004930385,0.013352410143376086,-0.0058703204455228045,-0.034314248491997414,0.0412131011440829,0.05941748811046637,0.33398564229830635,0.3265305458781059,-0.004503666914722956,0.40384593768133314,0.03595491412301744,1.0,-0.036973223397776124,-0.013242638411712741,0.09040486874465645,0.18987395464557913,0.024967602095364676,0.10182911582748566,0.212020098446009,0.11708376537752221,0.05217041589293452
prosociality,-0.02162649796859218,0.12475079394294165,0.14556880897871985,0.058854098485159045,0.10402887094489256,0.06514338391738428,-0.039803369431814235,0.018461604517643188,0.30133706751196304,0.033814307708999895,-0.04053906322519073,-0.04881591782389029,-0.026502403079391997,0.15589989604038537,-0.048898676464159185,-0.09776879282615417,-0.032662197781864945,0.04048258197964607,0.06327719971683335,-0.003836190590518054,-0.009600261754478487,-0.03125137089902382,-0.01942713849568818,-0.026814116486046424,0.01460243070388463,0.01460243070388463,0.06953183330127857,0.4928301711424525,0.1379966642740206,0.18172764071346664,-0.09507441613960457,-0.031849938002839875,0.12947086846494374,0.18290923344742244,0.01718372531645687,-0.016626338746262296,-0.05562110742142522,-0.015419170231104683,0.7896548003325804,0.678770538430942,-0.06373004705432352,0.31105771096782947,0.42392907078337977,0.6994758897801837,0.5472102445230903,0.19839227405948706,0.5519662009671271,0.12923740082439605,0.32989684766436006,0.1400313341095203,0.41545133420697256,0.482682064797416,-0.0754492382542664,-0.07649206317946357,-0.0496846417900294,0.19536811803822918,0.5295575638754223,0.5297255131686437,-0.1568149150376913,0.6639140185781524,0.27535988909939524,-0.216488422748822,-0.07852202371559444,0.03661514371256115,-0.033433640571561146,-0.14066774772212526,-0.06812839662663381,0.053618174313365116,0.10784326639878458,-0.01857079133839705,0.11022651164405786,-0.01622185578057463,-0.1652201596855557,0.5260608361810645,-0.2990053403350241,-0.43331868320794487,-0.1357968710020476,-0.07189429459607245,-0.09825517304854278,-0.09380098087816928,-0.041756180004819725,-0.11643780191144472,0.3773362421610431,-0.036973223397776124,1.0,0.12050889585027183,0.06669201867122075,-0.0240956880479661,0.12827970527042232,0.031127837210019636,-0.02123357639559558,0.11582532529488114,0.07315988516884359
