,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,but,slang_and_colloquialisms,note,interactive,also,rather,yet,still,pleonasms,although,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
formality,-0.2635976234723105,0.04984448745916051,-0.04526378953098444,-0.02042316149399188,-0.055309754412103486,0.027370888304419107,0.024991420179081087,0.03195922108439995,-0.05118875119218984,-0.013436128628784324,0.04007268484559471,-0.11884109182774835,-0.16425517187777905,-0.14122473016146692,-0.057401865618484926,0.036983821254579614,0.05692795836504202,0.08031688403978192,-0.06646931625567339,-0.09206913953182726,-0.09077671656533537,0.011882802045741788,-0.018380479277310756,-0.01820628032441385,-0.1519462057005763,0.015650303927157848,0.04186521837800858,0.015650303927157803,0.015650303927158046,0.015650303927158046,0.015650303927158046,-0.010564610523692727,0.015650303927158164,0.47436308464971866,0.16594148973102565,-0.22828999037289535,0.0948200805480561,0.2863568477833903,0.15113492727964647,-0.15671928299916013,0.09744897383472871,0.26356297807091783,-0.24808126616157686,-0.06244773576920602,0.14995705714182894,0.16796420718628197,0.1258944087964459,0.010790957761082772,0.23133791214789304,-0.014775042221304522,0.17282662518893122,0.14084011659150122,-0.027126627948379126,0.11007088861868172,0.057098369743981574,0.016064310910739205,0.0052919007591931706,0.10206412015508275,0.11335749959769803,-0.23605546876822953,-0.15244846252355707,-0.07206511253057948,0.1360896181794962,0.4299046607606728,0.20298889176465704,-0.12472970671271791,0.23613606846381302,-0.07430272113317965,-0.32019077494420206,-0.4002124119628081,-0.12566845049696118,0.48855249857557387,0.1492427159478182,-0.13881104814209824,0.024866618337525244,1.0,0.09286088825748641,0.08057492193812649,-0.5071732074830028,0.5077480062052051,0.5483269345271399,-0.1077129717548601,-0.3263499477348534,0.017769993989064443,0.5279214064923626,-0.04910225972964201,-0.05067209859981813,0.5473058703265052,-0.04970023223942541,0.1067094359296304,-0.04975423124039254,0.2711535990643333,0.17804753051769087,-0.32904128811953254,-0.0972296307706463,0.18166930056954644,0.11713080206204603,0.052365095252745436,0.18600620878818164,0.1698160852533517
conciseness,-0.10918960298532462,0.021231582974578122,-0.0235368378751109,0.0854471681149542,0.05438812297313545,-0.01990198791659456,-0.04185194274649964,-0.04024299952155798,-0.018783878197613374,0.02628853283439753,0.03979946791476402,-0.1198440473184704,-0.04010292180017206,-0.08447089904009612,-0.04040529163423087,-0.031119861569774476,0.10464177994117961,0.07862787459553557,0.004059835266603666,-0.037919176830051506,0.0045669666836111724,0.004726869734175498,0.00526103841032994,0.0030448735023371693,0.00479634516819215,0.002160653449230519,0.002160653449230561,0.0021606534492309465,0.0021606534492306685,0.0021606534492306685,0.0021606534492306685,0.002160653449230467,0.0021606534492311005,0.055418031281729264,0.004924167812409571,-0.21716485886310843,0.2569288776514292,-0.06787915170584503,0.1122452648749588,-0.0727406639237898,-0.0697478003819659,-0.11916625017241628,-0.14933392312189123,-0.07849381492806792,-0.013504853669176671,-0.021493912371957878,-0.04626128939966468,-0.10675357796157092,-0.05302057255216979,-0.11038664938909827,-0.03818415404856888,-0.04659416359861682,-0.14124505650706598,-0.060574019097574795,-0.0777666547118786,-0.13484856012073684,-0.10249217731756989,-0.0454499555586606,-0.04237407477615682,-0.06156219819140284,-0.05440174635020992,-0.07301621777547945,0.03754190127022553,0.03298120480738822,-0.06315376532358956,-0.08101937053720733,-0.017155930128058394,-0.1065875203714393,-0.148192277380172,-0.19622137415779506,-0.04633368205114883,0.1850857690396625,-0.07397673796931646,-0.06012198853213825,0.10688369265162868,0.09286088825748641,1.0,-0.3567299059364663,-0.17704593238088137,0.1655961915433765,0.059012862385899784,0.1483015497110033,0.01962719205924904,-0.03686393708878908,-0.020644027788792436,-0.08080660505516817,-0.0812162902287755,0.005903037962085367,-0.07101589389646291,-0.10286376738868624,-0.03484973611894992,-0.05332658373336888,0.27597255254398245,-0.15724089303422026,-0.14364984747823564,-0.10211669812343303,-0.07404157925413066,-0.022832848620575007,-0.09642018693908443,-0.1540175159550299
verbosity,0.059215808271142756,0.03186614924278309,-0.0005516952814140582,-0.045287510263880955,-0.10503630070306635,0.0037314687696793497,-0.0060249444726183715,0.08775846695345878,0.05161233119332622,0.005710667097402403,-0.06131515983931478,0.056027577448365604,0.062363498268133574,-0.004912044879398313,0.05379773118978906,0.017656338408969963,-0.0522852328871708,-0.047905042908506494,0.02757758082152945,0.04113069264839566,-0.01682654410111221,0.03210860135123025,0.03573709336423449,0.020683165593632015,0.03258053291270873,0.014676850465737742,0.014676850465737756,0.014676850465737653,0.014676850465737665,0.014676850465737665,0.014676850465737665,0.014676850465737681,0.014676850465737712,0.12671698276610988,0.13199091698436038,0.2129177442208236,-0.15606242009058502,0.18669750901742949,0.004533628047594343,0.05297491577907162,0.2663248965676602,0.2899508654654442,0.04603224798815193,0.1579501982951191,0.0710257179353143,0.11101449342823361,0.11741379862820527,0.09406561876529639,0.09359487439215346,0.11983430950420741,0.12100570521882671,0.1331801335496733,0.08663965163034262,0.1289486776678073,0.06625300398307657,0.1653490496575893,0.19854517550411876,0.07933039384388765,0.07563673142785883,0.04050398395404557,0.01085122802894842,0.06685026474641584,-0.032231676542473164,0.022851777441094945,0.1837514231197533,0.1563052203718932,0.1372132160961385,0.09615542637849626,0.10876052350825809,0.17376171568001303,0.0013921674409414484,-0.09454360477422068,0.1144447188410445,0.027520704254499408,-0.0677424012799829,0.08057492193812649,-0.3567299059364663,1.0,0.14409871843884256,-0.08719638548226966,0.0386971047639387,-0.13530732994603856,-0.00300631730273361,0.08868921303286607,0.17559096459511386,0.01615492981934516,0.02032260054343289,0.1562259182138934,0.02395898423148474,0.17544115140479238,0.027772406411756097,0.13402082448442748,-0.11912789980429274,0.21326053242241197,0.1359294822554953,0.17209798823637193,0.0896948030973264,0.06780566236209772,0.2156119767738551,0.262065647823847
emotionality,0.2955712317425232,-0.09413111509474667,0.09604389548312611,-0.0530611958606567,0.03901834949064281,-0.09082284267532172,-0.004338607095542651,-0.04239791695009052,0.1447261587663405,0.01294206779793207,-0.06205797407145644,0.2111853261137323,0.17105395362055018,0.32683593034586894,0.2174784340696447,-0.037830757103887155,-0.058081769962087956,-0.09154501718804946,0.07054534681502733,0.1422940023120423,0.16351600492407756,0.07965579842002393,0.09395407600511795,0.008061803209480372,0.1404812391651008,-0.008017171861351898,-0.008017171861351903,-0.008017171861351917,0.017194060407050325,0.017194060407050325,0.017194060407050325,0.017194060407050262,-0.008017171861351832,-0.5353797408477929,-0.12051650204440184,0.49447172272541345,-0.10794937860505006,-0.3036335436763492,-0.15537852991437578,0.2959982030986873,0.15871424369519282,-0.17322287937331574,0.20209495808940187,0.41182375067145954,-0.06967562097067066,-0.009758833393137867,0.15981207514997928,0.26548039587109423,0.07545125388730609,0.12081266383274815,0.1266816475685566,0.07482990808083423,0.09603211256003708,0.12441115380921963,0.12050696718405075,0.22251342208610878,0.18752055380060562,-0.02028892207176252,-0.08357510964573857,0.32003511280813307,0.2819261650072926,0.13865445778886046,-0.2102009691703964,-0.4223404403794869,-0.0704129701039226,0.41329430148471796,-0.06352038513504615,0.16722519660451812,0.5200320213811439,0.7773349786150571,0.10852097233674672,-0.6758703830689322,-0.006485282245356617,0.2890052405789548,-0.14848123519888484,-0.5071732074830028,-0.17704593238088137,0.14409871843884256,1.0,-0.608007218759835,-0.5005953536510704,-0.05156832269181337,0.3744180681194767,0.04691908262251853,-0.5397374510087473,0.062219882091093325,0.06634629482764995,-0.5578084780235607,0.0985592381767714,0.07533788017694826,0.08978304596126745,-0.006593433943280894,-0.17388421536275653,0.5407108188237064,0.12560137842269012,-0.07584854606497447,-0.04490204369274443,-0.039180367695634585,-0.09091361606136056,-0.03962943778667017
impersonality,-0.17570928315356785,0.05876548712603125,-0.0479567418692015,0.028832398163644402,0.030676529755550627,0.12725636343572652,-0.020576696714155174,0.014722167290883728,-0.0663564880973859,-0.1645347595750292,0.04471030324586281,-0.5432469329302665,-0.08351110067625911,-0.3110640792955248,-0.2175123435986845,9.989519486444201e-06,0.011068075159909926,0.04243093375873019,-0.030028929597234938,-0.02815302613466319,-0.06191346584668706,-0.018177109623227126,-0.09795161868856421,-0.024441269105185917,-0.08003332262695144,0.015180353693281159,0.03507596797018935,0.035075967970189345,-0.024610874860535627,-0.024610874860535627,-0.024610874860535627,0.015180353693280958,0.015180353693280921,0.4593036221482043,0.09316432819889874,-0.5673121673528023,0.05521685138614642,0.22175606270072962,0.2544935188904599,-0.23973278575639628,0.049480887367174875,0.21555012785215313,-0.3726274924525636,-0.06999044612765595,0.16039832268597265,-0.17573610791242017,-0.2751827836652518,-0.07900664883969222,-0.04553165912560005,-0.30731365814511735,-0.16710025457610764,-0.04581327320353539,-0.23962768217506916,-0.047720230710475736,-0.12289137406080539,-0.26814204700892486,0.010825052314101571,-0.02531189836221141,-0.08027197129275344,-0.18155471215012356,-0.14661414564069833,-0.05900798777866898,0.02036804754968268,0.06987113155948181,-0.1067194379556344,-0.12017519472357188,-0.1001153391608527,-0.4605063910568715,-0.19042823903733955,-0.4564288004306553,-0.13627722995640146,0.524653034102701,0.14368508553250983,-0.13886018002977335,0.06792855808105948,0.5077480062052051,0.1655961915433765,-0.08719638548226966,-0.608007218759835,1.0,0.16875964799262272,0.19407703102809362,-0.006246730110982452,0.0895708022583938,0.5061899710890067,-0.13983699704933306,-0.1415484450998567,0.5325709205373698,-0.12742885287578398,-0.20309844252886106,-0.0315110919506449,-0.13283625212482883,0.12867867371385694,-0.36020573340476425,-0.1444080604494732,-0.04816508612234844,0.011400765471495381,-0.09543133524781088,-0.03576864487650909,0.01124804527039088
politeness,-0.2278897433041343,0.07440762490117346,-0.09319732071995941,-0.01696440007830323,-0.11380536837637573,-0.03205740525012968,0.12228287343994777,0.031717538010259935,-0.012100035566319466,0.166619341447601,0.0320233148048303,0.10317925992142205,-0.12626561297345476,-0.14924011614232638,0.07250760000360229,0.07023007397376554,0.018957151308536566,0.029164809249849728,-0.06492595853748127,-0.13091701834088104,-0.15163537705437097,-0.010795628335932147,0.02623542093159967,-0.023236487918721703,-0.12438048369982241,0.030597196116595483,0.00806612386578877,0.008066123865788737,0.03059719611659548,0.03059719611659548,0.03059719611659548,0.03059719611659549,0.008066123865788784,0.2616446957634105,0.18162438203292736,-0.13782411812006598,0.16767461283680332,0.12918926245750653,-0.13557067948687357,-0.11316584256109066,-0.14460343751750648,0.07781183952802072,-0.008070991880519107,-0.43717554798002145,-0.04526393164309997,0.5483153761940175,0.49226250222501333,-0.13518082698031703,0.2245297618457845,0.1653606856324944,0.3551563865030441,0.23243582956588665,0.036039112414769515,0.17936006771346705,0.1252399075696259,0.02209770762798475,-0.07470132720183777,0.2138812549782767,0.20481309600264902,-0.15695195011633692,-0.16965278575889173,-0.1074731105396774,0.4179622490024975,0.8806596759913335,0.5791451573555781,-0.43937639925990524,0.5789623835426089,0.24737817230299905,-0.37724204081446333,-0.369975731993015,0.14431335846305232,0.2705772255211564,0.06706217015254524,-0.16246544512682157,-0.053873734390760215,0.5483269345271399,0.059012862385899784,0.0386971047639387,-0.5005953536510704,0.16875964799262272,1.0,-0.4271731513720099,-0.7935268856926387,-0.10749718675737835,0.2442797555503178,-0.010242743330178663,-0.00802412353790156,0.2552875858049631,-0.026739754165684984,0.42545746495358594,-0.0870599153323478,0.557458908388529,0.15714474930965763,-0.24691465588751113,-0.00861429467814196,0.2317448195355113,0.11855183979801694,0.07106970586509544,0.21632384738176924,0.1459081070909413
directness,-0.13125106070412554,-0.0037023346168945565,0.012932195731566119,0.0431421137323255,0.0777797496168374,0.06916352163499392,-0.09676244358629785,0.01980682328491779,-0.05275643792274554,-0.2725646792005801,0.023434987780961022,-0.21833445173781638,0.006755755588601118,-0.039610134771820876,-0.13190076468566722,-0.005416409874477106,-0.012850233895399495,0.07684688791433764,0.002742870654135141,0.0009978264316466833,0.03796306957329812,-0.04586372016624758,-0.11158576476449016,0.025310617006673492,0.012134075785867341,-0.029934178379740835,0.017960507027844727,0.017960507027844734,-0.029934178379741227,-0.029934178379741227,-0.029934178379741227,-0.02993417837974124,0.017960507027844592,0.15944150057289552,-0.08003583695870475,-0.1470037178093635,0.1679707003283423,0.11926124023886356,0.48632033578378225,-0.20562428000623514,0.04672835198419816,0.027171140059499443,-0.06395592873788601,0.14413842192440493,0.058107255209052404,-0.4060726972901783,-0.4421957150330387,-0.05727108425871542,-0.18642818722793908,-0.16162828597336504,-0.33244367905959554,-0.20457140413101593,-0.03141337595538801,-0.18239754267387362,-0.16403622264024828,-0.056201679266439,-0.008319942621536316,-0.11797888366556382,-0.027668758333041006,-0.2621277373838003,-0.13309254627521333,0.07028816058215105,-0.27035771968884514,-0.4503028611589379,-0.587345118732275,0.14126921675667264,-0.5040287117920306,-0.2635843471324188,0.006687932465678072,-0.11157341075569258,-0.35141744542815107,0.2960965165040094,-0.202440055495017,-0.13140797729319711,0.36458411651106737,-0.1077129717548601,0.1483015497110033,-0.13530732994603856,-0.05156832269181337,0.19407703102809362,-0.4271731513720099,1.0,0.5696152823542271,0.026720616804393395,0.10665521677161773,-0.006603024932179949,-0.006636501916070386,0.11281601037875193,-0.023244228803603495,-0.7088564856376055,0.015860103464389205,-0.3682298224175978,0.2512776008880407,-0.06410289833606386,-0.1679432916756423,-0.15982350478899288,-0.04994169395070764,-0.002028384647600156,-0.11279106776961863,-0.06353678194803003
bluntness,0.12509593214898257,-0.0664654644270644,0.07494663976549429,-0.005197826547997121,0.06698744487388066,0.06892659377664295,-0.07238977538112622,-0.04055200209904095,0.04679818158622544,-0.17865742979110155,-0.0636411835948942,-0.16705834456654037,0.13811852321792717,0.1080512988384398,-0.09948861539636651,-0.02273099170091021,-0.027582989197334394,-0.0026525362533595153,0.016423172539544444,0.09383515268229793,0.10057930850154817,-0.026928621939686138,-0.017233899998509803,0.029236493091008894,0.08911515017590825,-0.031636845555061015,0.03011366626353551,0.009530162324003397,-0.03163684555506103,-0.03163684555506103,-0.03163684555506103,-0.031636845555060945,0.009530162324003343,-0.08760286133584623,-0.01629606253836721,0.1279758310925197,-0.04984223939055016,-0.04389319145097485,0.28611898260714663,0.09258633772217002,0.30867582851651315,0.11254386177651972,-0.042304772678452854,0.5173180321928642,0.11406400473030347,-0.5055914809676609,-0.492080206292146,0.12843281099604478,-0.14210004508717936,-0.19660545821182587,-0.3302023717473089,-0.2041135200098196,-0.06714956194763057,-0.1605231262391739,-0.1415347390816969,-0.006606120110369108,0.1498875518712904,-0.16688385654881865,-0.17925301562615906,0.06190070872157794,0.06574628709927358,0.11009641993110189,-0.5338934361472548,-0.8435644779018553,-0.558222084673856,0.5480814716275946,-0.5489854719162828,-0.3022328979631774,0.25060354943269797,0.2547658112170202,-0.20701119376480165,-0.08345036453294252,-0.04488089292972464,0.06663790472619503,0.12801627559988712,-0.3263499477348534,0.01962719205924904,-0.00300631730273361,0.3744180681194767,-0.006246730110982452,-0.7935268856926387,0.5696152823542271,1.0,0.09328016657623965,-0.10716024321846508,-0.06335726912688124,-0.06367848709889998,-0.09420533966321637,-0.03838118024398096,-0.4853916859721424,0.07256259476239328,-0.47422610966646744,-0.03349489316059131,0.1533250986248068,-0.035139415345766714,-0.2252456478055859,-0.14718343462912994,-0.11509258091396206,-0.18489726207228752,-0.05166563580716752
cultural-relatedness,0.28417548263397163,-0.061402592583650155,-0.029943145649396655,-0.021147392221935353,0.05099847367319858,0.037322755928847456,-0.01655120667485089,-0.03750252924019895,-0.02557390122989666,-0.03576836610776413,0.056035757438297314,-0.1828383824894479,0.028346372974375734,-0.08511409264594572,-0.06018861334931495,-0.06743473985487587,-0.06652555480953029,0.0241933653047599,-0.015658102928373566,-0.0033557945915159435,-0.00261209760608921,-0.03288684446958892,-0.0020859000722782783,0.03787428954214031,0.07836179885008392,-0.0021700239634212483,-0.02344476870284509,-0.04471951344226886,0.04037946551542648,0.04037946551542648,0.04037946551542648,0.019104720776002636,0.06165421025485036,0.01124297953178657,-0.11098669159379414,0.06302725101442633,-0.18153641697956538,0.03602093927955284,0.003126062808005655,-0.04986305549910177,0.11383231640996479,0.02888799026105106,-0.012830955951159847,0.09446138866092203,0.31410794020208604,-0.18119306262258467,-0.17025877708365966,0.1448985336863637,0.007385901730233825,-0.12889539458772634,-0.07403201467872578,-0.11342427534696159,-0.13365070396655507,-0.03576636976328754,-0.04227734162102974,-0.19613453572345282,0.06676304029521918,-0.09177618895745762,-0.23193922948404025,0.1254021146920248,0.15245258031831263,-0.055854843233401306,-0.07889431306531483,-0.14490538953695792,-0.11710646959560968,0.11948953238174016,-0.11576507862041265,-0.06940663077266505,0.1730255200029326,0.10313145823609941,-0.05174345238845573,-0.05236398405534691,0.08711412144587939,0.1522990665640175,-0.03199946471881493,0.017769993989064443,-0.03686393708878908,0.08868921303286607,0.04691908262251853,0.0895708022583938,-0.10749718675737835,0.026720616804393395,0.09328016657623965,1.0,0.07444217633504494,0.005430948334383542,9.86214516161312e-05,0.0427139146233636,0.04531559205501487,-0.024148809984937663,0.04420255168032665,-0.16974336985513985,-0.1166013310851621,0.20418615272593227,0.08050314340529756,0.044253864151465275,0.04702773642027859,-0.06602012406797801,-0.034063723402644075,-0.0185018281222382
exposition,-0.305511569340092,0.01727061517953817,-0.05715476680627879,0.017321106832730387,-0.10310084230212174,0.12882087142932674,0.02197044244827768,0.07076874232435919,-0.05727039328347562,-0.08563052556748085,0.03696060516354874,-0.2755018059176483,-0.08390134766604236,-0.3177365544068269,-0.1446443934153967,0.008943583507933232,-0.03342169171571502,0.0453528206719276,-0.056999122091329325,-0.08590499316631192,-0.09169306833267103,-0.08128605453255251,-0.0830308911280358,-0.015924956243479196,-0.076099566337798,0.027777079199259085,0.003872535998519655,0.027777079199259046,0.0038725359985198834,0.0038725359985198834,0.0038725359985198834,-0.04393655040295875,0.027777079199259265,0.7572392164889532,0.11912898694995015,-0.26382568832698433,0.07027081316990176,0.6085287655871574,0.3528164094433725,-0.39360713154595484,0.15414459611245956,0.46733574435629444,-0.1631149773389367,-0.05289011203591348,0.18715845990524285,-0.04569915545197417,-0.11519488157402653,-0.09431769192536474,-0.025362362182713528,-0.10220956922703328,-0.055347552713395955,0.05085852510645746,-0.004535246106397824,0.007483322804621981,-0.062060671885719315,-0.061482508494139915,0.07066063217807486,0.013237066008573575,0.03229687206751622,-0.2983203965729916,-0.21137960889252924,-0.08234419523403859,0.047129807538509524,0.18015419427409504,0.0093953198680215,-0.11973827337767529,0.016960297575606253,-0.1360243281323305,-0.21092534905981103,-0.38868259365642993,-0.3343008928602672,0.611013120157952,0.05142214700096536,-0.21176725301118907,0.19531357382567555,0.5279214064923626,-0.020644027788792436,0.17559096459511386,-0.5397374510087473,0.5061899710890067,0.2442797555503178,0.10665521677161773,-0.10716024321846508,0.07444217633504494,1.0,0.06249438868871024,0.05919779139309965,0.9394331947413881,0.005034509322511596,-0.11477343711020492,-0.05599918883995242,0.014009439071495308,0.202551563443638,-0.28359628504007234,-0.04764663305678341,0.14629428248152085,0.13995769196994134,0.15772564612219056,0.32337579020379575,0.3005488410744904
narrative,-0.031542496375436456,-0.030808434616450255,-0.0058178983482793266,0.23697030100056649,-0.002313111217030393,-0.08890774330322686,-0.010452810466015474,0.02026263643143731,0.01718175689448674,-0.040130214288118075,0.13027472727114756,0.14555605335091867,-0.043530704526069885,-0.09049746349580529,0.015271499103012147,-0.08388548055437185,-0.03382055132562543,-0.030284112419110526,-0.02395049222060953,-0.039544805275917694,0.03905140460003686,-0.027885578936529955,0.027021578833622287,0.046404951279117916,-0.00965258451725407,-0.01274650576414142,-0.01274650576414139,-0.01274650576414137,0.03743658779547038,0.03743658779547038,0.03743658779547038,-0.012746505764141382,0.08761968135508225,0.005907311804485372,-0.21620120028256332,0.06232470652072199,-0.016009260283022252,0.14242725985467758,-0.04670067070113985,-0.0711145194548271,-0.22651148164454285,-0.16618107304756874,0.43684445896634094,-0.11965305673048979,-0.0376343649603303,-0.13446932840836318,-0.05364833223031367,0.028098736974225543,-0.05851657328074675,0.06822421397684202,-0.06950270482350751,0.005165696203029159,0.19823421008267575,-0.050713323886102085,0.03441504643123719,0.07427457567731673,0.057488055602918836,-0.05518493013648334,0.02123218476477078,-0.01267398595412793,0.04802242882661063,0.003438348718821757,0.03111458238446016,0.001371580617940536,-0.09787100917229734,-0.17405589801487917,-0.07656948554276176,0.34600216194971606,0.19073431375058691,0.057695642280059065,0.014076321879591843,-0.02788235515383636,-0.0677271256135371,0.02117593777964242,0.06884328451492021,-0.04910225972964201,-0.08080660505516817,0.01615492981934516,0.062219882091093325,-0.13983699704933306,-0.010242743330178663,-0.006603024932179949,-0.06335726912688124,0.005430948334383542,0.06249438868871024,1.0,0.9949556280833162,-0.019495606014476974,0.8482004789652384,-0.006453117811508331,0.24176669402027182,-0.08372690167509426,-0.01880029340417177,0.02014571058437304,0.222871720674675,0.14721282102780792,0.2311680549370596,0.556645724988002,0.30406028297101095,0.1039316829615694
narrative_mode,-0.031702415148100675,-0.03502587689335586,-0.005847394782304967,0.23535732717285993,-0.0023248385674107135,-0.08935850081525645,-0.007788789507431117,0.02424207508089695,0.021016909912151927,-0.03910859019269776,0.12500980682544355,0.14602659922568412,-0.0437514028740433,-0.08979487005468492,0.02360713480732178,-0.07668633465566377,-0.03399201971526847,-0.030437651252297408,-0.024071919937523095,-0.039745295327488,0.03924939313652164,-0.02802695733301074,0.027158576795707694,0.046640221904681825,-0.00970152260543405,-0.01281112986786791,-0.01281112986786789,-0.012811129867867832,0.037626389296966246,0.037626389296966246,0.037626389296966246,-0.01281112986786784,0.08806390846180037,0.0031300456923668988,-0.2120363593679305,0.0696455974729261,-0.013060214254059102,0.14017674116336906,-0.04926799873194028,-0.0714750662718722,-0.22501777470759116,-0.1645081107521715,0.4422101839092272,-0.1191466497529068,-0.03782516918149328,-0.12831352731334494,-0.04651694240211274,0.03115656678086733,-0.0567996484853902,0.06967536350011823,-0.06469953314009222,0.011336129802260723,0.20098036172850742,-0.04585395130929342,0.03458952887932736,0.07816711704971563,0.060040592227166775,-0.04910145532279335,0.027937057974536415,-0.012738242386289247,0.04826589997698806,0.0034557809632630478,0.031272331656035116,0.005720375272461132,-0.09118247666646444,-0.17389618393696926,-0.06919300833331524,0.34959464342871205,0.18700598690550962,0.06180919960294149,0.014147688080028736,-0.0296823178928139,-0.07003990306476778,0.021283298653665392,0.06919231629207431,-0.05067209859981813,-0.0812162902287755,0.02032260054343289,0.06634629482764995,-0.1415484450998567,-0.00802412353790156,-0.006636501916070386,-0.06367848709889998,9.86214516161312e-05,0.05919779139309965,0.9949556280833162,1.0,-0.021715977329783222,0.848504350384155,-0.003263860221741654,0.24299243825175576,-0.07843613909240318,-0.015934843688096105,0.02226296054869,0.22630228327998075,0.15204765710405335,0.23460823532426078,0.5502663308063608,0.307018000123819,0.10866513922621711
expository_mode,-0.31540409879770087,0.02495860033935136,-0.06964553868179729,0.0007523178677379371,-0.11371600874475679,0.1225274269460372,0.02762189504816515,0.09331019847516857,-0.0641946617304375,-0.08810984828928338,0.02486185513665551,-0.28362055182783735,-0.07458785286046206,-0.30790580537177026,-0.16753433979487015,0.015330142523523688,-0.023502565289973625,0.054586711421410486,-0.06505413586054577,-0.08361212797352299,-0.0976075576552616,-0.06780133251753015,-0.10029214620788376,-0.02974871991939628,-0.08848600424000093,0.0343573813861991,0.013305064360341722,0.03435738138619903,-0.0077472526655155355,-0.0077472526655155355,-0.0077472526655155355,-0.028799569691372814,0.013305064360341838,0.7511630602885466,0.15568031352367154,-0.27161928101571126,0.07143546957140462,0.5718033048776141,0.3493379081334331,-0.3708365611124587,0.18552183933073377,0.46710640145975274,-0.20258603070485415,-0.035415623310584274,0.18963570149239173,-0.03892412256178964,-0.12006506704368265,-0.10744371102767951,-0.024487782873536326,-0.09887168226454258,-0.05445152999848671,0.051906904720425084,-0.0161741214592904,0.003906707157534489,-0.05950686128643104,-0.0449890924746058,0.05376407441732028,0.01883412943643201,0.04063275500089329,-0.31978322145175525,-0.22203922206100704,-0.09164577626804847,0.036011879078075626,0.18115333283953144,0.015381604168305769,-0.10923587693653629,0.013903593500210783,-0.17018937809710075,-0.24659069454314297,-0.41914737152510845,-0.3371265056007408,0.6379922620696512,0.0527011927231756,-0.22278942981486208,0.1952020619534013,0.5473058703265052,0.005903037962085367,0.1562259182138934,-0.5578084780235607,0.5325709205373698,0.2552875858049631,0.11281601037875193,-0.09420533966321637,0.0427139146233636,0.9394331947413881,-0.019495606014476974,-0.021715977329783222,1.0,-0.06857885500240977,-0.12264337131678277,-0.062463541272896925,0.02574445009078023,0.20990906350371993,-0.33440621032042217,-0.07329493964698071,0.1338218340062165,0.12640616106173788,0.10266673119234358,0.26919254959172967,0.28766692190907583
storytelling,0.00854973934911913,-0.033668148982531995,-0.01833162534062919,0.19999237387991117,0.029805369000842206,-0.06567895521900555,-0.02150748482492577,-0.012926141985205995,0.03648597917555986,-0.05338853323238554,0.1066327140289757,0.11827093179195132,-0.03865239942220359,-0.07366208935350502,0.008264140718022084,-0.05518890681194868,-0.020425874940349437,-0.012217407641226169,-0.016244488089445404,-0.03618351445616365,0.08603034967365025,-0.018913471620093162,0.040788947817882455,0.0386838063456507,-0.004458798368767443,-0.00864535305414167,-0.008645353054141635,-0.008645353054141713,0.07066981258018656,0.07066981258018656,0.07066981258018656,-0.00864535305414183,0.07066981258018645,-0.0348632574532386,-0.1548958814089449,0.041092291262997786,-0.03280798022399324,0.08940579516480116,-0.0538374216595589,-0.05834837426949017,-0.18576653351735717,-0.16429285189174828,0.38280838056976574,-0.0751598775452616,-0.02254242902245712,-0.11803567547354858,-0.025230844498242266,0.008318658142657467,-0.062278202759988494,0.03448317330984912,-0.06147982408900671,0.0029710918505596825,0.1376436196710122,-0.039105730193014034,0.0745342166876768,0.05476677581697687,0.029899359660693757,-0.047624930701045995,0.006688044777771177,-0.001784225932828046,0.08679083131141198,0.04452071684977736,0.021839772799382616,-0.004190520024838783,-0.08517789696318247,-0.13735237444124895,-0.07969505947407986,0.31016665845208563,0.2118213846649765,0.09040772843670204,0.019119531282720717,-0.07150698233162994,-0.05572693653585903,0.04829797248230332,0.06536676861833425,-0.04970023223942541,-0.07101589389646291,0.02395898423148474,0.0985592381767714,-0.12742885287578398,-0.026739754165684984,-0.023244228803603495,-0.03838118024398096,0.04531559205501487,0.005034509322511596,0.8482004789652384,0.848504350384155,-0.06857885500240977,1.0,0.005646829790784767,0.3438444091433455,-0.08406890342211347,-0.04002704775731909,0.06435301877433884,0.2031801492641607,0.09692816402171804,0.15630591107233519,0.41432336043080326,0.2236595882066909,0.048876184270766995
