,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,but,slang_and_colloquialisms,note,interactive,also,rather,yet,still,pleonasms,although
558,u1233,那麼本來條目佐證反而比新類型人更少，因為「通編無勸善徵惡色彩」有什麼佐證? 所以我才一併搬來這裡的。,3.0,那麼<transitions>本來條目佐證反而<transitions>比新類型人更少，因為<causal_markers>「通編無勸善徵惡色彩」有什麼佐證? 所以<causal_markers>我<self_mentions>才一併搬來這裡<situation_dependent_references>的。,0.0,0.02,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,u50,角色介紹主要是為下面介紹故事時服務的，比如故事章節提到Toriel，角色介紹裡就可以說明Toriel是誰、有甚麼背景。 Toriel最後的走向在故事介紹段落說明就可以了。,1.0,角色介紹主要是為下面介紹故事時服務的，比如<code_glosses>故事章節提到Toriel，角色介紹裡就可以<deontic_modal_words>說明Toriel是誰、有甚麼背景。 Toriel最後<chronological_markers>的走向在故事介紹段落說明就可以<deontic_modal_words>了。,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,u2754,為了在百科全書介紹作品，通常會有適當的劇情簡介，但「如果需要包含劇透內容，編輯者應確保其符合百科全書的目的」。 維基百科不再提供劇透警告，請不要隱藏對作品內容的介紹。,1.0,為了在百科全書介紹作品，通常<hedges>會有適當的劇情簡介，但<transitions>「如果需要<engagement_markers>包含劇透內容，編輯者應<deontic_modal_words>確保其符合百科全書的目的<frame_markers>」。 維基百科<explicit_references>不再提供劇透警告，請不要<engagement_markers>隱藏對作品內容的介紹。,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.024096385542168676,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,u2898,并没有规定汉字读音，仅仅是发行官方规定了标题的读法。 从CCTV6播放的动画就知道了。,2.0,并没有规定汉字读音，仅仅<adverbs_of_degree>是发行官方<evidentials>规定了标题的读法。 从CCTV6<evidentials>播放的动画就<causal_markers>知道了。,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,u3219,來講講動刀的辦法，可能有些多而凌亂，一方面也是為了可以汲取反饋寫回專題指引。 英日版本人都有一些不苟同的部分。 首先導言，日語版太簡潔、英語版太累贅。,2.0,來講講<frame_markers>動刀的辦法，可能<hedges>有些多而凌亂，一方面<transitions>也是為了可以<deontic_modal_words>汲取反饋寫回專題指引。 英日版本人都有一些不苟同的部分。 首先<frame_markers>導言，日語版太<adverbs_of_degree>簡潔、英語版太<adverbs_of_degree>累贅。,0.02666666666666667,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.02666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,u1196,为什么不加上呢。 —以上未簽名的留言由Youtaohua（對話｜貢獻）於2016年9月13日 (二) 17:55加入。,3.0,为什么不加上呢。 —以上<endophoric_markers>未簽名的留言由Youtaohua<explicit_references>（對話｜貢獻）於2016年9月13日 (二) 17:55<place_time_svo>加入。,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,u3656,为什么要改成一角呢？ 虽然在大中华地区都使用角这个单位，但是大家也都清楚在描述外国货币时需要用分，至少我问了几个周边的人都会这样认为。,3.0,为什么要改成一角呢？<engagement_markers> 虽然<transitions> 在大中华地区<place_time_svo>都使用角这个单位，但是<transitions> 大家也都清楚在描述外国货币时<place_time_svo>需要用分，至少<hedges>我<self_mentions>问了几个周边的人都会这样认为。,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,u2147,散彈槍也是正式譯名，臺灣的官方如國軍歷史文物館與民間軍武出版業者們（尖端科技 (雜誌)、全球防衛雜誌、軍事連線）長久以來只用散彈槍。 在字義上則是散彈更相對正確，說散彈非專業是一種汙名化。,2.0,散彈槍也是<transitions>正式譯名，臺灣的官方如<code_glosses>國軍歷史文物館與民間軍武出版業者們（尖端科技 (雜誌)、全球防衛雜誌、軍事連線）長久以來<chronological_markers>只用散彈槍。 在字義上<frame_markers>則是散彈更相對<adverbs_of_degree>正確，說散彈非專業是一種汙名化。,0.010638297872340425,0.0,0.010638297872340425,0.0,0.010638297872340425,0.010638297872340425,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,u457,(＋)-{支持}-苏州君说的“维基要反映现实，人家怎么标的要尊重人家，加上解释就行。 ”就算那些航点按中共的立场改了，但这还是事实。,4.0,(＋)-{支持<attitude_markers>}-苏州君说的<evidentials>“维基要<deontic_modal_words>反映现实，人家怎么标的要<deontic_modal_words>尊重人家，加上解释就行。”就算<transitions>那些航点按中共的立场改了，但<transitions>这还是事实。,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.030303030303030304,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,u2210,1940年代，毛澤東在延安一次內部談話說我們公開講“長征”到延安，實際上是“逃跑”嘛！ 金堯如: 回顧百年世界大勢和新世紀中國前途 (三)—以上未簽名的留言由Typesgoods（對話｜貢獻）加入。,4.0,1940年代，毛澤東在延安一次內部談話說我們<self_mentions>公開講“長征”到延安，實際上<code_glosses>是“逃跑”嘛！ 金堯如<explicit_references>: 回顧<frame_markers>百年世界大勢和新世紀中國前途 (三)<chronological_markers>—以上<endophoric_markers>未簽名的留言由Typesgoods<explicit_references>（對話｜貢獻）加入。,0.010101010101010102,0.0,0.010101010101010102,0.020202020202020204,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,u2362,「SEKAI NO OWARI」（就是這個大小寫）是官方名字、常用名字和正式名字，絕對正確，改成中文是矯枉過正。 另外fansite的意見希望閣下能詳細闡釋一下，小弟不認為問題存在。,2.0,「SEKAI NO OWARI」（就是<boosters>這個大小寫）是官方名字、常用名字和正式名字，絕對<boosters>正確，改成中文是矯枉過正<idioms>。 另外<transitions>fansite<explicit_references>的意見希望閣下<engagement_markers>能詳細闡釋一下，小弟<self_mentions>不認為<hedges>問題存在。,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.02197802197802198,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,u215,僅針對「按照維基，只要有來源就可以寫上」提出意見。 並不是只要有來源就可以寫上，而是要依據「可靠的第三方來源」來寫維基百科條目，當然在此案例中李筱峰教授的著作是可以當成「可靠的第三方來源」使用的。,1.0,僅針對「按照維基，只要有來源就可以寫上」提出意見。 並不是只要有來源就可以寫上，而是<transitions>要<deontic_modal_words>依據「可靠的第三方來源」來寫維基百科條目，當然<boosters>在此案例中<situation_dependent_references>李筱峰教授的著作是可以<deontic_modal_words>當成「可靠的第三方來源」使用的。,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,u1214,首先，我了解你的担忧，但我也并不认为删去是不合适的。 维基百科并不是世界上一切观点和主张的简单堆砌，而必然需要经过编者对于信息来源可信度、权威性和对于当前条目重要程度的判断。,2.0,首先<frame_markers>，我<self_mentions>了解你的担忧，但<transitions>我<self_mentions>也<transitions>并不认为<hedges>删去是不合适的。 维基百科并不是世界上一切观点和主张的简单堆砌，而<transitions>必然<boosters>需要经过编者对于信息来源可信度、权威性和对于当前条目重要程度的判断。,0.011494252873563218,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.011494252873563218,0.0,0.022988505747126436,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,u2113,日本神话是日本人對自然界、人類世界的種種現象以及王權的起源的神格化，其起源可追溯到繩文時代。 後來由於中國文字的傳入，各氏族便藉由漢字，將神話、傳說等故事記載下來。,1.0,日本神话是日本人對自然界、人類世界的種種現象以及王權的起源的神格化，其起源可<hedges>追溯到繩文時代。 後來<chronological_markers>由於<causal_markers>中國文字的傳入，各氏族便藉由漢字，將神話、傳說等故事記載下來。,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,u3379,我已经删除“被中国大陆封锁”的栏目。 中文WIKI人不能学着造谣。 别以为总往共产党身上贴屎就是“中立”，这是中文WIKI人最大的毛病。,2.0,我<self_mentions>已经删除“被中国大陆封锁”的栏目。 中文WIKI人<explicit_references>不能<deontic_modal_words>学着造谣。 别以为<engagement_markers>总<boosters>往共产党<explicit_references>身上贴屎就是“中立”，这是中文WIKI人<explicit_references>最大的毛病。,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,u1786,曲解来源。 查到多个版本的资料，安重根列举的伊藤博文十五罪与条目中不同。 比如第三条“强迫缔结《五项条约》与《七项条约》之罪”，在文中变成了“强迫朝鲜签订《乙巳条约》”，丁未七条不知何故没有。,2.0,曲解来源。 查到多个版本的资料，安重根列举的伊藤博文十五罪与条目中不同。 比如<code_glosses>第三条<frame_markers>“强迫缔结《五项条约》与《七项条约》之罪”，在文中变成了“强迫朝鲜签订《乙巳条约》”，丁未七条不知何故没有。,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,u1763,就NHK的資料來看，中華航空每日有兩班由台桃=>那霸的航班。 而且一班航班可以由不同的飛機在不同時間運作，所以「那一架飛機」這個用詞就連概念也不清楚。,1.0,就NHK的資料來看<evidentials>，中華航空每日有兩班由台桃=>那霸的航班。 而且<transitions>一班航班可以由不同的飛機在不同時間運作，所以<causal_markers>「那一架飛機」這個用詞就連<attitude_markers>概念也不清楚。,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,u676,因為「劍龍」只是俗名，而俗名不受國際動物命名法規規範。 不過如果移動到劍龍屬，應該可以解決混淆的問題，暫時先移了。,2.0,因為<causal_markers>「劍龍」只是俗名，而俗名不受國際動物命名法規規範。 不過<transitions>如果移動到劍龍屬，應該<hedges>可以解決混淆的問題，暫時先移了。,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,u581,本页面将Contax重定向至此，这是一个严重的错误。 要知道Pentax不是Contax. Contax起先是德国卡尔·蔡斯公司的一个商标。,1.0,本页面<situation_dependent_references>将Contax<explicit_references>重定向至此<situation_dependent_references>，这是一个严重的<attitude_markers>错误。 要知道<engagement_markers>Pentax<explicit_references>不是Contax<explicit_references>. Contax<explicit_references>起先<chronological_markers>是德国卡尔·蔡斯公司<explicit_references>的一个商标。,0.0,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,u452,濫用國旗模版，交通指南。 機場統計沒有2017年。 吞吐量和排名採用點列式。,1.0,濫用國旗模版，交通指南。 機場統計沒有2017年<chronological_markers>。 吞吐量和排名採用點列式。,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,u1522,些段落需要补充参考；一些段落设置可以完善，比如“72小时过境免签”不必单独成一节，应该融入“概况”或“历史”当中。 “事故”内容太少，10多年来应该不止就这一个事。,1.0,些段落需要<engagement_markers>补充参考；一些段落设置可以<deontic_modal_words>完善，比如<code_glosses>“72小时过境免签”不必<deontic_modal_words>单独成一节，应该<deontic_modal_words>融入“概况”或“历史”当中。“事故”内容太<adverbs_of_degree>少，10多年来<chronological_markers>应该<deontic_modal_words>不止就这一个事。,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,u1503,无所谓就不要改，尊重一下有所谓的。 在首段里定多个指代词，我认为不合适。 常用优先，不常用的《福音战士》还不如直接《新世纪福音战士》。,2.0,无所谓就不要改，尊重一下有所谓的。 在首段里<place_time_svo>定多个指代词，我认为<hedges>不合适。 常用优先<attitude_markers>，不常用的《福音战士》还不如直接《新世纪福音战士》。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,u316,來源隨便google一下便有，大多都指出中方正嘗試陰削弱日方對釣魚台的實際控制，換言之日方現在就是實際控制釣魚台，只是中方有嘗試介入而已。 日方資料則更多，一些更直接稱為日本的尖閣諸島。,1.0,來源隨便google一下便有，大多都<boosters>指出中方正嘗試陰削弱日方對釣魚台的實際控制，換言之<code_glosses>日方現在<frame_markers>就是實際控制釣魚台，只是中方有嘗試介入而已。 日方資料則更多，一些更直接稱為日本的尖閣諸島。,0.010752688172043012,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,u3150,在梵蒂冈广播电台网内搜索了一下，本人撤回关于“德兰”常用的言论。 然而问题仍旧是命名方式是基于来源之上的，而来源是有忘古倾向的，由此我们也只能接受之。,3.0,在梵蒂冈广播电台网内搜索了一下，本人<self_mentions>撤回关于“德兰”常用的言论。 然而<transitions>问题仍旧<transitions>是命名方式是基于来源之上的，而<transitions>来源是有忘古倾向的，由此<causal_markers>我们<self_mentions>也只能<deontic_modal_words>接受之。,0.0,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,u2632,说 来说去，你还是根据其它用户在讨论页的发言编写条目。 别试图把矛头转向DC Supevisor，他没有违反维基任何原则，讨论页本来就是各抒己见的。 而你，却是严重违反原则，捏造来源。,2.0,说 来说去，你<engagement_markers>还是根据其它用户<explicit_references>在讨论页的发言编写条目。 别试图<deontic_modal_words>把矛头转向DC Supevisor<explicit_references>，他没有违反维基任何原则，讨论页本来就是<boosters>各抒己见的。 而<transitions>你<engagement_markers>，却是严重<adverbs_of_degree>违反原则，捏造来源。,0.0,0.0,0.0,0.021739130434782608,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,u1407,看過內容後不得不反對。 用字遣詞和文句構成閣下要重新檢查下， 第一句：南斯拉夫社會主義聯邦共和國是一個已不存在的國家，位於巴爾幹半島。,1.0,看過內容後<chronological_markers>不得不<deontic_modal_words>反對。 用字遣詞和文句構成閣下<engagement_markers>要<deontic_modal_words>重新<transitions>檢查下， 第一句<frame_markers>：南斯拉夫社會主義聯邦共和國是一個已不存在的國家，位於巴爾幹半島。,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,u1205,本文的第一句话就说这个话题是“中国大陆和台湾的关系”。 所以右侧标签既放上{中国政治}也放上{台湾政治}是应该的。 只有台湾政治不够完整。,1.0,本文的第一句话<frame_markers>就说这个话题是“中国大陆和台湾的关系”。 所以<causal_markers>右侧标签既放上{中国政治}也<transitions>放上{台湾政治}是应该<deontic_modal_words>的。 只有台湾政治不够完整。,0.014492753623188406,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,u1918,Aronlee90：  （1）条目既然已经使用数百字篇幅叙述国家保安局的影响，那么完全忽略农村土地改革及农民支持对匈共取得政权的影响就是十分片面的。 单纯使用“关联度较低”作为理由缺乏说服力。,2.0,Aronlee90：  （1）条目既然<causal_markers>已经使用数百字篇幅叙述国家保安局的影响，那么<transitions>完全<adverbs_of_degree>忽略农村土地改革及农民支持对匈共取得政权的影响就是十分<adverbs_of_degree>片面的。 单纯使用“关联度较低”作为理由缺乏说服力。,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,u3318,现在的内存条目被重定向到了随机存取存储器，并写道“也叫主存”。 但是内存肯定不是主存啊。 因为主存除了包含内存外还包含CPU的高速缓存。,3.0,现在<frame_markers>的内存条目被重定向到了随机存取存储器，并写道“也叫<code_glosses>主存”。 但是<transitions>内存肯定<boosters>不是主存啊。 因为<causal_markers>主存除了包含内存外还<transitions>包含CPU的高速缓存。,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,u1014,回应： 原文记录的其实是“沒有任何香港政府高層官員因問責而下台”，将没有发生的事情写进“状况”参数。 这是不必要的。,2.0,回应<frame_markers>： 原文记录的<evidentials>其实<boosters>是“沒有任何香港政府高層官員因問責而下台”，将没有发生的事情写进“状况”参数。 这是不必要的<attitude_markers>。,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,u2377,我就问一句：罪犯定罪还能出逃再翻供，凭什么一个文献什么评价都没有就要认定它就是正确的？ “這是你自己說的，我沒有原創出來。,2.0,我<self_mentions>就问一句<frame_markers>：罪犯定罪还能出逃再翻供，凭什么一个文献什么评价都没有就要认定它就是<boosters>正确的？<engagement_markers> “這是你<engagement_markers>自己說的，我<self_mentions>沒有原創出來。,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,u2140,二战结束后，在美苏冷战体制下，1945年韩国光复后即以北纬38度线为界分割为南北两地，形成敌对局面。 1948年韩国政府成立，左右两派势力争斗不休，政治局势动荡不安。,1.0,二战结束后<chronological_markers>，在美苏冷战体制下<place_time_svo>，1945年<place_time_svo>韩国光复后<chronological_markers>即以北纬38度线为界分割为南北两地，形成敌对局面。 1948年<place_time_svo>韩国政府成立，左右两派势力争斗不休，政治局势动荡不安。,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,u760,上一版的《劇情簡介》与这一版的《劇情簡介》内容上有可互补之处。 所以在这里贴出上一版的《劇情簡介》的内容，以供了解更多信息。 当然，如果对完整信息感兴趣，不妨阅读小说全文。,1.0,上一版<endophoric_markers>的《劇情簡介》与这一版<endophoric_markers>的《劇情簡介》内容上有可互补之处。 所以<causal_markers>在这里<place_time_svo>贴出上一版<endophoric_markers>的《劇情簡介》的内容，以供<frame_markers>了解更多信息。 当然<boosters>，如果对完整信息感兴趣，不妨<hedges>阅读小说全文。,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,u2758,回應一定要我找到滿月且日月同輝且日在東月在西嗎？ 2012年9月30日早上五點自己去看看。 那時白道面高過黃道且北半球夏季。,2.0,回應一定要<deontic_modal_words>我找到滿月且日月同輝且日在東月在西嗎？<engagement_markers> 2012年9月30日早上五點<place_time_svo>自己<self_mentions>去看看。 那時<chronological_markers>白道面高過黃道且北半球夏季。,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,u910,"那現在刻怎麼辦? 不良字語在依段文章,但你卻保護這篇文章? 難道任由不良字語繼續留在這篇文章?",2.0,"那<transitions>現在<frame_markers>刻怎麼辦? 不良字語在依段文章,但<transitions>你<engagement_markers>卻保護這篇文章? 難道任由不良字語繼續<chronological_markers>留在這篇文章?",0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,u3208,前面你還有看內容，後面你基本沒看才會連續回退，不是如此？ 事實還可以被講成攻擊。 我還在編輯當中就被打斷，你等我編輯完，看看沒有什麼問題，再做其他修改才對吧。,2.0,前面你<engagement_markers>還有看內容，後面你<engagement_markers>基本沒看才會連續回退，不是如此？<engagement_markers> 事實還可以<deontic_modal_words>被講成攻擊。 我<self_mentions>還在編輯當中就被打斷，你<engagement_markers>等我<self_mentions>編輯完，看看<engagement_markers>沒有什麼問題，再<chronological_markers>做其他修改才對吧。,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.06329113924050633,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,u1558,哈比人很享受高端的生活。 哈比人的智商最高可達180，他們的平均智商約為149。 這段的出處是?,1.0,哈比人很<adverbs_of_degree>享受高端的生活。 哈比人的智商最高可達180，他們的平均智商約為149<hedges>。 這段<situation_dependent_references>的出處是?<engagement_markers>,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,u3899,其下數者，十十變之。 若言十萬曰億，十億曰兆，十兆曰京也。 中數者，萬萬變之。,4.0,其下數者，十十變之。 若言十萬曰億，十億曰兆，十兆曰京也。 中數者，萬萬變之。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,u2609,何來「『發』是『分』的入聲」之說呢? 你說的是相近音節的舒聲-入聲對應吧? faa 這個舒聲音節的對應入聲音節是 faat/faak。,3.0,何來「『發』是『分』的入聲」之說呢? 你說的是相近音節的舒聲-入聲對應吧? faa 這個舒聲音節的對應入聲音節是 faat/faak。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
