,avg_labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
matter_of_factness,-0.38726933288390797,0.12518898502785464,-0.05121418040216519,0.05977701569649575,-0.10019838308351504,-0.09135985204897779,-0.07566806111159623,0.16513394170663784,0.06837608903423774,-0.04577270334149001,0.026492169614509644,0.04409699577871272,-0.19070313043832676,-0.08695191774513213,-0.19326052861608986,0.04160613693562322,-0.11058630182812391,-0.257631092162539,-0.07247024013020499,-0.21208818451260308,-0.07452180809944017,-0.09101406625512984,0.040751359516761544,0.025720301417288153,0.016779971565725416,-0.022216439252973823,-0.11115879519407118,0.016779971565725325,-0.05513419228738327,-0.05513419228738327,-0.03116280433634701,-0.007191416385310875,-0.007191416385310889,-0.007191416385310889,-0.007191416385310889,-0.007191416385310889,0.01677997156572521,0.01677997156572521,-0.05513419228738319,0.01677997156572526,0.647799123029803,-0.10701142220045362,-0.4746722116776449,0.3181171801956017,0.37110636764068056,0.5935557522473703,-0.23845516172852393,-0.26597273213533096,0.03514415375556458,-0.14545833719265175,-0.16971556312811434,-0.0815937828607374,-0.3275841510692104,-0.3750088263448007,-0.019299377163202475,0.030787278707867086,-0.26001913465510923,-0.17086470627469263,-0.05391604516832514,-0.23094142836488402,-0.07287389179111983,-0.2713963156939063,-0.20287602039983335,-0.02610357836341048,-0.014058666350683573,0.08407967295846965,-0.6170398049685801,-0.5838710602350972,-0.1562619374697264,-0.03386062060068678,0.005683847751336161,-0.2722713783862567,-0.24320442683723228,-0.2544800601920709,-0.2758183520720919,-0.5311615864081667,-0.7240678161896927,-0.4254735504047525,1.0,-0.4616493421043542,-0.5818990713882977,0.5303101915497004,0.45120381283225747,0.27525825496789846,-0.18786300592793936,-0.7052874931271316,0.5740315445220479,0.04316661043334763,0.6262868678690802,0.17916995178253917,-0.06947073858350133,0.5397761003980052,-0.1377171409733298,-0.13626871668926827,0.5898850260105607,-0.16374010339147746,-0.589345204499354,-0.22705342460913236,-0.18419122107639876,0.41639374184985534,-0.617893162326548,-0.388363844716184,-0.059816663803819975,0.02041083682714321,0.0738308278624407,-0.06553203425956736,-0.06558817070844128
abstractness,0.23198807150824616,-0.13977143807225578,0.05160065224549368,-0.12040914949518053,0.044363181694031584,0.13609203483301052,0.040625470549921695,-0.1578223694358652,-0.03485299193485392,0.09678599364418043,-0.03150466045354306,-0.0030018020549308984,0.053435131328829134,0.10218976508331544,0.03806388939446389,-0.0005546552308269925,0.025027017086240208,0.05134433761445173,0.04613603549158175,0.0951565948998925,0.050852263254614796,-0.00415681271083625,-0.01490538099031059,-0.027874938511847136,-0.014905380990310645,-0.021034474298881126,0.030473045980267777,-0.03974768264082834,-0.014905380990310678,-0.014905380990310678,0.05962152396124243,-0.014905380990310642,-0.014905380990310645,-0.014905380990310645,-0.014905380990310645,-0.014905380990310645,-0.01490538099031065,-0.01490538099031065,0.009936920660207075,-0.014905380990310631,-0.2860056791066595,0.13647862182435877,0.2629635762833831,-0.29475414572726805,-0.2938393035040088,-0.4922793668248493,0.2288478967140775,0.42383693644491566,0.2599044114540445,-0.07241963274090517,0.14922355726460154,0.10908373583690871,0.21121906152597905,0.16716626753203934,-0.0793355159715521,-0.06413017365539611,0.1684230086072606,0.09514341001181609,0.11948768684404946,0.21894711835960215,0.13923508026616657,0.2992625979863069,0.2092134839041151,0.10183094127525402,0.031054105486809702,0.03000654966647173,0.43723926702231153,0.2306526730862424,0.045845786734444435,0.03114650640370511,0.04725667003697017,0.3065868201084873,0.3102460851753531,0.22546190345145903,0.020865654922575663,0.024429924911053072,0.21628662258294987,0.5845240547659628,-0.4616493421043542,1.0,0.2726124902982239,-0.8732135222768593,0.03838252810836173,-0.22291744808702407,0.17287564906760633,0.205291219784918,-0.08092248903530282,0.11389844776661236,-0.4435510863659066,-0.16130518243241235,0.016781162269642855,-0.08518727542035805,-0.166889434061916,-0.16590827988091958,-0.09751687236498581,-0.13775134296042185,0.43499843093143614,-0.02292971872331657,0.17972803935856518,-0.41907621884121254,0.19836899151591494,-0.019182978290467778,0.0648526515880345,-0.10398726350070861,-0.1834188244671275,0.03035073445849076,0.1623072303133456
figurativeness,0.23066069320006796,-0.027465350417155004,-0.0136291804534274,-0.03744438701314813,-0.00585177699915495,0.03450743596253371,-0.061674266717942586,-0.08670686565425569,-0.043584681438900916,-0.030162314888347128,0.02415261836945968,-0.007882330423178473,0.010844976022330567,-0.006729766216146292,0.052864814104973436,-0.01182409931257143,-0.013654310645083207,0.0770460038626112,-0.0052652886355909045,0.40025007659180495,0.11468720374212854,0.09652053801127924,-0.010028172453592346,-0.018753944680233163,-0.010028172453592324,0.06324032588597231,0.20309965509452932,-0.010028172453592313,-0.01002817245359233,-0.01002817245359233,-0.010028172453592292,-0.010028172453592296,-0.010028172453592296,-0.010028172453592296,-0.010028172453592296,-0.010028172453592296,-0.010028172453592296,-0.010028172453592296,-0.010028172453592318,-0.010028172453592317,-0.3098882914017837,-0.008563776713748132,0.18598505632651577,-0.20271818186995139,-0.1023399124777907,-0.3914590952186102,-0.0034937702363851274,0.075216555500041,-0.072228071501425,0.029942715923895285,0.015556532302096542,0.09309240522376461,0.09469021535815324,0.1401119421662597,-0.009315792652225197,-0.060812204528256975,0.09765608707455829,0.018601607682586653,-0.024614306134268,0.06798699473972013,-0.06800979758106715,0.1128740639944287,0.05041262411258788,-0.054809599630633164,-0.08077484012132922,-0.07507811331946115,0.47131407102266665,0.9231905923699694,0.1448850950988969,0.044218820134740745,0.00037412568953900543,0.1520506681922666,0.05696931414163455,0.07622493466949108,0.07793862021618075,0.6038136175525284,0.6097350726497793,0.1064251648048381,-0.5818990713882977,0.2726124902982239,1.0,-0.24937504678730324,-0.21216752768081273,-0.19250549542736256,0.11960425207478613,0.42974497764806635,-0.2085897762347014,-0.038733580542128554,-0.46718318982549445,-0.14723350769437324,0.12486000449802866,-0.2508961889756801,0.10781367082980317,0.10804361883536581,-0.28917834233136774,0.12186154793593929,0.4675149791127507,0.18673277405244676,-0.0002515651885612074,-0.2101546834956661,0.4545247434114265,0.4220062896534392,0.06383272302317394,0.04559012804149246,-0.010942964305212551,0.06342028839418716,0.014388142490967301
concreteness,-0.27201132773530656,0.14896854378824853,-0.05076554965045842,0.09978756885575246,-0.1149634467864854,-0.11803836177747172,-0.05494884401258783,0.11045476361981427,0.014183010638676712,-0.11992834261177177,0.004540178704998846,0.006313864165203335,-0.10964293072795689,-0.06981948340825923,-0.0882426110819576,-0.006513927929127231,-0.07656857954704743,-0.10989072475888913,-0.051356535010797864,-0.09071104808342467,-0.07880028430197351,0.00221168463637247,0.023214632507097464,0.04341428468894066,0.023214632507097502,0.014202377537091656,-0.010665404215456456,0.023214632507097464,-0.018092542772435504,-0.018092542772435504,-0.01809254277243548,0.02321463250709754,0.023214632507097543,0.023214632507097543,0.023214632507097543,0.023214632507097543,0.00256104486733102,0.00256104486733102,-0.03874613041220186,0.023214632507097595,0.4365798624880994,-0.14924676683208318,-0.2906631137740753,0.2828663138528751,0.4541057140275269,0.5661156836400424,-0.2932513699239218,-0.3954854736670427,-0.15252530949497267,0.053677456241565405,-0.11666984238210801,-0.06981981363291298,-0.28072501306719694,-0.21606240575437338,0.07234381799243372,0.057700696804350526,-0.1609691749744248,-0.1181828648473106,-0.08956513536141127,-0.22215188974912384,-0.12959209014988962,-0.2894145722842306,-0.2052018363425195,-0.04965177522747069,0.00982903993493163,0.005661068305880419,-0.44451070001918297,-0.2018419407992665,-0.024926802228321956,-0.05447638332332843,-0.05975877174917978,-0.3070106853203737,-0.27029822428752126,-0.24425768267030465,-0.03623091116100697,-0.0010839099285212541,-0.2227366654499175,-0.6676120746586407,0.5303101915497004,-0.8732135222768593,-0.24937504678730324,1.0,0.09260200769555108,0.19258703105414707,-0.09615272069122348,-0.25932349783345987,0.17339314981416631,-0.10429517635350907,0.48254587524832127,0.17392568224409874,0.0023395851123674256,0.24590705444600217,0.16297770487141108,0.16272942877392377,0.2411840997473511,0.1310142166147815,-0.45814778785439186,0.0035312844726604915,-0.1900623963822916,0.43556676116668996,-0.19824573645038301,0.05103927331288004,-0.03813235945698637,0.13144000200247535,0.20822310840413977,0.03036537910020434,-0.0851674749552817
formality,-0.2407355288700926,0.03225198944414044,-0.030385854937421675,-0.04867280118718536,-0.18231543093366476,-0.046193416144949935,-0.1031723168254359,0.08342472412724257,0.13884280846511982,-0.012856920457215128,-0.021746183641444136,-0.06517187333396408,-0.23048803787850078,-0.05685502154911525,-0.26493601804491307,0.03506775653352618,-0.127739103221104,-0.2765670283540928,0.017177506916896634,-0.13625916575208225,-0.02341567897354836,-0.03429274460542555,0.035473460365347896,0.003649779021345628,-0.013624754673196059,-0.008079181430552279,-0.10570993563641809,-0.038173862192467926,-0.03817386219246788,-0.03817386219246788,0.010924352846075978,-0.013624754673195965,-0.013624754673195965,-0.013624754673195965,-0.013624754673195965,-0.013624754673195965,0.010924352846076003,0.010924352846076003,-0.03817386219246778,0.010924352846076126,0.5731012824950314,-0.10661395858767776,-0.3795237263977998,0.036818847566265016,0.3959970919608294,0.25306429561738647,-0.03041304628641031,-0.011433193739390422,0.20689027436314045,-0.31350491537393677,-0.007047612127101515,0.0960942576754578,-0.12381036776571629,-0.15659580955690328,0.08554734197756032,0.18801356439090114,-0.2708931485364203,0.02019699785103233,0.1483659386546863,-0.22389846092035795,0.13760395296807154,-0.17070557624948615,-0.18897402243899117,0.1952987530439636,0.1284248952354415,0.12759088150495163,-0.26640724152192186,-0.2219510353999737,-0.05515726047162292,0.06343277713498538,0.19819266885662604,-0.01505175535053453,-0.021115255650118465,-0.003868476095680548,-0.24830354733624968,-0.363441595350259,-0.42612566410627806,-0.14010927431999054,0.45120381283225747,0.03838252810836173,-0.21216752768081273,0.09260200769555108,1.0,-0.030849448223945426,0.07310707998167518,-0.4586141264783503,0.6275385952317973,0.3154912164318092,0.15660574022274307,-0.0929483374598548,0.02850149109370728,0.6028961965776457,-0.17253468736795238,-0.17509165175902255,0.6213072752634355,-0.17668429813642586,-0.1547832378136258,-0.18152904202309791,0.08415079100467018,0.10625736777712724,-0.3369462643605871,-0.2797067195091339,0.08491832217044548,0.06116067571420307,0.0144559182840639,0.03860298700539882,0.09955448001077802
conciseness,-0.1119116375970837,0.08381281781113117,-0.08581900102711322,0.02338398597807636,0.002465007389241509,-0.09246123483167484,0.04447902243546517,0.09525519484145932,-0.04907924323894417,0.04667565513002989,0.06005895882534052,-0.0008373077681807687,0.07420014929005235,0.09051009690955972,0.0338010958193108,-0.00010208026664898318,-0.05587550735703564,0.004048498240557865,0.004762399074401662,-0.09446179098657354,-0.034095514012519604,0.02485582432019284,-0.006724025556637592,-0.012574774107767413,-0.006724025556637611,0.012157035920402416,-0.0972796219913616,-0.006724025556637644,-0.006724025556637634,-0.006724025556637634,-0.0067240255566377765,-0.0067240255566379395,-0.006724025556637927,-0.006724025556637927,-0.006724025556637927,-0.006724025556637927,-0.006724025556637719,-0.006724025556637719,-0.006724025556638081,-0.006724025556638144,-0.011136194903051125,-0.05034239119672154,-0.16498720668389347,0.3227315895600548,-0.18570596481530663,0.1969920462176793,-0.05350152232626544,-0.14894703911516183,-0.22927308764863377,-0.10980733475057093,-0.04274361872077184,-0.07105641027142806,-0.10272801992148842,-0.12378793061337376,-0.09087217394860067,-0.04155956189512436,-0.0878065739841223,-0.12408259686554078,-0.20181756093952188,-0.0029303296735372136,-0.1811209934693033,-0.03813570248501963,-0.01933565067476921,-0.19922274648471683,-0.14609656596542572,-0.0702850171484786,-0.19205760831261393,-0.21627060366247558,-0.14560251481031813,-0.03787660201345377,-0.05846109849117904,-0.17443090655334773,-0.0875027217956138,-0.16231153224673325,-0.1501252670671713,-0.2212463859333895,-0.24409959207874418,-0.12537812958039143,0.27525825496789846,-0.22291744808702407,-0.19250549542736256,0.19258703105414707,-0.030849448223945426,1.0,-0.573704669614411,-0.16037839512600774,0.11342290693905116,-0.06484960488341662,0.4254209475478271,0.1793938074549444,-0.09794735704170075,-0.149246982805499,-0.1652377339933554,-0.1596225145971452,-0.09121241361346172,-0.14199116006340062,-0.32131199351555845,-0.05446587780291279,-0.18437764096165726,0.3458074741981932,-0.28993196614969313,-0.23724226085980307,-0.2172925980350282,-0.12477654082705832,-0.11594439269693242,-0.29284375295794074,-0.23744509268299252
verbosity,0.03977457976396628,-0.0917124028796711,0.020197397497050358,-0.03150174727699391,-0.04212129019768273,0.05542701884051444,-0.07191560593283966,-0.13621819144041766,0.03883701085828304,-0.026414158459991215,-0.08661858463931757,0.0033921225718303895,-0.04107246783833507,-0.04636109973823839,-0.05991845527533922,0.035418903185037875,0.023983946928330106,-0.015744791777460663,0.015716478782728985,0.02075272933738285,0.019801933949282473,-0.005055365789710245,-0.026695292836704923,0.011816111275741937,0.027896308056352265,-0.03172186783046693,0.11499487750036824,-0.026695292836704895,-0.02669529283670493,-0.02669529283670493,0.02789630805635218,0.027896308056352247,0.027896308056352216,0.027896308056352216,0.027896308056352216,0.027896308056352216,0.02789630805635215,0.02789630805635215,-0.026695292836704965,0.027896308056352185,0.07920550484142833,0.11003669125827192,0.13664394230537058,-0.17297508975254333,0.30019388501982697,-0.0237422192440906,-0.03932685170561311,0.19300745684426185,0.2958182428633638,0.12524807156085585,0.10245393778970406,0.06625929399501623,0.1696086167869196,0.17712987663758198,0.1421545352272448,0.08787333107223572,0.14046132517833396,0.2012589614721347,0.23020395722765116,0.047483734102036455,0.2516201938119007,0.1042595306259018,0.12304979008389663,0.21705518179273564,0.14730845598885514,0.09821281026729801,0.13864719776732146,0.145732087148151,0.16752759865730907,0.003918416070505308,0.08895310441623444,0.2064009525272053,0.13547671849283327,0.239488793191009,0.15806756944743633,0.22702143840990172,0.2575021649371433,0.024248904063938148,-0.18786300592793936,0.17287564906760633,0.11960425207478613,-0.09615272069122348,0.07310707998167518,-0.573704669614411,1.0,0.19934621921812123,-0.08364445995047654,0.12977415644011905,-0.273857019181562,-0.09422320250261469,0.15004699606142657,0.2205927932419902,0.19562502760980574,0.19361489771602416,0.14494430940280217,0.154081897980607,0.28789851139094874,0.013550947769737306,0.24249457084850728,-0.15995809469882255,0.3361344302356608,0.25897277769981186,0.23008370199707157,0.12373628480516015,0.14195984205186124,0.35682778446824837,0.30623754685827426
emotionality,0.24446595982486546,-0.07195172559649575,0.03437664439565494,-0.017391067664725868,0.1468886786925031,0.06492928756426863,0.07455246425131769,-0.07624030793424229,-0.04130594704188694,0.017664319078995867,-0.007530781240726652,-0.1017673314073635,0.1804991938856628,0.09641103649110734,0.2253881802868281,-0.03962471795618889,0.05323230152211888,0.2967380771236725,0.1241457741600563,0.18337260124794436,0.08825125184393506,0.06917922309663416,-0.002543796141643708,-0.037682100031402044,-0.02609746411982614,0.0172473739728244,0.095627779470196,-0.02609746411982613,0.0445635398147211,0.0445635398147211,0.021009871836538706,0.0210098718365387,0.02100987183653872,0.02100987183653872,0.02100987183653872,0.02100987183653872,-0.02609746411982605,-0.02609746411982605,0.04456353981472106,-0.026097464119826084,-0.512431796264047,0.09533824319122193,0.5397398461004959,-0.045051023399508526,-0.21629960268456402,-0.231396659744166,0.09643681940325229,0.25212692000014897,-0.08503456568471206,0.2908178334809336,0.3023319235075931,0.07553516356488267,0.37130515245593293,0.48271849262661426,0.1802503069941733,0.06923755735604223,0.30670681918266846,0.21476204689286424,0.05071072528292575,0.21950112974069952,0.1504881452720117,0.25221019820630025,0.2352186258725358,0.12464986404247898,0.017621849783409936,-0.14367266792289907,0.4528947881016929,0.4414478866520713,0.14673369469148806,-0.03676269371980297,-0.0840715831191143,0.20418682323620324,0.26433380592383504,0.22624657026236794,0.3701282580906805,0.5983608831848851,0.7757458689901109,0.1667978633062352,-0.7052874931271316,0.205291219784918,0.42974497764806635,-0.25932349783345987,-0.4586141264783503,-0.16037839512600774,0.19934621921812123,1.0,-0.6718823444742855,-0.14940870087377123,-0.35116699443146543,0.06284836884294724,0.13600182656975363,-0.4882259677412046,0.2788542684301766,0.2827069976128486,-0.5431535637419074,0.27936189145073675,0.37669455177053085,0.25764320808255503,0.235289009592036,-0.13241333614855302,0.6827120562017898,0.3705110075288424,0.0252134491606895,-0.017010051867215888,0.029905730013403378,0.10514788386500044,0.09856468543321
impersonality,-0.20074768544225693,0.09115994944106832,-0.05714706425932929,0.010613480152943167,-0.15856269938773176,-0.040557878075173436,-0.11482960749251574,0.09725590168578008,0.055179272474372314,-0.053855652446709854,-0.03528564686474565,0.04718134002271043,-0.32416472857618633,-0.05854678722123584,-0.2597861521326416,0.03708610415355917,-0.11905900498889199,-0.5736679514946267,-0.07871272742183723,-0.10197854475485002,-0.038970493774813895,0.00897105002191869,0.016692206739009317,0.026386225714921968,0.01669220673900934,0.0018703882626098349,-0.02010965564082745,0.016692206739009365,0.016692206739009365,0.016692206739009365,-0.024220064680131173,-0.003763928970560929,-0.003763928970560928,-0.003763928970560928,-0.003763928970560928,-0.003763928970560928,0.01669220673900924,0.01669220673900924,-0.06513233609927167,0.016692206739009376,0.5307805663566149,-0.13184497018748845,-0.6499674238367159,0.010020409153315764,0.29374958835480214,0.2139429095025284,-0.10945470589280032,-0.09339630928787221,0.10024115890062518,-0.42736259319096503,-0.08977812853420829,0.018603789701370083,-0.28465980549397585,-0.3872308108416903,-0.08197292568571517,-0.04341391733258521,-0.36616003703091515,-0.13437593369228534,-0.01458674680713521,-0.2500929460456793,-0.0013018165200581464,-0.23387424700647766,-0.2740338504586902,0.005257546600117182,-0.046604885786450743,0.04713637218035832,-0.34311339016258746,-0.22886390523747757,-0.14852067588658702,0.0001299162907689103,0.016173704116451727,-0.1446179547964631,-0.11066221519778878,-0.19182012112540509,-0.5141270670084991,-0.34890494840689057,-0.5210722249399382,-0.14787638230725028,0.5740315445220479,-0.08092248903530282,-0.2085897762347014,0.17339314981416631,0.6275385952317973,0.11342290693905116,-0.08364445995047654,-0.6718823444742855,1.0,0.10161342341190438,0.2628763689481504,0.019525103036611802,0.019067285591726036,0.5623527238161501,-0.23907352376850652,-0.24222136631406307,0.6001012420423437,-0.24762786465551137,-0.2698139338109914,-0.1881290702581694,-0.1497522484649188,0.10242615158432439,-0.5083418200936741,-0.2921089969089966,-0.016051499474437576,0.03894617288367912,-0.009488578359104318,-0.08938460228796118,-0.04195448016827747
politeness,-0.18612884552078177,-0.009015864797227824,0.005899211657992231,-0.0022293506426047036,-0.07918915948606044,-0.026255290197327124,-0.0342585255729887,0.0022043621823840333,0.02228569274483968,0.02654491210332644,-0.023696096810180357,0.025946433105370054,0.1174813510655146,-0.16010787341128305,-0.08807556035778925,0.006995548869138036,-0.005794550751230961,0.04683680030729882,0.043023568331802195,-0.0776828721769694,0.010444241971388664,-0.01828999584170711,0.012980879370741017,0.01777701112486108,-0.017779498285043473,0.0012401956952795131,-0.15568980041584346,-0.048539875940827704,0.012980879370741154,0.012980879370741154,-0.017779498285043282,0.04374125702652548,0.04374125702652543,0.04374125702652543,0.04374125702652543,0.04374125702652543,-0.017779498285043386,-0.017779498285043386,-0.04853987594082785,0.01298087937074102,0.12643370593163192,0.15681117443384893,-0.07579728337786447,0.14072682095005498,0.05526009007993722,-0.031098910108778098,-0.17954652890182915,0.09788283158096148,0.129731571953674,-0.05281867154052487,-0.2878542324851968,0.021638441903849705,0.4020830608532906,0.33189453925103923,-0.02471566598528125,0.19644580589694635,0.17316665120016908,0.2486206661414184,0.14667597019484888,0.15166976211893976,0.13714582041073176,0.18038787566853512,0.07710342031740296,-0.027190711973305973,0.1434767520076549,0.05637538908714248,-0.018982490450069816,-0.018967978977790696,0.034969960013247654,0.2964426189995617,0.7720821011677906,0.20352925098721003,-0.11969397404291277,0.3697471581999602,0.11742765250923469,-0.18637896773897597,-0.11877383009734753,0.08693852213117233,0.04316661043334763,0.11389844776661236,-0.038733580542128554,-0.10429517635350907,0.3154912164318092,-0.06484960488341662,0.12977415644011905,-0.14940870087377123,0.10161342341190438,1.0,-0.13424366622981268,-0.5276094013500652,0.006784372820188818,0.1549097002445572,-0.08837962263387736,-0.0948492147325333,0.1742322451254279,-0.08181236670227282,0.18190243758746252,-0.1128318285201528,0.35923552753771976,0.0899551954933965,0.016246210401312373,-0.05470465849388805,0.1330399245439082,0.0837330080070585,0.022187169528859265,0.09339514836714348,0.05584945100068928
directness,-0.32453863929608534,0.09618888843553695,-0.04656036856636004,0.003760911579715712,-0.03257798333025787,-0.13971066597833778,0.034491353557723946,0.12066622270277302,-0.025033728615956603,-0.005987580372504159,0.042926501582341646,0.025164156476232092,-0.027991977621171598,0.04876921159775308,-0.06328773017749598,0.026211946808501883,-0.09261788513812931,-0.1257790108144891,-0.016743473318389598,-0.14639118675627852,-0.08170932784707328,-0.030621351272502158,0.009071376646293209,0.016964616093852254,0.009071376646293226,0.0022413859632235806,0.012832207152433129,0.009071376646293186,-0.10673343160425688,-0.10673343160425688,0.00907137664629292,0.009071376646292855,0.009071376646292845,0.009071376646292845,0.009071376646292845,0.009071376646292845,0.009071376646292865,0.009071376646292865,0.009071376646293101,0.009071376646293141,0.387748969344588,-0.1050701903605719,-0.25698165594553685,0.41556443467012616,0.17662651654049796,0.604786465600222,-0.2233440297791214,-0.17298397218142253,-0.06069660290492516,-0.1462589281497461,-0.004916001355357943,-0.041266217401092715,-0.23564080325489953,-0.268322824968979,0.01507291286884503,0.02132816686572985,-0.15040149108634293,-0.16070765364068065,-0.1231796995203975,-0.11062834990121435,-0.09461286467039345,-0.16125817512051602,-0.09080693463928415,-0.07123132179004535,-0.053265304230613285,0.027123866738647286,-0.548987245498924,-0.4981982696164844,-0.07979827375507259,-0.13634777831001027,-0.15446412151210567,-0.40608780811928563,-0.10089538231383668,-0.2816878465967592,-0.22130667576945506,-0.30604975242406357,-0.40972924974235,-0.4246305869915744,0.6262868678690802,-0.4435510863659066,-0.46718318982549445,0.48254587524832127,0.15660574022274307,0.4254209475478271,-0.273857019181562,-0.35116699443146543,0.2628763689481504,-0.13424366622981268,1.0,0.4076864102635875,-0.041424763946423984,0.24823370508049938,-0.14451601465933928,-0.14104787626203918,0.300760785675535,-0.15648747860100212,-0.7243999458979211,-0.1772365770210025,-0.16574828794224897,0.5085803190284204,-0.3598355510376212,-0.3098097717390037,-0.17530790235778307,-0.04709958668219945,-0.000900412870278978,-0.1570879228558119,-0.1349554950058799
bluntness,0.0034126132908576905,-0.00720183115377363,0.008347471145234688,-0.017428817787311493,0.08758928185541714,0.005364863743150957,0.1157077408568995,-0.014390832649836354,-0.02051632172075786,-0.01646003850190357,0.014459231057737984,0.004389489758554731,-0.0058401643977406895,0.1296474175587444,0.06297171967128007,-0.03310922055393901,-0.044444319467087476,-0.0845058727516621,0.0038278991496581913,-0.04728919317900152,-0.012248447098639812,-0.014970225244019964,0.021193584005850943,-0.01775789972919761,-0.02375569278280438,-0.005478368735444061,0.09356450784308376,-0.0012810543884767117,-0.04623033117713204,-0.04623033117713204,0.043668222400178626,-0.02375569278280434,-0.023755692782804344,-0.023755692782804344,-0.023755692782804344,-0.023755692782804344,-0.0012810543884766534,-0.0012810543884766534,0.043668222400178654,-0.0012810543884766365,0.08459009319919522,0.009317624817882345,0.05592011445680114,0.08038942937672772,0.05199932220644206,0.3153283840145564,0.09854005058149594,0.09151031253351069,0.022956613531258004,-0.01227384573171264,0.39489018192648395,0.004738973221132657,-0.28886472979160027,-0.24551076389390425,0.14016481465447453,-0.028769375600184135,-0.08165019108181479,-0.17734742639409098,-0.08819640193789686,-0.08055699197307035,-0.04422792381248591,-0.14717374355710672,0.04921504316524091,0.1634703236260784,-0.08891633027738738,-0.03871014108422737,-0.10470415966374964,-0.17176467190758243,-0.06739457496074072,-0.39917649158696333,-0.564165456280433,-0.09029491689132321,0.2538890709129373,-0.26698179279773254,-0.1535982744121264,-0.008625627846741823,-0.02556094020174382,-0.14084317061704787,0.17916995178253917,-0.16130518243241235,-0.14723350769437324,0.17392568224409874,-0.0929483374598548,0.1793938074549444,-0.09422320250261469,0.06284836884294724,0.019525103036611802,-0.5276094013500652,0.4076864102635875,1.0,-0.006106157547627606,-0.03279754883725583,-0.014358254197975446,-0.006417792636389276,-0.014874264818448146,-0.013429760719128148,-0.31059762929344814,0.02609588504601031,-0.19607504320118707,0.11145754178789076,-0.042032589283400854,-0.08324912383924118,-0.14594907348976313,-0.12410066821780925,-0.03911676528744938,-0.07628522668126145,0.0315872282868317
cultural-relatedness,0.27470697487793466,0.034048954111273226,0.015906882450364455,-0.04651290108598351,-0.04565589360991077,-0.07903886238338562,-0.026059497642243305,0.06301392735918947,0.013815766833073806,0.007518378749079968,0.025862645575087877,-0.011203376512025388,-0.09770586736936902,-0.020296882555470516,0.014727261840694854,-0.03353742567189162,-0.08335768028390605,-0.06413988803721357,0.030102555353081747,0.02501071130617856,0.06255150297201481,-0.0018326739374607806,-0.025510568053225536,-0.0365424428306596,-0.025510568053225567,0.03740458511507056,0.06424720101796474,0.021775007578332336,-0.0018677802374465783,-0.0018677802374465783,-0.02551056805322552,0.02177500757833241,0.021775007578332402,0.021775007578332402,0.021775007578332402,0.021775007578332402,-0.02551056805322555,-0.02551056805322555,-0.02551056805322544,-0.025510568053225456,-0.055347923136651905,-0.07361392424707738,0.057114224314744375,-0.028102886994565982,0.053555126674244016,0.00032003210992277356,-0.008160791765057341,0.04754780189982117,-0.04272533628926042,0.038173514902898054,0.13420435650684184,0.42487123126139276,0.0146452612589688,-0.02046716329467857,0.2705038415136352,0.1154248186341212,-0.04788478073692042,0.1698304261381814,0.06747480148281035,-0.0913833153619392,0.11714365831931475,-0.02212873168185335,-0.061750622183116485,0.11292617043150774,0.04186540408807601,-0.10711875717103013,0.13218345259302644,0.12705547220412985,0.04672624382750752,-0.03207483917161946,-0.01438813791586476,0.03495452637798103,0.09184424654936044,0.06859131016257367,0.05046863081006354,0.1879310926165066,0.16324082789043765,-0.04183109437587841,-0.06947073858350133,0.016781162269642855,0.12486000449802866,0.0023395851123674256,0.02850149109370728,-0.09794735704170075,0.15004699606142657,0.13600182656975363,0.019067285591726036,0.006784372820188818,-0.041424763946423984,-0.006106157547627606,1.0,0.034698128831651145,0.12027221212534973,0.11753016034347129,0.0026509679079381172,0.08114537419827851,0.07300489284469117,0.004024182913109864,0.09079223871340737,-0.013768491961796282,0.20371227235944264,0.07489470601224825,0.18579348518839112,0.17721847158885162,0.09700088276473019,0.09468332724059822,-0.026119886164713797
