,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,transitions,causal_markers,place_time_svo,explicit_references,evidentials,hedges,code_glosses,situation_dependent_references,engagement_markers,negative_connotations,boosters,self_mentions,deontic_modal_words,attitude_markers,idioms,endophoric_markers,chronological_markers,frame_markers,adverbs_of_degree,positive_connotations,slang_and_colloquialisms,emotional_self_disclosures,figurative_language,pleonasms
414,u10824,"William: Now, there’s an important strategy that people use in reacting to compliments.",2.0,"William<explicit_references>: Now<frame_markers>, there’s an important<attitude_markers> strategy that people use in reacting to compliments.",0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0
415,u403139,"The list of Portuguese entities taking part, to which Macauhub had access, includes construction sector companies such as OPCA, Hagen and Profabril, and building materials companies including Mois és Lima Corti ças and Umbelino Monteiro.",1.0,"The list of Portuguese entities taking part, to which Macauhub had access, includes construction sector companies such as<code_glosses> OPCA, Hagen and Profabril, and building materials companies including Mois és Lima Corti ças and Umbelino Monteiro.",0.0,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,u137465,What are SOPs for dealing with landing zones? i.e.: not using wands with to marshal in the helicopter.,3.0,What are SOPs for dealing with landing zones? i.e.:<code_glosses> not using wands with to marshal in the helicopter.,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,u399523,He created with the wood using small oak trees next to his farmhouse in the months after her death-marking out an acre-long heart with a large bushy hedge.,2.0,He<situation_dependent_references> created with the wood using small oak trees next<frame_markers> to his<situation_dependent_references> farmhouse in the months after<chronological_markers> her<situation_dependent_references> death-marking out an acre-long heart with a large bushy hedge.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0
418,u12448,Small savings deposits add up. And interest over time makes them grow.,1.0,Small savings deposits add up. And<transitions> interest over time<chronological_markers> makes them grow.,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,u19441,"A machine cuts them into pieces, which are then cooled, boned and packed.",2.0,"A machine cuts them into pieces, which are then<transitions> cooled, boned and packed.",0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,u282775,Nikolai Pakhomov is an independent political columnist based in Moscow. He says industrial espionage among competitors is not uncommon.,1.0,Nikolai Pakhomov<explicit_references> is an independent political columnist based in Moscow<explicit_references>. He<situation_dependent_references> says<evidentials> industrial espionage among competitors is not uncommon.,0.0,0.0,0.0,0.014814814814814815,0.007407407407407408,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,u12464,"That is all I can do. I ask for your help, and God's.""",2.0,"That is all I<self_mentions> can<deontic_modal_words> do. I<self_mentions> ask for your<engagement_markers> help, and God's<explicit_references>.",0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,u46867,"The swan is mostly silent through its life. It floats quietly on the water, unable to sing sweet songs like most other birds.",1.0,"The swan is mostly<hedges> silent through its life. It floats quietly on the water, unable to sing sweet songs like most other birds.",0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,u146840,Finola can't leave the moor till the spell is broken.,2.0,Finola<explicit_references> can't<deontic_modal_words> leave the moor till<chronological_markers> the spell is broken.,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,u93546,Using one book for a semester (even with selling it back) can cost $100 plus!,1.0,Using one book for a semester (even<attitude_markers> with selling it back) can<deontic_modal_words> cost $100 plus!<boosters>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,u243329,"And anyway I think the doomsayers have got it wrong, more often than not, but this is a great reminder.",3.0,"And<transitions> anyway<transitions> I<self_mentions> think<hedges> the doomsayers have got it wrong, more often<hedges> than not, but<transitions> this is a great reminder.",0.02912621359223301,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,u1417,"She is also a persuasive saleswoman in both French and English, a bonus given her own country's sour view of the EU and Britain's possible referendum on whether to leave.",3.0,"She is also<transitions> a persuasive saleswoman in both French and English, a bonus given<causal_markers> her own country's sour view of the EU and Britain's possible<hedges> referendum on whether to leave.",0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,u51097,"A paper published earlier this year in Naturwissenschaften, for example, showed that even small doses of neonicotinoids weakened bees' resistance to Nosema, a common fungal parasite.",1.0,"A paper published earlier this year<place_time_svo> in Naturwissenschaften, for example<code_glosses>, showed that even<attitude_markers> small doses of neonicotinoids weakened bees' resistance to Nosema, a common fungal parasite.",0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,u16612,"In most big companies, there's an accounts payable department, and these are the people who pay the bills of the company.",1.0,"In<place_time_svo> most big companies, there's an accounts payable department, and these are the people who pay the bills of the company.",0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,u312683,"Does he not say that armed prophets always win, the unarmed prophets lose? Did he not say that he wrote to reveal the effectual truth of things and? not just what people have imagined the case to be?",4.0,"Does he not say<code_glosses> that armed prophets always<boosters> win, the unarmed prophets lose? Did he not say<code_glosses> that he wrote to reveal the effectual truth of things and? not just<boosters> what people have imagined the case to be?",0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,u144378,"Never mind if the sun was broiling, if he made this trip without mishap it would prove he was still fit;",1.0,"Never<boosters> mind if the sun was broiling, if he made this trip without mishap it would<hedges> prove he was still<transitions> fit;",0.009615384615384616,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,u178743,"In national economic evaluation, fixed exchange rate system cause government make shade price and social discount rate middle finger mark set time to be too long, reality, with stipulating the disconnection.",5.0,"In<place_time_svo> national economic evaluation, fixed exchange rate system cause government make shade price and social discount rate middle finger mark set time to be too<adverbs_of_degree> long, reality, with stipulating the disconnection.",0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0
432,u214770,This is why you should never complain about your life.,3.0,"This is why you<engagement_markers> should<hedges,deontic_modal_words> never<boosters> complain about your<engagement_markers> life.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,u97683,"While most respect and credit is often given to older writers who have consistently been at the leading edge of literary accomplishment, the presence of younger authors is seen as an integral part of the publishing tapestry.",1.0,"While<transitions> most respect and credit is often<hedges> given to older writers who have consistently been at the leading edge of literary accomplishment, the presence of younger authors is seen as an integral part of the publishing tapestry.",0.004464285714285714,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,u76328,"Mrs Aulger told ABC News how excited her husband had been for theimpendingbirth of their daughter, who she called'the ray of sunshine in our sorrow'.",2.0,"Mrs Aulger<explicit_references> told ABC News<explicit_references> how excited her husband had been for theimpendingbirth of their daughter<explicit_references>, who she called'the ray of sunshine<figurative_language> in our<engagement_markers> sorrow'.",0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0
435,u427782,"Based on the current results, it appears that among the bright colors for the iPhone 5C, the order of preference is cyan, lime, banana and melon.",1.0,"Based on the current results, it appears<hedges> that among the bright colors for the iPhone 5C<explicit_references>, the order of preference is cyan, lime, banana and melon.",0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,u427209,"Malawi currently imports 93 percent of its oil products via the ports of Beira and Nacal, in Nampula province, northern Mozambique, in tanker trucks, whilst the remainder arrives from Dar-es-Salam, in Tanzania.",1.0,"Malawi currently imports 93 percent of its oil products via the ports of Beira and Nacal, in Nampula province, northern Mozambique, in tanker trucks, whilst<transitions> the remainder arrives from Dar-es-Salam, in Tanzania.",0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,u104526,He adds: ‘This modern notion that waking in the middle of the night is a bad thing can actually be destructive to the quality of our sleep.,2.0,He adds:<frame_markers> ‘This modern notion that waking in the middle of the night is a bad thing can actually<boosters> be destructive to the quality of our<engagement_markers> sleep.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0
438,u271316,"With ""the lover of Mrs. Cha Tailai"" the homonymic film that films for prototype and contemporary a few small compose a quarrel are narrated, sexual process by write up.",5.0,"With ""the lover of Mrs. Cha Tailai"" the homonymic film that films for prototype and contemporary a few small compose a quarrel are narrated, sexual process by write up.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,u374238,"Kitch recently opened up the platform to allow more teachers on it, giving them a variety of tools to make money, of which Curious gets a cut.",1.0,"Kitch<explicit_references> recently<chronological_markers> opened up the platform to allow more teachers on it, giving them<situation_dependent_references> a variety of tools to make money, of which<endophoric_markers> Curious<explicit_references> gets a cut.",0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,u20071,"Or do you say it because I am a good hunter?""",4.0,Or do you<engagement_markers> say it because<causal_markers> I<self_mentions> am a good hunter?,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,u296747,"An updated wardrobe, newer hairstyle, or current cultural references could hedge against ageism, or they could make you look silly.",2.0,"An updated wardrobe, newer hairstyle, or current cultural references could<hedges> hedge against ageism, or they could<hedges> make you<engagement_markers> look silly.",0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,u112894,"Last year's winning entry came from Glen Boyland, who told a lie about competing in a snail-racing competition with Prince Charles.",1.0,"Last year's<place_time_svo> winning entry came from Glen Boyland<explicit_references>, who told a lie about competing in a snail-racing competition with Prince Charles<explicit_references>.",0.0,0.0,0.007633587786259542,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,u200893,"Court documents give a blow-by-blow account of an extraordinary investigation. Between the lines of damning evidence, they reveal a corrupt world in which nothing is sacred.",2.0,"Court documents give a blow-by-blow<idioms> account of an extraordinary investigation. Between the lines<figurative_language> of damning<negative_connotations> evidence, they reveal a corrupt<negative_connotations> world in which nothing is sacred<figurative_language>.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.0
444,u23732,"He said many tolerance programs exist, but Mr Blair urged governments to start many more.",2.0,"He said<evidentials> many<boosters> tolerance programs exist, but<transitions> Mr Blair<explicit_references> urged governments to start many<boosters> more.",0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,u305625,This section concentrates on features of particular relevance to the anesthetist.,2.0,This section concentrates on features of particular relevance to the anesthetist.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,u140905,"Methods: CD_4, CD_8 positive T-lymphocytes and SIL-2R levels in peripheral blood of 24 active UC patients were assayed. In 10 of them, SIL-2R levels were compared before and after the medication.",1.0,"Methods<frame_markers>: CD_4, CD_8 positive T-lymphocytes and SIL-2R levels in peripheral blood of 24 active UC patients were assayed. In<place_time_svo> 10 of them<situation_dependent_references>, SIL-2R levels were compared before<chronological_markers> and after<chronological_markers> the medication.",0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0
447,u99428,Individual incomes are growing – that's the xiju; but our houses are getting smaller – that's the beiju.,4.0,Individual incomes are growing – that's<code_glosses> the xiju; but<transitions> our<self_mentions> houses are getting smaller – that's<code_glosses> the beiju.,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,u187140,"It looked like ordinary salt, but was one million times more radioactive than uranium.",1.0,"It looked like ordinary salt, but<transitions> was one million times more radioactive than uranium.",0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,u427345,The dispute between workers and the casinos in Macau is heating up with union leaders now claiming intimidation after being questioned by police and warned of possible charges as a result of their protests.,1.0,The dispute between workers and the casinos in Macau<place_time_svo> is heating up with union leaders now<frame_markers> claiming intimidation after<chronological_markers> being questioned by police and warned of possible<hedges> charges as a result<causal_markers> of their protests.,0.0,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388345,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0
450,u37783,"These two rules were enough to reproduce in the model the sorts of behaviour seen in real crowds, such as the tendency people have to sort themselves spontaneously into separate lanes of traffic moving in opposite directions and the stop-and-go motion that occurs as crowds become more dense.",1.0,"These two rules were enough<adverbs_of_degree> to reproduce in the model the sorts of behaviour seen in real crowds, such as<code_glosses> the tendency people have to sort themselves spontaneously into separate lanes of traffic moving in opposite directions and the stop-and-go motion that occurs as<causal_markers> crowds become more dense.",0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0
451,u836,"The results reveal that just as cold drinks lead to perceptions of social conditions being cold, tinkering with feelings of physical stability leads to perceptions of social instability.",1.0,"The results reveal that just as<causal_markers> cold drinks lead to perceptions of social conditions being cold, tinkering with feelings of physical stability leads to perceptions of social instability.",0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,u389453,"First came the 'household responsibility system' in agriculture that, the authors say, 'emerged spontaneously in rural China' in the late 1970s and was implemented nationwide in 1982.",1.0,"First<frame_markers><chronological_markers> came the 'household responsibility system' in agriculture that, the authors say<evidentials>, 'emerged spontaneously in rural China' in the late 1970s<chronological_markers> and was implemented nationwide in 1982<chronological_markers>.",0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0
453,u160023,"IMPERIAL COURT Cabernet Sauvignon is distinguished by its deep ruby hue and full-bodied, well-balanced taste, with hints of black currant and berries.",1.0,"IMPERIAL COURT Cabernet Sauvignon is distinguished by its deep ruby hue and full-bodied, well-balanced taste, with hints of black currant and berries.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,u384291,"""I think about people, and I have a conversation with them in my head, "" he says. ""But I tend to not reach out.""",1.0,"""I<self_mentions> think<hedges> about people, and<transitions> I<self_mentions> have a conversation with them in my<self_mentions> head,"" he says. ""But<transitions> I<self_mentions> tend to<hedges> not reach out.""",0.017857142857142856,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,u53820,Mr. Chen's supporters have argued that he should be released on medical parole.,1.0,Mr. Chen's<explicit_references> supporters have argued that he<explicit_references> should<hedges><deontic_modal_words> be released on medical parole.,0.0,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,u445561,"Winnipeg's 15, 000-seat arena may be the smallest in the NHL, but it's always sold out, with average ticket prices of $81, third highest in the league. So while True North Sports Entertainment paid $110 million for the Jets (plus a $60 million relocation fee), just $10 million less than the St. Louis Blues sold for in 2012, Winnipeg is now worth $155 million more than the Blues, according to FORBES.",1.0,"Winnipeg's 15, 000-seat arena may<hedges> be the smallest in the NHL, but<transitions> it's always<boosters> sold out, with average ticket prices of $81, third highest in the league. So<transitions> while<transitions> True North Sports Entertainment paid $110 million for the Jets (plus a $60 million relocation fee), just<boosters> $10 million less than the St. Louis Blues sold for in 2012, Winnipeg is now<frame_markers> worth $155 million more than the Blues, according to<evidentials> FORBES.",0.007462686567164179,0.0,0.0,0.0,0.0024875621890547263,0.0024875621890547263,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0,0.0,0.0,0.0
457,u157616,To enhance the reliability of operation the design quality of the control rule is one of the critical factors.,1.0,To enhance the reliability of operation the design quality of the control rule is one of the critical factors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,u236730,"But for this to happen we need the government to keep to its pledge, under our agreement, to deliver a long-term flood management strategy backed by the right level of investment.",2.0,"But<transitions> for this to happen we<self_mentions> need<engagement_markers> the government<explicit_references> to keep to its pledge, under our<self_mentions> agreement, to deliver a long-term flood management strategy backed by the right level of investment.",0.00558659217877095,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,u379504,The integration & fusion of multi - source information is one ofthe key problems in Geo - information Science.,1.0,The integration & fusion of multi - source information is one ofthe key problems in Geo - information Science.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,u239655,"I would never advise you to lie on aresume, but the problems- with -management message stands out like a neonsign on a resume and spells trouble.",2.0,"I<self_mentions> would<hedges> never<boosters> advise you<engagement_markers> to lie on aresume, but<transitions> the problems- with -management message stands out like<figurative_language> a neonsign on a resume and<transitions> spells trouble.",0.013793103448275862,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0
461,u330764,"There were now four men, three seated on the bed, one standing near the door -post, all four with bare arms and motionless, with faces smeared with black.",1.0,"There were now<frame_markers> four men, three seated on the bed, one standing near the door -post, all four with bare arms and motionless, with faces smeared with black.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0
462,u170699,"Demote- Select a player on the list and hit""demote"" to demote that player one rank in the guild.",1.0,"Demote- Select a player on the list and hit""demote"" to demote that player one rank in the guild.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,u129692,"On Saturday he ate through one piece of chocolate cake, one ice-cream cone, one pickle, one slice of Swiss cheese, one slice of salami, one lollipop, one piece of cherry pie, one sausage, one cupcake, and one slice of watermelon.",1.0,"On Saturday<place_time_svo> he ate through one piece of chocolate cake, one ice-cream cone, one pickle, one slice of Swiss cheese, one slice of salami, one lollipop, one piece of cherry pie, one sausage, one cupcake, and<transitions> one slice of watermelon.",0.004366812227074236,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,u61633,"The Arctic has been warming at least twice as fast as the rest of the world for many years and the amount of sea ice, which melts and refreezes annually, has been falling by an area almost the size of the UK each year since 2001.",1.0,"The Arctic has been warming at least twice as fast as the rest of the world for many years and the amount of sea ice, which melts and refreezes annually, has been falling by an area almost<hedges><adverbs_of_degree> the size of the UK each year since<causal_markers> 2001.",0.0,0.004366812227074236,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0
465,u338168,"Do not weep for the dead or mourn for him, But weep continually for the one who goes away; For he will never return Or see his native land.",3.0,"Do not<engagement_markers> weep for the dead or mourn for him, But<transitions> weep continually for the one who goes away; For<causal_markers> he will never<boosters> return Or see his native land.",0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,u409196,"“Although we have reduced our activities, there are pockets of food insecurity and we continue to appeal to the donors to support us”, added the WFP's director in Mozambique.",2.0,"“Although<transitions> we<self_mentions> have reduced our<self_mentions> activities, there are pockets of food insecurity and we<self_mentions> continue to appeal to the donors to support us<self_mentions>”, added the WFP's director in Mozambique<situation_dependent_references>.",0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,u52866,The Committee elected Syed Amjad Ali as Chairman and Mr. Peter Gregg as Vice-Chairman by acclamation.,1.0,The Committee<explicit_references> elected Syed Amjad Ali<explicit_references> as Chairman and<transitions> Mr. Peter Gregg<explicit_references> as Vice-Chairman by acclamation.,0.009900990099009901,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,u72762,"United States scientists have also placed radon monitoring stations in earthquake zones, particularly California.",1.0,"United States<explicit_references> scientists have also<transitions> placed radon monitoring stations in earthquake zones, particularly<adverbs_of_degree> California<explicit_references>.",0.008849557522123894,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
469,u153867,I am Inclose a cheque for $55.00 which cover the cost of the book plus the postage charge of 14 cent a volume.,1.0,I<self_mentions> am Inclose a cheque for $55.00 which cover the cost of the book plus the postage charge of 14 cent a volume.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,u205164,"The classic pioneers of this approach are the online bookseller or travel agent: with the mass appeal of a major retailer, they can also offer a personalised service.",2.0,"The classic pioneers of this approach<situation_dependent_references> are the online bookseller or travel agent: with the mass appeal of a major retailer, they<situation_dependent_references> can also<transitions> offer a personalised service.",0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,u350129,The president granted a general amnesty for all political prisoners.,1.0,The president<explicit_references> granted a general amnesty for all political prisoners.,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,u318163,"While prices are more attractive these days, not everyone should be in the market.",1.0,"While<transitions> prices are more attractive these days, not everyone should<deontic_modal_words> be in the market.",0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
