,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way
434,u76328,奥尔杰夫人告诉ABC新闻，她丈夫对即将出生的女儿是那样的激动，正如她说的，女儿简直是驱散我们悲伤的那缕阳光。,1.0,奥尔杰夫人告诉ABC新闻<evidentials>，她丈夫对即将出生的女儿是那样的激动，正如她说的<evidentials>，女儿简直<boosters>是驱散我们<self_mentions>悲伤的那缕阳光。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,u427782,基于当前得出的结果，看起来对于iPhone 5C所采用的鲜艳色彩来说，人们的偏好依次是宝石蓝、青柠绿、香蕉黄和西瓜红。,1.0,基于当前得出的结果<evidentials>，看起来<hedges>对于iPhone 5C<explicit_references>所采用的鲜艳色彩来说，人们的偏好依次<chronological_markers>是宝石蓝、青柠绿、香蕉黄和西瓜红。,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,u427209,目前，马拉维全国93%的石油产品是通过贝拉港和莫桑比克北部楠普拉省的纳卡拉港口进口的，然后用油罐车运到国内，其余的7%来自坦桑尼亚的达累斯萨拉姆。,1.0,目前<frame_markers>，马拉维全国93%的石油产品是通过贝拉港和莫桑比克北部楠普拉省的纳卡拉港口进口的，然后<chronological_markers>用油罐车运到国内，其余的7%来自坦桑尼亚的达累斯萨拉姆。,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,u104526,霍恩补充道：“人们认为在半夜醒来是件坏事，这一现代观念实际上会损害我们的睡眠质量。”,1.0,霍恩补充道<frame_markers>：“人们认为<hedges>在半夜醒来是件坏事，这一<endophoric_markers>现代观念实际上<boosters>会损害我们<self_mentions>的睡眠质量。”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,u271316,以《查泰莱夫人的情人》为原型拍摄的同名电影以及当代的一些小说和叙述，性爱的过程被详细描写。,1.0,以《查泰莱夫人的情人》为原型拍摄的同名电影以及<transitions>当代的一些<hedges>小说和叙述，性爱的过程被详细描写。,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,u374238,基奇最近新创建了一个网络教育平台，这一平台将可以容纳更多的教师网上授课，使他们获得利润的方式多样化，而Curious公司则将从中分一杯羹。,1.0,基奇<explicit_references>最近新创建了一个网络教育平台，这一平台将可以<deontic_modal_words>容纳更多的教师网上授课，使他们<explicit_references>获得利润的方式多样化，而Curious公司<explicit_references>则将从中分一杯羹。,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,u20071,难道就是因为我捕猎很厉害？”,4.0,难道<hedges>就是<boosters>因为<causal_markers>我<self_mentions>捕猎很<adverbs_of_degree>厉害？,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,u296747,日益更新的衣柜、最新的发型或者是当前的流行文化都可以让你跨越年龄歧视的障碍，但是也可能会让你看起来很傻。,1.0,日益更新的衣柜、最新的发型或者是当前的流行文化都可以<deontic_modal_words>让你跨越年龄歧视的障碍，但是<transitions>也<transitions>可能<hedges>会让你看起来很<adverbs_of_degree>傻。,0.0,0.038461538461538464,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,u112894,去年摘得桂冠的谎言来自格伦•波伊兰德，他讲了一个与查尔斯王子进行蜗牛赛跑的谎话。,1.0,去年<chronological_markers>摘得桂冠的谎言来自格伦•波伊兰德<explicit_references>，他<situation_dependent_references>讲了一个与查尔斯王子<explicit_references>进行蜗牛赛跑的谎话。,0.0,0.0,0.025,0.0,0.0,0.0,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,u200893,法庭文件清楚地记录了这次特别调查，记录下的证据揭露了一个毫无神圣可言的腐败社会。,2.0,法庭文件清楚地<boosters>记录了这次特别调查，记录下的证据揭露了一个毫无神圣可言的腐败社会。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,u23732,他说现在有很多宽容课程，但布莱尔敦促各国政府开设更多。,2.0,他说<evidentials>现在<chronological_markers>有很多<boosters>宽容课程，但<transitions>布莱尔敦促各国政府开设更多。,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,u305625,本部分将集中探讨与麻醉医生相关的方面。,1.0,本部分<frame_markers>将集中探讨与麻醉医生相关的方面。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,u140905,"方法:测定24例活动期UC患者的外周血CD_4、CD_8阳性T淋巴细胞和SIL-2R水平,其中10例患者的SIL-2R水平作治疗前后比较。",1.0,"方法<frame_markers>:测定24例活动期UC患者的外周血CD_4、CD_8阳性T淋巴细胞和SIL-2R水平,其中10例患者的SIL-2R水平作治疗前后<chronological_markers>比较。",0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,u99428,个人收入增加了——这是“洗具”；但我们的房子却变小了——这是“杯具”。,5.0,个人收入增加了——这是<code_glosses>“洗具”；但<but>我们的<self_mentions>房子却变小了——这是<code_glosses>“杯具”。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,u187140,"它看上去就像普通的盐,而它的放射性要比铀大一百万倍。",1.0,"它看上去<hedges>就像普通的盐,而<transitions>它的放射性要比铀大一百万倍。",0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,u427345,澳门的赌场与员工间的争端升温，工会领导人被警方问话并因抗议行动被警告说可能被起诉，因此他们声称受到恐吓。,1.0,澳门的赌场与员工间的争端升温，工会领导人被警方问话并因<causal_markers>抗议行动被警告说可能<hedges>被起诉，因此<causal_markers>他们声称受到恐吓。,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,u37783,这两个规则在真实的群体中的各种行为上已经得到了足够的验证，例如，在公路上，人们通常会趋向于同时将自己朝相反的方向移动，这种停停走走的行为，让本来发生的拥挤更加拥挤。,3.0,这两个规则在真实的群体中的各种行为上已经得到了足够的验证，例如<code_glosses>，在公路上<place_time_svo>，人们通常<hedges>会趋向于同时<transitions>将自己朝相反的方向移动，这种停停走走的行为，让本来发生的拥挤更加拥挤。,0.012195121951219513,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,u836,调查结果就像之前那个聚会不要请人喝冷饮的调查一样，在身体感受到不稳定状态的时候会使得心理上更加倾向于感受到社交中的不稳定因子。,3.0,调查结果就像<figurative_language>之前<endophoric_markers>那个聚会不要请人喝冷饮的调查一样，在身体感受到不稳定状态的时候<chronological_markers>会使得<causal_markers>心理上更加<adverbs_of_degree>倾向于感受到社交中的不稳定因子。,0.0,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,u389453,首先是农业领域的“家庭联产承包责任制”。按两位作者的说法，这种制度在1970年代末“在中国农村自发出现”并于1982年在全国范围内实施。,1.0,首先<frame_markers>是农业领域的“家庭联产承包责任制”。按两位作者的说法<evidentials>，这种制度在1970年代末<chronological_markers>“在中国农村自发出现”并于1982年<chronological_markers>在全国范围内实施。,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,u160023,赤霞珠皇轩红深沉动人的酒色，醇厚持久的酒香，都源于独特的赤霞珠优质葡萄。,1.0,赤霞珠皇轩红深沉动人的酒色，醇厚持久的酒香，都源于独特的赤霞珠优质葡萄。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,u384291,他说：“我会想人际的事，我在脑袋里跟他们说话，但我往往不会主动去认识别人。”,1.0,他说：“我<self_mentions>会想人际的事，我<self_mentions>在脑袋里跟他们说话，但<transitions>我<self_mentions>往往<hedges>不会主动去认识别人。”,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,u53820,陈水扁的支持者认为，他应该被保外就医。,4.0,陈水扁的支持者认为，他应该<deontic_modal_words>被保外就医。,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,u445561,"温尼伯的冰球场只有1.5万个座位，可能是NHL里最小的球场，但球票总是售罄，票价平均81美元，是联盟里第三高的票价。因此，虽然真北体育娱乐公司（True North Sports Entertainment）为收购喷气机队花费了1.1亿美元（外加6,000万美元的迁址费），比2012年圣路易斯蓝调队的收购价低了1,000万美元，但根据《福布斯》的估计，喷气机队现在的价值比蓝调队高出1.55亿美元。",1.0,"温尼伯的冰球场只有1.5万个座位，可能<hedges>是NHL里最小的球场，但<transitions>球票总是<boosters>售罄，票价平均81美元，是联盟里第三高的票价。因此<causal_markers>，虽然<transitions>真北体育娱乐公司（True North Sports Entertainment）为收购喷气机队花费了1.1亿美元（外加6,000万美元的迁址费），比2012年圣路易斯蓝调队的收购价低了1,000万美元，但<transitions>根据<evidentials>《福布斯》的估计，喷气机队现在的价值比蓝调队高出1.55亿美元。",0.0,0.015,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,u157616,"并指出,为提高DCS运行的可靠性,其控制律设计的优劣是关键之一。",1.0,"并<transitions>指出,为<frame_markers>提高DCS运行的可靠性,其控制律设计的优劣是关键之一。",0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,u236730,但是想让这个发生我们需要政府保持承诺，根据我们的协议，提供长期的洪水管理战略，适当水平的投资支持。,2.0,但是<transitions>想让这个发生我们<self_mentions>需要<engagement_markers>政府保持承诺，根据<evidentials>我们的<self_mentions>协议，提供长期的洪水管理战略，适当<attitude_markers>水平的投资支持。,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,u379504,多源信息的集成和融合是地球信息科学领域的一大热点问题。,1.0,多源信息的集成和融合是地球信息科学领域的一大热点问题。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,u239655,我永远不会叫你在简历上撒谎，但是在简历上透露和管理层有矛盾就好像是一个突兀点，这也会给你带来麻烦的。,2.0,我<self_mentions>永远不会<boosters>叫你在简历上撒谎，但是<transitions>在简历上透露和管理层有矛盾就好像<hedges>是一个突兀点，这也<transitions>会给你带来麻烦的。,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,u330764,这时，已经来了四个人，三个坐在床上，一个站在门框边，四个全光着胳膊，呆着不动，脸上抹了黑。,1.0,这时<chronological_markers>，已经来了四个人，三个坐在床上，一个站在门框边，四个全光着胳膊，呆着不动，脸上抹了黑。,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,u170699,降职?同提拔，不过这次是降低公会等级。,2.0,降职?<engagement_markers>同提拔，不过<transitions>这次是降低公会等级。,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,u129692,星期六，??粤艘豢榍煽肆Φ案狻⒁桓霰?苛芴鹜病⒁惶跣』乒稀⒁豢槿鹗咳槔摇⒁惶趸鹜取⒁桓?舭籼恰⒁桓鲇Ｌ遗伞⒁惶跸愠Α⒁桓霰?拥案夂鸵黄?鞴稀,5.0,星期六<place_time_svo>，??粤艘豢榍煽肆Φ案狻⒁桓霰?苛芴鹜病⒁惶跣』乒稀⒁豢槿鹗咳槔摇⒁惶趸鹜取⒁桓?舭籼恰⒁桓鲇Ｌ遗伞⒁惶跸愠Α⒁桓霰?拥案夂鸵黄?鞴稀,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,u61633,多年来，北极地区变暖的速度至少是全球其他地区的两倍，而自2001年以来，每年融化并重新冻结的海冰面积一直在缩减，每年缩减的面积几乎相当于一个英国。,1.0,多年来<place_time_svo>，北极地区变暖的速度至少<adverbs_of_degree>是全球其他地区的两倍，而<transitions>自2001年以来<place_time_svo>，每年<place_time_svo>融化并重新冻结的海冰面积一直在缩减，每年<place_time_svo>缩减的面积几乎<adverbs_of_degree>相当于一个英国<explicit_references>。,0.0547945205479452,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,u338168,耶22:10不要为死人哭号、不要为他悲伤、却要为离家出外的人大大哭号、因为他不得再回来、也不得再见他的本国。,2.0,耶22:10<explicit_references>不要<deontic_modal_words>为死人哭号、不要<deontic_modal_words>为他悲伤、却<transitions>要为离家出外的人大大<adverbs_of_degree>哭号、因为<causal_markers>他不得<deontic_modal_words>再回来、也<transitions>不得<deontic_modal_words>再见他的本国。,0.0,0.037037037037037035,0.0,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,u409196,Manente补充说，“虽然我们减少了援助活动，但是莫桑比克很多地方缺乏食品，我们会继续呼吁捐助国支持我们”。,2.0,Manente补充说<evidentials>，“虽然<transitions>我们<self_mentions>减少了援助活动，但是<transitions>莫桑比克很多<boosters>地方缺乏食品，我们<self_mentions>会继续呼吁捐助国支持我们”。,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,u52866,﻿委员会以鼓掌方式推选赛义德·阿姆贾德·阿里为主席，彼得·格雷格先生为副主席。,1.0,委员会<explicit_references>以鼓掌方式推选赛义德·阿姆贾德·阿里<explicit_references>为主席<explicit_references>，彼得·格雷格先生<explicit_references>为副主席<explicit_references>。,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,u72762,美国科学家也在地震区，特别是加利福尼亚，设置了检测站。,1.0,美国科学家也<transitions>在地震区，特别是<code_glosses>加利福尼亚，设置了检测站。,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,u153867,同函奉上55美元书款支票一张，外加每册14分邮费在内。请查收。,1.0,同函奉上55美元书款支票一张，外加<transitions>每册14分邮费在内。请查收。,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,u205164,此种理论的优秀先驱是在线书商和旅行社：随着主零售店的广泛吸引力，他们也可以提供个性化的服务。,1.0,此种理论的优秀先驱是在线书商和旅行社：随着<causal_markers>主零售店的广泛吸引力，他们也<transitions>可以提供个性化的服务。,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,u350129,总统大赦了所有的政治犯。,2.0,总统大赦了所有的政治犯。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,u318163,现在房价变得越来越吸引人，但是并不是每个人都适合进入市场。,1.0,现在<frame_markers>房价变得越来越<adverbs_of_degree>吸引人，但是<transitions>并不是每个人都适合进入市场。,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,u243954,论开车技术，小李和小王那真是不分上下。,1.0,论<frame_markers>开车技术，小李<explicit_references>和小王<explicit_references>那真是<boosters>不分上下。,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,u366115,但查德威克·特鲁西略和迈克尔·布朗没有立刻公布他们的发现。,1.0,但<but>查德威克·特鲁西略<explicit_references>和迈克尔·布朗<explicit_references>没有立刻公布他们的发现。,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,u209601,那个可怜的帽匠丢掉了茶杯、奶油面包，单膝跪下说，“我是个可怜人，陛下。”,2.0,那个可怜的帽匠丢掉了茶杯、奶油面包，单膝跪下说，“我<self_mentions>是个可怜人，陛下。”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,u376865,为满足中小企业需求，设计了多通道定量、定时灌装机。,1.0,为满足<causal_markers>中小企业需求，设计了多通道定量、定时灌装机。,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,u228274,因为一方面我喜欢记下一天都做了什么，另一方面记下我当时的感受。,1.0,因为<causal_markers>一方面<frame_markers>我<self_mentions>喜欢记下一天都做了什么，另一方面<frame_markers>记下我<self_mentions>当时的感受。,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
