,avg_labeled_utterance,transitions,causal_markers,place_time_svo,explicit_references,evidentials,hedges,code_glosses,situation_dependent_references,engagement_markers,negative_connotations,boosters,self_mentions,deontic_modal_words,attitude_markers,idioms,endophoric_markers,chronological_markers,frame_markers,adverbs_of_degree,positive_connotations,slang_and_colloquialisms,emotional_self_disclosures,figurative_language,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
group_harmony,0.054409301928766154,0.0708741930562778,0.066317489733234,-0.03992880119335028,0.01393590195271043,-0.04318954647471603,-0.022527024240200543,-0.06735667807752674,0.010291426129451423,0.03516532079062202,-0.024239064196580933,0.034819736323025034,0.15106924289318088,0.08080292908966764,-0.01961772074798243,0.014937181241231444,0.007658826049289144,-0.09892915015602739,-0.029633092184826137,-0.04968862488405668,-0.009778412964769369,-0.0063116671638003986,0.021805312923737146,0.010167826947899066,-0.01810001352649805,-0.07520499116409476,0.22467629969296526,0.14222779945032024,0.06917193964874162,-0.08177234013026233,-0.022328209208343254,-0.03064980865968502,0.20438117508844247,0.06321502868171279,0.048836721945589044,0.1460100451069224,0.21389674767741987,0.4907729432818629,0.4023400082772024,0.13219958478665642,0.20918065794809296,0.2088892598116596,1.0,0.5265234309577962,0.09197087921362362,0.5883362397065081,0.13870433987233946,0.14953593345968888,0.08087365124949053,0.2308385554426391,0.0790682856444428,0.048435015879936046,0.02850913413977168,0.043255706212671705,0.11367015401778593,0.26008370901903344,0.12755817424076324,0.058688967442015585,0.5181478708645386,0.1637990917559366,0.03192573982926464,0.1307879356157605,0.04009484377460708,-0.14329479719996502,0.11765336257841588,0.023931569745269766,-0.11131445190026464,0.02248449629148155,-0.06881171644413787,0.1296162221135824,0.1935767711698269,-0.13310821642858864,0.2336613744402111,-0.09248036303212469,-0.166455745277829,0.16599317457819002,-0.09088685223683932,0.017891359340492095,0.019134337971593297,-0.10226965236000159,0.01409331668800439,0.12131508566091598,-0.08188905559376686,0.5986933555999298,0.042323408115808744,0.12041628073195225,0.033106019890950966,0.04542686889677738,-0.013025938447692596,-0.05202339465565486,0.05233867545458776,0.03380693284226764
shared_responsibility,-0.005817731578087099,-0.05261575753330627,0.06795178762664272,-0.029567253661622512,-0.006051355799703739,-0.03643112959926359,-0.030785313409705542,-0.05815337206205517,-0.028820304012678384,-0.021835408993487553,-0.010646724791064438,-0.04358125881430787,0.13166782776675467,0.07593628682217578,-0.0003980466027289122,-0.011687329421094876,-0.003837498462935045,-0.05525295663870092,-0.025193635085587328,-0.033638055384725446,-0.02455656499300542,0.010693682436636017,0.02305927272529855,0.009282808986722497,-0.011741609438995947,0.0831340477028391,0.19359521615640407,0.07431237620289692,0.0010171545196900247,0.05110621253326027,0.013902396727808304,0.026470934628149877,0.207080897497519,0.17499489935917298,0.0006616736039810777,0.1974239659932653,0.11635029516490872,0.2104455487009,0.1571899299940136,0.12566597010129607,0.2228137048238723,0.12703685476373305,0.5265234309577962,1.0,0.045490058168517894,0.5484231063801376,0.054030791797138024,0.13904760041485495,0.328988602672545,0.38097454848251433,0.2752081659130255,-0.056214470660456574,-0.07250040740634908,0.016053198519052635,0.03885767553077369,0.11912092709487271,0.1686620826983111,0.15656346705071228,0.2978874753570581,0.033034226109432296,-0.07134947326193167,-0.01652548699605976,0.07620378640239299,-0.004499246210648619,0.13240925073967078,-0.05618381017340597,-0.09949824443142279,0.14052354321501215,-0.08652817687982126,0.13200209000042995,0.02399218430569318,0.014361053098152539,0.1262389874039776,-0.04038188192608854,-0.0175231853568694,0.1017246711172256,0.07312026618129411,0.004720618541257271,0.0051028567540350595,0.06738993446750198,-0.015193508351761056,0.08834992818291058,-0.06931527516296161,0.439590702986085,-0.013120584681112836,0.01869075812315078,-0.05738365747948545,0.08452682098002928,0.003324340228887598,-0.0016416539746783305,0.07450344910835775,0.13270421065865162
self-reliance,-0.058672880367304586,0.07125748314767683,-0.002358539703012969,-0.04145294937720706,-0.10416109119517557,-0.005524346938023636,0.047869381654709206,-0.027112332090200992,-0.014494883064867604,0.31647094454995167,-0.0215174007551212,0.10018545330430634,0.13122918614486145,0.1164254265053628,-0.025347299011783342,-0.03585338066565197,0.03239230643009298,0.0031167694319933423,0.0603380768211912,-0.03643218619301179,0.036548082219526164,-0.020843175579653442,-0.01219563387611294,-0.01768709133220623,-0.016872121861148573,-0.1296966138447519,0.3573745137825498,0.20285425792528028,0.09224829325517803,-0.13976010774861702,-0.018869931683802237,-0.0937167030096917,0.297025173060294,0.13355026196637804,0.05483562374305506,0.08970022250361294,-0.018463249238430474,0.3635826676725821,0.3222823587688734,-0.0019276826399920555,0.05258613434814106,0.6313629941286687,0.09197087921362362,0.045490058168517894,1.0,0.042162891301962414,0.6809143511010783,0.7441064787904681,-0.10869736701688575,-0.05085643315708168,0.24296783085338391,0.09114787887275023,0.02450122698614502,-0.04235132750180465,0.10166637781297598,0.14146591676955964,0.08532134832569684,0.15342472269447116,0.18833101103586136,0.07997608148352607,0.017250760618576985,0.1283134670563996,0.10946843686364546,-0.17356882583306732,0.17090993042250482,0.039179571015242026,-0.16478320218961046,-0.19805753351443445,0.0024822358810764862,0.024870803108580527,0.20870865864244328,-0.2681930093979082,0.0895642292776889,0.006054747981412311,-0.025417828029417597,-0.0894224947933487,-0.13617377824031326,-0.015170000819898763,-0.014699262379564712,-0.13620880258396598,-0.007115875592538526,0.031881934696852604,0.012227409258506683,0.2177410142972838,0.03318327634100148,0.20525027058165168,-0.011893381502598685,-0.06927907890869706,-0.08980672086229861,-0.023625416244128988,0.009134684855669236,0.12359250368633096
group_wellbeing,-0.004161129426614125,0.01696960567494926,-0.000399240485653211,-0.03714138129642726,0.017665939996496967,0.02279053372624569,-0.02898226368855946,-0.02237540159373128,-0.03576825911763051,-0.06935907307609167,-0.027914027313319136,-0.039303646501397525,0.02903145026612529,0.05542062019495471,-0.009264824026912206,-0.02845046715637666,0.00031180679446506364,-0.07976735823325026,-0.03920665846427842,-0.027447402003350913,-0.02788423400905356,-0.020003038399862637,0.05337588384443282,-0.0025226600822848603,-0.02046484109646075,0.11074152252583434,0.19851911508525835,0.07168326106674443,0.03922985426837023,0.05541018979748735,0.0496218121133217,-0.02307420913408531,0.2935122956680227,0.18600999546645675,-0.005217788795641982,0.20595993723720316,0.0996604195325861,0.3516056770004837,0.2843311921680008,0.17398091109586325,0.23243063177697626,0.07324983140779168,0.5883362397065081,0.5484231063801376,0.042162891301962414,1.0,0.042303027592802696,0.08904550006594382,0.3409204260154484,0.372092671759021,0.22073222103786697,-0.024374731679871923,-0.06697881930821586,0.03965287815441323,0.0383722800922548,0.16767802764776873,0.175881154644016,0.16722428966849873,0.3544735344487546,0.009185624497321172,-0.05645864176469116,0.01592198499922439,0.04318191336410777,-0.019759885680115524,0.10931958615914397,-0.04805268166581049,-0.07642872783311239,0.15416945693728695,-0.0914138922599212,0.14251153846700382,0.11209317428440115,0.0073960625260452145,0.18169916479463918,-0.03047972250130964,-0.04557462608149104,0.1343625488549943,0.09960746703846071,-0.04601035314564705,-0.049470444394270535,0.08200300193611926,-0.07517710995132887,0.08406425360528812,-0.07914906337169596,0.6988661861720182,0.022710839665661686,0.074925164083383,-0.06766196107737386,0.06561203050760626,0.015185051501511221,-0.0406592805952108,0.04307342021407424,0.1528295802597487
self_growth,-0.07067611288269304,0.026871244648979976,0.010079000597942617,-0.043801680757747916,-0.09314628549829262,-0.033491903429949614,0.011230448466371851,-0.04903336968087004,-0.029102051238806523,0.2671113712853795,-0.023904838103543904,0.10618258036245565,0.09618884853339228,0.0686641993292102,0.017300736342641954,-0.027670508345567654,0.016000973057303195,0.014794875775006698,0.03054166297129714,-0.013803145432582946,-0.02140336454103201,-0.0005759918975040356,-0.011354457288714103,0.043028784349610175,-0.015708391133126512,-0.13999884151471428,0.38542992003679954,0.22421120787157062,0.07279906019991968,-0.11139286492974852,-0.06911796248264829,-0.1627143666829695,0.298322122555977,0.09584631530376672,0.09985561427347671,0.0743113427681426,0.04095492540814167,0.4278141276783632,0.4114358272290842,0.030786597039072546,0.08549617636858733,0.5532201001644246,0.13870433987233946,0.054030791797138024,0.6809143511010783,0.042303027592802696,1.0,0.65972206330585,-0.11712125140593004,-0.002328552068067572,0.1266190367374794,0.0976593117949174,0.08815594719672143,-0.02158672336185232,0.11334932695735786,0.21547399844741186,0.13207560564356938,0.14374420344304198,0.2443474429090299,0.1860181876531956,0.03671688240255295,0.15834217007852933,0.10500480548261118,-0.24192147051573218,0.24904002600142447,0.09954977570862017,-0.2332389241011188,-0.16694501758534203,-0.03352904469210187,0.047879984747474555,0.2407621496226708,-0.274614774918628,0.18115192744604916,-0.07524915459403293,-0.1224976156336536,-4.8663059856940576e-05,-0.1142956536805488,-0.0007617936156578644,0.00035315426651111363,-0.1272460516176263,0.007131594791479119,0.0881016053593281,-0.0631484460629414,0.2847022269547876,0.020194614278665014,0.25941374577470777,0.038092118386134195,-0.06976807364572493,-0.06658866022965762,-0.005305257526587111,0.04286359639400194,0.081788386770138
self_responsibility,-0.05942123733745167,0.03761973088190689,0.004914855409268272,-0.06609532752225954,-0.15770215081836067,-0.03028128521783576,0.045458004589985224,-0.02628630932747516,-0.014317645272209854,0.3570229034009484,-0.002193787021342005,0.10076011971415468,0.19381795739075258,0.13743735517622932,0.021367197362905065,-0.02065047768407691,-0.009100552509687517,-0.005983435254281121,0.04506872047724238,0.009061600439209939,-0.013799157556127904,0.012673474348759529,-0.017012368214891813,0.04295061925515177,-0.02353586148814988,-0.14228376823850752,0.4722272003397144,0.2722143598452036,0.10086787550324697,-0.15175927717833304,0.008119898613703273,-0.08867544433412552,0.3536752464438968,0.14671807767422387,0.08877880779434116,0.275861689982306,0.046302065746090214,0.3955198339740122,0.38582383516230956,0.09874782080656273,0.13952919272006387,0.6659856898184139,0.14953593345968888,0.13904760041485495,0.7441064787904681,0.08904550006594382,0.65972206330585,1.0,-0.05995475712336582,0.008220575796465231,0.23338446041875568,0.07084047404535626,0.035848697243131784,-0.01763447315795288,0.021197159692653095,0.11708213135500158,0.17891015457094164,0.20242345075922136,0.2579371769815005,0.11428488459058453,0.00572116888963692,0.1349705429092934,0.08810874765938576,-0.2114510710000842,0.1576986146019201,0.0725998564068869,-0.17146756100291113,-0.18588782659754638,0.006011333223036428,0.03317984703616103,0.2496667931942787,-0.3095175754604756,0.05176522130781095,-0.01904506387834184,0.06022023133835501,-0.07246812792820147,-0.1771951379749839,-0.008981741571517623,-0.01095165638721732,-0.17621743526490338,0.009848712877189802,0.06660468969863247,0.006553366243888961,0.30432483646567354,0.05433643623719946,0.21598085361574484,-0.03177805337017261,-0.08696923539537636,-0.11892519529926715,-0.01206908290968501,0.036229916402824074,0.14081705107112286
ext_responsibility,0.06457948535530039,-0.006510405139660998,0.07081024030592435,-0.021359559072957165,0.008074796596806969,0.053071873553386446,-0.01291658998205719,-0.017423848284449314,-0.06239568544596327,-0.06042416849886328,-0.012889155682123609,-0.008746733931396414,-0.0020897428269321242,0.03853606715729651,0.04820281945872088,-0.02425745375395201,-0.013307239734466377,-0.02273327836470857,-0.084567884313248,-0.027132643519641227,-0.009287961500290454,0.03988300852003918,-0.025589059263234747,-0.0028838998398258357,-0.028453025271314998,0.1523689927457201,0.0567920271192475,0.06863889489679732,0.0061799864362855755,0.09650112326736873,0.07175589789850884,0.11824847775134975,0.23661966435226087,0.2907621076739263,0.0032865118464338932,0.26515227920681295,0.08316956618625419,0.031005232940125676,0.004411111612909248,0.2852215684949555,0.27070819054024814,-0.06167926240875208,0.08087365124949053,0.328988602672545,-0.10869736701688575,0.3409204260154484,-0.11712125140593004,-0.05995475712336582,1.0,0.5291953438803586,0.1302024579634708,0.043092182244242654,-0.061338065378355115,0.028910205112033557,-0.1262299689596405,-0.014281331683692174,0.2605686491150405,0.24747352401420342,0.13335839298053026,-0.04218596308318203,-0.0415768160975268,0.018917541779663424,0.08322277156076356,0.015057592926802258,0.0826793488249685,-0.034057333067623874,-0.05809002735052585,0.19747431127597218,-0.11172808923693794,0.15937009586281792,0.09356556833187803,0.021840751776127706,0.04683056446978536,-0.06447645749339526,0.13879518789182624,0.12418461101655312,0.13253358737157103,-0.006546092060870749,-0.012339964399919455,0.1203100998386047,-0.036904618797732706,0.10274030245641597,-0.010217815649815151,0.2541850984329472,-0.02478752805165347,0.07187733559066961,-0.07016898346252924,0.11504882573766247,0.09211727224581681,0.027947336842383007,0.08858049243511255,0.3743079840094577
other_reliance,-0.028064310509006683,-0.02389538728280331,0.005859459490889138,-0.051892757483639064,0.013649636767564657,-0.006150163453587179,0.041701234848284405,-0.009450410637407786,-0.06387896661639852,-0.014371934947473247,-0.03378082041237143,-0.0005144982686166215,0.07063266534922162,0.052856769368556364,-0.00749002836488998,-0.04094322297753697,-0.037835633702323894,-0.011193787852139106,-0.02777075324709127,-0.05321134425509456,0.015836079557521015,0.008559776124614482,0.06681650471807389,-0.012790067674244303,-0.013594767597077517,0.1173691492243308,0.14272007993522984,0.01601024241582138,0.03481070520517297,0.11741595352590557,0.05806064547208724,0.03525574116405456,0.13105546625886846,0.13125716785824532,-0.0024502361611620366,0.05887967051356175,0.12670928762525718,0.15832639833414225,0.09651135443213726,0.3149519187378774,0.36016871138628204,0.04338187834081178,0.2308385554426391,0.38097454848251433,-0.05085643315708168,0.372092671759021,-0.002328552068067572,0.008220575796465231,0.5291953438803586,1.0,0.3288722281560295,-0.07386638435096683,-0.08280411227701286,0.04224601277465501,0.0725733827548081,0.18506713387270632,0.08407259379618184,0.07524339578519997,0.17596668862743214,0.05718213158685162,-0.08054620776900771,-0.052449483049170666,0.015546389132904941,0.066174029993321,-0.02959702215165976,-0.0732046675973453,0.050003187113029285,0.14983718962324455,-0.06826954747417252,0.08119924250166398,-0.018406559686665467,-0.009384397215123123,0.18467934876797198,0.00986321798711911,-0.05987501947210143,0.06552430100858972,0.10024691812747995,0.02007239098744837,0.01484379209835198,0.0734215176376697,0.0021793989598343924,0.03659868369244471,-0.03991963511886685,0.402958950043064,0.04164648525050575,0.021180561019022923,-0.04279505615195827,0.05303893590347267,0.0065933765213144575,0.011135722406480291,0.03409116141330973,0.10275809303970909
accomplish_tasks,-0.11075803224749775,-0.03618872691590188,0.031149548214523384,-0.011826680731132407,-0.0689049190861096,-0.025883137667125983,-0.035222340224475665,0.01812546214981363,-0.05698279776886785,0.07930689825811098,-0.04329024577553393,-0.05756886340984504,0.009715702502821647,0.12107373165146576,0.003787819526514312,-0.05540932741855586,-0.02353869407647866,0.024768940814558365,0.07627191565504458,-0.05148420196836331,0.024653882329228674,-0.033761154064574625,-0.021715724831549182,-0.03669105683842384,-0.00702513084711459,0.1576797077055492,0.2640052187137482,-0.03530010312915625,0.013000122421969768,0.09764943354005509,0.09305131144496176,-0.00022440411877069883,0.1305186380291541,0.15759808819346358,-0.07634625652676902,0.010720742463502294,-0.0058203331290460555,0.13519290447423338,0.0033321665634747123,0.07985548832518152,0.1828050065746119,0.15891500382618298,0.0790682856444428,0.2752081659130255,0.24296783085338391,0.22073222103786697,0.1266190367374794,0.23338446041875568,0.1302024579634708,0.3288722281560295,1.0,-0.18594008006309853,-0.12846695170759284,-0.0429114617718592,0.11153503588822858,0.09820133922094247,-0.011343277515075273,0.056359847960601374,0.06880921947050542,-0.07978456871766788,-0.14091186884487375,-0.1413559944262231,-0.014279731892487817,0.12034104952369193,-0.02440868288168874,-0.12769250268653204,0.051888630066713605,0.1071576430313703,-0.05725439831226622,0.12717078178490543,-0.14884846278672925,0.08011732977791776,0.014687775134907833,0.05362843586514144,-0.004501197573545498,-0.08881301866672284,0.129582461778539,-0.01608991092308497,-0.01569732061774235,0.12532815443517392,-0.03740123548119928,-0.061241175996859076,-0.07427184508260061,0.25615139029562684,0.02823901677474985,-0.052992638214931186,-0.08557165133143003,-0.01915019677319644,-0.022255972837448536,0.06286278331788739,0.08176406857865823,0.08350168277343774
implied_meaning,0.5096231010571131,0.18168836915611664,0.045098282740314306,-0.10063281060108596,-0.08588109760311052,-0.04055613766906171,0.11229869810740035,-0.013814753137532743,0.00993684146464361,0.021084267095359235,-0.03796256599270589,0.10311141685296117,0.1374834360399898,0.015490428380083068,0.05232103975256152,0.04814960588951241,0.059881805001015746,-0.0433882616700896,0.03745938374881275,0.06679010583826644,0.01532446582235598,0.04057044891082521,0.023125020328600497,0.11206905062977791,-0.013447314342499047,-0.49255316831692253,-0.008869524003400577,0.37023417421426164,-0.3023684962387795,-0.310281817006811,-0.5852938926388608,0.3924316922356248,0.1872597502473737,0.06045412105517899,0.1241196871953414,0.16476701818552772,0.05670456591009279,0.07183497178790929,0.11194777792899845,0.03191234724028484,-0.05299837859109553,0.13387429279099647,0.048435015879936046,-0.056214470660456574,0.09114787887275023,-0.024374731679871923,0.0976593117949174,0.07084047404535626,0.043092182244242654,-0.07386638435096683,-0.18594008006309853,1.0,0.5087251412964356,0.05103181036184025,0.0016607857501421768,-0.07122454781770574,0.34121477637441266,0.2972109585650798,0.157129619448095,0.18876569054591288,0.3662907145221849,0.4706535904656021,0.47226836186978355,-0.6304725660775555,0.4491612886253085,0.4806026906986231,-0.4501267029111314,-0.28184688578161365,-0.14848258748753815,0.12062433938929679,0.4400572129187048,-0.38827166872908625,-0.09660871383147557,-0.5441482924672467,-0.141003943655394,0.05190034606318266,-0.44701919622171665,0.16250552849367728,0.1660320688889692,-0.46807590543146266,0.1845885512837245,0.6095552471032474,0.25823957401209535,-0.007709286057301219,-0.4183174836395796,0.4250059381341856,0.3894873162596111,0.10384396091203131,0.001568256933504739,-0.02227021204900711,0.07848239554518699,0.0911701343603589
creative_text,0.2515437554344214,0.06851311849918705,-0.017229827486328154,-0.04696848097400427,-0.11148475493246443,-0.08989520231611539,-0.0014936867484829721,0.0017623376945018448,0.020915278750489492,-0.014894952871765418,0.02388949096554915,0.034372284791727416,0.07264762644535945,0.004079340311771754,0.0006984314118538945,0.1330237382291955,-0.0013302403220457196,-0.010766951974784103,-0.001313647658855345,-0.014145467849635928,-0.0067038289887487125,0.0324205441940337,-0.01379704803472024,0.20301561767278214,-0.019087607756236892,-0.3707395229422602,-0.033847907464534026,0.2809148197610713,-0.23503405346553594,-0.10925026281013293,-0.39338316768219717,0.0454509814119157,0.006151265940995983,-0.12564708230283936,0.10744956366048533,0.09933425038741259,0.09496837438912364,0.038753504896679024,0.12817363992504477,-0.01869676223316923,-0.08268916392635596,0.09050979700645566,0.02850913413977168,-0.07250040740634908,0.02450122698614502,-0.06697881930821586,0.08815594719672143,0.035848697243131784,-0.061338065378355115,-0.08280411227701286,-0.12846695170759284,0.5087251412964356,1.0,0.07150476800339903,0.016571620859512505,-0.05414286557494983,0.12944088273802165,0.10010852496742774,0.02222144621055738,0.1710792973500678,0.7086201928950432,0.7086313904337693,0.06391966945888275,-0.6248584129911544,0.2818353092214617,0.9211808571242719,-0.23691817228541015,-0.25598111560477105,-0.1874527841637891,0.14033838795148812,0.5163439967838747,-0.3709046560734465,-0.11951855357752197,-0.48864518808642293,-0.17939839955943251,0.0825066961857873,-0.3433402634949257,0.2508950863874432,0.2549109263269313,-0.38547093034868973,0.2730727168100506,0.4362000908998439,0.3305850587311683,-0.02694580633109519,-0.25204110603994684,0.5210898492925355,0.5907955412016407,0.022662556527566307,0.05897474766012471,0.024574968323720348,0.060229599373906845,-0.007658114965163806
repetitive,-0.029114710777666624,-0.010786279194451291,-0.03498376890560357,-0.03198370706814529,-0.008740089053311289,-0.01031144990411944,0.007005153579313837,-0.03705545080134005,0.001255957797958027,0.02441295647229951,0.11062819939387178,-0.041532391296435434,0.047701284728185744,0.0022883032224749996,0.0048538772582597785,-0.022017915069219803,0.04583779477174298,-0.008665478860005165,-0.037125890932462935,0.06672193085856563,-0.011076516143417047,0.25521374554184717,-0.00587607753057117,-0.018192753185033262,0.0503418255824138,-0.07732559869583389,-0.015248905755142447,0.10524452173623257,-0.06509832227115149,-0.027425756875282307,-0.019126467039908106,-0.01346287647617178,0.03921521352300942,-0.022055647759768617,0.0027677400104223243,0.07964810243143608,0.020377146843883386,-0.016234879748178922,0.0018032880838905465,-0.008997486835764717,-0.008666743551862094,-0.016175661902282864,0.043255706212671705,0.016053198519052635,-0.04235132750180465,0.03965287815441323,-0.02158672336185232,-0.01763447315795288,0.028910205112033557,0.04224601277465501,-0.0429114617718592,0.05103181036184025,0.07150476800339903,1.0,0.0691538314542771,-0.03899891891163899,-0.0025035553647235393,0.08269320391578586,0.05534663463495556,0.0066787501285092594,0.057265717622452965,0.10645333180664952,0.023136211425496402,-0.09907586393681304,0.06182332345626776,0.03547666391222673,-0.049543745969230724,-0.06039092216484194,-0.11583622024737275,0.13926147395051353,0.11122387692746581,-0.06268881417262291,-0.04986215690699321,-0.042699063486029934,0.021983120623367762,-0.010993812882027273,-0.03184346519608538,0.00045628428002489146,0.0010313935280555982,-0.04906557125543924,0.013282280753685998,0.020710148912506346,-0.005039054033545269,0.018582840406880522,-0.052306958663076705,0.07563488813284594,0.02042701120152249,-0.06096577134243593,-0.050041325636232044,-0.06930405851336835,0.024614111745747222,-0.047321091290971784
point_faults,0.0028219347915973535,-0.00631374325082054,-0.016906479698400752,0.017105926317466467,0.10517938995751902,-0.037155911573912966,-0.009047395578734393,-0.034744549416071774,0.031031002694237586,0.0170737341552802,-0.09443259209912794,-0.050947348620320194,-0.009907911012370152,0.01126438362730471,-0.028912671059728366,-0.013862086580357666,0.04869490448275705,0.00640698275117582,-0.016011073909306388,-0.07643035768519424,0.000810443925736019,-0.017426237575646205,-0.00452166937039139,0.034018448354225725,0.04594745218651467,-0.03369790927974113,0.005792255792197975,-0.12498064798851247,-0.01661071611245428,-0.03787583507179388,-0.13927747457940104,0.04197046647852183,-0.07170187957699668,-0.08649178939685051,-0.11630106597248434,-0.23898002054560546,-0.007854256273649534,0.19678740041103793,0.13736957361189267,-0.04025403425964197,0.1063408665608065,0.09857087508969552,0.11367015401778593,0.03885767553077369,0.10166637781297598,0.0383722800922548,0.11334932695735786,0.021197159692653095,-0.1262299689596405,0.0725733827548081,0.11153503588822858,0.0016607857501421768,0.016571620859512505,0.0691538314542771,1.0,0.49986910102031584,-0.028044627984105338,-0.22061467028439347,0.19227300557490318,0.02249948014132996,-0.10114029298925743,-0.0948149719260088,0.1605987457151883,0.0006067774147390124,0.04346978763541201,0.0009381712289236369,-0.07129482931236467,0.10490939101417181,-0.013773898757393063,-0.0036223136372846867,-0.10039063072263593,0.046869079819617826,0.28175715336474016,-0.07916339785495881,-0.4098059869955662,-0.025283400491155992,-0.0005190433826761807,-0.05600538311045023,-0.05302815943350485,0.01183231034445072,-0.053707355507648546,0.11621460683799495,0.009647569992191966,0.1495158743978207,-0.05830486192250261,-0.10372820829705287,-0.05607669510851486,-0.014665641262185914,-0.0005033161661747281,-0.014763884253780996,-0.008904731733346778,-0.1306711058765705
tactful,-0.13251879561571156,0.06414447178376857,-0.04219764182558561,-0.015002143641398197,0.03716076102229849,-0.028528986739655388,0.029143571339018823,-0.018493158791396302,0.01956867572496958,0.09999097403125949,-0.15624072778511638,-0.06138743084466979,0.06570701563437716,0.012055645840594566,-0.0135095528803654,-0.05228285736631669,0.012383081200306493,0.011965410596061146,-0.01238107750939694,-0.06471129465926603,-0.04133705475218251,-0.14715260642085579,0.021068055418840485,-0.015458559622100975,-0.008755388420062203,0.09084387299558129,0.15701405675269695,-0.07728698956160693,0.23122921004606353,0.07432486745555288,0.03648552284668338,-0.1809791341123902,0.015724960764436084,0.030332745783500575,0.006672010178869425,-0.3360053154492723,0.004256111602804356,0.4200119178346429,0.374699594526894,-0.003943428511161567,0.24519696239915575,0.21664003341022864,0.26008370901903344,0.11912092709487271,0.14146591676955964,0.16767802764776873,0.21547399844741186,0.11708213135500158,-0.014281331683692174,0.18506713387270632,0.09820133922094247,-0.07122454781770574,-0.05414286557494983,-0.03899891891163899,0.49986910102031584,1.0,0.13943351312744426,-0.20276626661786828,0.3973585955179432,0.152587441493174,-0.1656122713930128,-0.10945478457789297,0.008216813788017897,0.04973264724538423,-0.04381203149890442,-0.049091393708951374,0.03338510881528044,0.1633957591340937,0.06455257017522327,0.052500993205539644,-0.11497401268502107,0.006960667932356862,0.7743166432906166,-0.04453063553238586,-0.5435011438290349,0.008128845214043175,0.08147513453687102,-0.045715377194856306,-0.04230713786832488,0.08196022566686119,-0.06081435988877885,0.11775693487030307,-0.12808364935665012,0.3968771109489326,0.19727129556549278,-0.020397549233583792,-0.07023305219953921,0.08471011342102215,0.05579973714518144,0.0008308903748723115,0.07839742861133792,-0.04594739878243368
critique,0.22027106802625027,0.12852733154125728,0.0535888058919499,-0.08439246513090355,-0.045770088763547136,0.02157040236101621,0.09621497432213764,0.012567598412977811,-0.05746834085714872,0.09025723757053249,-0.03564652507304137,0.05332778055947039,0.027393594641180817,0.011779743143385132,0.0443905797466198,-0.025795979426813824,0.032252149123389036,-0.051125613142617904,-0.04736486189021485,0.06447139314944486,-0.024149096497008377,-0.04448186300029081,0.0011243706673408058,0.001290743809340984,-0.029554827823997012,-0.1385431170481317,0.2962037842533304,0.23061129941115774,-0.053653256285543814,-0.16502023971032073,-0.20105235194210686,0.16716074466485492,0.3609819529267232,0.22574630884563168,0.04026384911074989,0.23632292944861114,0.043161990640386526,0.2194491005813658,0.24060344127915598,0.12532151680578535,0.13459709987301374,0.14298026913741302,0.12755817424076324,0.1686620826983111,0.08532134832569684,0.175881154644016,0.13207560564356938,0.17891015457094164,0.2605686491150405,0.08407259379618184,-0.011343277515075273,0.34121477637441266,0.12944088273802165,-0.0025035553647235393,-0.028044627984105338,0.13943351312744426,1.0,0.406894388165143,0.4690243768610018,0.03336804425850784,-0.0411048735926684,0.11290477818895969,0.3241581635804651,-0.2899875628245037,0.3330223458202271,0.1505371321516289,-0.3410815674320617,0.0042231251633931205,-0.06950321382858426,0.14293614068874388,0.1636594498308744,-0.10781947672180203,0.16675452506972815,-0.4043248925755426,-0.13478568005145986,0.05730008939993001,-0.1260048439343182,-0.06587679146154599,-0.06308460532841789,-0.12921276824806371,-0.06330366664752753,0.5616867695874094,-0.021564272500690998,0.2380469940134712,-0.13889710927710047,0.17970388674549562,0.03388909530664507,0.12393569403269543,-0.015200961530146313,-0.0869551489617856,0.10995645182658412,0.16168077026942146
