,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
446,u193184,"English is vital, especially because most of the bibliography in almost every topic is written in this language.",1.0,1.0
447,u77058,When a comment is received the mechanism drops a helping of crushed up dog biscuits out of the tube.,1.0,1.0
448,u84691,"Her novels have contributed immeasurably to British culture over the last two centuries.""",2.0,2.0
449,u273123,But the accidental sunshine these days has shown me the shadow of spring.,4.0,4.0
450,u432792,"ICBC, acting as China Credit's agent, recommended the three billion yuan investment to its wealthy customers. It offered returns of between 9.5% and 11.5%. A prospectus issued by China Credit included standard disclosures on risk, but offered no details of Mr. Wang's business or financing activities.",1.0,1.0
451,u191296,When tea was taken with aunts rather than sweetener and when clever Frenchmen did exquisite things with choux pastry below stairs.,5.0,5.0
452,u204034,"Sure, the stock and bond holders will get wiped out, but the infrastructure will still be there.",2.0,2.0
453,u105205,"This lamp was designed by Halde Martin, it is such a simple idea, applying feathers to light and it looks angelic.",2.0,2.0
454,u326622,"When she picked it up, a deep baritone voice called out from a nearby stairwell: ""Just read it. You ’ll know what to do .""",4.0,4.0
455,u88836,One of the less great things about being president -- all those old photos that surface publicly.,2.0,2.0
456,u423162,"Maputo, Mozambique, 9 July–The compilation of data for the Benga coal project has been concluded and the environmental impact study is being discussed with interested parties in order to be delivered soon to the Mozambican government soon, according to Mozambican newspaper Not ícias.",1.0,1.0
457,u16216,The lava moved down the mountain and into the sea.,1.0,1.0
458,u409196,"“Although we have reduced our activities, there are pockets of food insecurity and we continue to appeal to the donors to support us”, added the WFP's director in Mozambique.",2.0,2.0
459,u364555,"However, a pre - existing renal abnormality will increase the risk of rupture.",1.0,1.0
460,u197604,The very best of course come from Bury and the very best I have tasted come from The Real Lancashire Black Pudding Company.,2.0,2.0
461,u27860,"The only way we could save our lives was to leave the country, to escape anywhere.",2.0,2.0
462,u293541,"Economists say Pakistan's financial problems have been developing for several years, but the seven-month-old government has done little to address them since taking office.",2.0,2.0
463,u37783,"These two rules were enough to reproduce in the model the sorts of behaviour seen in real crowds, such as the tendency people have to sort themselves spontaneously into separate lanes of traffic moving in opposite directions and the stop-and-go motion that occurs as crowds become more dense.",1.0,1.0
464,u413165,"Washington, United States, 23 May–The cooperation agreement signed Monday in Washington between China's Export-Import Bank(Eximbank) and the World Bank will initially focus on Mozambique, Uganda and Ghana, three of Africa's fastest growing economies, the World Bank said in a statement.",1.0,1.0
465,u410170,"As well as work to expand the airport, which will rapidly reach its full capacity of 6 million passengers, the Macau Administration is also considering doubling the size of its sea terminal currently being built on the island of Taipa, thus allowing the facility to receive 16 passenger ships at a time.",1.0,1.0
466,u334536,Don't work for Mr. Hooper. The hours are long and the pay is peanuts.,1.0,1.0
467,u374238,"Kitch recently opened up the platform to allow more teachers on it, giving them a variety of tools to make money, of which Curious gets a cut.",1.0,1.0
468,u42451,"The third part of the project, the computer side, should be doable.",1.0,1.0
469,u46278,"Was it Jack, the tough guy who rocked out to Afghanistan in 2001 after the September 11th attacks to do humanitarian stuff, capture Osama bin Laden and work undercover, he said, for the Pentagon?",4.0,4.0
470,u294232,Britain is to host the next financial crisis summit of the G-20 group of industrialized and emerging economies. Plans for the meeting come amid efforts by countries around the world to stem the economic downturn and stimulate their economies back into growth.,1.0,1.0
471,u324485,"I know nothing about the Balti language, but I recognize the tone of Mortenson's statement.",3.0,3.0
472,u378660,"PayPal announced a deal late last year that will allow shoppers to pay using their PayPal accounts at any one of the 7 million-plus brick-and-mortar stores that take Discover (DFS), for instance.",1.0,1.0
473,u426077,"The assistant secretary for Foreign Trade of then Ministry for Development, Industry and Foreign Trade, noted that China had become the great world supplier of electronic goods and spare parts, with greater added-value, whilst Brazil sells raw materials to China, such as iron ore, soy, paper pulp and leathers.",1.0,1.0
474,u23511,"You would also probably say, “I'll be waiting for you” if it is even further in the future.",3.0,3.0
475,u132836,"The paper discussed the application of the CAD, the hydraulic technique, the electronic information technology, the intelligent technology and the computer visual technique on agricultural machinery, and analyzed the development tendency of the agricultural machinery on the basis. It was an event of significance to promote the agricultural machinery development, advances the capability and level of agric rural machinery, impulses the agricultural machinery development of the autoimmunization and Intelligentized and to realize the goal of “fine agriculture”.",1.0,1.0
476,u386598,"But Blaxland says that while the most recent dispute is a serious issue, it is likely to soon pass. ""What we're seeing is a potentially significant and useful political distraction for President Lee at the moment, given problems with his brother and other connections with corruption allegations. So beating the nationalist can is actually a pretty convenient thing to do at the moment,"" he said.",3.0,3.0
477,u95457,"He allegedly spent the weekend of April 27, 2013 with Miss Deng at the property.",2.0,2.0
478,u60252,"It had just happened - because, mainly, we enjoyed what we were doing and never found anything else more tempting.",4.0,4.0
479,u170722,In order to satisfy the needs of the units to promote or demote staff the actual teaching contents and methods applied in students of track & field specialty should be modulated.,1.0,1.0
480,u445657,"I just got an amazing cookbook and I intend to use it, despite possible paper cuts and incessant page turning. Cooking requires love as well as undivided attention. Keeping the chicken from burning and the house from going up in flames will keep you busy enough to turn off the phone.",2.0,2.0
481,u399796,"They have bought two — a clutch and a wallet — and spent more than £3,000.",1.0,1.0
482,u264412,Nobody likes him because he is so stuck up.,1.0,1.0
483,u96309,"More than 1/3 of Twitter users have not posted a single tweet, and almost 80 percent of the users have less than 10 tweets (i.e., while Twitter is billed as a great collaboration tool, a large number of users are there to consume content, not distribute it).",1.0,1.0
484,u359332,"Show kids that they can help, which will give them a feeling of control.",1.0,1.0
485,u30297,"Second, the sending of threatening patent-infringement letters has become speculative.",2.0,2.0
486,u101967,"The findings, according to lead researcher Dr. Kristen G. Hairston, of Wake Forest University School of Medicine in Winston-Salem, North Carolina, support the belief that sleep habits affect weight, and health in general. ""Sleep is an important part of your overall health - not just in whether you're tired during the day,"" she said.",1.0,1.0
487,u5513,"Boeing had been hoping to hold off until it could offer an all-new single-aisle aircraft, based on the 787’s plastic technology.",2.0,2.0
488,u85881,"More importantly, their capacities to work and memorize decreased in comparison to those who napped after lunch.",3.0,3.0
489,u138440,Decreasing rate of active component was 8.33% for multi hole mat while 6.67% for the control.,2.0,2.0
490,u431895,TripAdvisor's app has a built-in baggage fee estimator: Tell the app how many bags you plan to check and whether you have elite status on any airlines that would waive bag fees and it builds the fee charges into fare quotes you get. The app also has information on whether Wi-Fi is available on a flight and what the aircraft type is. It also shows the cost of options such as upgrading to a premium economy seat.,1.0,1.0
491,u390730,We agree to compensate you for the detective watches by 5% of the total value.,2.0,2.0
492,u290204,"While Asian markets were mixed, all major European markets reversed early gains and finished with losses.",1.0,1.0
493,u35307,"For decades politicians had mouthed their support for a strong currency, but Nixon cut through the claptrap.",3.0,3.0
494,u99806,"Xia says that she also wants to dress up and go shopping with friends, but she just can’t stop drawing.",1.0,1.0
495,u357641,"MR COEBEN, 50 ish, short pudgy, climbs carefully back through the window.",1.0,1.0
496,u125995,"The results show:this system in weightis lighter than the manufactured one and it only weighs less than 100kg,which can greatly improve the comfort of thestaff in the hovercraft and is benefit to hovercraft sail.",1.0,1.0
497,u78702,"Questions which require more than just a “yes” or “no” answer encourage people to talk for longer, taking the pressure off you.",1.0,1.0
498,u327729,"A woman jumped the barriers at St. Peter's Basilica and knocked down Pope Benedict XVI as he walked down the main aisle to begin Christmas Eve Mass on Thursday, AP reported.",1.0,1.0
499,u236730,"But for this to happen we need the government to keep to its pledge, under our agreement, to deliver a long-term flood management strategy backed by the right level of investment.",2.0,2.0
500,u23585,But Mr Daniels was determined to show that a mechanical watch could beat them.,4.0,4.0
501,u160172,"However, the key factor is the shift in curriculum conception. Science curriculum is often associated with activities by mistake so that students are forced into various activities in the science classroom.",1.0,1.0
502,u171478,"A survey of the children's parents and teachers found that those who as four-year-olds had enough self-control to hold out for the second marshmallow generally grew up to be better adjusted, more popular, adventures, confident and dependable teenagers.",1.0,1.0
503,u82181,"""International students are seen very favorably as whole, as a way todiversifyand really become a global institution,"" said Rachel Rubin, a lecturer at Boston's Emmanuel College and a specialist in higher education admissions policy.",1.0,1.0
504,u23732,"He said many tolerance programs exist, but Mr Blair urged governments to start many more.",2.0,2.0
505,u101846,"Mrs Cameron, 39, stepped down from her position as creative director of luxury stationer Smythson earlier this year, after her husband became Prime Minister. She is planning to return to work for the company two days a week as a consultant.",1.0,1.0
506,u212893,"In this process of dissolution, the monadically closed -off subjectivity of self-assertive and mutually objectifying individuals is dispossessed and cast down into the abyss.",5.0,5.0
507,u285107,"But some Republicans are pleasantly surprised at the closeness of the race given the public's general unhappiness with the economy, the war in Iraq and Mr. Bush's tenure.",3.0,3.0
508,u119520,"Besides, be prepared for a lot of mental pressure if you plan to be a modern farmer, said Chai.",3.0,3.0
509,u338168,"Do not weep for the dead or mourn for him, But weep continually for the one who goes away; For he will never return Or see his native land.",3.0,3.0
510,u307805,"Half the women were given the antidepressant Effexor, which has been shown to reduce hot flashes in breast cancer patients.",1.0,1.0
511,u434842,"The custom of individuals using their own pair of chopsticks is not only for the holidays. Chopsticks gradually took their place, inJapan, as a bridge between serving vessels and the mouth in ordinary meals. Unlike Chinese families, who keep a collection of a dozen or so identical chopsticks in a box or a large cup on the dining table, Japanese families tend to keep personal pairs of chopsticks for each family member.",2.0,2.0
512,u312150,"LM: By expelling all outside forces in your works, there must be an unconscious political statement in this act, though I know you've said you aren't a political writer?",4.0,4.0
513,u408211,"The 2nd Ministerial Meeting of the Forum for Economic and Commercial Cooperation between China and the Portuguese-speaking Countries, began Sunday morning in Macau and will last for two days.",1.0,1.0
514,u290252,"""This plan increases our excessively high national debt to $11.3 trillion while also allowing foreign banks which hold U.S. mortgage debt to benefit from the billions provided by this bail out. This plan constitutes the largest government bailout in history yet it does nothing to protect the taxpayers,"" he said.",1.0,1.0
515,u336234,Do you have mobile phones? How many and why?,1.0,1.0
516,u254452,Critics accused Bush and Vice President Dick Cheney of scaring the public to push through programs that trod on civil liberties in the name of national security.,2.0,2.0
517,u397527,"That's not to say social weavers don't stand up for themselves. Should a snake wander up the tree or a pygmy falcon land on their roof, they'll crowd around the menace and fire out high-pitched alarm calls — incessantly. While this may scare away smaller birds, it does little good on falcons and serpents.",1.0,1.0
518,u83528,Some users even wrote in that they wished their fathers had thought of this vacuum technique.,2.0,2.0
519,u304185,"When you have ample RAM, this provides an excellent way of supporting very fast disk access; unused files will be swapped on to disk.",1.0,1.0
520,u124965,"According to Smith, the value of studying abroad is not limited to following courses. It’s a comprehensive experience of adapting to a new environment in order to expand horizons and acquire a new set of skills.",1.0,1.0
521,u318163,"While prices are more attractive these days, not everyone should be in the market.",1.0,1.0
522,u160945,cut one's foot on a small shiver of glass,1.0,1.0
523,u26161,"Adalia Jimenez got that chance three years ago, when she was only 11.",4.0,4.0
524,u40606,"In the end, as many have predicted, Europe's leaders failed to reach agreement on the next seven-year budget, they will try again in the New Year.",1.0,1.0
525,u93546,Using one book for a semester (even with selling it back) can cost $100 plus!,1.0,1.0
526,u7872,The Palestinians could also seek more recognition in the General Assembly as a non-voting observer state.,2.0,2.0
527,u163711,"So he began, in a dazed and sleep-walker fashion:",3.0,3.0
528,u34687,"And instead, we were amazed to find how meticulous these men had been about documenting their lives.""",2.0,2.0
529,u11316,"STEVE EMBER: ""The Feminine Mystique"" was a huge success.",1.0,1.0
530,u442192,"'A lot of people, myself included, have something of a gambling instinct,' says Mr. Malkiel, a senior economist at Princeton University and author of 'A Random Walk Down Wall Street,' a classic argument against trying to beat the market.",1.0,1.0
531,u141624,Effect of L- menthol on Two Compounds With Different Characteristics in Percutaneously Penetrating Isolated Rabbit Skin,1.0,1.0
532,u13523,In the early 1970s the Clean Air Act divided the country into “attainment” counties that met federal standards for certain airborne pollutants and “non-attainment” counties in which polluters faced tougher regulatory oversight.,1.0,1.0
533,u275417,Add these numbers together and tell me the total.,1.0,1.0
534,u108072,They explained the latest policies to help you choose your destination wisely.,2.0,2.0
535,u323983,"In particular, France and Germany would prefer to have NATO leading the negotiations for European Ballistic Missile Defence (BMD), and not the US.",1.0,1.0
536,u315269,"But studying in the United States offers additional opportunities and challenges for aspiring teachers, as the field of education is changing dramatically.",1.0,1.0
537,u39153,So how can students increase their chances for a job?,1.0,1.0
538,u59661,"Always jam-packed on weekends, it's not a place to expect elbow room, even if you dance up on one of the counters.",1.0,1.0
539,u387737,"""I think it moves the ball along a few tiny inches [centimeters] on a field that is probably several miles [kilometers] long,"" said Chakravorti.",2.0,2.0
540,u128240,"The affinity of reproductive performances, namely litter size, alive-litter size, pigs at weaning, individual weaning weight and litter weight at weaning of Landrace, Harbin White and Black Pied were compared.",1.0,1.0
541,u103591,Gaga tells gay people to live life the way it suits them. The song serves as the perfect expression of putting cultural outsiders into the mainstream.,2.0,2.0
542,u62691,Africa must seize the moment and move manufacturing of goods consumed in Africa out of China to the African continent …,1,1.0
543,u312839,"Fiddy and co then bravely head for the airport in their armoured Hummers, only to be ambushed by armed insurgents.",1.0,1.0
544,u439792,"This is your chance to figure out what you want. In my Know What You Want Workshop, we emphasize the need to look within (your values, personality, transferable skills, interests, etc.) to figure out who you are, what you enjoy doing and identifying the jobs that fit you. If you are in the New York City area, it may be good to take my workshop or one covering similar material. I am currently offering a special deal for the unemployed so if you're interested contact me by clicking here.",1.0,1.0
545,u385152,"To quell popular suspicion of government involvement, Mr. Musharraf allowed a team from Britain's Scotland Yard to aid in the investigation of Ms. Bhutto's death. The team is still investigating and has not yet come to any conclusion.",2.0,2.0
546,u323318,Then she brought me a cookie – a Viennese crescent she got from the best bakery in New York – and initiated the first of a life time of serious talks.,1.0,1.0
547,u205875,"I won’t bore you with descriptions of my love other than to say that, when I moved back from England, I packed 9 pounds of clothes and 45 pounds of books in one of my checked bags.",1.0,1.0
548,u34952,"And this is already good news."" Ms. Calpe says the FAO price index remains about ten percent below its highest level, reached in February twenty-eleven.",3.0,3.0
549,u257635,The safest way is to sail in one direction and not stop until you’re back home.,1.0,1.0
550,u81457,"You'll never be exactly the same when you finish a book, because every book has the power to teach you, encourage you and shape you.",1.0,1.0
551,u107626,"“It takes a lot of time and effort to stitch the moss onto the rug - and a full-size rug takes about 3 full days to make, and costs about ￡1,000.”",1.0,1.0
552,u72711,Live a life that YOU choose and be your own boss.,1.0,1.0
553,u369226,Poor Mr Sanford didn't a chance of keeping his tryst secret.,2.0,2.0
554,u47149,"And just as significantly, Iran’s Supreme Leader, the Ayatollah Ali Khamenei, publicly backed Rouhani's new approach.",3.0,3.0
555,u411341,"Sao Paulo, Brazil, 23 Feb–Chinese company FYM, one of the world's largest motorcycle manufacturer, is set to begin selling its products in Brazil next week, the company's executive director for Brazil, Joacyr Drummond told Macauhub Thursday in Sao Paulo.",1.0,1.0
556,u161993,regale an invalid with fruit and other dainty morsels,1.0,1.0
557,u150062,"This article shoves the results of a study of the fundamental principles concerning dynamic compaction of mucky soil,based on the measurements of subgrade deformation under tests.",1.0,1.0
558,u208707,With these questions knowing the answer just means you heard that brain teaser before.,2.0,2.0
559,u287706,Clinton told supporters in Kentucky she intends to keep campaigning right through the end of the primary season on June 3.,1.0,1.0
560,u247460,"Content distribution networks (CDNs), which cache static content on the edge of the network, used to be costly.",1.0,1.0
561,u443582,"At 27, I was sitting alone on the 22nd floor of a residential complex right above the Hong Kong convention center. My housing was paid for by the company. I had international per-diem, which could cover any food I might desire.",1.0,1.0
562,u381652,The spacecraft was launched last November in an ambitious bid to scoop up rocky fragments from a Martian moon and bring them back for study.,1.0,1.0
563,u9652,Serotonin is involved in mood regulation. Serotonin transporters are crucial to this job.,1.0,1.0
564,u66940,"Whatever the prank, the trickster usually ends it by yelling to his victim, ""April Fool!""",2.0,2.0
565,u360187,"""Hackers?"" Trish laughed nervously. ""Like half the guys at my old job.""",2.0,2.0
566,u446566,"The official measure of household consumption is likely also an underestimate. Certainly retail-sales data paint a more positive picture. From 2006 to 2010, retail sales grew by a robust 98%, compared with a 62% growth rate for household consumption. Strong growth in retail sales makes sense given that labor shortages and rising wages have put more cash in workers' pockets.",1.0,1.0
567,u163484,"Food source: With pig blood, chicken blood, duck blood, animal blood, celery, agaric and dawdle are best, still have all sorts of lean lean, the egg is yellow, soya bean reachs its goods, sesame seed oar.",2.0,2.0
568,u106475,"On the other hand, Apple wouldn’t be where it is today without Jobs’ singular vision – as well as the company’s ability to translate it into their products.",2.0,2.0
569,u406828,"The aim is to improve the ability of Mozambican public institutions to provide critical and vital quality services to citizens and to the public sector, he added.",2.0,2.0
570,u193765,Mr. Ruskin warns that all of this is based on his belief that a one - notch downgrade of the US would not be a very big deal for markets or the global economy.,3.0,3.0
571,u180516,"Ten minutes before half-time, Bridge did even better, and opened the scoring, bravely beating Martin and advancing goalkeeper Batista to Kalou's excellent chip, and lobbing the goalkeeper.",2.0,2.0
572,u52572,"Despite promising study results, some doctors say there still isn't enough evidence to prove such exercises will help people in everyday life.",2.0,2.0
573,u154591,"This paper provides a framework to analyze industrial clusters and regional economic development in the case of Liuyang cracker. By means of combination theory with practice,this paper probes into the mechanism by which it promotes the development of Liuyang county economy regional,then illustrates the path of regional economic development based on industrial clusters and local government's position in the process of fostering industrial clusters.",1.0,1.0
574,u12448,Small savings deposits add up. And interest over time makes them grow.,1.0,1.0
575,u60972,"In recent years Asia has seen some of the world's strongest economic growth, and many emerging economies in Southeast Asia have drawn in an increasing number of foreign workers seeking better career opportunities with growth in their own economies remaining sluggish.",1.0,1.0
576,u425802,"The Posco spokesperson declined, however, to give a deal value, the identity of the seller or even the type of coal that the group would get from Mozambique.",1.0,1.0
577,u30548,We'll try to bring in Barbara Plett's reports as soon as we can.,2.0,2.0
578,u367461,For this course a pass in English at grade B is acceptable.,1.0,1.0
579,u275926,We reiterate that we will make every effort to avoid similar mistake in our future transactions.,1.0,1.0
580,u268014,And frankly we do not have any more trust in him.,2.0,2.0
581,u194357,"That's what the little sign affixed to the bikini bottom of The Bag Bra says, at least.",4.0,4.0
582,u140976,"There are differences among different healers in using there medicinal plant resources, it is perhaps related to that there are different species of Corydalis in different places;",1.0,1.0
583,u179215,"Concept Lattices was put forward by Professor Wille of Germany at first in 1982. Because concept lattices have a good mathematic nature and the characteristics is suitable for batch processing, so it has been developing rapidly. At the present, the theory is applied in variety of fields including machine learning, information retrieval, digital library, software engineering and knowledge discovery, etc.",1.0,1.0
584,u426203,"Next Monday, the Cape Verdean government will inaugurate the third phase of the local sanitation plan in Mindelo(Sao Vicente) funded by the European Union, to the value of 1 billion Cape Verdean escudos(9 million euros).",1.0,1.0
585,u441447,"Jose Mourinho has helped improve his players, and it is showing. Real Madrid is three points up on Barcelona as of today. This may not seem like a significant lead, but the way Real are crushing most of their opponents, it seems like the only team that can stop them is Barcelona.",3.0,3.0
586,u220000,"Du Zi, imformed that King Chu Zhuang was going to attack Yue State, so as to enlarge his territory, called upon the King and asked, ""Your Majesty, what assures you of the victory, may I know ?""",1.0,1.0
587,u383433,"Using his war powers,president Obama ordered the troop deployment as part of US efforts to locate and return the girls to their families.",1.0,1.0
588,u89265,Now is not the time to stick to a standard business font like Times New Roman 12 or Helvetica Regular 12.,2.0,2.0
589,u429542,Your body's biological response makes losing weight even more difficult for you.,1.0,1.0
590,u423849,"The concession contract was signed with the Mozambican state by the groups Mota-Engil, via Ascendi–Concess ões e Transportes and Soares da Costa, via Soares da Costa Concess ões, both with 40 percent stakes, and by Mozambican-owned company Infra Engineering Mozambique, with a 20 percent share.",1.0,1.0
591,u272273,"The gospel of the grace of God, with its spirit of self-abnegation, can never be in harmony with the spirit of the world.",4.0,4.0
592,u253151,"However, if we assume that Harry Potter would know about it if it were the case, the magical world is not religious.",4.0,4.0
593,u51055,"Worldwide, the share was 43%, an increase of five points in a decade.",3.0,3.0
594,u627,"In about three years Tesla will launch the Model E, a small saloon with a range of perhaps 400 miles, costing just 35,000 or so—if its new factory can make batteries that are good and cheap enough.",2.0,2.0
595,u90805,Even the mayor of neighbouring town Saint-Jean-de-Fos gave his blessing.,2.0,2.0
596,u222182,"Fill in colors on a sketch is lively systematic ambry of Lang Ming, initiate for room of two -men type child more the dream with colorful profusion is regnal.",5.0,5.0
597,u171950,A deportation order against a person shall require that person to leave Hong Kong and shall prohibit that person from being in Hong Kong at any time thereafter or during such period as may be specified in the order.,1.0,1.0
598,u199696,We all know how phenomenal Arsenal’s scouting network is in France and this bloke could be worth a bargain because Wenger sure knows how to get him some Frenchies.,4.0,4.0
599,u16612,"In most big companies, there's an accounts payable department, and these are the people who pay the bills of the company.",1.0,1.0
600,u193715,"General lack of government action to protect India's largest big cat, including relaxed poaching punishments, also contributed to the Bengal's collapse.",2.0,2.0
601,u149777,"There are four types of methods to investigate the mental processes: solving problem, recalling and constructing problems, building simulation model of computer, and recording eye- movement.",1.0,1.0
602,u205164,"The classic pioneers of this approach are the online bookseller or travel agent: with the mass appeal of a major retailer, they can also offer a personalised service.",2.0,2.0
603,u381070,"Although she’s mostly known for making movies, Zhou Xun has portrayed a couple of classic TV characters, such as Huang Rong in Legend of the Condor Heroes and the young Princess Taiping in Palace of Desire.",1.0,1.0
604,u193940,"Youth that big-hearted source is in the beauties of nature, simple have got eternal of magic power.",4.0,4.0
605,u271316,"With ""the lover of Mrs. Cha Tailai"" the homonymic film that films for prototype and contemporary a few small compose a quarrel are narrated, sexual process by write up.",5.0,5.0
606,u162891,"Nat： Yes, and a lot of daredevil young guys run in front of the bulls to show how brave they are.",2.0,2.0
607,u279138,"Protecting our nation from the dangers of a new century requires more than good intelligence and a strong military. It also requires changing the conditions that breed resentment and allow extremists to prey on despair. So America is using its influence to build a freer, more hopeful, and more compassionate world. This is a reflection of our national interest and the calling of our conscience.",2.0,2.0
608,u436103,"Sun also suggests that students prepare some questions. ""Think about the purpose of your tour and ask questions accordingly. Even if you don't speak the local language perfectly, as long as you try to communicate with the locals, you will find them easy to get along with,"" Sun says.",1.0,1.0
609,u9916,"The intersection of politics and religion in the 2012 race for the White House came into sharp focus because of comments from an evangelical Christian pastor, Robert Jeffress, who supports Texas Governor Rick Perry for president.",2.0,2.0
610,u153889,"""OOCL offers customers comprehensive coverage of east-west trade corridors, with some of the fastest transit times in the industry.""",1.0,1.0
611,u38003,"He can see a benefit to Mr. Obama being President, especially on the world stage. “He’s the first Black President.",2.0,2.0
612,u4580,"Revelations of financial fraud and various other similar crimes, such as embezzlement and kickbacks, are not entirely irrelevant to a company’s share price.",1.0,1.0
613,u168039,"The job deform for the existence of processing combination and calorific effect in the course of machining, when the deformation is big enough the job would become discard so the article introduced some successful experience.",1.0,1.0
614,u262776,"You might experience a flipping back and forth, from one to the other, then back again, when you stare at the picture.",2.0,2.0
615,u316168,"So, do not be surprised if this assumption is invalidated in future releases, though I think the probability of that is low.",2.0,2.0
616,u157616,To enhance the reliability of operation the design quality of the control rule is one of the critical factors.,1.0,1.0
617,u392746,"75 Our activities cover a wide range of commodities, such as ties, belts and shirts.",1.0,1.0
618,u267968,Tea houses in Hangzhou trace back to the Southern Song Dynasty (1127 - 1279).,1.0,1.0
619,u237888,"You do like to launch into some utter nonsense, especially at holiday times. It's your latent masochism, I suppose.",3.0,3.0
620,u94602,"MOOCs have become highly popular in the last couple of years in the United States, where the concept evolved.",2.0,2.0
621,u175815,"A complete ophiolite section can be divided from bottom to top into four units, namely metaperidotite unit, plutonic complex unit, sheeted dike complex unit and extrusive rock unit, each unit having varied rock assemblages.",1.0,1.0
622,u394218,"At 70 years and four months old, the unstoppable granddad-of-three has beaten the current Guinness World Record held by George Brunstad, who was 70 years and four days old.",1.0,1.0
623,u354658,Image matching is the key stage for Digital Terrain Model (DTM) automatical aquisition using with digital images.,2.0,2.0
624,u127783,"Discussed in this paper are the concepts of information literacy,characteristics of information environment,and the information literacy that librarians and information personnel should possess in the information times.",1.0,1.0
625,u123533,The Ukraine security service has denied it was involved. Steve Rosenberg reports from Moscow.,3.0,3.0
626,u44862,Prime Minster Singh told a conference Thursday that attacks against women happen in all states and areas.,1.0,1.0
627,u384291,"""I think about people, and I have a conversation with them in my head, "" he says. ""But I tend to not reach out.""",1.0,1.0
628,u342142,"For the Communist party, which had been keeping a careful eye on the shifts within the Kuomintang, suddenly decided to force matters.",3.0,3.0
629,u354057,Madame Curie warned learners not to go too fast.,2.0,2.0
630,u99849,"A similar link between educational attainment and alcohol consumption is seen among men, but the correlation is less strong.",2.0,2.0
631,u247395,"If convicted, Mehanna faces up to 15 years in prison on the charge of material support of terrorism.",1.0,1.0
632,u66614,My wallpaper and I are fighting aduelto the death.One or other of us has to go.,2.0,2.0
633,u429982,"The answer remains elusive in part because love is not one thing. Love for parents, partners, children, country, neighbour, God and so on all have different qualities. Each has its variants – blind, one-sided, tragic, steadfast, fickle, reciprocated, misguided, unconditional. At its best, however, all love is a kind a passionate commitment that we nurture and develop, even though it usually arrives in our lives unbidden. That's why it is more than just a powerful feeling. Without the commitment, it is mere infatuation. Without the passion, it is mere dedication. Without nurturing, even the best can wither and die.",1.0,1.0
634,u326927,"Baroness: This really is exciting for me, George, being here with you.",1.0,1.0
635,u352697,"His fustian shirt, sanguineflowered, trembles its Spanish tassels at his secrets.",5.0,5.0
636,u417614,"“In Macau, a Brazilian has an advantage, ”Liu said, noting the ease of investing somewhere in which one of the official languages is Portuguese and which is considered to be a platform for integrating China with the Portuguese-speaking world.",2.0,2.0
637,u114586,Numbers from the UK’s Office for National Statistics indicate a similar trend across the Atlantic: the percentage of one-child families in Britain had risen from 18 percent in 1972 to 26 percent in 2007.,2.0,2.0
638,u40859,They also repeated their call for the release of one of their commanders who is in jail in the United States.,2.0,2.0
639,u198013,Marlowe's greatest achievement lies in that he perfected the blank verse and made it the principal medium of English drama.,1.0,1.0
640,u375665,The concert by Queen was a sell - out six weeks before the event.,1.0,1.0
641,u281053,The European Union had just begun deploying a peacekeeping force along Chad's border with Sudan when the rebel incursion started last week. An EU spokesman said those efforts are now expected to resume next week.,1.0,1.0
642,u790,But research just published in BMC Medicine suggests papers in open-access journals are as widely cited as those in traditional publications.,1.0,1.0
643,u8574,"The strategic partnership signed by India and Afghanistan is being seen as a major step in deepening their friendly ties. India is already one of Afghanistan's biggest donors, investing in roads, hospitals and energy projects.",1.0,1.0
644,u428293,"The problem is that there is a general (and misplaced) belief that China will always be a loser, that it can only imitate, not innovate.",1.0,1.0
645,u173068,"This paper first argues that derogatory terms can be used as brand names and then goes on to prove it through the multi-meanings of a word, the context and association.",2.0,2.0
646,u418686,"The Brazilian oil company will thus start exploration of the Tupi field a year ahead of schedule and hopes to reach a daily output of 20,000 barrels of crude oil, Gabrielli said.",1.0,1.0
647,u77335,"If you were an alien from Mars and sat in on one of these meetings, you would believe that a client's success or progress was not part of the thought process at all.",3.0,3.0
648,u344629,For injury prevention，please don't run and play in changing room.,1.0,1.0
649,u21781,"The South African government is releasing more than 14,000 prisoners to mark the anniversary of Nelson Mandela winning the country's first democratic elections in 1994. It represents about 9% of the prison population.",1.0,1.0
650,u79691,Remember to only ask these questions if it makes sense to do so (i.e. the name is unusual).,2.0,2.0
651,u87404,Federal prosecutors allege that the Black Guerrilla Family gang established a lucrative smuggling operation inside the jail under the leadership of inmate Tavon White.,1.0,1.0
652,u54213,"'To Chinese officials, the choice of food is based on the price: the more expensive, the more they are eager to eat,' he said。",1.0,1.0
653,u214770,This is why you should never complain about your life.,3.0,3.0
654,u47793,"In June, Ansar Dine turned its weapons against the lesser-armed Tuareg fighters and seized control of the area.",3.0,3.0
655,u356555,"Could I have an alarm call at 5.30 tomorrow, please?",1.0,1.0
656,u313147,These attitudes of indulging children and disrespect towards teachers should arouse more opposing voices.,2.0,2.0
657,u17558,"The expression, to take a chance on something, means that you aren't sure if it's going to work, but you are going to gamble.",1.0,1.0
658,u46867,"The swan is mostly silent through its life. It floats quietly on the water, unable to sing sweet songs like most other birds.",1.0,1.0
659,u228274,"Because I like down all day doing, on the other hand down my feeling at that time.",5.0,5.0
