,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
843,u43907,"So I stayed up at night, and I talked to my husband,",1.0,1.0
844,u276362,This is an auspicious time according to the heavens,3.0,3.0
845,u185924,"""Do not turn away."" This middle area, wonderful for the dung sculptures.",5.0,5.0
846,u129005,This lead came from Queenan's undercover guy.,2.0,2.0
847,u211091,With NEONWAElGEOLCHlNGKAN Don't you accept it? ??????,5.0,5.0
848,u133457,Can I count on your best work?,1.0,1.0
849,u269465,You have a whole not her head up there.,4.0,4.0
850,u42434,"because, in those areas, scientists working in Africa will have a competitive advantage.",4.0,4.0
851,u27653,no toilet -- the families in this compound shared a single pit-latrine --,1.0,1.0
852,u135277,"And in reality, the kids on that other team were probably only a grade older",2.0,2.0
853,u17726,"And, of course if you can build mice molars in Petri dishes,",4.0,4.0
854,u43906,"to build a structure, but not build an abalone shell --",4.0,4.0
855,u98883,Catch a falling star and put it in your pocket,3.0,3.0
856,u151423,We're going to put your ass to work.,3.0,3.0
857,u15980,since he had escaped the camp when his friends had not --,5.0,5.0
858,u185651,"You've gotta free your feet before you can free your mind, Lyn.",3.0,3.0
859,u249890,So I should just go to America.,4.0,4.0
860,u167993,Can I havea word with you in private?,1.0,1.0
861,u77254,And who's going to look after the people and the soldiers?,3.0,3.0
862,u128489,"It is, but it is not so simple this way...",4.0,4.0
863,u3715,"So with simple electronics, you can detect how much the page is being bent.",1.0,1.0
864,u119405,"You pedaled down here on your bike, for Christ's sake!",2.0,2.0
865,u99527,She must suffer to her last breath.,1.0,1.0
866,u70385,I can see the hand of a master!,2.0,2.0
867,u268641,"Fortunately, I had the foresight to save a few.",4.0,4.0
868,u296433,He told meI could come look at his operation.,1.0,1.0
869,u278657,A lot of people to suck up to.,2.0,2.0
870,u262189,Does that mean you're about to have one?,5.0,5.0
871,u19319,why it's so innovative in some ways and so un-innovative in others.,4.0,4.0
872,u207571,"I want you to move along the far wall to your left in four, three, two, one.",2.0,2.0
873,u269372,Are you sayingthat she's out of my league?,2.0,2.0
874,u252382,"I voted first, with my own hand!",2.0,2.0
875,u299553,I couldn 't say no to my father.,3.0,3.0
876,u146724,You've worked every kind of horse there is.,1.0,1.0
877,u98587,Who do you have to screw round here... to get a cup of tea and a biscuit?,4.0,4.0
878,u190186,"Well, you didn't stay in the car, did you?",3.0,3.0
879,u98697,I can't believe you still listen to Joni Mitchell.,2.0,2.0
880,u63309,There's only one way into a crime scene.,1.0,1.0
881,u234333,I need you to find this bastard.,4.0,4.0
882,u295790,He/she gets up to the 5 am,1.0,1.0
883,u27433,and that's what I wanted to give you a flavor of.,3.0,3.0
884,u65825,How long has this been going on?,3.0,3.0
885,u242866,You usually run half speed to stay with me.,3.0,3.0
886,u67190,"Well, don't have kittens, Genesis is going to work.",3.0,3.0
887,u38424,We can start to look at different components along this spectrum.,3.0,3.0
888,u36407,"And we're not all going to become facial expression experts overnight here,",3.0,3.0
889,u182148,"Don't make the computer so loud, understand?",1.0,1.0
890,u157617,I find you both very sexually attractive.,1.0,1.0
891,u153876,I don't see why I should watch it happen again with your daughter.,5.0,5.0
892,u75608,"And I don't want to be late for my ""greetings to the sun.""",3.0,3.0
893,u291060,It was decided to hide her uncontainable madness.,4.0,4.0
894,u260007,Grab her the moment you get in.,4.0,4.0
895,u230689,I don't want to be proud of you.,4.0,4.0
896,u154269,"It makes sex feel better, for God's sakes.",4.0,4.0
897,u104107,"""Self-destruction was the only way to beat him.""",4.0,4.0
898,u192526,"So, you'il never be as funny as me.",1.0,1.0
899,u211903,Those belonged to a young couple a few years ago.,4.0,4.0
900,u36834,And what you do when you go to any new site,4.0,4.0
901,u214541,I think it's supposed to be fun.,4.0,4.0
902,u108413,So what you're saying is that you never believed in her innocence?,3.0,3.0
903,u176052,"lf you don't have enough, you can't piss in the tall weeds with the big dogs.",4.0,4.0
904,u58653,"They are athletic gear for Muslim women that enable them to ski, play tennis,",3.0,3.0
905,u190862,"I like it, but I'm thinking it might be a little bit small.",2.0,2.0
906,u185213,I still need to return this money to you,2.0,2.0
907,u94649,"Listen, if you don 't stop, I'il call my mother... and she 'il kick you out.",2.0,2.0
908,u143250,Where were you on the night that Dr. Ian Wexler died?,4.0,4.0
909,u11192,You've got to track coalition partners. Create a record of success.,3.0,3.0
910,u187186,Woman who made you so it should be unique.,5.0,5.0
911,u161223,"You take care of the car, the car will take care of you.",1.0,1.0
912,u203536,I'd like to discuss a very promising proposition for two champions.,2.0,2.0
913,u146674,How do you feel about that?,5.0,5.0
914,u157396,Don't speak to my son like that.,2.0,2.0
915,u211578,"Finally _BAR__BAR_ the love I leave, and you stop",5.0,5.0
916,u158531,I can hope my ass is made of ice-cream but that don't make me a hot fudge sundae.,3,3.0
917,u289690,Especially since Gandalf the Grey was only in Fellowship.,4.0,4.0
918,u54794,"And the first thing I did, which was sort of in the absence of another idea,",5.0,5.0
919,u148565,"Time to be great again, my lord.",4.0,4.0
920,u229353,Sjoerd Dotinga can you take two children?,4.0,4.0
921,u54946,you'd see that the industry -- their industry -- they're all recycling.,4.0,4.0
922,u8226,which all of the things in the stuff I'll show you today,5.0,5.0
923,u234143,"The light was harsh, I felt cold.",2.0,2.0
924,u178970,"Actually, I made that last part up.",3.0,3.0
925,u130300,"Our ability to live on planet Earth, to have a future as a civilization.",1.0,1.0
926,u177386,"Until he died, they called him a liar.",2.0,2.0
927,u35253,And how shall we look and verify that we actually have it?,5.0,5.0
928,u267194,This is gonna be one for your scrapbook.,3.0,3.0
929,u127333,I need two Surlies and a Cow Tipper.,5.0,5.0
930,u100513,"Now, what are you playing in this little vignette of deceit and villainy?",3.0,3.0
931,u293911,Send someone reliable to liaise with him.,2.0,2.0
932,u295135,It'il be quiet there and you can concentrate.,1.0,1.0
933,u211035,A vast room cuts uselessly Isn't the waist sick?,5.0,5.0
934,u238217,"But in this war, you're a servant.",4.0,4.0
935,u88508,A lot of people frown on the Yanks... for not being in this war yet.,4.0,4.0
936,u169152,What the fuck is going on here?,4.0,4.0
937,u75560,"Well, you know, you've always got me.",2.0,2.0
938,u137019,"You heard her, we got a agent down.",3.0,3.0
939,u214991,I got a little workshop out in the garage.,1.0,1.0
940,u37039,"In other words, hold your horses when you're coming to judge people.",2.0,2.0
941,u140512,"Well, I guess... they don't like this guy they think you are.",5,5.0
942,u10173,"and the way, in fact, you do it is what's shown here.",5.0,5.0
943,u90836,I'm agent Griffin Hull of the FBl.,1.0,1.0
944,u103648,"Hey, buddy, you got a dead cat in there or what?",2.0,2.0
945,u193148,What is he doing with a ball?,2.0,2.0
946,u50137,and we got an architect and we got a general contractor,1.0,1.0
947,u147036,A couple of FBls were asking me about you.,4.0,4.0
948,u154527,I never saw them in my life before.,1.0,1.0
949,u276244,Why is it that Dale never left?,4.0,4.0
950,u30928,"There's a lot of research showing that to solve cooperative problems, it really helps.",4.0,4.0
951,u193846,"Second Dream, has Wind turned into a demon?",4.0,4.0
952,u57932,"and packing that area, and then repeating the treatment a few times --",5.0,5.0
953,u189353,The giant ash cloud created by this super volcano,2.0,2.0
954,u106104,It's another thing for that thing to choose you.,4,4.0
955,u99407,All I can tell you is that I'm a different person now.,3.0,3.0
956,u265664,"So this guy you're seeing, what's he like?",2.0,2.0
957,u99239,"The loss of 15 years, the pain of losing your wife and child you can forget all this.",3.0,3.0
958,u79132,I know that I want it to mean something to me the way that this means something to you.,4.0,4.0
959,u243465,We're here for the rest of our unnatural lives.,4.0,4.0
960,u252170,I am sending you on a knight's errand.,4.0,4.0
961,u145838,I think there is an equivalent upward force.,4.0,4.0
962,u99087,I'il make sure he doesn't get drunk and cause trouble again.,2.0,2.0
963,u153804,"Because Mummy approved, God rest her soul.",2.0,2.0
964,u207441,Then the one what with she happened?,5.0,5.0
965,u206137,"All alone, no one to worry about you.",3.0,3.0
966,u142727,"Do stay to the left here, please.",1.0,1.0
967,u64044,Thought we could play some cards and talk about that.,3.0,3.0
968,u216899,She'il just keep calling if you don't.,2.0,2.0
969,u180863,"Look, I just went out with your friend Bill and...",5.0,5.0
970,u178839,"What kind of meshuga, hairy, barefoot person comes here in a heliocoptic that we should lay our good white sheets on the grass and ruin them, and then plot and revolutionize to take our hotel.",4.0,4.0
971,u13769,"So they were like, ""Okay, we'll put it in a jar for you with formalin,",4.0,4.0
972,u206716,He wants a hundred grand ready by tomorrow.,1.0,1.0
973,u54623,What is cinema to you? What do you do with cinema?,2.0,2.0
974,u29923,because I got beat up after about four weeks of doing this,5.0,5.0
975,u202292,So that the Lone Wolf never has to be alone again.,4.0,4.0
976,u133898,And how does this man Stoneman figure?,4.0,4.0
977,u198971,"Well, I'm the only doctor in town, so I'm about as special as it gets.",2.0,2.0
978,u114282,Did I mention that I just took my company public?,2.0,2.0
979,u60542,"Should be easy to find, even for those droids in your archives.",2.0,2.0
980,u183465,"Well, we gotta go get it.",4.0,4.0
981,u52431,"at the top of the world, in a place which should be frozen over,",3.0,3.0
982,u297162,I think she had somewhere to be anyway.,3.0,3.0
983,u193216,Is that why you asked to be reassigned to the White Collar unit?,4.0,4.0
984,u124430,It'il do the job of funneling the Persians into the Hot Gates.,4.0,4.0
985,u214012,This memory will remain with me forever.,1.0,1.0
986,u162343,And I would never think to do such a thing.,4.0,4.0
987,u168680,How comethat is not good enough for you?,2.0,2.0
988,u167541,Quit being such a fag and get in.,2.0,2.0
989,u247870,You already have a surgeon at your disposal.,2.0,2.0
990,u183400,"Dr. Kendall, do youmean to tell me that Homeland Security is financing a roach motel?",3.0,3.0
991,u162393,I've asked you not to call me that.,4.0,4.0
992,u18697,We live in a three-dimensional world; we might as well use the third dimension.,1.0,1.0
993,u228309,"In Russian Germany, troops e occidental changed gifts, but Churchill already sent urgent messages the Truman informing that Russia raised a curtain of iron in the Europe.",4.0,4.0
994,u43349,"And I tried to act calm, not to give anything away.",2.0,2.0
995,u149116,Get your ass behind the yellow line.,1.0,1.0
996,u99987,How others see us is not important.,1.0,1.0
997,u38095,and the yellow dots are going to be friends of the people with the flu.,3.0,3.0
998,u280279,The mayor wants this to go away.,4.0,4.0
999,u20012,Why do we feel that this is more true than this?,5.0,5.0
