,avg_labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
status_appropriateness,-0.11118128119854298,0.22034172758041592,0.05008461656246289,-0.0035960370752370955,0.09214869965683269,-0.053106516596086374,0.15857814287240662,0.003065721177084733,-0.08026275182045124,-0.01796286876420278,-0.0003181602984691557,-0.006490833684363655,0.02976006365623402,0.01703276049744442,-0.038957832023333465,-0.028607836895273523,-0.017320108338881618,-0.008704132527214381,-0.009538620193128193,-0.043149579269521676,0.0005793716416434506,-0.044864535250947676,0.003710681754822343,-0.04780596548658049,0.0718025479341615,0.08802773873436984,0.017836264228513067,0.01748723967800635,0.17889325902587294,-0.03723100982960199,0.20407219505579816,-0.054356321223067716,0.13404114724182165,-0.02568296444751177,-0.09170690678174861,0.04850208449472363,0.11680964975482327,0.3378064008323566,0.29939926186316057,0.5672388459534432,1.0,0.11260799803205221,0.30180148446729393,0.13290356749820142,0.04038899189534133,0.16223849350832,0.016534971257511726,0.07362523825771199,0.23328869216045167,0.32501721797814,0.1848576468855858,-0.09961800221839551,-0.13751704441562831,-0.03354569299082889,0.19106094281240027,0.2704144291831202,0.022738024814444986,-0.030758457902045854,0.2779290625800629,0.09506195428063972,-0.15757212883808563,-0.07177544709711582,-0.09767438090763587,0.10150093545970165,-0.12858934653639453,-0.11946778916563765,0.13172453497068257,0.31273082187696655,0.08272049283419994,0.031028938935827283,-0.006781175095009012,-0.06923453981330019,0.2583172981640971,0.14040322389402474,-0.07636520950743933,0.04568501040774835,-0.036497082747385674,-0.0820755290516813,-0.08053727147543017,-0.027998887464582314,-0.07523630897936977,-0.08731314040541703,-0.040646779145108364,0.3963663892217402,0.1557681804779892,0.06547218598742466,-0.104714625725987,0.056877388594438964,0.01244407885989728,-0.02839074877693601,-0.000760241830239761,-0.042964979092491744
personal_choice,-0.13514920664417196,0.16375687746236564,0.013798704409552026,0.040987633711434455,0.242899099706551,0.08116122420528747,-0.08006183040238028,0.09850798892269158,0.0689980614000518,-0.10119576631797583,0.02965875982147147,0.0017394576160997429,0.02043132935316599,-0.013423830389685476,-0.021956628378798047,-0.008225850195236457,-0.058502301375246014,-0.05969489000842597,-0.05596637515622641,-0.0238409421318411,-0.01869615428493908,-0.02121801189846993,-0.03855125874280761,0.0001932330386878198,-0.02613530819257918,-0.08502106432157927,0.1720443618135909,0.28062996502733867,0.18198142458993158,-0.06327357279184914,0.157919412975252,-0.173215708109269,0.16332037425001866,0.06395588718331846,0.007323071729575781,0.15316654431264334,0.004006062059948898,0.189050491470947,0.19110214070711268,0.022614611416057057,0.11260799803205221,1.0,0.15076559245216775,0.049157140047840844,0.49147450222759037,0.031675555721875685,0.26702228249772086,0.5326634985486572,-0.03901386260916398,0.06601023539834858,0.13809829159845857,0.01580834912395881,-0.04771929313542764,-0.013695827615444378,0.03751240391832871,0.09076719632025923,0.09275854253416047,0.15794914506441513,0.17192346596075886,0.13017384114639943,-0.05292768515132858,0.07979470341996442,-0.08033349924315795,-0.054347338424787194,-0.0071331412084613376,-0.022276607800509406,-0.0034881937842791704,-0.06847620368806484,0.03392100222088959,0.021308475045910703,0.17394481052739771,-0.2871045070741992,0.06711469423809255,0.08415560348653585,0.01871655654110587,-0.07633236391340323,-0.15217454718835835,-0.0726980046663785,-0.0775912384680909,-0.14018111545605177,-0.07299133321664501,-0.002899062236748206,-0.09000260773154657,0.16145848025318246,0.15636599945480684,0.14785449189031144,-0.03734183026214399,-0.10209797595535612,-0.08439031033913826,-0.030966340517108313,-0.04385403633577125,0.04723770497272785
group_harmony,-0.055658676822609054,0.033698191738842725,0.030581772216578807,0.030868363244857488,0.15811804489808007,0.05067635418225906,-0.01606872081200657,0.05185578788149053,0.0211044149162117,-0.03668853384421305,-0.030625185207973343,-0.05291491264239438,0.03348966744555587,-0.04159984467774204,0.025412542726056066,0.035111365206027104,-0.03861189305358136,0.06566132334683147,-0.025645475836503777,-0.02256698489446443,0.05888636995000906,-0.03465727033649972,-0.02670053009893976,-0.009342338360354795,-0.015371951589101197,0.006315972403399679,0.15364187617792877,0.0791922241005907,0.08465759923739462,-0.037619990190023114,0.048072920886083954,-0.04405022577904948,0.30685486937627726,0.09783647483018819,-0.05374110947462433,0.0915276606895351,0.1264360599774667,0.5260670952107526,0.49093115184200986,0.08156276424924348,0.30180148446729393,0.15076559245216775,1.0,0.5940986368388184,0.04976231787138086,0.653575809543359,0.09297983409043678,0.10313291708936854,0.13649522055381755,0.322291090622191,0.13552844475345086,0.02638998368779196,-0.07601479884706695,-0.048648084165239684,0.1875540005930088,0.310845924231486,0.15635921740930084,-0.007349656231305069,0.5096624847467933,0.24931421299743098,-0.10066120933387675,0.034498130652224276,-0.02379965901707531,-0.07110238859140454,0.0432240350242137,-0.06445152035482385,-0.054770052476502316,0.08247081872865696,-0.05316403625827377,0.08579061693949118,0.09635793469504302,-0.09501570364932721,0.2803852158059985,-0.044276072830708176,-0.1657878077055588,0.01215203225745309,-0.019302121745592826,-0.06281475465189038,-0.06428568189833125,0.013774346327518758,-0.060265864555019304,0.051295331825101376,-0.11269232915730701,0.6397873109703162,0.03249645080607293,0.07895592871931396,-0.05237073440694018,-0.023281569526620423,-0.07442208543652136,-0.07647824797700992,-0.02715660875494766,-0.024711617353929873
shared_responsibility,0.001948908822027577,-0.06270783132392488,0.0408070845521315,0.03416770988066262,0.18722982172200736,0.019094709521588885,-0.03693619258758232,0.0642084718710396,-0.0244161712496731,0.0001828800426575168,-0.026675464103543583,-0.026241115796293138,-0.009818846460834285,-0.04187274788186815,-0.03421105666722771,0.058190398244851074,-0.03551922341403208,0.01767018423664889,-0.008328615434561733,-0.02903360783863475,0.014933586337017721,-0.030187532402168392,-0.026521441873290905,-0.01693885032504812,-0.013389435526081935,0.052566253322319866,0.11669589622457721,0.03500858795010381,0.006253186955451179,0.06295272260572617,-0.027262092779682404,0.07532055036284405,0.2639425592825691,0.17227880321104388,-0.025194940707858746,0.09087989020152695,0.023016101475903064,0.2565566780970887,0.19730828488312532,0.041097316195522114,0.13290356749820142,0.049157140047840844,0.5940986368388184,1.0,0.06338090856141451,0.5799794301159428,0.08550298543906003,0.15336083723651403,0.2057839813844672,0.3537424587390972,0.33776064019369517,0.018998671068751152,-0.06197974949593595,0.010791575439378216,0.10718295088180779,0.13677915475865618,0.10350098651685821,0.03354504890595328,0.2159760268025775,0.05961552060824064,-0.05556255097751719,-0.024883625687851203,0.0689839379248073,-0.01760837655706577,0.07411661387413913,-0.05564288103923987,-0.055271073527315744,0.06645661314987293,-0.1382408512820547,0.12803431573996296,0.02407590069663513,-0.03429782392310579,0.10508408334947247,-0.03697536726464497,-0.05647455120415446,-0.000577012397833222,0.06905980788710178,-0.02062411235703229,-0.023265803728791383,0.09629534472953163,-0.021508897241145228,0.0008442229091694752,-0.03204766270996262,0.4203323546710649,-0.04896996562913186,0.06033814318705951,-0.02971823042097282,-0.021613503826362825,-0.07329340019136377,-0.004500283667604617,0.0038371823841777623,0.01860417351260293
self-reliance,-0.032931960236653936,0.03382562009351099,0.017810717682304217,0.02529510465882953,0.18632592500452289,0.04128827721154988,-0.09596435709179797,0.16865430812604396,-0.018890164051390435,-0.0574078283617689,0.06607277002424339,0.03073814398762127,0.02479576115827126,-0.03969301828437324,-0.036160550877040086,-0.008958775317502214,-0.018128710269649354,-0.04292152195750911,-0.004743016348641152,-0.00905964399925692,-0.03943790188849099,-0.03290308499812845,0.004897548275371878,0.030348682897473958,0.017981765808886947,0.01113793732978637,0.19188977991154627,0.184706028629606,0.057499416474477316,0.00397978195470859,-0.04147954052182292,-0.08659812356280737,0.1407758752989088,0.09500332350571014,0.04314751683661733,0.01660876751376604,0.028276693161621128,0.13385479463266098,0.07799214653260086,0.02422073895611084,0.04038899189534133,0.49147450222759037,0.04976231787138086,0.06338090856141451,1.0,0.02992202365596807,0.4755372538485301,0.5553655446329788,-0.06492015419264083,-0.023899201427224435,0.3191726022248381,0.08913319619291439,0.07985718623281957,-0.042391404516669645,0.09342226961354098,0.0812938372193736,0.07331396031589246,0.10194109413984823,0.05296282246865078,0.049668820932595954,0.042074443524313984,0.07879681914333715,0.031298613048362754,-0.050553244319051,0.15326178287741152,0.12949657450843718,-0.11777252749847167,-0.02898939594104308,-0.04162744960926576,0.045105554114503475,0.06489417610823053,-0.12557421286294376,0.0436153885967899,0.022410844294524817,-0.008467000265385853,-0.01660956301083232,-0.007119332965003857,-0.029957347327903967,-0.036112330677352755,0.015718161788946215,-0.0471405212664537,0.01622708267366446,-0.06466353570929102,0.04743323503340864,0.021822000263615565,0.047558648797031144,0.03351446129111765,-0.04398462346420646,-0.02585778423753616,-0.016910829315451355,-0.014377390745527846,-0.0006438613496982524
group_wellbeing,-0.03852607469709256,-0.03821505666085085,-0.0009561427820241318,-0.016267432219104105,0.06253166522813905,-0.003631388843603753,-0.043726836927987685,0.059837325413234485,-0.0262234562755484,-0.016863418282792576,-0.022961486226794437,-0.03429960298496169,-0.014970948299444222,-0.03793147832907524,0.005025493286560426,0.04604249754207693,-0.032679621419904985,0.06201505562162375,0.013828811411301467,-0.02499130976365668,-0.019620664243206284,-0.025984575442915055,0.00010664198814923045,-0.008208683165859019,-0.011525248004057874,0.10309975057683878,0.20710459005151313,0.047601930365846264,0.018897917518534396,0.03591882387089098,0.0270709998374107,-0.022813940739892735,0.33721403665796285,0.174479447422163,-0.07218327021211236,0.18543700514615566,0.027162005981259615,0.3486908473245187,0.3327083479217623,0.04346083722403658,0.16223849350832,0.031675555721875685,0.653575809543359,0.5799794301159428,0.02992202365596807,1.0,0.07703806319920024,0.15091870163746818,0.15255319611540744,0.24017508640805818,0.20609427652406756,0.04070517969697785,-0.05315414079330218,-0.03558172605714703,0.08910627123046319,0.14434018194454643,0.14472401747518576,0.07017200687546998,0.26990550039097677,0.026856143033492545,-0.023777984721721913,0.04420153699702447,-0.010594248955001556,-0.0610401858502095,0.07572797791278998,-0.043239400487826644,-0.04891059074634212,0.12926394461815544,-0.0662914435260539,0.09693958102988749,0.11120585145746419,0.0016875704792666186,0.12658867583150293,-0.0019919104809994286,-0.038133183307847714,0.011799739861558871,0.06988685454727282,-0.06999737361705108,-0.07300054512448075,0.11773407067163548,-0.07008329594066263,-0.009630869324484488,-0.029727566795504198,0.5476277034689755,0.009410486731976394,0.06670030358410112,-0.06565545084449279,-0.07086455846483655,-0.0850569079094399,-0.05206126073629326,-0.03962001731130919,0.015577602668974979
self_growth,-0.07032093433513699,0.046489819999501886,-0.005534523634351931,-0.036600784080354824,0.03675251923993799,0.06533971637964087,-0.0727774443424318,0.12136217806533697,0.009192603324745249,-0.05749713962968565,0.04819779545855908,0.013359023515605051,-0.011530525885395482,-0.023847451032502194,0.0064101898163278,-0.007686382081430787,-0.008271509124758573,-0.032530018842973914,0.00809927494500545,0.007857925631035318,0.0029055302364091435,-0.023509185810160146,-0.018409013484931586,-0.025050506355894592,-0.010427308979160173,-0.03142906076152457,0.24420312245632875,0.15346364087551392,0.01325851340046903,-0.008147788822071332,-0.10642134927249763,-0.11385324654401573,0.16053817398978945,0.024686372707305348,0.03833167028854873,-0.011965444898156433,0.014837964592643926,0.23515210062709183,0.20661484732842808,-0.025309536703053137,0.016534971257511726,0.26702228249772086,0.09297983409043678,0.08550298543906003,0.4755372538485301,0.07703806319920024,1.0,0.37338563574586625,-0.04267815837429409,-0.00712132010972115,0.10029833850488908,0.11749190340375779,0.11717744451764371,-0.05884114425884137,0.13873684533686284,0.17227547197510362,0.10917369627912964,0.043473649980087375,0.1000508353646493,0.12877757065581533,0.028058068873090657,0.0864282586516282,0.06309005027808219,-0.1311749308197827,0.29511662997013,0.15380897636415214,-0.2460934013770795,0.003630245863783284,-0.07375553112061319,0.010587003800579895,0.09101337935475264,-0.09256580195676584,0.12974282897395878,-0.06498659242085678,-0.11920765243490765,-0.03064798851764593,0.02081952641453976,-0.007147833551994416,-0.011874328075263318,0.029263209132522616,-0.015904066044107604,0.0764663230218724,-0.08142745835795524,0.13708225125711068,-0.011558075983126007,0.1058474564137842,0.04367570484948425,-0.024030951703510734,-0.06914550011495972,-0.04304644231595644,-0.04333567753605257,-0.014548822626380726
self_responsibility,-0.08537300689460327,0.18222564974802488,0.04218430326174213,0.01342154300813053,0.15660534554858166,-0.007330907940456773,-0.09836931988736987,0.15304982691800575,0.040000675704882964,-0.055671196876223794,0.04766319064688413,0.0037256966014171285,-0.0035047002717097176,-0.018995054506632986,-0.027465523303030315,0.027914652204378897,-0.04061658759883791,-0.04614651670146317,-0.02808508687202665,-0.006434310034697179,0.009601028844834951,-0.01842038322457948,-0.029405976487797494,-0.017069848136798717,0.0014987576092204823,0.013852646592725412,0.23907942886068853,0.2765573755627122,0.12946011794625661,0.002039229353939857,0.1463187857827632,-0.0367611546540257,0.27278769859583857,0.0965251294144116,0.015347142139057518,0.38947438512632065,0.02627122514774838,0.05660989894974049,0.04793957355224789,0.1425961346824599,0.07362523825771199,0.5326634985486572,0.10313291708936854,0.15336083723651403,0.5553655446329788,0.15091870163746818,0.37338563574586625,1.0,0.03861822182227859,0.09027332432296879,0.3388037996761651,0.07606320784983048,-0.02997178185515961,-0.07498576172271813,-0.04673473768380313,-0.11558823084197828,0.11156755249894294,0.23183262262776014,0.03776154297728467,0.007758943239219959,-0.01644934859500321,0.07332425899891334,-0.051144026088229134,-0.015720508797539907,0.043597523263291124,0.012297613826598521,0.010001278295647845,-0.06761194612960304,0.023326796914483507,0.01322178663254413,0.198917703251837,-0.22446411346669592,-0.1704110959474525,0.14968192491178622,0.23367829413950786,-0.06112080501928549,-0.0984730059898728,-0.07191553841926691,-0.08066780361078814,-0.07447783737220198,-0.07634882885321564,-0.08248481550867127,-0.07656818648011295,0.08244542912884543,0.1009950137865692,0.08402049198529207,-0.05300663338436374,-0.11991940914802114,-0.10179391060190703,-0.0034251154330572913,-0.027595028918013773,0.10934331213456976
ext_responsibility,0.017494847669814385,0.007137007365178675,-0.06809795654833944,0.024827361309102187,0.03353138635204452,-0.054153392899256414,0.03852435839635609,0.010140083633583106,-0.07253088690260183,0.03662657377007925,-0.040464453919159815,-0.011706806047969443,0.020657596077582437,0.03593721807957793,-0.06371009325822478,0.030541601032088694,-0.030780236436373832,0.013843060718352828,0.07798230601142139,-0.02213232332594183,0.005360774642988524,-0.006552939778769115,-0.02056610435694742,-0.04879420363494469,-0.020310656817278488,0.10209423797045687,0.010219108044741212,0.15322951821641512,0.061741535478996426,0.11788261239930313,0.11608208943616515,0.09470203652896014,0.19377784248549013,0.18201006237891149,0.03868825200808524,0.1746482932676945,0.1315691611073131,0.027089491286559325,0.0683453684582992,0.33195896197630487,0.23328869216045167,-0.03901386260916398,0.13649522055381755,0.2057839813844672,-0.06492015419264083,0.15255319611540744,-0.04267815837429409,0.03861822182227859,1.0,0.6103146168313627,0.17642958641304146,0.02906492196397698,-0.01790786319986573,0.011059122506830726,0.0119811610799976,-0.05758758668063256,0.08447660188375683,0.08436419161354029,0.08353482248867074,-0.015091666614394093,0.054162805229000306,0.06033923601174999,0.057118014056644184,0.04848063058107601,0.009970420772114179,-0.0007393941608973136,0.0484146351260002,0.053045201274126944,-0.05353413179864711,0.12081462812769268,0.1508780500339511,0.025433008067163823,-0.07932788366397005,0.052575232090600665,0.1440284296053464,0.060534708420229975,0.05264564882097017,0.04270508761658198,0.04109689137911762,0.04197262338446608,0.024597130784833623,0.005852270256904115,0.06528173096072436,0.11809168363115201,0.02547240532236252,0.07064714201494428,0.009882185634055159,0.0384610143891639,-0.05180524662490459,0.04359804563163111,0.0773637715469966,0.2977232836193233
other_reliance,-0.0343172964564746,0.1074361656488149,0.014143188767012076,-0.03736265840329531,0.12353257655394571,-0.03271353985959964,0.04684021989231298,0.08412455803275587,-0.035956600515767746,0.03979607357657092,-0.034971017522773234,-0.04513305091687924,-0.01940941963905514,-0.026875695755332465,-0.07661736929154643,0.030450997301859926,-0.05598398246576988,0.036175884145074784,0.03762725944728863,-0.029416406247173392,-0.0025294295724604104,-0.03957527113709248,-0.01174365780094983,-0.03020305672842173,-0.01755329101623585,0.08286764770410542,0.04585296565888983,0.06489152453754382,0.07185219535375063,0.025999918560674764,0.11502943860527487,0.06425656900818585,0.18831360388753277,0.10947315810711729,-0.058580468269060916,0.023247839814753545,0.11232499436424442,0.19407766642110943,0.16806825601334,0.26255748872531787,0.32501721797814,0.06601023539834858,0.322291090622191,0.3537424587390972,-0.023899201427224435,0.24017508640805818,-0.00712132010972115,0.09027332432296879,0.6103146168313627,1.0,0.3425573565009166,-0.07100706624809228,-0.07664050805352231,0.018565642687842863,0.1050730683028914,0.12427741421984236,-0.02956300058510876,-0.040781491017143554,0.21111996583424555,0.0415574950911785,-0.08702287525840793,-0.03438718302244095,0.03418681503978709,0.05123957034668918,-0.05879840955194771,-0.07223159485964967,0.07710989397455711,0.08025892818694873,-0.012258968771091635,0.0683381111302414,0.021135567148383022,-0.013476540250346837,0.06992828960142351,0.09131533567764316,0.0037181958201862727,0.019961006253250535,-0.007985367417516086,-0.028376135188529505,-0.032130629882320315,-0.008800563628795843,-0.03584925991847603,-0.04208467630186623,-0.010078270775558668,0.33693236702376245,0.03283794548961545,0.030849163688675074,-0.06422210859611217,-0.007684742210148921,-0.06496676478577439,-0.001768282854341519,0.00560038304751433,0.08970175430185719
accomplish_tasks,-0.053750373258594865,0.1087197744551044,0.032460072456033495,-0.031634879578650625,0.09414846472923143,-0.04449153588128945,-0.015115337464860148,0.13721342409039705,-0.03238644819748615,0.049952107653730926,-0.01590347070791318,0.04098337564978773,-0.031953544886403486,-0.06585972070342916,-0.04895513394296615,0.03472328060967736,-0.049746042609448995,-0.003866101764534483,-0.02914662273792721,-0.04186491787779433,-0.000985435026778855,-0.03335014651511662,-0.0095183697224694,0.016127830072045456,-0.019306853693309433,0.18198928637590647,0.18381084730202132,-0.020427626619915817,0.033248751314954195,0.0835155238911577,0.10069246147046873,0.05064614251352709,0.25814255770950195,0.11329215707283063,-0.12347817980193751,-0.009724015153562214,-0.01633683423157182,0.09606957400266615,0.0008638929897887779,0.22993524323352765,0.1848576468855858,0.13809829159845857,0.13552844475345086,0.33776064019369517,0.3191726022248381,0.20609427652406756,0.10029833850488908,0.3388037996761651,0.17642958641304146,0.3425573565009166,1.0,-0.1492913084965391,-0.053698149356170045,0.01700181491809027,0.06033852389526566,-0.010438225074117213,-0.07825654611561918,0.022791393175882264,-0.015521910071567077,-0.10480655299675602,-0.03434039132467723,-0.0839956166861168,0.038832090117511826,0.12930612019619048,-0.037296347471501304,-0.02637647471373318,0.0984099231845015,0.07382895770252931,-0.07797047586808113,0.05217617576153347,-0.09663139770491405,0.03629147151927768,-0.0589864495805585,0.16467630343670658,0.12948992521388236,-0.03205685060155448,0.06062152805160415,-0.07741833535599314,-0.08095853581292674,0.1035600582765502,-0.06925771887821465,-0.15110559650680086,-0.006084142208869196,0.1965681117695582,0.018537683857995858,-0.046840702468926174,-0.08637508316621557,-0.09202350991502282,-0.07441444781832506,0.025021967673870014,0.005779045962650349,0.000661963472863301
implied_meaning,0.447422196646637,0.00028136201443881403,0.06674372387628918,0.0008782114789266972,-0.029479500210599134,0.06335961446857169,-0.14038355326620672,0.022650474012061172,0.025190958256584066,-0.006823741453669736,0.038368183187266126,-0.016469182568630045,-0.030502481583254505,-0.02475881266221474,0.02681382666053017,0.006477119885229363,-0.07476148498901289,0.03085328955123837,0.028403177531562313,-0.0002595710517086398,0.03753569909537267,-0.0035944607171444687,0.05431819300086973,-0.02545914418571073,-0.04510239716543652,-0.259866399119922,0.031141302415505872,0.05623515812737008,-0.22665721321587456,-0.13407913609035146,-0.5108618240825814,0.3515306651240516,0.0586918307567925,0.09327862445990111,0.016027045975125633,0.12916315648360469,0.03854515929497939,-0.0320334139917471,0.05149747642098316,-0.06717191075193753,-0.09961800221839551,0.01580834912395881,0.02638998368779196,0.018998671068751152,0.08913319619291439,0.04070517969697785,0.11749190340375779,0.07606320784983048,0.02906492196397698,-0.07100706624809228,-0.1492913084965391,1.0,0.34837910699561914,0.02809608547791564,0.0872015438058418,-0.06872447337318051,0.32804659858606033,0.18695069290330024,0.11709106000404791,0.026573769824024592,0.17589573730478952,0.23736495592913884,0.42188629146479045,-0.476272878196551,0.49585253393008777,0.3550645440108669,-0.49398710057798584,-0.14544028464696,-0.17614730150046518,0.06920322644149511,0.2144963348302154,-0.052509155012364604,-0.07091834664811397,-0.42331502546930694,-0.1260352813286954,0.03206959599379936,-0.1710211575226742,0.060357179599287596,0.054807626324762444,-0.21070459041470002,0.04795067884071372,0.5398067703892657,0.20462753453382349,-0.05511343900614201,-0.3698639285622753,0.22714502681893597,0.3174370243881007,0.1470090087657016,-0.017432271282893735,0.020563288616785476,0.0179182610861824,0.09037882442818769
creative_text,0.13050725327709362,-0.09725879356421478,-0.006474767578266895,0.0003298322596837312,-0.1003144113907596,-0.0790298619866165,-0.05203497422706724,-0.007353302431351692,-0.05360895447730135,-0.02485187120503639,-0.026220065725426626,-0.015029744563681939,-0.026767383941816218,-0.010008658076628292,-0.0156790733830895,-0.02921579376974007,-0.01716362454950306,-0.04228498539256569,0.04077123278814514,0.018868455262759546,0.11145576337651969,0.0020721909289285823,0.18690374371300922,-0.031617558187837416,-0.013160853665282427,-0.10786426815865073,0.042096165368855715,0.0039628762654066564,-0.19541474700419595,0.049348769416214196,-0.2675392401265625,-0.07239789627978964,-0.004029464700331862,0.011454819997745683,-0.021531408485186053,-0.029284916987898656,0.051284523895822366,-0.04089861273665707,-0.008189962560876654,-0.021253287247718702,-0.13751704441562831,-0.04771929313542764,-0.07601479884706695,-0.06197974949593595,0.07985718623281957,-0.05315414079330218,0.11717744451764371,-0.02997178185515961,-0.01790786319986573,-0.07664050805352231,-0.053698149356170045,0.34837910699561914,1.0,-0.011518497290354795,0.010191313305332884,-0.051472621013677194,0.06484220207431385,0.05248346041919516,-0.07699729355864268,-0.025338314132888715,0.6424685646695659,0.5279942998027614,-0.02431383956172612,-0.3721974928409076,0.3316997280931568,0.9298910826458998,-0.23061720879475342,-0.017591706485494442,-0.1363818508622844,0.062221146343304924,0.18326477945902372,0.05985980705742647,-0.06917446848766524,-0.2796868121751973,-0.10049825714584425,0.17680554386845418,-0.01153081462005605,0.14203856146444913,0.12713336949775123,-0.05814804588377351,0.1193318314992663,0.24936714281724623,0.1416729051412032,-0.10846054022027328,-0.12938632764959282,0.3288336672239046,0.5017273210038525,0.022905702776092118,0.10821943766755765,0.03787169793571323,0.020462176047801227,0.04511769064634203
repetitive,0.02318551050971876,-0.03320101932930541,-0.02372414035113734,0.08069112302005477,-0.0023768931571744208,-0.037422023360390896,-0.026178673840055195,-0.031102830358674807,0.03344475245551538,0.11382759466340645,-0.011253641981029692,-0.04274665151151233,0.0966272375221338,0.05904868818749909,0.16927013694823942,-0.024489685513162232,-0.02504276818282905,-0.022025205124696592,-0.01716952157889397,-0.012248477730897649,-0.017352048092663063,0.20294574867748616,-0.013462110872051765,-0.013570243640360328,-0.005648633259152565,-0.016158808560004994,0.024794950868484534,-0.03373382145306287,-0.016157850796868718,0.0034853324323716886,-0.0007952839733583674,0.024232836153210886,0.006128370507588358,0.06058752770109756,-0.028197727758523906,-0.04532937277279499,-0.0029529574574710653,-0.007281490293510197,-0.036095639835068014,-0.02676765834896474,-0.03354569299082889,-0.013695827615444378,-0.048648084165239684,0.010791575439378216,-0.042391404516669645,-0.03558172605714703,-0.05884114425884137,-0.07498576172271813,0.011059122506830726,0.018565642687842863,0.01700181491809027,0.02809608547791564,-0.011518497290354795,1.0,0.04507139272365761,0.0010154672427644073,-0.01869091254569154,-0.06716813016532532,-0.020382720354647207,0.015594474344122526,-0.008715227415138865,0.015709523084174535,0.05675900739539606,0.021613788495736322,0.03995760386805711,-0.02535819863892893,-0.019749957254616625,-0.031871484943405096,-0.01901948535380212,-0.020735760067118525,0.007761116917159799,0.04894341816669384,0.006013308266667184,0.004897946159052885,0.022123891184872645,-0.02128400969208108,0.004801088439787646,0.012642177154647235,0.013510549992844892,0.009471670736724782,0.007652807344379369,-0.010077162454915467,0.021708136375895557,-0.04440383463496075,-0.025974349738855183,-0.028611946602636114,0.01677810454928567,-0.04580840644687749,-0.014459005704580028,0.0011520474328004572,0.06516189276367762,0.003713661848015112
point_faults,0.0605756422105533,0.04609022520286054,0.020346356853236505,-0.02037352427839706,0.043120659584559205,0.032056145537015086,0.01749611689983996,0.07643068883003068,-0.00602471005955886,-0.05065047771767204,0.012391199406842742,-0.002414121655113705,0.014042445502836913,-0.014749627097362921,-0.008075283784793597,-0.029955840541531012,0.010165618776871202,0.012789044252486474,0.02749387094674156,-0.01287808547809364,-0.03370399072901584,-0.10450999789599495,0.03208337596140087,-0.03689910060531194,0.024459007225928312,0.01831552235496409,0.011594759671066952,-0.10577294806414705,0.019056950509272193,-0.04968247803049519,-0.16109444408050583,0.05689595224864286,0.046395954955665925,-0.023200674206086833,-0.06655193081883218,-0.22838643993128516,0.014020510718180907,0.34033201601874064,0.2706497277858252,-0.04945039316135635,0.19106094281240027,0.03751240391832871,0.1875540005930088,0.10718295088180779,0.09342226961354098,0.08910627123046319,0.13873684533686284,-0.04673473768380313,0.0119811610799976,0.1050730683028914,0.06033852389526566,0.0872015438058418,0.010191313305332884,0.04507139272365761,1.0,0.4898215727735008,0.18960181679238125,-0.16241614840399513,0.31430563416025015,0.09317326305905409,-0.16482924439246696,-0.09168946787843318,0.1851818933429041,-0.04937716107726358,0.21412680503974804,0.01351077255174117,-0.20162705890728502,0.11908502028792016,0.01606602309098317,-0.022943115987053588,-0.11088293624923491,0.036075595149586075,0.3898707477706632,-0.17182455986258152,-0.3676151794996474,-0.0923650613506023,-0.00948445766110053,-0.08611497128138687,-0.08355467493986408,-0.006516818687927,-0.0772380924421957,0.21886778674358612,0.06196167594913999,0.31044147142222445,-0.05637772652012292,0.022826145805619147,-0.000775288261626225,0.02946771791347569,0.009873427043843882,-0.06415470996791602,-0.04811194919220411,-0.1091325268206775
