,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms
452,u184510,我猜那混蛋想礼畯怳@道，老兄,4.0,我<self_mentions>猜<hedges>那混蛋想礼畯怳@道，老兄<engagement_markers>,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,u161223,你们可不要伤了我车，否则我杀了你们,1.0,你们<engagement_markers>可不要<deontic_modal_words>伤了我<self_mentions>车，否则<causal_markers>我<self_mentions>杀了你们<engagement_markers>,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,u153166,一个女子侦探 准能帮他找回失物,1.0,一个女子侦探 准能<boosters>帮他找回失物,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,u79967,只按照自己的意志行动,1.0,只<adverbs_of_degree>按照自己的意志行动,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,u266572,我能照着自己的方式来吗?,1.0,我<self_mentions>能<deontic_modal_words>照着自己的<self_mentions>方式来吗?<engagement_markers>,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,u48452,那些说摇滚导致了道德丧失的部分人,1.0,那些说<code_glosses>摇滚导致了<causal_markers>道德丧失的部分人<hedges>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,u252563,退开点 布奇 这才是真正的手段,4.0,退开点 布奇 这才是真正的手段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,u54794,我做的第一幅作品，还缺乏些创意，,1.0,我<self_mentions>做的第一<chronological_markers>幅作品，还<transitions>缺乏些<hedges>创意，,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,u274706,从双陆棋到雪茄烟 我都尽力做好,1.0,从双陆棋到雪茄烟 我<self_mentions>都尽力做好,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,u274725,照你来说 我值两幅画,3.0,照你来说<evidentials><engagement_markers> 我<self_mentions>值两幅画,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,u193,但是，每两周一次，他们真的把电脑放在他们的餐桌上，,1.0,但是<transitions>，每两周一次<chronological_markers>，他们真的<boosters>把电脑放在他们的餐桌上，,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,u261534,对， 但是等等， 听我说…,4.0,对<attitude_markers>， 但是<transitions>等等<engagement_markers>， 听我说<engagement_markers>…,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,u243783,不，我不是 我要去法律公会晚餐,3.0,不，我不是 我<self_mentions>要去法律公会晚餐,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,u242705,来个骨髓检查,1.0,来个骨髓检查,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,u288849,对不起，我刚碰到这个问题,2.0,对不起，我<self_mentions>刚碰到这个问题,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,u38561,那里对捕鱼、开采、钻探和倾倒及其他活动都是开放的,1.0,那里<situation_dependent_references>对捕鱼、开采、钻探和倾倒及其他活动都是开放的,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,u214012,这段回忆我终生难忘,1.0,这段回忆<explicit_references>我<self_mentions>终生难忘,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,u297162,我想她肯定在什麽地方呢？,3.0,我<self_mentions>想<hedges>她<situation_dependent_references>肯定<boosters>在什麽地方呢？<engagement_markers>,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,u165378,会显得毫无意义,4.0,会<hedges>显得<hedges>毫无<adverbs_of_degree>意义,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,u74053,12:40给你父母打电话.,1.0,12:40<place_time_svo>给你<engagement_markers>父母打电话.,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,u297391,我希望这没关系,4.0,我<self_mentions>希望<attitude_markers>这没关系,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,u125086,"孩子们,奉耶稣的名.",4.0,"孩子们<engagement_markers>,奉耶稣<explicit_references>的名.",0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,u283744,雷镇！你曾爱过一个女人吗？,1.0,雷镇<explicit_references>！你<engagement_markers>曾爱过一个女人吗？<engagement_markers>,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,u148034,快点，你又要惹你爸生气了,2.0,快点<deontic_modal_words>，你<engagement_markers>又<chronological_markers>要惹你<engagement_markers>爸生气了,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,u106234,我尽量能拿多少就拿多少了,2.0,我<self_mentions>尽量<hedges>能<deontic_modal_words>拿多少就拿多少了,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,u24560,看看1960年时他有多么勇敢，并请铭记于心。,4.0,看看<engagement_markers>1960年时<place_time_svo>他有多么勇敢，并请铭记于心<engagement_markers>。,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,u191458,教会安德鲁和玛格丽特如何去爱,1.0,教会安德鲁<explicit_references>和玛格丽特<explicit_references>如何去爱,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,u29425,这很厉害；他在屋子里用一把枪打死一只苍蝇 --,1.0,这<explicit_references>很<adverbs_of_degree>厉害<attitude_markers>；他<situation_dependent_references>在屋子里<place_time_svo>用一把枪打死一只苍蝇 --,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,u272557,不 我们要让他无所恃,3.0,不 我们<self_mentions>要<deontic_modal_words>让他无所恃,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,u105045,Molly！ 你也逃不掉 你有很多玩具不知如何处置,4.0,Molly<explicit_references>！ 你<engagement_markers>也<transitions>逃不掉 你<engagement_markers>有很多<boosters>玩具不知<hedges>如何处置,0.08,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,u137515,你在BAU的工作享受得如何?,2.0,你<engagement_markers>在BAU<explicit_references>的工作享受得如何?,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,u295850,"贿赂,勒索,谋杀",1.0,"贿赂,勒索,谋杀",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,u132685,"观众会为此而向你喝彩,崇拜你",1.0,"观众会为此<endophoric_markers>而向你<engagement_markers>喝彩,崇拜你<engagement_markers>",0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
485,u61224,你得看看他们去年做了什么。,2.0,你<engagement_markers>得<deontic_modal_words>看看他们去年<chronological_markers>做了什么。,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,u264149,有没有能力活在这星球,2.0,有没有能力活在这星球<explicit_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,u235712,我不敢奢望大家平安归来,2.0,我<self_mentions>不敢<hedges>奢望大家<engagement_markers>平安归来,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,u279605,如今人人都没有一顿饱饭吃,1.0,如今<chronological_markers>人人都没有一顿饱饭吃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,u187186,那个令你心碎的女人 她一定超优的,3.0,那个令你<engagement_markers>心碎的女人<explicit_references> 她一定<boosters>超优的,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,u92368,就是这样 -是的！ 是的！,1.0,就是这样<frame_markers> -是的<boosters>！ 是的<boosters>！,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,u204146,我之前从未有过投入到一段感情里,1.0,我<self_mentions>之前<chronological_markers>从未<boosters>有过投入到一段感情里,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,u212886,我坐在蹦床上抽大麻,1.0,我<self_mentions>坐在蹦床上抽大麻,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,u148271,如果你不认识这里的人，那你就是坏人,2.0,如果<causal_markers>你<engagement_markers>不认识这里的人，那<causal_markers>你<engagement_markers>就是<boosters>坏人,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,u176470,你本来可以成为好手中的好手,1.0,你<engagement_markers>本来可以<hedges>成为好手中的好手,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,u157617,我发现你们两个都很性感,2.0,我<self_mentions>发现你们<engagement_markers>两个都很<adverbs_of_degree>性感,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,u59079,15年，实际上花了大约40亿,4.0,15年，实际上<code_glosses>花了大约<hedges>40亿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,u220706,我有什么好愤怒的？,1.0,我<self_mentions>有什么好愤怒的？<engagement_markers>,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,u18662,成为3年后无线领域的标准？那很难说。,1.0,成为3年后<chronological_markers>无线领域的标准？那<frame_markers>很难说<hedges>。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,u53309,我认为女人应该想穿什么就穿什么,1.0,我<self_mentions>认为<hedges>女人应该<deontic_modal_words>想穿什么就穿什么,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,u205287,看啊，这个看起来和我很搭配,1.0,看<engagement_markers>啊，这个<explicit_references>看起来<hedges>和我<self_mentions>很<adverbs_of_degree>搭配,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,u32321,一定是和这个行星有某种关系，,4.0,一定<boosters>是和这个行星有某种<hedges>关系，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,u141985,就是这样子，明白吗？ - 嗯,2.0,就是这样子<frame_markers>，明白吗<engagement_markers>？ - 嗯,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,u205796,我们设了三个路检处 这里、这里、还有这里,4.0,我们<self_mentions>设了三个路检处 这里<situation_dependent_references>、这里<situation_dependent_references>、还有<transitions>这里<situation_dependent_references>,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,u32538,偏偏有一位历史学家告诉我过去更难预测。,2.0,偏偏<attitude_markers>有一位历史学家告诉<evidentials>我<self_mentions>过去更<adverbs_of_degree>难预测。,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,u293446,被甩了後，他避世了。,1.0,被甩了後<chronological_markers>，他<situation_dependent_references>避世了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,u173105,这是最酷的全能侠漫画,1.0,这是最酷的全能侠漫画,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,u96474,阊享 咤 舒 琼\xE4 捂溴 忆蠍\xED 沩 咪\xE5 媸\xE6 焰 佊雁 障\xC7 沩 咪\xE5 佅咽 漤邮,5.0,阊享 咤 舒 琼\xE4 捂溴 忆蠍\xED 沩 咪\xE5 媸\xE6 焰 佊雁 障\xC7 沩 咪\xE5 佅咽 漤邮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,u27412,所以我们现在能看到的就是最大的,5.0,所以<causal_markers>我们<self_mentions>现在<frame_markers>能看到的就是最大的,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,u254335,是的，我站你一边，老兄,1.0,是的<attitude_markers>，我<self_mentions>站你<engagement_markers>一边，老兄<slang_and_colloquialisms>,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,u143133,在受到理所当然的头部一击后 Wexler输了,3.0,在受到理所当然的头部一击后<chronological_markers> Wexler<explicit_references>输了,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,u273805,我不喜欢人 在漫长的时间中,1.0,我<self_mentions>不喜欢人 在<chronological_markers>漫长的时间中,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,u273004,你他妈的想干什么，混蛋?,1.0,你<engagement_markers>他妈的<boosters>想<frame_markers>干什么，混蛋<negative_connotations>?<engagement_markers>,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
513,u167298,那你上卡车后发生了什么?,1.0,那<chronological_markers>你<engagement_markers>上卡车后<chronological_markers>发生了什么?<engagement_markers>,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,u135809,我在找我妹妹，就被他们抓了,4.0,我<self_mentions>在找我<self_mentions>妹妹，就<chronological_markers>被他们抓了,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,u210085,我争取让他15分钟内走出门,2.0,我<self_mentions>争取让他15分钟内走出门,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,u85139,整个世界就好像安静下来了,3.0,整个世界就好像<hedges>安静下来了,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,u50432,那我们可能要在这里呆一整晚，,2.0,那<chronological_markers>我们<self_mentions>可能<hedges>要<deontic_modal_words>在这里呆一整晚，,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,u230162,我们必须把它埋在暗处 现在做还不晚！,4.0,我们<self_mentions>必须<deontic_modal_words><boosters>把它埋在暗处 现在<frame_markers>做还不晚！<boosters>,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,u187663,麦克斯！ -我得走了,1.0,麦克斯<explicit_references>！<boosters> -我<self_mentions>得<deontic_modal_words>走了,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,u105436,你们无法相信我今晚的经历,4.0,你们<engagement_markers>无法<deontic_modal_words>相信我<self_mentions>今晚的经历,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,u107362,不过也轮不到我来教你啦,3.0,不过<transitions>也<transitions>轮不到我<self_mentions>来教你<engagement_markers>啦,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,u63232,说这样的话，你觉得她会为你骄傲吗?,4.0,说这样的话，你<engagement_markers>觉得她会为你<engagement_markers>骄傲吗?<engagement_markers>,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,u211091,我真不知道你在说什么 或许这是一种奉承,2.0,我<self_mentions>真<boosters>不知道<hedges>你<engagement_markers>在说什么 或许<hedges>这是一种奉承,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,u192526,所以，你永远不会像我一样滑稽,1.0,所以<causal_markers>，你<engagement_markers>永远<boosters>不会像我<self_mentions>一样滑稽,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,u80002,嘿，这是新来的吗?,2.0,嘿，这是新来的吗?<engagement_markers>,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,u138962,我觉得应该给蝙蝠侠颁发勋章,2.0,我<self_mentions>觉得<hedges>应该<deontic_modal_words>给蝙蝠侠<explicit_references>颁发勋章,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,u195751,史蒂夫·洛佩兹先生，自由撰稿人 你是我的神,2.0,史蒂夫·洛佩兹先生<explicit_references>，自由撰稿人 你<engagement_markers>是我的<self_mentions>神,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
