,avg_labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
verbosity,0.00821737481061399,-0.07272045500929723,-0.013063981318222041,-0.05722758548755994,-0.02448869843014984,-0.02104034136226272,0.020703998182129955,0.018515472358053352,-0.013142283095098758,0.012857187956752716,-0.024611283505629685,-0.02572371012042681,-0.027929904570731256,0.0003134792897465265,0.006556135730390879,0.041482852825780986,0.07432463808795155,0.012905691924360032,-0.028774298677223635,-0.020681981559550484,0.010643973539914585,-0.019184456166736884,-0.007579775077574168,0.008503377177178471,-0.007579775077574254,-0.019771420622987323,-0.007579775077574308,0.10116716382779072,-0.03759152798964969,0.017734042067135407,-0.06812931071529173,0.19541137041050063,-0.015366182391074111,-0.001193757330495688,0.007598086152212614,0.11804178916721651,0.08030329398222098,-0.010282672229640593,-0.010365920104184771,-0.04428385078502824,-0.044643031386531945,-0.019916892019642588,-0.03963569822156807,0.003529081148842844,-0.012131396125375643,0.011957698608181612,-0.01221978883859036,-0.007783436607884377,-0.02086677669448711,-0.031014140652098978,0.017514262805125164,0.009166117991470189,-0.002097624271181956,0.009787017769101972,0.016871487661302455,0.15987809252242569,-0.030445897599117932,-0.011426744385775628,-0.05403513172909012,-0.024011997850377793,-0.03405825684226591,0.046391098808992955,0.07387410628745154,0.048577593012569205,-0.023114977189056213,0.007847790061158865,0.004303144261229696,0.013159776634688198,0.024954760158894744,0.04253969129860577,-0.283491533235677,1.0,0.010663921356552909,0.046243615148633066,-0.017085014866758935,-0.05278615464868698,-0.021775630261869898,0.04265159504679131,0.19424641107680896,0.14518481727400753,0.14998134229902366,0.1613771839308521,0.10831645168293405,0.016457933161170314,0.05862944036628438,-0.029657156172374913,-0.06703154071611114,0.025194555223807508,0.08242039448845723,0.02757104905312758,0.03913089695413079,0.11332772361165973,0.032769865409307306,0.06904658713679193
emotionality,-0.07461009311530806,0.1315832587153193,0.233234569051892,0.023772613797313078,0.10099892780729194,0.15337564606551937,-0.0032269542733751734,-0.08410889337165722,-0.007680889900728526,-0.026061448079142503,-0.015943952533984593,0.13408115304650006,-0.07886074770114053,-0.005897267644046502,-0.03203859790270279,-0.0837582746643954,-0.0053923451837999655,0.02669035659802259,0.12684409129820617,0.10130205786273334,0.019546021443861826,0.16618335513515453,-0.00032388982430321765,-0.03544613968527641,0.05671882393828178,0.03868017728157679,-0.019338127745164975,-0.221948878130378,0.008057274368382954,0.6186679442674565,0.2049621451606877,-0.047053566511312706,0.27299292222255134,-0.20784407629017906,0.2231474704479397,-0.0890948447061823,0.12324853629359316,0.3033646704627759,0.014933223788765035,0.22523267278977058,0.2860257481716963,0.1779456317653483,0.00961354297543119,0.18974563285718204,0.15316446828390626,0.03245960526734231,0.036570773048367484,0.1542506531781328,0.09600760623014237,0.16843591836252153,0.1658021424370167,0.05517240818918173,-0.08136811193917183,0.10406686543718574,0.13425489285784212,0.019358030535170077,-0.06406817462246506,-0.1952935908239226,0.08289813361820052,0.33049249238347084,0.11158298666892551,0.19040515979083594,0.47497146786467465,0.8117371245387093,-0.26098802516144115,-0.44701900299117736,0.011389231901767799,0.18110365928503377,0.022394581147108454,-0.44840110432026714,-0.011462921107553564,0.010663921356552909,1.0,-0.5924865849828692,-0.28433617332329564,0.1578287319338072,0.347512839847643,0.01600777777551622,-0.31482670346021285,0.029131533747984842,0.027988806307364923,-0.3496758037191277,0.012357524115626737,-0.05095776187444315,0.12699065557311837,0.1632648274024883,0.22771213544062643,0.599928513482636,0.15798090863762093,-0.15684834594644145,-0.14099472475227742,-0.1081530800945099,-0.10653126504665597,0.0448298911992738
impersonality,0.13332809689881547,-0.24439520631987222,-0.4816194956937346,-0.07736212532623676,-0.07659758820681473,-0.07452736963649208,-0.012723154107754061,0.053642910490792124,-0.0867489881806665,0.005121012452724062,-0.0320546453695033,-0.09934245279593083,0.0765657948417625,0.03524557186335708,0.012400798215088858,0.06134270963723298,0.07023365400960234,-0.02250714434184236,-0.0891559184218505,-0.0898722985931772,-0.01815820901079419,-0.08037471923937096,-0.019996228055170196,-0.007273740708046683,-0.03767225604370861,0.007731012534018073,0.05070788389898345,0.20134985758448493,-0.046960305934248714,-0.6476311776811614,-0.3051932123165946,0.1017108798668613,-0.308431624738594,0.228691078527642,-0.10572296814619402,0.12696800286745716,-0.1898469107391879,-0.1493238714688594,0.03181999987244964,-0.20883437647882755,-0.24328186066740518,-0.1167497552428484,-0.09136671096456861,-0.3576943054704508,-0.13392047957062403,-0.01199764916198236,-0.1309221362509719,-0.05335106515932342,-0.09253569174948453,-0.2311704172039842,-0.015762784755395845,-0.062362054414172266,0.020905957611930228,-0.015868087110974833,-0.006764938936007186,0.053679237714630054,0.049555143477225005,-0.003630564530482935,-0.059331814436117555,-0.16843487336287416,-0.0923196552361582,-0.3162386100888381,-0.1436692648857037,-0.4462088623168486,0.305521805384103,0.20996279189004635,0.19168821746227438,-0.04129199413517555,-0.16974089207489795,0.45275279440240085,-0.04084182140541882,0.046243615148633066,-0.5924865849828692,1.0,0.1267718981742871,-0.20222187177605103,-0.18353746990536263,0.04927790204492826,0.38167977223848254,0.002516744143358878,0.0032263189007197637,0.41177353097939506,-0.00570804830953273,0.08140839256010846,-0.0061823741089654365,-0.18462010962384678,-0.3228573369341819,-0.4264850564712206,-0.025570992348834153,0.11330509232150338,0.1058824003625312,0.07598354568847193,0.08570162342342486,0.039458186786077674
politeness,-0.12499148528449702,-0.0928652408745589,0.051121692737178204,-0.011910349516593505,-0.12263732119129261,0.037827255809612284,-0.019955615941797972,0.03439326215076271,0.02851098230745166,-0.026549810012097292,0.11023158567236795,-0.1413117722071026,0.04070927141094527,-0.029158548323496257,0.039741651385262936,0.01785180690014628,-0.03163632409564572,0.005191735714147913,0.024357371458050548,-0.0036445168938194165,0.07991351286405338,-0.15834216630629036,0.004306468667863426,0.00407486084990191,0.004306468667863455,-0.03967848977582898,0.004306468667863401,0.08282552935193238,0.036701488896788606,-0.1530825697130654,0.12513823873539678,0.029709771154367258,-0.15096664826710054,-0.031260275289449385,-0.09419994585429621,0.04415081560479957,0.01911293429416355,-0.3913477180750054,0.02399774489928581,0.44238028797508233,0.4360998631734416,-0.18682527547110878,0.18860915661101654,0.0626981914832596,0.26283164372756407,0.10446705650964488,0.00044150863040307465,0.14646351439505223,0.12869093944543036,-0.19763352434319267,-0.06747508875099491,0.11531926420866481,-0.07158137249813688,0.04754874922754244,0.03974051533072196,0.014137170272252407,0.33868361971753874,0.8646142858885133,0.13899475898420455,-0.3592539508587754,0.37660944276117314,0.21336862972637238,-0.2188954200643955,-0.18451902904714526,0.16334244508414295,0.0034789886426937152,0.12758567883782754,0.00943735503485696,-0.15951872360124858,0.40011256472560447,0.05825579386981011,-0.017085014866758935,-0.28433617332329564,0.1267718981742871,1.0,-0.18713187740415524,-0.7212085273716663,-0.004129390936232399,0.10850931643940387,0.015395994682087712,0.017692125697745028,0.10367158934366653,0.027875936932546617,0.24751916311324462,-0.08916854290262431,0.4642165918938887,0.05461861621937682,-0.015365931290933627,0.0651774315345997,0.14657809073399067,0.08824236388853439,0.02789706623000177,0.04425102453349464,-0.009712045357989441
directness,-0.4533281325015144,0.1725112447158099,0.07679847605979179,0.06251002696337875,0.0645693530938836,-0.0023855498987894017,-0.00041073046600226395,0.09323224299852498,0.04429795136134467,0.004367939805924473,-0.12791162352447155,0.06715455912515723,0.037401370694484834,-0.02678983776485375,0.023761298100947986,-0.09258000356173997,-0.04753726360451915,-0.12253732571027903,-0.03880146110099362,0.033878941737767836,0.0032630768194284836,0.06748074491461209,0.006429508341518257,0.03974704437719859,0.036840168648793636,0.024500116689815853,0.006429508341518091,0.20768080859456375,-0.03294758318804662,0.198553434099616,0.573357840690203,0.04791721259636537,0.6528213726694346,-0.3015906403308468,0.12728392751412146,-0.015138786085502386,0.015003060912218851,0.15821406317102507,0.013024400587057701,-0.026153492089178623,-0.07988035036182371,0.172298522532668,0.1138383987734119,0.11735345936119691,-0.016026336426193305,0.016255238195809214,0.04426799589458087,0.035596703996489974,-0.07617735524613183,0.1582752089850348,0.06570868683249982,0.062178812009922826,0.1443622493213802,-0.3690101519976284,-0.2746427893170817,-0.006931097896576676,-0.15203383203454085,-0.14295345045842667,-0.29930550961145097,0.13772033451329893,-0.11928988695947715,-0.008076817025024116,0.025369655611906426,0.09306942695644077,-0.4376934152306912,0.48019023194231336,-0.4326612070824413,-0.24343477851165754,0.5141222543481924,-0.0008253353316651339,0.25434783199126,-0.05278615464868698,0.1578287319338072,-0.20222187177605103,-0.18713187740415524,1.0,0.5686228678688982,0.011625484966165523,0.011565030257642732,-0.030856774415483186,-0.031836533590401825,0.022530738717904845,-0.022653086699206997,-0.6462777842978836,-0.08214580539427245,-0.002406838111917463,0.6296674952387735,0.17968901550675806,-0.21005515297143065,-0.23553129477291385,-0.04809841686275634,0.015357832588597261,-0.061329538653470454,-0.033491152954806216
bluntness,-0.1612758513001497,0.14838406369434884,-0.014846047858460786,0.05723393495382613,0.10691214779674285,-0.029785314366041753,0.018898560576987106,-0.004947894566672968,-0.013959174899941576,0.020523173421593432,-0.1299403309446608,0.1458749942438433,-0.030308205752664033,0.03970860747452684,5.744180594348476e-05,-0.05572745874061666,-0.03117058086722029,-0.05013739460996105,-0.027540666890083918,0.011480682366995227,-0.06917263031213454,0.13394744764725708,-0.028054032691204052,0.0017708767671108156,0.042292511594780056,0.014974940982304856,0.02470587552328401,0.06961578028724207,0.009171017406421395,0.2571057660261183,0.21933803223594456,0.04703986917741054,0.5008217971736955,-0.12013801479084972,0.21410683921091855,0.01548055382905882,0.0019860454732106123,0.40660966966162426,-0.010473982100378117,-0.2727023513150917,-0.28517934267860073,0.2441258634824456,-0.04953977283910467,0.050608686790231505,-0.15445085357549368,-0.047384361598555726,0.028691262285228523,-0.02818678497094382,-0.10995848546303627,0.27748901718619007,0.1412724134535651,-0.029184044725515182,0.11494090188056179,-0.19257854225526247,-0.15872640702592453,-0.035595667296645365,-0.29843044328742147,-0.6654948420288956,-0.1522081789552828,0.355955923800462,-0.24780747521454674,-0.15411738724735174,0.1625081498816512,0.21238972304372616,-0.3436585746529085,0.2360635896686512,-0.28269849823121973,-0.11813105102156454,0.3620328982021663,-0.28412920757012344,0.07066905986317032,-0.021775630261869898,0.347512839847643,-0.18353746990536263,-0.7212085273716663,0.5686228678688982,1.0,-0.019383329699555484,-0.0722974597471469,-0.023962148993051918,-0.026397248133032784,-0.06532823523929328,-0.038060823489914054,-0.4598921368283637,-0.01471249667493355,-0.2736094791463422,0.2912406712991537,0.12274521576380437,-0.1591964605198272,-0.20522441140376388,-0.11523711074669123,-0.01727539309622831,-0.045855310786258534,0.04047696963796096
cultural-relatedness,0.04463402411633375,-0.062148421960633804,-0.07368895567294921,-0.030849757779670216,0.10481958017321227,-0.05628064865746619,-0.06451777433172833,0.2132820567880395,-0.026867206100336723,-0.015103523353653869,-0.053116861969800054,-0.06478910648010097,-0.07387517968011534,0.013814512282812687,0.04787537088523002,0.002495674837959092,0.11858066397900817,-0.011941665819845761,-0.04696656266757827,0.0020649943723877904,0.046851982317325826,-0.008922323985926314,-0.014546507135923372,-0.03382282202533231,-0.014546507135923379,0.0766249696635943,-0.014546507135923398,-0.006017727394868506,0.000716511912926129,0.024462489566220682,-0.06187848759927463,0.003590358415118389,0.00991852258667193,-0.0934908098905192,0.030566116576184472,-0.06198145045705919,-0.003600666440087953,0.06393579261691512,0.504859845627887,-0.008102839626161052,-0.02632331897165475,0.2214527872975256,0.15869757283197905,-0.025187523585553703,0.06961220787427311,-0.015503728347976052,-0.04372612639594039,0.006954492136464456,0.024225524796565662,-0.054793614503362266,0.05671635347622388,0.01298284834306944,-0.06002388173730331,0.03684911603942616,0.18554430472487135,-0.053889435569455586,-0.05985710314477475,-0.0036195667335128124,-0.0018861714932643886,-0.025622511795935447,-0.022000781213424216,0.027717717079003446,0.10058596947726504,0.07004289314369833,-0.10330328192783322,-0.04080291203697355,0.045489474417274356,0.190953466428592,-0.014341467256211183,0.19451148313020541,-0.030499271635031525,0.04265159504679131,0.01600777777551622,0.04927790204492826,-0.004129390936232399,0.011625484966165523,-0.019383329699555484,1.0,0.03807210573213455,0.02369153778359256,0.021823443624350125,0.03914390934464437,0.033371412785516155,0.022808254402057634,-0.048915936119541044,0.005068327123724795,-0.020790464717989572,0.06285274678600919,0.014002123192925849,0.043092962260658854,0.04605604629627554,-0.05113382366937588,-0.08170376566034869,-0.015067997451539724
exposition,-0.05004727909583838,-0.20401558021634664,-0.16236033672277622,-0.04110982343831303,-0.04438772864037024,-0.06745830966660753,0.006854797720741616,-0.03252165358675888,-0.004051421047090765,0.02423119803970468,-0.06928233412808762,-0.018428093430839836,-0.03156738187462489,0.07988136912094612,0.05045299713663148,0.06523887569995569,-0.002411004835329676,-0.003772820414112896,-0.0754745196223728,-0.037487749209251936,-0.036687565270930624,-0.034773364410163085,-0.01373894983672056,0.025816251701766803,-0.013738949836720546,-0.0358372845315156,0.0376148776428565,0.47738761229683907,-0.0013699550939572545,-0.2337644071917269,-0.022060897402136594,0.4112986174945192,0.0064202558115135176,-0.03415626929115712,0.02218601360629789,0.324049578021872,0.021360798119650762,-0.08328782412363098,0.0345182292945229,-0.08237865532853979,-0.11640948476084668,-0.06550141752512106,-0.0424178742221909,-0.14531680106887584,-0.018191569454708165,0.09112109051936541,-0.01118527668533987,0.03282297406421728,0.0038382253240952556,-0.06396321695495424,0.011930230522265207,-0.027967947939856515,0.08275333024598375,-0.10867318042612854,-0.03617833753548763,0.03929762260393143,0.027668638272817365,0.06563999753821673,-0.07967233538211607,-0.07097104657955931,-0.06333241281163413,-0.05268026924540391,0.0021818934314379573,-0.15394082016607044,-0.04062471862418005,0.27472291491123035,0.02302011041663697,-0.05980594287051513,0.05041484851030699,0.3856128136115536,-0.20095031084158127,0.19424641107680896,-0.31482670346021285,0.38167977223848254,0.10850931643940387,0.011565030257642732,-0.0722974597471469,0.03807210573213455,1.0,0.12840496155245318,0.12984044293071845,0.8876519364829084,0.11673278308005416,-0.07053855122857712,-0.004733324409707345,-0.009953262822472867,-0.011373755891866785,-0.18062692912746384,0.05644238604636299,0.14743310832289167,0.11146135666470271,0.16868697583570735,0.2530595972878765,0.1866678188127709
narrative,0.0012962609805360476,-0.15172515302981374,0.008073331706364232,-0.08681508449989833,-0.03260151292467343,-0.046237513811163984,0.003053411711848695,0.03130485663346082,-0.017932777849988354,0.13702356225678639,-0.0746098015231265,-0.07289131110088402,-0.03215547298388394,-0.013671764769333322,0.13956322748296743,-0.022042327742461346,0.031188480902686694,-0.01662722544597511,0.012154214095223612,-0.005387493287624616,-0.016527389603991686,-0.010676907846566693,-0.010090864398632765,-0.027343795251360062,0.03547783546487627,-0.01711750891423595,0.035477835464876234,0.0931527059817211,-0.07102430570760827,-0.009763327107440108,0.005953752637590426,0.26661416336573096,-0.06363656638269989,0.04376546549069341,-0.1698127453167394,-0.014806178455499079,0.47539727294236384,-0.04040158741779208,0.04481084376161738,-0.11031789482602404,-0.05528942869452993,-0.02769957371981748,-0.08265343939580937,-0.10809501917286073,-0.03453601851897953,-0.0007794710139450138,-0.05716746169319476,-0.07278201572370958,0.0059037126660840804,-0.06705782611120623,0.052294772926216246,-0.04110870319520925,-0.06575199238190742,0.051189071862324104,0.0819296139950899,0.01188962186679583,0.020338603895370566,-0.007827354602618726,-0.09631891343151172,-0.12564907729642458,-0.06940435262230475,0.29750365016911623,0.25871504995120675,0.14011673077884146,-0.010256359710872513,0.08497963076240435,-0.07479720131537751,0.04508673651994606,0.11311777937395834,0.0339905306494931,-0.1511483622472263,0.14518481727400753,0.029131533747984842,0.002516744143358878,0.015395994682087712,-0.030856774415483186,-0.023962148993051918,0.02369153778359256,0.12840496155245318,1.0,0.9917560115478157,0.05193101681709788,0.908239705006544,0.0021422999137719802,0.3720242291846251,-0.11219133360717312,0.00932646825737566,0.13243599899954545,0.4434144564911042,0.1785898126720134,0.23533530408269243,0.47262936285129376,0.37179743421443384,0.08248500623109377
narrative_mode,7.48782243493797e-05,-0.1507401998034081,0.011921471075603778,-0.0850602639483808,-0.032304044453691276,-0.04906084536922732,0.0041523755009952755,0.03354662424192103,-0.019448246915991358,0.13472900456614628,-0.0724066471492937,-0.0712234951571991,-0.03206989299207096,-0.015568068028097612,0.14044766345178877,-0.021287028655592708,0.02735549684443985,-0.016216123155210278,0.006892525828573639,-0.004725941930471921,-0.01608848949268311,-0.010168487340946336,-0.00999879155494341,-0.027094300174764534,0.03641420366288706,-0.01670681159018645,0.03641420366288703,0.09115451219447307,-0.07029215076792533,-0.0146807010455032,0.005912150939460346,0.26472682643844925,-0.06215238662428414,0.04418500848396169,-0.17219704282449372,-0.018961991283546233,0.4545916609925765,-0.04054205385483957,0.03911252262188181,-0.10508924954933183,-0.050353612898880525,-0.025150334769415725,-0.0853829948351904,-0.10311371762807779,-0.031114969405484205,-0.000989391445621845,-0.0545806372975322,-0.07094100801522694,0.006706921469808491,-0.06391916257364158,0.05265874668830678,-0.04151904790125296,-0.06423850014868121,0.04840389575029269,0.0859868359067799,0.013462358021469034,0.02104196605773959,-0.006649890781494177,-0.09343749871284836,-0.12381689306440091,-0.0658855973488198,0.2890078733832207,0.25219119150234764,0.135904225392781,-0.012810216078492496,0.08797424042907218,-0.07536533316498861,0.045648026391706786,0.1168514257011214,0.032542413358953956,-0.15662222380343865,0.14998134229902366,0.027988806307364923,0.0032263189007197637,0.017692125697745028,-0.031836533590401825,-0.026397248133032784,0.021823443624350125,0.12984044293071845,0.9917560115478157,1.0,0.05372220283998225,0.9094840161313945,-0.0005301609709215722,0.36946967315375273,-0.10617658965000416,0.015066363313200866,0.1342460274332412,0.4443479129040411,0.18244447281482756,0.23969214890119234,0.4793127951746715,0.375494318331784,0.08386410611316165
expository_mode,-0.06492953949461058,-0.19369863463943923,-0.17913068028268028,-0.039938222168423375,-0.05243250790410921,-0.07587065744101802,0.006644342322524564,-0.05696026083239375,-0.00015656866876163496,0.03364294226455903,-0.05792934630360385,-0.014040310225018466,-0.028033938582345583,0.1042885270638776,0.03970671563023916,0.0911936886390862,-0.00456388426162253,-0.017371583974059555,-0.06549426125372283,-0.04428198438911999,-0.04333677606339778,-0.041075647710212215,-0.016228980801077552,0.013293529236891172,-0.016228980801077583,-0.04233239145180195,0.023468379099597477,0.5059734371228606,0.029364204652679006,-0.23266654179562837,-0.02842134089477203,0.3948634256566596,0.02427085736591244,-0.02695624182935799,0.039255088992021535,0.3312738962694232,-0.0002658653307871655,-0.06285733320195659,0.037234947674082766,-0.08832853156932072,-0.12578163016502342,-0.06857296433730614,-0.041907800607149666,-0.15447189718833582,-0.024179771580132382,0.10659472313312916,0.0073704309079827696,0.02924084728180077,-0.004747042155331193,-0.04730408268833328,0.03137626251672053,-0.03362863902839855,0.09255615412328123,-0.1384766083270032,-0.060779007080236584,0.03448992780488066,-0.009478415679471651,0.05698562274666838,-0.07091145336365867,-0.0804832802844591,-0.045826324301234414,-0.07815629889289476,-0.04897223971102713,-0.2022380313010551,-0.03927424541289609,0.3041795092314394,0.0243020149367062,-0.08479020283269319,0.037392176850016993,0.4106047666938994,-0.20047837134137986,0.1613771839308521,-0.3496758037191277,0.41177353097939506,0.10367158934366653,0.022530738717904845,-0.06532823523929328,0.03914390934464437,0.8876519364829084,0.05193101681709788,0.05372220283998225,1.0,0.03567247004767332,-0.09545441610308185,-0.05357418065692577,-0.004531594279058197,-0.009345903989922707,-0.2262898740203452,0.0003957776270864287,0.15413637567335925,0.1274166730040736,0.13531283897393245,0.2248021575084885,0.19441964081094001
storytelling,0.00019910302934481405,-0.11649162481981075,0.01848874674119747,-0.0676540333864794,-0.022877326241245423,-0.031470101894595925,-0.004828528679554461,0.022116845336968522,-0.016206289903016893,0.11614899882383367,-0.06611113904047473,-0.06224930548361527,-0.029581316536700184,-0.021376639063743347,0.11627318564950592,-0.020280965648112905,0.003298660306864943,-0.018250204043562188,0.03245934194064395,0.0008027045831652808,-0.018908680966764225,-0.007631948254076109,-0.007081020977065687,-0.019187849535834058,-0.007081020977065711,-0.018470448363563492,-0.0070810209770656996,0.05111289923502578,-0.05197682679755635,-0.026104767381304354,0.005128903161683906,0.18952309020427738,-0.07291063259451569,0.03457665719568998,-0.12972589312909882,-0.01776190630872089,0.40833684272073606,-0.04456600861724615,0.0706907968788719,-0.08461605903976031,-0.05104230904972294,0.007187595385177476,-0.050220960916185386,-0.08453193541971468,-0.013327169427861935,-0.0074597095603081524,-0.04588835299695685,-0.0662087251671506,0.005973906580748489,-0.04977337846997839,0.03603338171976741,-0.028143861869629035,-0.06077950197450621,0.05799499347980752,0.09150437075739301,0.015425392476738293,0.042945597726105345,0.012669394534832646,-0.07474172783414065,-0.09834794749619587,-0.038032099170629476,0.24470114794905298,0.2146681230351418,0.122441323330949,-0.0003662343210889564,0.049423931307623035,-0.03864471541596181,0.05032364378065806,0.06733393281641055,0.03265440412681809,-0.1194554357534417,0.10831645168293405,0.012357524115626737,-0.00570804830953273,0.027875936932546617,-0.022653086699206997,-0.038060823489914054,0.033371412785516155,0.11673278308005416,0.908239705006544,0.9094840161313945,0.03567247004767332,1.0,0.015375046615473937,0.34906982838011663,-0.08774821773000764,0.009481078996008368,0.1332942811015709,0.39676377668650015,0.15707045144889578,0.19898354566842724,0.4486954017486792,0.36187857783254573,0.07772387987511493
indirect,0.38371517114380044,-0.10416858022771013,-0.038984080591030146,-0.02207434611152248,-0.07242720233565329,0.03886557851908664,0.03972373293844781,-0.10975472591228244,0.0012404739900280742,-0.009762515050842307,0.22167398205106725,-0.03639276113092469,-0.008465824381728743,0.03690318348259244,-0.042541005742380004,0.07066651492968874,0.12285718596890455,0.11103485085464503,0.057438696639654244,-0.03480142912384392,-0.022054989102948112,-0.07011223987299015,-0.0027501323361143882,-0.025769007820741513,-0.027701332985588193,0.017268656841444446,-0.0027501323361143306,-0.17850899852346302,0.11495522439597829,-0.09201740132808552,-0.2321236983049164,-0.06948456539007326,-0.5226108550594636,0.2859175619304789,0.011633208915262707,0.05476575611597198,-0.018318399685765364,-0.08827942563730005,0.04568640819854135,0.06309866461047392,0.12130548743597576,-0.08746609206993448,-0.029445916624215168,-0.04359398747743795,0.07937471970572246,0.004363345522788564,-0.030787023125038882,0.0018657063081050562,0.09147666469508191,-0.08515684000736605,0.019165873786117397,0.004515823665961632,-0.11749072468477931,0.576705636908582,0.2895934949193156,-0.0026150175753384755,0.2401667989057013,0.2561485041855637,0.5586635512751565,-0.02061077197340781,0.254038121972599,0.007613608631982366,-0.0021779273722787812,-0.0015581602029938746,0.4160743156025359,-0.4293395133568597,0.4411253050351869,0.3101972106154918,-0.4743832291907079,0.0302077206789004,-0.162879283592736,0.016457933161170314,-0.05095776187444315,0.08140839256010846,0.24751916311324462,-0.6462777842978836,-0.4598921368283637,0.022808254402057634,-0.07053855122857712,0.0021422999137719802,-0.0005301609709215722,-0.09545441610308185,0.015375046615473937,1.0,0.11107369569670446,0.056059226423733934,-0.39313684097586576,-0.013629389332794822,0.24496512737738013,0.26183656620959656,0.037708605427427246,-0.03262564970468581,0.059580856901711,0.06494368030944458
suspensefulness,0.15022354553318082,0.005234505989496023,0.03467711580016375,-0.06147972539604112,-0.03397431694905267,-0.05591723237299422,0.00908990309833623,-0.029332162071134232,0.03770915249886721,0.03524734460698962,-0.024180338395914817,-0.02800976821895257,-0.04938915742701028,0.005789432554451201,0.05050524547475933,-0.00373765292870748,0.023562871520237057,-0.01642301527500889,-0.016501047314800305,0.02331045564661727,-0.0077462124209429165,-0.026615493516857158,-0.010515776558013782,-0.017809499594507665,-0.010515776558013688,0.031156559312608075,-0.010515776558013704,0.005777127640032512,-0.05639441417813587,-0.04812565264851837,-0.04094954345739593,0.06410665589834923,-0.1763380204092657,0.15459408600448624,-0.06412551269791279,-0.030043962923433996,0.0720057934906397,-0.07938045098424007,-0.003713927274697019,-0.11796453743969972,-0.08599796304402692,-0.02300513279336253,-0.08295469183874701,-0.025930170797232793,-0.079966874854696,-0.038041279593322555,-0.07452505515356123,-0.07347359224332062,-0.05872041157626326,-0.09425733874582619,-0.007771388251811045,0.002773259260472434,-0.062205459011405694,0.18431569075091797,0.09271062227819522,-0.0051210653178960334,0.02202520416420998,-0.08145311499607605,-0.09035234977539765,0.0037208442327992925,-0.11318250777344188,0.05544358356386588,0.2505969456824323,0.1573890403462375,0.11489663407369549,-0.0849778832225971,0.003129251447856179,0.07568883166795345,-0.02334614063880631,-0.022405975615854782,-0.06356078772108398,0.05862944036628438,0.12699065557311837,-0.0061823741089654365,-0.08916854290262431,-0.08214580539427245,-0.01471249667493355,-0.048915936119541044,-0.004733324409707345,0.3720242291846251,0.36946967315375273,-0.05357418065692577,0.34906982838011663,0.11107369569670446,1.0,-0.12164579158236742,-0.07930004624521438,0.2728060139226472,0.29085386226817883,0.06941233221863562,0.1262902903890579,0.17516473239299768,0.14797874166898592,0.0384073629732634
prosociality,-0.12764076961422466,0.12964024965414797,0.15470116934643055,0.1552156383920616,-0.006912263203311285,0.009081049128558852,-0.06945533594697295,-0.02297566138383457,0.011646863354040643,-0.0792987779214514,-0.027486310429405292,-0.05357166169044695,0.023593330282437586,-0.0212220092888437,-0.050853631944214356,-0.002344475341124321,-0.044021322456653925,0.004084622553680655,0.017948466832439926,-0.006238421455488338,0.058531146121084884,-0.054102395825977534,0.025101484314553158,-0.032584907321907886,-0.021375846568422858,-0.03979899950649883,-0.02137584656842284,0.08629300057459016,0.19386857154195505,0.12203305936063129,0.16147498940902058,-0.007005195095320465,0.13854828841906738,-0.12632703488328928,0.3337302354232737,0.014411985858420111,-0.07376454705928688,0.01376470578207381,0.052065789260812845,0.8066157758775875,0.7736068083131732,0.14357748162045086,0.4204933752145573,0.16129157788904785,0.6801819325707207,0.43259186644915126,0.0313609323423057,0.5957623338605407,0.17401170295640053,0.09771956540051262,0.09425669388769571,0.3238724944560588,0.19839846897336305,-0.07431567555074478,-0.04682419432934356,-0.0007235800912506783,0.27744714597632125,0.5130665030295462,0.15899101336909935,-0.057743254536995046,0.5811259214571795,0.22067824840285336,-0.1421084727247203,0.08848557470448487,-0.07276067763097958,-0.08527932412957229,0.04480234275893139,-0.038703971338319425,-0.047372535260615446,0.13958305014908554,0.04559568980089363,-0.029657156172374913,0.1632648274024883,-0.18462010962384678,0.4642165918938887,-0.002406838111917463,-0.2736094791463422,0.005068327123724795,-0.009953262822472867,-0.11219133360717312,-0.10617658965000416,-0.004531594279058197,-0.08774821773000764,0.056059226423733934,-0.12164579158236742,1.0,0.16252838668675137,0.2056771017151298,-0.030945456029715608,-0.013581797956429631,-0.055867754524716706,-0.06709242559550002,-0.06578046839161658,0.006563874744288415
